wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
3.3,1.5,68.0,70.0,2021-10-08 00:00:00,0.0,41
3.6,1.5,320.0,70.0,2021-10-08 01:00:00,0.0,41
3.6,1.6,91.0,69.0,2021-10-08 02:00:00,0.0,41
3.7,0.5,278.0,76.0,2021-10-08 03:00:00,0.0,41
2.5,1.0,335.0,69.0,2021-10-08 04:00:00,0.0,41
2.0,0.8,3.0,68.0,2021-10-08 05:00:00,0.0,41
2.8,2.0,117.0,61.0,2021-10-08 06:00:00,0.0,41
3.2,4.4,169.0,61.0,2021-10-08 07:00:00,0.0,41
5.5,6.4,165.0,54.0,2021-10-08 08:00:00,0.0,41
6.8,7.7,167.0,49.0,2021-10-08 09:00:00,0.0,41
7.7,9.2,151.0,47.0,2021-10-08 10:00:00,0.0,41
7.5,10.0,164.0,36.0,2021-10-08 11:00:00,0.0,41
9.1,11.2,132.0,30.0,2021-10-08 12:00:00,0.0,41
8.4,11.8,161.0,23.0,2021-10-08 13:00:00,0.0,41
7.1,12.3,145.0,25.0,2021-10-08 14:00:00,0.0,41
8.0,11.3,161.0,32.0,2021-10-08 15:00:00,0.0,41
2.9,7.8,148.0,40.0,2021-10-08 16:00:00,0.0,41
2.5,4.7,355.0,49.0,2021-10-08 17:00:00,0.0,41
3.1,4.4,336.0,47.0,2021-10-08 18:00:00,0.0,41
2.3,3.9,14.0,50.0,2021-10-08 19:00:00,0.0,41
3.5,4.1,228.0,49.0,2021-10-08 20:00:00,0.0,41
3.7,4.3,237.0,45.0,2021-10-08 21:00:00,0.0,41
5.9,4.7,217.0,45.0,2021-10-08 22:00:00,0.0,41
6.5,4.0,225.0,46.0,2021-10-08 23:00:00,0.0,41
5.2,3.2,221.0,46.0,2021-10-09 00:00:00,0.0,41
5.4,3.4,230.0,45.0,2021-10-09 01:00:00,0.0,41
6.3,3.2,168.0,47.0,2021-10-09 02:00:00,0.0,41
9.3,4.2,206.0,45.0,2021-10-09 03:00:00,0.0,41
8.7,3.9,189.0,48.0,2021-10-09 04:00:00,0.0,41
7.0,3.9,249.0,48.0,2021-10-09 05:00:00,0.0,41
10.2,3.8,207.0,60.0,2021-10-09 06:00:00,0.0,41
7.0,4.0,197.0,64.0,2021-10-09 07:00:00,0.0,41
12.9,4.4,154.0,71.0,2021-10-09 08:00:00,0.0,41
9.6,6.5,157.0,60.0,2021-10-09 09:00:00,0.0,41
11.6,8.9,163.0,54.0,2021-10-09 10:00:00,0.0,41
13.6,9.5,168.0,52.0,2021-10-09 11:00:00,0.0,41
13.1,8.6,172.0,56.0,2021-10-09 12:00:00,0.0,41
15.7,8.1,174.0,58.0,2021-10-09 13:00:00,0.0,41
13.8,8.2,180.0,57.0,2021-10-09 14:00:00,0.0,41
13.3,7.9,182.0,62.0,2021-10-09 15:00:00,0.0,41
17.0,7.5,165.0,64.0,2021-10-09 16:00:00,0.0,41
15.6,7.0,174.0,68.0,2021-10-09 17:00:00,0.0,41
12.6,7.2,190.0,64.0,2021-10-09 18:00:00,0.0,41
7.1,7.4,170.0,61.0,2021-10-09 19:00:00,0.0,41
8.9,7.4,178.0,62.0,2021-10-09 20:00:00,0.0,41
8.4,8.1,158.0,59.0,2021-10-09 21:00:00,0.0,41
8.8,7.9,163.0,59.0,2021-10-09 22:00:00,0.0,41
7.8,8.0,174.0,60.0,2021-10-09 23:00:00,0.0,41
