station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
4.0, 4.0, 0.0, 2020-01-01 00:00:00, None
33.6, 33.6, 0.0, 2020-01-02 00:00:00, 0.0
17.0, 17.0, 0.0, 2020-01-03 00:00:00, 0.0
15.8, 15.8, 0.0, 2020-01-04 00:00:00, 0.0
36.0, 36.0, 0.0, 2020-01-05 00:00:00, 0.0
42.4, 42.4, 0.0, 2020-01-06 00:00:00, 0.0
17.2, 17.2, 0.0, 2020-01-07 00:00:00, 0.0
1.8, 1.8, 0.0, 2020-01-08 00:00:00, 0.0
9.6, 9.6, 0.0, 2020-01-09 00:00:00, 0.0
41.6, 41.6, 0.0, 2020-01-10 00:00:00, 0.0
17.4, 17.4, 0.0, 2020-01-11 00:00:00, 0.0
3.2, 2.2, 1.0, 2020-01-12 00:00:00, 0.0
2.2, 0.0, 2.2, 2020-01-13 00:00:00, 1.0
9.8, 0.0, 9.8, 2020-01-14 00:00:00, 1.0
10.2, 8.2, 2.0, 2020-01-15 00:00:00, 17.0
6.0, 0.0, 6.0, 2020-01-16 00:00:00, 0.0
18.6, 18.6, 0.0, 2020-01-17 00:00:00, 2.0
6.2, 6.2, 0.0, 2020-01-18 00:00:00, 0.0
19.0, 19.0, 0.0, 2020-01-19 00:00:00, 0.0
10.2, 10.2, 0.0, 2020-01-20 00:00:00, 0.0
18.0, 18.0, 0.0, 2020-01-21 00:00:00, 0.0
55.6, 55.6, 0.0, 2020-01-22 00:00:00, 0.0
33.2, 33.2, 0.0, 2020-01-23 00:00:00, 0.0
19.8, 19.8, 0.0, 2020-01-24 00:00:00, 0.0
10.6, 10.6, 0.0, 2020-01-25 00:00:00, 0.0
9.0, 9.0, 0.0, 2020-01-26 00:00:00, 0.0
12.8, 12.8, 0.0, 2020-01-27 00:00:00, 0.0
19.6, 19.6, 0.0, 2020-01-28 00:00:00, 0.0
17.4, 17.4, 0.0, 2020-01-29 00:00:00, 0.0
83.2, 83.2, 0.0, 2020-01-30 00:00:00, 0.0
54.4, 54.4, 0.0, 2020-01-31 00:00:00, 0.0
7.2, 4.0, 3.2, 2020-02-01 00:00:00, 0.0
6.4, 3.4, 3.0, 2020-02-02 00:00:00, 0.0
0.2, 0.2, 0.0, 2020-02-03 00:00:00, 0.0
25.0, 22.0, 3.0, 2020-02-04 00:00:00, 0.0
5.4, 5.4, 0.0, 2020-02-05 00:00:00, 0.0
7.6, 7.6, 0.0, 2020-02-06 00:00:00, 0.0
14.6, 14.6, 0.0, 2020-02-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-02-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-02-09 00:00:00, 0.0
2.6, 2.6, 0.0, 2020-02-10 00:00:00, 0.0
2.0, 2.0, 0.0, 2020-02-11 00:00:00, 0.0
6.4, 6.4, 0.0, 2020-02-12 00:00:00, 0.0
13.2, 13.2, 0.0, 2020-02-13 00:00:00, 0.0
18.2, 18.2, 0.0, 2020-02-14 00:00:00, 0.0
4.4, 4.4, 0.0, 2020-02-15 00:00:00, 0.0
3.0, 3.0, 0.0, 2020-02-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-02-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-02-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-02-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-02-20 00:00:00, 0.0
14.0, 14.0, 0.0, 2020-02-21 00:00:00, 0.0
15.6, 15.6, 0.0, 2020-02-22 00:00:00, 0.0
4.2, 4.2, 0.0, 2020-02-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-02-24 00:00:00, 0.0
1.2, 1.2, 0.0, 2020-02-25 00:00:00, 0.0
4.2, 4.2, 0.0, 2020-02-26 00:00:00, 0.0
2.6, 2.6, 0.0, 2020-02-27 00:00:00, 0.0
11.0, 11.0, 0.0, 2020-02-28 00:00:00, 0.0
0.2, 0.2, 0.0, 2020-02-29 00:00:00, 0.0
14.6, 14.6, 0.0, 2020-03-01 00:00:00, 0.0
13.2, 13.2, 0.0, 2020-03-02 00:00:00, 0.0
10.6, 10.6, 0.0, 2020-03-03 00:00:00, 0.0
0.4, 0.4, 0.0, 2020-03-04 00:00:00, 0.0
14.8, 14.8, 0.0, 2020-03-05 00:00:00, 0.0
3.4, 3.4, 0.0, 2020-03-06 00:00:00, 0.0
1.0, 1.0, 0.0, 2020-03-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-03-08 00:00:00, 0.0
1.2, 1.2, 0.0, 2020-03-09 00:00:00, 0.0
21.0, 21.0, 0.0, 2020-03-10 00:00:00, 0.0
0.4, 0.4, 0.0, 2020-03-11 00:00:00, 0.0
0.6, 0.6, 0.0, 2020-03-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-03-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-03-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-03-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-03-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-03-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2020-03-18 00:00:00, 0.0
