pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,12.32, None, None, None, None, None, None, None, None, None, None,2019-05-28 00:00:00, None, None,22
None,10.73, None, None, None, None, None, None, None, None, None, None,2019-05-28 01:00:00, None, None,22
None,8.99, None, None, None, None, None, None, None, None, None, None,2019-05-28 02:00:00, None, None,22
None,8.01, None, None, None, None, None, None, None, None, None, None,2019-05-28 03:00:00, None, None,22
None,6.706, None, None, None, None, None, None, None, None, None, None,2019-05-28 04:00:00, None, None,22
None,6.485, None, None, None, None, None, None, None, None, None, None,2019-05-28 05:00:00, None, None,22
None,6.198, None, None, None, None, None, None, None, None, None, None,2019-05-28 06:00:00, None, None,22
None,6.745, None, None, None, None, None, None, None, None, None, None,2019-05-28 07:00:00, None, None,22
None,6.274, None, None, None, None, None, None, None, None, None, None,2019-05-28 08:00:00, None, None,22
None,7.07, None, None, None, None, None, None, None, None, None, None,2019-05-28 09:00:00, None, None,22
None,9.98, None, None, None, None, None, None, None, None, None, None,2019-05-28 10:00:00, None, None,22
None,13.11, None, None, None, None, None, None, None, None, None, None,2019-05-28 11:00:00, None, None,22
None,16.3, None, None, None, None, None, None, None, None, None, None,2019-05-28 12:00:00, None, None,22
None,19.97, None, None, None, None, None, None, None, None, None, None,2019-05-28 13:00:00, None, None,22
None,24.47, None, None, None, None, None, None, None, None, None, None,2019-05-28 14:00:00, None, None,22
None,26.31, None, None, None, None, None, None, None, None, None, None,2019-05-28 15:00:00, None, None,22
None,26.98, None, None, None, None, None, None, None, None, None, None,2019-05-28 16:00:00, None, None,22
None,26.0, None, None, None, None, None, None, None, None, None, None,2019-05-28 17:00:00, None, None,22
None,27.27, None, None, None, None, None, None, None, None, None, None,2019-05-28 18:00:00, None, None,22
None,26.57, None, None, None, None, None, None, None, None, None, None,2019-05-28 19:00:00, None, None,22
None,24.09, None, None, None, None, None, None, None, None, None, None,2019-05-28 20:00:00, None, None,22
None,21.44, None, None, None, None, None, None, None, None, None, None,2019-05-28 21:00:00, None, None,22
None,15.79, None, None, None, None, None, None, None, None, None, None,2019-05-28 22:00:00, None, None,22
None,15.15, None, None, None, None, None, None, None, None, None, None,2019-05-28 23:00:00, None, None,22
None,13.08, None, None, None, None, None, None, None, None, None, None,2019-05-29 00:00:00, None, None,22
None,11.14, None, None, None, None, None, None, None, None, None, None,2019-05-29 01:00:00, None, None,22
None,10.04, None, None, None, None, None, None, None, None, None, None,2019-05-29 02:00:00, None, None,22
None,7.99, None, None, None, None, None, None, None, None, None, None,2019-05-29 03:00:00, None, None,22
None,7.18, None, None, None, None, None, None, None, None, None, None,2019-05-29 04:00:00, None, None,22
None,6.63, None, None, None, None, None, None, None, None, None, None,2019-05-29 05:00:00, None, None,22
None,6.064, None, None, None, None, None, None, None, None, None, None,2019-05-29 06:00:00, None, None,22
None,6.188, None, None, None, None, None, None, None, None, None, None,2019-05-29 07:00:00, None, None,22
None,7.56, None, None, None, None, None, None, None, None, None, None,2019-05-29 08:00:00, None, None,22
None,8.38, None, None, None, None, None, None, None, None, None, None,2019-05-29 09:00:00, None, None,22
None,10.7, None, None, None, None, None, None, None, None, None, None,2019-05-29 10:00:00, None, None,22
None,13.81, None, None, None, None, None, None, None, None, None, None,2019-05-29 11:00:00, None, None,22
None,17.18, None, None, None, None, None, None, None, None, None, None,2019-05-29 12:00:00, None, None,22
None,20.4, None, None, None, None, None, None, None, None, None, None,2019-05-29 13:00:00, None, None,22
None,23.44, None, None, None, None, None, None, None, None, None, None,2019-05-29 14:00:00, None, None,22
None,26.25, None, None, None, None, None, None, None, None, None, None,2019-05-29 15:00:00, None, None,22
None,24.95, None, None, None, None, None, None, None, None, None, None,2019-05-29 16:00:00, None, None,22
None,27.33, None, None, None, None, None, None, None, None, None, None,2019-05-29 17:00:00, None, None,22
None,28.13, None, None, None, None, None, None, None, None, None, None,2019-05-29 18:00:00, None, None,22
None,26.43, None, None, None, None, None, None, None, None, None, None,2019-05-29 19:00:00, None, None,22
None,24.6, None, None, None, None, None, None, None, None, None, None,2019-05-29 20:00:00, None, None,22
None,21.59, None, None, None, None, None, None, None, None, None, None,2019-05-29 21:00:00, None, None,22
None,17.08, None, None, None, None, None, None, None, None, None, None,2019-05-29 22:00:00, None, None,22
None,15.49, None, None, None, None, None, None, None, None, None, None,2019-05-29 23:00:00, None, None,22
None,14.08, None, None, None, None, None, None, None, None, None, None,2019-05-30 00:00:00, None, None,22
None,11.41, None, None, None, None, None, None, None, None, None, None,2019-05-30 01:00:00, None, None,22
None,10.49, None, None, None, None, None, None, None, None, None, None,2019-05-30 02:00:00, None, None,22
None,9.32, None, None, None, None, None, None, None, None, None, None,2019-05-30 03:00:00, None, None,22
None,8.89, None, None, None, None, None, None, None, None, None, None,2019-05-30 04:00:00, None, None,22
None,8.43, None, None, None, None, None, None, None, None, None, None,2019-05-30 05:00:00, None, None,22
None,7.43, None, None, None, None, None, None, None, None, None, None,2019-05-30 06:00:00, None, None,22
None,7.84, None, None, None, None, None, None, None, None, None, None,2019-05-30 07:00:00, None, None,22
None,8.0, None, None, None, None, None, None, None, None, None, None,2019-05-30 08:00:00, None, None,22
None,9.21, None, None, None, None, None, None, None, None, None, None,2019-05-30 09:00:00, None, None,22
None,11.69, None, None, None, None, None, None, None, None, None, None,2019-05-30 10:00:00, None, None,22
