AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
-5.7, 0.0,0.0,3.1, 0.118,2018-02-26 00:00:00,32.0,92.0,9
-5.9, None,0.0,1.5, None,2018-02-26 00:15:00,31.0,93.0,9
-6.1, None,0.0,4.5, None,2018-02-26 00:30:00,44.0,91.0,9
-6.2, None,0.0,4.8, None,2018-02-26 00:45:00,41.0,91.0,9
-6.4, -1.0,0.0,3.3, 0.117,2018-02-26 01:00:00,42.0,90.0,9
-6.5, None,0.0,4.2, None,2018-02-26 01:15:00,39.0,91.0,9
-6.7, None,0.0,3.6, None,2018-02-26 01:30:00,57.0,90.0,9
-6.8, None,0.0,2.5, None,2018-02-26 01:45:00,335.0,91.0,9
-7.0, 0.0,0.0,2.8, 0.117,2018-02-26 02:00:00,59.0,90.0,9
-7.2, None,0.0,3.5, None,2018-02-26 02:15:00,57.0,89.0,9
-7.2, None,0.0,5.8, None,2018-02-26 02:30:00,34.0,91.0,9
-7.0, None,0.0,2.8, None,2018-02-26 02:45:00,357.0,89.0,9
-7.2, 0.0,0.0,3.0, 0.113,2018-02-26 03:00:00,48.0,90.0,9
-7.3, None,0.0,3.3, None,2018-02-26 03:15:00,35.0,90.0,9
-7.4, None,0.0,2.2, None,2018-02-26 03:30:00,351.0,91.0,9
-7.7, None,0.0,3.1, None,2018-02-26 03:45:00,59.0,89.0,9
-7.7, 0.0,0.0,1.2, 0.114,2018-02-26 04:00:00,4.0,91.0,9
-7.6, None,0.0,2.7, None,2018-02-26 04:15:00,29.0,91.0,9
-7.8, None,0.0,0.6, None,2018-02-26 04:30:00,58.0,89.0,9
-7.8, None,0.0,2.3, None,2018-02-26 04:45:00,30.0,90.0,9
-8.0, 1.0,0.0,3.1, 0.115,2018-02-26 05:00:00,59.0,90.0,9
-7.8, None,0.0,2.4, None,2018-02-26 05:15:00,33.0,91.0,9
-7.8, None,0.0,2.0, None,2018-02-26 05:30:00,332.0,92.0,9
-7.9, None,0.0,0.9, None,2018-02-26 05:45:00,79.0,90.0,9
-7.7, 0.0,0.0,2.3, 0.112,2018-02-26 06:00:00,32.0,91.0,9
-7.6, None,0.0,0.7, None,2018-02-26 06:15:00,353.0,90.0,9
-7.9, None,0.0,3.9, None,2018-02-26 06:30:00,50.0,89.0,9
-7.8, None,0.0,2.9, None,2018-02-26 06:45:00,20.0,91.0,9
-7.7, 0.0,0.0,2.0, 0.109,2018-02-26 07:00:00,285.0,91.0,9
-7.6, None,0.0,1.1, None,2018-02-26 07:15:00,352.0,90.0,9
-7.5, None,0.0,0.2, None,2018-02-26 07:30:00,60.0,91.0,9
-7.2, None,0.0,0.4, None,2018-02-26 07:45:00,32.0,90.0,9
-7.1, 1.0,0.0,0.6, 0.112,2018-02-26 08:00:00,36.0,91.0,9
