pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, None,408.0, None,1.7,1.5,41.0, None, None, 0.0,132.0, None,2023-11-19 00:00:00, None,47
1.0, None,409.0, None,0.4,0.0,40.0, None, None, 1.0,133.0, None,2023-11-19 01:00:00, None,47
1.0, None,409.0, None,-0.7,-0.9,44.0, None, None, 0.0,137.0, None,2023-11-19 02:00:00, None,47
2.0, None,410.0, None,-1.7,-1.8,45.0, None, None, 1.0,140.0, None,2023-11-19 03:00:00, None,47
3.0, None,411.0, None,-2.1,-2.1,44.0, None, None, 1.0,143.0, None,2023-11-19 04:00:00, None,47
4.0, None,412.0, None,-2.4,-2.4,47.0, None, None, 1.0,144.0, None,2023-11-19 05:00:00, None,47
3.0, None,412.0, None,-2.4,-2.5,47.0, None, None, 0.0,144.0, None,2023-11-19 06:00:00, None,47
4.0, None,412.0, None,-2.8,-2.8,48.0, None, None, 0.0,144.0, None,2023-11-19 07:00:00, None,47
5.0, None,413.0, None,-3.0,-3.0,48.0, None, None, 1.0,146.0, None,2023-11-19 08:00:00, None,47
6.0, None,414.0, None,-2.9,-2.9,48.0, None, None, 1.0,147.0, None,2023-11-19 09:00:00, None,47
5.0, None,414.0, None,-2.8,-2.8,48.0, None, None, 0.0,149.0, None,2023-11-19 10:00:00, None,47
7.0, None,415.0, None,-3.0,-3.0,50.0, None, None, 1.0,151.0, None,2023-11-19 11:00:00, None,47
8.0, None,416.0, None,-3.4,-3.5,51.0, None, None, 1.0,152.0, None,2023-11-19 12:00:00, None,47
5.0, None,413.0, None,-4.3,-4.4,51.0, None, None, None,152.0, None,2023-11-19 13:00:00, None,47
7.0, None,415.0, None,-4.4,-4.2,51.0, None, None, 2.0,153.0, None,2023-11-19 14:00:00, None,47
6.0, None,414.0, None,-4.0,-3.9,51.0, None, None, None,152.0, None,2023-11-19 15:00:00, None,47
8.0, None,416.0, None,-4.0,-4.0,51.0, None, None, 2.0,153.0, None,2023-11-19 16:00:00, None,47
8.0, None,416.0, None,-4.0,-4.1,50.0, None, None, 0.0,153.0, None,2023-11-19 17:00:00, None,47
8.0, None,416.0, None,-4.4,-4.4,50.0, None, None, 0.0,153.0, None,2023-11-19 18:00:00, None,47
8.0, None,416.0, None,-4.6,-4.8,48.0, None, None, 0.0,153.0, None,2023-11-19 19:00:00, None,47
9.0, None,417.0, None,-5.0,-5.2,48.0, None, None, 1.0,153.0, None,2023-11-19 20:00:00, None,47
9.0, None,417.0, None,-5.2,-5.4,48.0, None, None, 0.0,153.0, None,2023-11-19 21:00:00, None,47
9.0, None,417.0, None,-5.3,-5.5,48.0, None, None, 0.0,153.0, None,2023-11-19 22:00:00, None,47
9.0, None,417.0, None,-5.5,-6.0,47.0, None, None, 0.0,153.0, None,2023-11-19 23:00:00, None,47
9.0, None,417.0, None,-5.3,-5.5,49.0, None, None, 0.0,153.0, None,2023-11-20 00:00:00, None,47
8.0, None,417.0, None,-5.6,-6.1,46.0, None, None, 0.0,153.0, None,2023-11-20 01:00:00, None,47
8.0, None,417.0, None,-5.6,-5.8,46.0, None, None, 0.0,153.0, None,2023-11-20 02:00:00, None,47
7.0, None,417.0, None,-5.6,-5.8,48.0, None, None, 0.0,153.0, None,2023-11-20 03:00:00, None,47
6.0, None,417.0, None,-6.0,-6.4,49.0, None, None, 0.0,153.0, None,2023-11-20 04:00:00, None,47
5.0, None,417.0, None,-5.9,-6.4,48.0, None, None, 0.0,153.0, None,2023-11-20 05:00:00, None,47
6.0, None,418.0, None,-5.5,-5.7,49.0, None, None, 1.0,152.0, None,2023-11-20 06:00:00, None,47
5.0, None,417.0, None,-5.1,-5.2,51.0, None, None, None,152.0, None,2023-11-20 07:00:00, None,47
4.0, None,417.0, None,-4.5,-4.4,51.0, None, None, 0.0,152.0, None,2023-11-20 08:00:00, None,47
3.0, None,417.0, None,-4.2,-3.7,51.0, None, None, 0.0,152.0, None,2023-11-20 09:00:00, None,47
3.0, None,417.0, None,-3.0,-2.0,49.0, None, None, 0.0,152.0, None,2023-11-20 10:00:00, None,47
2.0, None,417.0, None,-1.3,0.3,49.0, None, None, 0.0,151.0, None,2023-11-20 11:00:00, None,47
1.0, None,417.0, None,-0.7,2.1,48.0, None, None, 0.0,151.0, None,2023-11-20 12:00:00, None,47
4.0, None,417.0, None,0.8,4.0,47.0, None, None, 0.0,151.0, None,2023-11-20 13:00:00, None,47
2.0, None,417.0, None,2.3,2.9,47.0, None, None, 0.0,151.0, None,2023-11-20 14:00:00, None,47
3.0, None,417.0, None,3.0,3.0,48.0, None, None, 0.0,150.0, None,2023-11-20 15:00:00, None,47
1.0, None,417.0, None,3.2,3.6,47.0, None, None, 0.0,150.0, None,2023-11-20 16:00:00, None,47
1.0, None,417.0, None,4.4,4.3,48.0, None, None, 0.0,150.0, None,2023-11-20 17:00:00, None,47
