pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
1.0, None, None,76.0,733.0, None, None,2023-11-19 09:00:00,0.0, None,74.0, None,47
3.0, None, 2.0,77.0,735.0, None, None,2023-11-19 10:00:00,0.0, None,75.0, None,47
5.0, None, 2.0,78.0,737.0, None, None,2023-11-19 11:00:00,0.0, None,75.0, None,47
None, None, 1.0,79.0,738.0, None, None,2023-11-19 12:00:00,0.3, None,75.0, None,47
7.0, None, 1.0,79.0,739.0, None, None,2023-11-19 13:00:00,0.2, None,78.0, None,47
9.0, None, 2.0,80.0,741.0, None, None,2023-11-19 14:00:00,0.0, None,70.0, None,47
9.0, None, 0.0,80.0,741.0, None, None,2023-11-19 15:00:00,-0.2, None,69.0, None,47
None, None, None,81.0,742.0, None, None,2023-11-19 19:00:00,-2.9, None,67.0, None,47
10.0, None, 0.0,81.0,742.0, None, None,2023-11-19 20:00:00,-2.9, None,71.0, None,47
None, None, 0.0,81.0,742.0, None, None,2023-11-19 21:00:00,-3.1, None,72.0, None,47
None, None, 0.0,81.0,742.0, None, None,2023-11-19 22:00:00,-3.4, None,71.0, None,47
None, None, 0.0,81.0,742.0, None, None,2023-11-19 23:00:00,-3.3, None,70.0, None,47
None, None, 0.0,82.0,742.0, None, None,2023-11-20 00:00:00,-3.6, None,69.0, None,47
None, None, 0.0,82.0,742.0, None, None,2023-11-20 01:00:00,-3.6, None,68.0, None,47
None, None, 0.0,82.0,742.0, None, None,2023-11-20 02:00:00,-3.8, None,68.0, None,47
None, None, 0.0,82.0,742.0, None, None,2023-11-20 03:00:00,-4.0, None,69.0, None,47
None, None, 0.0,82.0,742.0, None, None,2023-11-20 04:00:00,-3.8, None,71.0, None,47
None, None, 0.0,82.0,742.0, None, None,2023-11-20 05:00:00,-4.5, None,70.0, None,47
None, None, 0.0,82.0,742.0, None, None,2023-11-20 06:00:00,-4.9, None,71.0, None,47
None, None, 0.0,82.0,742.0, None, None,2023-11-20 07:00:00,-4.9, None,72.0, None,47
None, None, 0.0,82.0,742.0, None, None,2023-11-20 08:00:00,-5.0, None,72.0, None,47
9.0, None, 0.0,82.0,742.0, None, None,2023-11-20 09:00:00,-4.4, None,72.0, None,47
7.0, None, 0.0,82.0,742.0, None, None,2023-11-20 10:00:00,-3.5, None,71.0, None,47
5.0, None, 0.0,82.0,742.0, None, None,2023-11-20 11:00:00,-2.3, None,72.0, None,47
4.0, None, 0.0,83.0,742.0, None, None,2023-11-20 12:00:00,-1.7, None,72.0, None,47
3.0, None, 0.0,82.0,742.0, None, None,2023-11-20 13:00:00,-1.2, None,72.0, None,47
