AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
6.2,0.51,13.3,2016-02-12 00:00:00,289.0,100.0,7
6.3,0.25,12.9,2016-02-12 00:15:00,290.0,100.0,7
6.3,0.51,11.2,2016-02-12 00:30:00,295.0,100.0,7
6.4,0.51,8.0,2016-02-12 00:45:00,305.0,100.0,7
6.6,0.51,5.4,2016-02-12 01:00:00,314.0,100.0,7
6.8,0.5,1.1,2016-02-12 01:15:00,333.0,100.0,7
6.9,0.51,2.8,2016-02-12 01:30:00,327.0,100.0,7
7.1,0.26,3.7,2016-02-12 01:45:00,343.0,100.0,7
7.6,0.0,9.2,2016-02-12 02:00:00,355.0,100.0,7
7.7,0.25,7.7,2016-02-12 02:15:00,354.0,100.0,7
8.3,0.0,8.1,2016-02-12 02:30:00,2.0,100.0,7
8.5,0.51,7.7,2016-02-12 02:45:00,8.0,100.0,7
8.6,0.25,8.4,2016-02-12 03:00:00,10.0,100.0,7
8.5,0.0,7.1,2016-02-12 03:15:00,7.0,100.0,7
8.6,0.0,10.1,2016-02-12 03:30:00,10.0,100.0,7
8.6,0.0,8.7,2016-02-12 03:45:00,8.0,100.0,7
8.6,0.26,8.3,2016-02-12 04:00:00,6.0,100.0,7
8.5,0.0,8.4,2016-02-12 04:15:00,5.0,100.0,7
8.5,0.0,9.7,2016-02-12 04:30:00,15.0,100.0,7
8.4,0.0,7.5,2016-02-12 04:45:00,7.0,100.0,7
8.2,0.0,7.4,2016-02-12 05:00:00,8.0,100.0,7
8.2,0.0,7.2,2016-02-12 05:15:00,3.0,100.0,7
8.2,0.0,10.1,2016-02-12 05:30:00,2.0,100.0,7
8.3,0.0,10.1,2016-02-12 05:45:00,2.0,100.0,7
8.4,0.0,9.8,2016-02-12 06:00:00,11.0,100.0,7
8.3,0.0,9.0,2016-02-12 06:15:00,8.0,100.0,7
8.3,0.0,11.7,2016-02-12 06:30:00,16.0,100.0,7
8.2,0.0,8.5,2016-02-12 06:45:00,17.0,100.0,7
8.3,0.0,7.2,2016-02-12 07:00:00,9.0,100.0,7
8.3,0.0,14.2,2016-02-12 07:15:00,35.0,100.0,7
8.0,2.03,22.7,2016-02-12 07:30:00,39.0,100.0,7
8.0,0.76,21.1,2016-02-12 07:45:00,39.0,100.0,7
7.9,0.51,15.7,2016-02-12 08:00:00,30.0,100.0,7
7.6,0.25,14.3,2016-02-12 08:15:00,14.0,100.0,7
7.5,0.0,16.5,2016-02-12 08:30:00,23.0,100.0,7
7.6,0.0,19.3,2016-02-12 08:45:00,28.0,100.0,7
7.8,0.0,21.8,2016-02-12 09:00:00,34.0,100.0,7
7.8,0.0,24.1,2016-02-12 09:15:00,30.0,100.0,7
7.7,0.0,28.6,2016-02-12 09:30:00,45.0,100.0,7
7.4,0.26,30.0,2016-02-12 09:45:00,52.0,100.0,7
7.0,0.25,27.0,2016-02-12 10:00:00,52.0,100.0,7
6.2,0.51,30.8,2016-02-12 10:15:00,53.0,100.0,7
6.1,0.25,21.9,2016-02-12 10:30:00,46.0,100.0,7
6.6,0.0,23.7,2016-02-12 10:45:00,51.0,100.0,7
6.8,0.26,25.8,2016-02-12 11:00:00,50.0,100.0,7
7.2,0.0,23.6,2016-02-12 11:15:00,43.0,99.0,7
7.3,0.0,27.0,2016-02-12 11:30:00,47.0,93.0,7
7.9,0.0,29.2,2016-02-12 11:45:00,51.0,91.0,7
8.0,0.0,29.2,2016-02-12 12:00:00,55.0,96.0,7
7.7,0.0,29.1,2016-02-12 12:15:00,51.0,94.0,7
8.4,0.0,29.5,2016-02-12 12:30:00,53.0,88.0,7
8.6,0.0,28.0,2016-02-12 12:45:00,46.0,89.0,7
8.0,0.0,29.5,2016-02-12 13:00:00,49.0,92.0,7
8.6,0.0,26.4,2016-02-12 13:15:00,52.0,86.0,7
8.0,0.0,25.5,2016-02-12 13:30:00,46.0,85.0,7
7.8,0.0,30.0,2016-02-12 13:45:00,49.0,82.0,7
8.1,0.0,30.9,2016-02-12 14:00:00,48.0,81.0,7
8.5,0.0,24.8,2016-02-12 14:15:00,45.0,80.0,7
7.8,0.0,27.7,2016-02-12 14:30:00,40.0,79.0,7
8.0,0.0,24.9,2016-02-12 14:45:00,47.0,79.0,7
8.8,0.0,23.6,2016-02-12 15:00:00,43.0,75.0,7
8.1,0.0,25.2,2016-02-12 15:15:00,42.0,81.0,7
