station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 2.0, None, 2019-01-01 00:00:00, -6.4, 1.8
None, 12.0, None, 2019-01-02 00:00:00, -3.9, 3.6
None, 49.0, None, 2019-01-03 00:00:00, -3.0, -0.9
None, 24.0, None, 2019-01-04 00:00:00, -3.6, -2.0
None, 1.0, None, 2019-01-05 00:00:00, -4.4, -1.3
None, 12.0, None, 2019-01-06 00:00:00, -9.2, -3.0
None, 1.0, None, 2019-01-07 00:00:00, -12.9, -8.6
None, 5.0, None, 2019-01-08 00:00:00, -13.8, -0.9
None, 11.0, None, 2019-01-09 00:00:00, -1.8, 0.4
None, 7.0, None, 2019-01-10 00:00:00, -1.3, 0.1
None, 3.0, None, 2019-01-11 00:00:00, -0.9, 1.6
None, 0.0, None, 2019-01-12 00:00:00, -0.5, 3.4
None, 0.0, None, 2019-01-13 00:00:00, -0.5, 3.4
None, 0.0, None, 2019-01-14 00:00:00, -1.7, 4.3
None, 1.0, None, 2019-01-15 00:00:00, -3.5, 4.3
None, 0.0, None, 2019-01-16 00:00:00, -6.0, 0.6
None, 0.0, None, 2019-01-17 00:00:00, -8.4, -1.2
None, 11.0, None, 2019-01-18 00:00:00, -3.6, -1.2
None, 34.0, None, 2019-01-19 00:00:00, -5.9, -1.8
None, 0.0, None, 2019-01-20 00:00:00, -8.7, -4.0
None, 0.0, None, 2019-01-21 00:00:00, -9.7, -4.6
None, 13.0, None, 2019-01-22 00:00:00, -7.5, -1.8
None, 1.0, None, 2019-01-23 00:00:00, -5.1, 0.5
None, 0.0, None, 2019-01-24 00:00:00, -5.5, 1.5
None, 0.0, None, 2019-01-25 00:00:00, -4.1, 4.7
None, 0.0, None, 2019-01-26 00:00:00, 1.2, 7.3
None, 0.0, None, 2019-01-27 00:00:00, -7.6, 5.2
None, 1.0, None, 2019-01-28 00:00:00, -7.8, -2.1
None, 0.0, None, 2019-01-29 00:00:00, -6.4, 5.3
None, 0.0, None, 2019-01-30 00:00:00, -0.4, 6.5
None, 1.0, None, 2019-01-31 00:00:00, -1.2, 1.8
None, 17.0, None, 2019-02-01 00:00:00, -3.8, -1.1
None, 2.0, None, 2019-02-02 00:00:00, -21.6, -3.3
None, 1.0, None, 2019-02-03 00:00:00, -29.8, -21.0
None, 0.0, None, 2019-02-04 00:00:00, -29.1, -18.5
None, 0.0, None, 2019-02-05 00:00:00, -18.9, -9.8
None, 0.0, None, 2019-02-06 00:00:00, -17.1, -5.3
