station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2019-01-01 00:00:00, 0.0, -5.2, -14.7
2019-01-02 00:00:00, 3.8, -0.4, -5.2
2019-01-03 00:00:00, 27.2, 2.3, -1.3
2019-01-04 00:00:00, 11.3, 3.6, 1.6
2019-01-05 00:00:00, 0.0, 2.6, -3.0
2019-01-06 00:00:00, 5.6, 3.2, -3.6
2019-01-07 00:00:00, 0.9, 0.6, -8.3
2019-01-08 00:00:00, 1.9, -3.3, -11.0
2019-01-09 00:00:00, 15.0, -0.5, -6.0
2019-01-10 00:00:00, 3.8, 3.8, -1.1
2019-01-11 00:00:00, 0.0, 3.7, -4.2
2019-01-12 00:00:00, 0.9, 0.8, -5.3
2019-01-13 00:00:00, 0.0, -2.2, -5.6
2019-01-14 00:00:00, 0.0, -4.9, -8.0
2019-01-15 00:00:00, 0.0, -6.6, -14.5
2019-01-16 00:00:00, 0.0, -7.0, -10.9
2019-01-17 00:00:00, 5.6, -3.5, -8.6
2019-01-18 00:00:00, 2.8, 1.3, -8.0
2019-01-19 00:00:00, 4.7, 3.6, -0.7
2019-01-20 00:00:00, 0.0, 0.6, -3.8
2019-01-21 00:00:00, 0.9, 1.2, -9.9
2019-01-22 00:00:00, 1.9, -0.4, -8.9
2019-01-23 00:00:00, 1.9, 1.5, -4.8
2019-01-24 00:00:00, 0.0, 0.5, -7.9
2019-01-25 00:00:00, 0.0, 2.8, -4.3
2019-01-26 00:00:00, 0.0, 3.0, -1.7
2019-01-27 00:00:00, 4.7, 8.1, -2.9
2019-01-28 00:00:00, 0.0, -0.2, -8.9
2019-01-29 00:00:00, 0.0, -2.8, -13.0
2019-01-30 00:00:00, 0.0, -2.5, -13.5
2019-01-31 00:00:00, 0.0, 3.2, -8.7
2019-02-01 00:00:00, 11.3, 5.6, -0.2
2019-02-02 00:00:00, 9.4, 6.6, -11.6
2019-02-03 00:00:00, 4.7, -11.6, -20.8
2019-02-04 00:00:00, 1.9, -14.8, -21.3
2019-02-05 00:00:00, 0.0, -9.9, -21.1
2019-02-06 00:00:00, 0.0, -8.1, -18.9
2019-02-07 00:00:00, 0.0, -9.0, -20.9
2019-02-08 00:00:00, 0.0, -9.0, -18.2
2019-02-09 00:00:00, 0.0, -16.8, -22.4
2019-02-10 00:00:00, 0.0, -14.4, -24.5
2019-02-11 00:00:00, 0.0, -9.0, -18.4
2019-02-12 00:00:00, 0.0, -11.3, -14.7
2019-02-13 00:00:00, 0.0, -5.0, -16.9
2019-02-14 00:00:00, 3.8, -2.9, -11.7
2019-02-15 00:00:00, 3.8, -2.8, -8.1
2019-02-16 00:00:00, 4.7, -4.5, -10.3
2019-02-17 00:00:00, 0.9, -9.7, -22.6
2019-02-18 00:00:00, 0.0, -9.1, -24.2
2019-02-19 00:00:00, 0.0, -6.5, -19.3
2019-02-20 00:00:00, 0.0, -1.4, -13.0
2019-02-21 00:00:00, 0.0, -3.1, -18.4
2019-02-22 00:00:00, 0.0, -2.4, -9.8
2019-02-23 00:00:00, 0.0, -5.6, -19.0
2019-02-24 00:00:00, 0.0, -9.0, -24.2
2019-02-25 00:00:00, 0.0, -11.8, -24.9
2019-02-26 00:00:00, 0.0, -7.8, -21.4
2019-02-27 00:00:00, 0.0, -0.5, -21.6
2019-02-28 00:00:00, 0.0, -3.0, -14.1
2019-03-01 00:00:00, 4.7, -5.1, -18.1
2019-03-02 00:00:00, 0.0, -12.0, -24.1
2019-03-03 00:00:00, 0.0, -7.3, -28.4
2019-03-04 00:00:00, 0.0, -3.3, -26.3
2019-03-05 00:00:00, 0.0, -0.9, -23.1
2019-03-06 00:00:00, 0.0, -2.4, -8.9
2019-03-07 00:00:00, 2.8, 1.4, -8.2
2019-03-08 00:00:00, 0.0, 3.5, -8.1
2019-03-09 00:00:00, 0.0, 3.3, -11.0
2019-03-10 00:00:00, 0.0, 3.0, -13.7
2019-03-11 00:00:00, 0.0, 4.1, -3.9
2019-03-12 00:00:00, 10.3, 3.8, -1.2
2019-03-13 00:00:00, 2.8, 3.9, -3.5
2019-03-14 00:00:00, 0.0, 4.1, -5.5
2019-03-15 00:00:00, 0.0, 7.5, -2.5
2019-03-16 00:00:00, 0.0, 7.8, -5.8
2019-03-17 00:00:00, 0.0, 11.3, -6.2
2019-03-18 00:00:00, 0.0, 11.8, -6.6
2019-03-19 00:00:00, 0.0, 13.0, -6.2
2019-03-20 00:00:00, 0.0, 15.2, -5.7
2019-03-21 00:00:00, 0.0, 15.8, -5.1
2019-03-22 00:00:00, 0.0, 14.6, -4.9
2019-03-23 00:00:00, 0.0, 13.3, -3.6
2019-03-24 00:00:00, 0.0, 10.7, 0.4
2019-03-25 00:00:00, 0.9, 10.1, -0.4
2019-03-26 00:00:00, 4.7, 7.8, -0.9
2019-03-27 00:00:00, 0.0, 9.1, -3.0
2019-03-28 00:00:00, 0.0, 8.6, 2.0
2019-03-29 00:00:00, 0.0, 9.7, -1.9
2019-03-30 00:00:00, 0.0, 13.4, -4.5
2019-03-31 00:00:00, 0.0, 11.4, -0.9
