WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.927999,69.6,2016-07-04 01:00:00,17.02,27
None, None, 1.847,70.5,2016-07-04 02:00:00,16.28,27
None, None, 1.769,73.1,2016-07-04 03:00:00,14.95,27
None, None, 2.259,74.5,2016-07-04 04:00:00,14.11,27
None, None, 1.675,74.2,2016-07-04 05:00:00,14.14,27
None, None, 0.939,73.6,2016-07-04 06:00:00,14.9,27
None, None, 0.731,74.0,2016-07-04 07:00:00,15.71,27
None, None, 1.531,68.57,2016-07-04 08:00:00,16.8,27
None, None, 1.62,66.8,2016-07-04 09:00:00,17.3,27
None, None, 4.131,62.79,2016-07-04 10:00:00,18.28,27
None, None, 5.342,61.54,2016-07-04 11:00:00,18.38,27
None, None, 5.631,55.78,2016-07-04 12:00:00,19.32,27
None, None, 8.53,55.88,2016-07-04 13:00:00,18.91,27
None, None, 9.17,59.88,2016-07-04 14:00:00,18.43,27
None, None, 8.4,65.74,2016-07-04 15:00:00,17.61,27
None, None, 6.276,66.65,2016-07-04 16:00:00,17.75,27
None, None, 6.712,63.21,2016-07-04 17:00:00,18.39,27
None, None, 4.993,62.68,2016-07-04 18:00:00,18.47,27
None, None, 1.655,69.11,2016-07-04 19:00:00,17.74,27
None, None, 0.759998,72.2,2016-07-04 20:00:00,17.31,27
None, None, 0.458999,74.2,2016-07-04 21:00:00,17.25,27
None, None, 1.645,69.79,2016-07-04 22:00:00,17.36,27
None, None, 1.189,70.1,2016-07-04 23:00:00,17.12,27
None, None, 1.265,76.0,2016-07-05 00:00:00,16.54,27
None, None, 1.103,67.69,2016-07-05 01:00:00,16.71,27
None, None, 1.258,53.55,2016-07-05 02:00:00,17.53,27
None, None, 1.945,55.7,2016-07-05 03:00:00,16.86,27
None, None, 1.584,62.03,2016-07-05 04:00:00,16.14,27
None, None, 3.668,62.69,2016-07-05 05:00:00,15.91,27
None, None, 4.339,65.12,2016-07-05 06:00:00,16.05,27
None, None, 4.401,62.48,2016-07-05 07:00:00,16.61,27
None, None, 4.914,59.98,2016-07-05 08:00:00,16.96,27
None, None, 4.36,63.5,2016-07-05 09:00:00,16.38,27
None, None, 2.653,69.71,2016-07-05 10:00:00,15.75,27
None, None, 5.426,67.94,2016-07-05 11:00:00,16.19,27
None, None, 5.121,69.37,2016-07-05 12:00:00,16.54,27
None, None, 4.709,73.3,2016-07-05 13:00:00,16.58,27
None, None, 6.806,74.1,2016-07-05 14:00:00,16.1,27
None, None, 6.073,73.0,2016-07-05 15:00:00,16.22,27
None, None, 3.981,70.3,2016-07-05 16:00:00,16.72,27
None, None, 2.176,71.6,2016-07-05 17:00:00,16.75,27
None, None, 1.888,75.6,2016-07-05 18:00:00,16.62,27
None, None, 1.127,78.4,2016-07-05 19:00:00,16.44,27
None, None, 0.565998,80.2,2016-07-05 20:00:00,16.22,27
None, None, 1.686,77.8,2016-07-05 21:00:00,15.99,27
None, None, 1.445,78.6,2016-07-05 22:00:00,15.35,27
None, None, 1.875,83.4,2016-07-05 23:00:00,14.09,27
None, None, 1.8,84.8,2016-07-06 00:00:00,13.53,27
None, None, 2.24,85.1,2016-07-06 01:00:00,13.59,27
None, None, 1.559,84.8,2016-07-06 02:00:00,13.42,27
None, None, 1.644,82.4,2016-07-06 03:00:00,13.83,27
None, None, 0.661,83.0,2016-07-06 04:00:00,14.33,27
None, None, 0.837998,85.2,2016-07-06 05:00:00,14.17,27
None, None, 0.693,80.6,2016-07-06 06:00:00,15.41,27
None, None, 2.643,81.8,2016-07-06 07:00:00,15.28,27
None, None, 3.309,80.8,2016-07-06 08:00:00,15.7,27
None, None, 3.64,78.5,2016-07-06 09:00:00,16.12,27
None, None, 2.046,70.3,2016-07-06 10:00:00,17.27,27
None, None, 2.601,67.43,2016-07-06 11:00:00,18.03,27
None, None, 3.341,67.65,2016-07-06 12:00:00,18.45,27
None, None, 3.51,69.82,2016-07-06 13:00:00,18.47,27
None, None, 3.596,66.17,2016-07-06 14:00:00,18.54,27
None, None, 4.252,60.7,2016-07-06 15:00:00,19.42,27
None, None, 4.315,59.4,2016-07-06 16:00:00,19.61,27
None, None, 3.531,54.17,2016-07-06 17:00:00,20.12,27
None, None, 3.065,52.53,2016-07-06 18:00:00,20.34,27
None, None, 2.494,56.73,2016-07-06 19:00:00,19.73,27
None, None, 1.083,58.69,2016-07-06 20:00:00,18.73,27
None, None, 0.912998,64.4,2016-07-06 21:00:00,17.43,27
None, None, 1.366,70.4,2016-07-06 22:00:00,16.13,27
None, None, 0.837998,70.4,2016-07-06 23:00:00,15.93,27
None, None, 1.036,70.6,2016-07-07 00:00:00,15.93,27
None, None, 0.62,70.8,2016-07-07 01:00:00,15.98,27
None, None, 0.159998,71.3,2016-07-07 02:00:00,15.51,27
None, None, 0.704999,73.7,2016-07-07 03:00:00,15.43,27
None, None, 0.384,74.9,2016-07-07 04:00:00,15.36,27
None, None, 0.734,76.0,2016-07-07 05:00:00,15.27,27
None, None, 0.843999,78.3,2016-07-07 06:00:00,15.36,27
None, None, 1.945,84.4,2016-07-07 07:00:00,15.31,27
None, None, 0.291,86.6,2016-07-07 08:00:00,15.48,27
None, None, 0.526,84.2,2016-07-07 09:00:00,15.71,27
None, None, 0.959999,82.7,2016-07-07 10:00:00,15.84,27
None, None, 1.306,84.2,2016-07-07 11:00:00,15.32,27
None, None, 3.575,85.4,2016-07-07 12:00:00,15.27,27
None, None, 2.031,83.0,2016-07-07 13:00:00,15.77,27
None, None, 0.199,86.0,2016-07-07 14:00:00,15.77,27
None, None, 1.393,86.7,2016-07-07 15:00:00,15.67,27
None, None, 0.662998,89.4,2016-07-07 16:00:00,15.43,27
None, None, 1.198,86.1,2016-07-07 17:00:00,15.86,27
None, None, 1.58,89.3,2016-07-07 18:00:00,15.35,27
None, None, 2.547,92.1,2016-07-07 19:00:00,15.12,27
None, None, 3.169,92.0,2016-07-07 20:00:00,15.18,27
None, None, 1.305,92.0,2016-07-07 21:00:00,15.34,27
None, None, 0.74,92.1,2016-07-07 22:00:00,15.41,27
None, None, 0.488999,91.9,2016-07-07 23:00:00,15.57,27
