station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, None, 3.77183, 2017-01-01 00:00:00, -10.2284
None, None, 3.95381, 2017-01-01 01:00:00, -10.7217
None, None, 2.46388, 2017-01-01 02:00:00, -11.3893
None, None, 2.87694, 2017-01-01 03:00:00, -11.5686
None, None, 3.13417, 2017-01-01 04:00:00, -11.9996
None, None, 3.49698, 2017-01-01 05:00:00, -12.0273
None, None, 3.40089, 2017-01-01 06:00:00, -12.0306
None, None, 3.18495, 2017-01-01 07:00:00, -12.8083
None, None, 3.03017, 2017-01-01 08:00:00, -13.3952
None, None, 3.65201, 2017-01-01 09:00:00, -13.1079
None, None, 3.73215, 2017-01-01 10:00:00, -12.9254
None, None, 4.22808, 2017-01-01 11:00:00, -12.2889
None, None, 4.50968, 2017-01-01 12:00:00, -12.4785
None, None, 5.48205, 2017-01-01 13:00:00, -12.2734
None, None, 6.1146, 2017-01-01 14:00:00, -11.292
None, None, 6.29989, 2017-01-01 15:00:00, -11.2284
None, None, 5.25134, 2017-01-01 16:00:00, -11.5073
None, None, 3.79339, 2017-01-01 17:00:00, -12.5395
None, None, 3.97674, 2017-01-01 18:00:00, -11.6275
None, None, 3.51632, 2017-01-01 19:00:00, -11.4153
None, None, 3.20827, 2017-01-01 20:00:00, -11.9912
None, None, 4.33229, 2017-01-01 21:00:00, -11.8243
None, None, 3.269, 2017-01-01 22:00:00, -12.4951
None, None, 3.18786, 2017-01-01 23:00:00, -12.7598
None, None, 4.00894, 2017-01-02 00:00:00, -12.3572
None, None, 3.08134, 2017-01-02 01:00:00, -11.969
None, None, 3.57511, 2017-01-02 02:00:00, -11.0837
None, None, 4.7148, 2017-01-02 03:00:00, -11.9546
None, None, 4.99381, 2017-01-02 04:00:00, -12.4604
None, None, 4.88708, 2017-01-02 05:00:00, -13.1152
None, None, 4.68404, 2017-01-02 06:00:00, -13.6425
None, None, 3.85811, 2017-01-02 07:00:00, -13.8788
None, None, 2.99603, 2017-01-02 08:00:00, -14.163
None, None, 1.27014, 2017-01-02 09:00:00, -14.0986
None, None, 1.26087, 2017-01-02 10:00:00, -14.188
None, None, 1.24225, 2017-01-02 11:00:00, -14.0042
None, None, 1.397, 2017-01-02 12:00:00, -14.0771
None, None, 0.782985, 2017-01-02 13:00:00, -13.7405
None, None, 0.315811, 2017-01-02 14:00:00, -13.7113
None, None, 0.425417, 2017-01-02 15:00:00, -14.4378
None, None, 0.133109, 2017-01-02 16:00:00, -15.8368
None, None, 0.683872, 2017-01-02 17:00:00, -15.8472
None, None, 1.1011, 2017-01-02 18:00:00, -15.5722
None, None, 1.7164, 2017-01-02 19:00:00, -15.7446
None, None, 2.15073, 2017-01-02 20:00:00, -15.7031
None, None, 2.10804, 2017-01-02 21:00:00, -15.3702
None, None, 2.02495, 2017-01-02 22:00:00, -15.2825
None, None, 1.69268, 2017-01-02 23:00:00, -15.0899
None, None, 2.37864, 2017-01-03 00:00:00, -15.3671
None, None, 3.07789, 2017-01-03 01:00:00, -14.9023
None, None, 3.73381, 2017-01-03 02:00:00, -14.4101
None, None, 4.12135, 2017-01-03 03:00:00, -13.6271
None, None, 4.52089, 2017-01-03 04:00:00, -13.1461
None, None, 4.21406, 2017-01-03 05:00:00, -12.9125
None, None, 2.81685, 2017-01-03 06:00:00, -12.2431
None, None, 2.72497, 2017-01-03 07:00:00, -11.5696
None, None, 2.63494, 2017-01-03 08:00:00, -11.1314
None, None, 2.1291, 2017-01-03 09:00:00, -10.5896
None, None, 2.13111, 2017-01-03 10:00:00, -9.77118
None, None, 2.04587, 2017-01-03 11:00:00, -9.09237
None, None, 2.79004, 2017-01-03 12:00:00, -8.98397
None, None, 2.83942, 2017-01-03 13:00:00, -8.65258
None, None, 2.63285, 2017-01-03 14:00:00, -8.5059
None, None, 3.48024, 2017-01-03 15:00:00, -8.12366
None, None, 3.30358, 2017-01-03 16:00:00, -8.46633
