station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 1.12, None, 90.4, 2017-01-01 01:00:00, -4.826
None, None, 2.117, None, 90.9, 2017-01-01 02:00:00, -4.393
None, None, 2.547, None, 90.8, 2017-01-01 03:00:00, -4.193
None, None, 3.817, None, 89.7, 2017-01-01 04:00:00, -3.866
None, None, 3.186, None, 89.6, 2017-01-01 05:00:00, -3.575
None, None, 2.879, None, 90.7, 2017-01-01 06:00:00, -3.273
None, None, 2.865, None, 89.5, 2017-01-01 07:00:00, -2.912
None, None, 2.97, None, 87.7, 2017-01-01 08:00:00, -2.735
None, None, 2.813, None, 86.0, 2017-01-01 09:00:00, -2.469
None, None, 3.518, None, 83.8, 2017-01-01 10:00:00, -2.1
None, None, 2.95, None, 79.75, 2017-01-01 11:00:00, -1.651
None, None, 1.964, None, 66.76, 2017-01-01 12:00:00, -0.865
None, None, 1.188, None, 54.86, 2017-01-01 13:00:00, -0.379
None, None, 2.749, None, 52.17, 2017-01-01 14:00:00, -0.713998
None, None, 3.072, None, 57.45, 2017-01-01 15:00:00, -1.297
None, None, 2.117, None, 53.54, 2017-01-01 16:00:00, -1.545
None, None, 1.177, None, 53.19, 2017-01-01 17:00:00, -2.133
None, None, 1.524, None, 49.35, 2017-01-01 18:00:00, -2.401
None, None, 1.415, None, 48.61, 2017-01-01 19:00:00, -2.701
None, None, 1.657, None, 47.2, 2017-01-01 20:00:00, -3.362
None, None, 1.063, None, 54.01, 2017-01-01 21:00:00, -4.412
None, None, 1.276, None, 63.98, 2017-01-01 22:00:00, -6.027
None, None, 1.678, None, 71.06, 2017-01-01 23:00:00, -7.271
None, None, 1.698, None, 77.48, 2017-01-02 00:00:00, -8.43
None, None, 2.098, None, 81.4, 2017-01-02 01:00:00, -8.8
None, None, 2.066, None, 84.4, 2017-01-02 02:00:00, -9.36
None, None, 2.061, None, 83.8, 2017-01-02 03:00:00, -9.37
None, None, 1.983, None, 82.1, 2017-01-02 04:00:00, -9.33
None, None, 1.393, None, 82.8, 2017-01-02 05:00:00, -9.55
None, None, 1.144, None, 83.5, 2017-01-02 06:00:00, -10.06
None, None, 1.711, None, 81.7, 2017-01-02 07:00:00, -9.72
None, None, 1.455, None, 81.1, 2017-01-02 08:00:00, -10.04
None, None, 1.122, None, 78.46, 2017-01-02 09:00:00, -10.41
None, None, 2.279, None, 68.82, 2017-01-02 10:00:00, -8.82
None, None, 2.381, None, 60.82, 2017-01-02 11:00:00, -7.678
None, None, 2.338, None, 51.28, 2017-01-02 12:00:00, -6.26
None, None, 3.684, None, 40.31, 2017-01-02 13:00:00, -4.534
None, None, 3.758, None, 39.33, 2017-01-02 14:00:00, -3.937
None, None, 3.325, None, 40.08, 2017-01-02 15:00:00, -4.284
None, None, 2.098, None, 41.61, 2017-01-02 16:00:00, -4.553
None, None, 1.783, None, 54.27, 2017-01-02 17:00:00, -6.381
None, None, 1.66, None, 62.81, 2017-01-02 18:00:00, -7.757
None, None, 1.175, None, 70.79, 2017-01-02 19:00:00, -9.66
None, None, 1.361, None, 75.16, 2017-01-02 20:00:00, -10.88
None, None, 1.719, None, 76.68, 2017-01-02 21:00:00, -11.35
None, None, 1.659, None, 79.1, 2017-01-02 22:00:00, -11.77
None, None, 1.728, None, 80.5, 2017-01-02 23:00:00, -12.02
None, None, 2.103, None, 79.12, 2017-01-03 00:00:00, -12.18
None, None, 2.114, None, 78.24, 2017-01-03 01:00:00, -12.17
None, None, 2.098, None, 79.27, 2017-01-03 02:00:00, -12.6
None, None, 1.706, None, 80.9, 2017-01-03 03:00:00, -13.34
None, None, 1.308, None, 83.1, 2017-01-03 04:00:00, -14.19
