station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, None, 5.249, 2017-01-01 00:00:00, 1.556
None, None, 5.006, 2017-01-01 01:00:00, 2.181
None, None, 5.833, 2017-01-01 02:00:00, 2.634
None, None, 7.13, 2017-01-01 03:00:00, 3.006
None, None, 6.176, 2017-01-01 04:00:00, 3.253
None, None, 5.423, 2017-01-01 05:00:00, 3.258
None, None, 5.017, 2017-01-01 06:00:00, 3.212
None, None, 5.523, 2017-01-01 07:00:00, 2.956
None, None, 5.468, 2017-01-01 08:00:00, 3.31
None, None, 4.727, 2017-01-01 09:00:00, 2.848
None, None, 6.388, 2017-01-01 10:00:00, 3.148
None, None, 5.154, 2017-01-01 11:00:00, 3.115
None, None, 5.401, 2017-01-01 12:00:00, 2.989
None, None, 5.222, 2017-01-01 13:00:00, 2.937
None, None, 3.78, 2017-01-01 14:00:00, 2.964
None, None, 5.806, 2017-01-01 15:00:00, 2.825
None, None, 4.652, 2017-01-01 16:00:00, 2.353
None, None, 3.167, 2017-01-01 17:00:00, 1.769
None, None, 2.281, 2017-01-01 18:00:00, 1.318
None, None, 2.712, 2017-01-01 19:00:00, 0.861998
None, None, 3.314, 2017-01-01 20:00:00, 0.745
None, None, 3.868, 2017-01-01 21:00:00, 0.722998
None, None, 2.984, 2017-01-01 22:00:00, 0.596
None, None, 3.438, 2017-01-01 23:00:00, 0.638998
None, None, 3.521, 2017-01-02 00:00:00, 0.469998
None, None, 3.092, 2017-01-02 01:00:00, 0.224998
None, None, 2.531, 2017-01-02 02:00:00, 0.008999
None, None, 2.014, 2017-01-02 03:00:00, -0.286
None, None, 2.506, 2017-01-02 04:00:00, -0.307
None, None, 2.157, 2017-01-02 05:00:00, -0.847998
None, None, 0.377, 2017-01-02 06:00:00, -2.757
None, None, 0.952, 2017-01-02 07:00:00, -3.455
None, None, 3.289, 2017-01-02 08:00:00, -0.647
None, None, 3.829, 2017-01-02 09:00:00, -0.560998
None, None, 3.671, 2017-01-02 10:00:00, -0.039
