station_observations
WDIR_VECT, BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, None, 0.82108, None, 74.8961, 2017-01-01 00:00:00, 1.61816
None, None, None, 1.15942, None, 76.765, 2017-01-01 01:00:00, 1.8255
None, None, None, 1.40523, None, 79.0931, 2017-01-01 02:00:00, 2.0678
None, None, None, 1.92312, None, 79.9218, 2017-01-01 03:00:00, 2.41007
None, None, None, 3.99369, None, 83.1928, 2017-01-01 04:00:00, 2.41218
None, None, None, 1.92148, None, 85.8584, 2017-01-01 05:00:00, 1.92046
None, None, None, 2.43985, None, 80.9329, 2017-01-01 06:00:00, 2.41055
None, None, None, 3.42531, None, 78.2318, 2017-01-01 07:00:00, 2.67494
None, None, None, 4.81242, None, 74.4043, 2017-01-01 08:00:00, 2.99322
None, None, None, 4.90965, None, 72.5145, 2017-01-01 09:00:00, 3.2623
None, None, None, 4.76084, None, 62.1068, 2017-01-01 10:00:00, 3.486
None, None, None, 5.93367, None, 52.8585, 2017-01-01 11:00:00, 3.87665
None, None, None, 5.85047, None, 52.34, 2017-01-01 12:00:00, 3.73695
None, None, None, 5.69591, None, 51.0021, 2017-01-01 13:00:00, 3.07807
None, None, None, 5.81797, None, 49.6082, 2017-01-01 14:00:00, 2.75826
None, None, None, 6.38958, None, 48.2704, 2017-01-01 15:00:00, 2.55559
None, None, None, 6.29313, None, 47.1057, 2017-01-01 16:00:00, 2.34818
None, None, None, 5.69963, None, 46.8685, 2017-01-01 17:00:00, 2.1534
None, None, None, 5.59246, None, 47.3029, 2017-01-01 18:00:00, 2.11921
None, None, None, 6.04104, None, 47.6471, 2017-01-01 19:00:00, 1.86025
None, None, None, 5.27425, None, 47.7753, 2017-01-01 20:00:00, 1.62047
None, None, None, 4.85961, None, 46.9445, 2017-01-01 21:00:00, 1.67762
None, None, None, 5.66756, None, 45.1222, 2017-01-01 22:00:00, 1.78003
None, None, None, 6.16479, None, 43.1969, 2017-01-01 23:00:00, 1.498
None, None, None, 5.74864, None, 42.8668, 2017-01-02 00:00:00, 1.35004
None, None, None, 5.26927, None, 39.9389, 2017-01-02 01:00:00, 1.74
None, None, None, 5.4861, None, 39.9021, 2017-01-02 02:00:00, 1.76612
None, None, None, 3.93349, None, 44.2681, 2017-01-02 03:00:00, 1.54964
None, None, None, 4.38429, None, 46.0205, 2017-01-02 04:00:00, 1.50846
None, None, None, 3.06444, None, 46.1452, 2017-01-02 05:00:00, 1.17659
None, None, None, 3.00436, None, 43.8224, 2017-01-02 06:00:00, 1.07844
None, None, None, 2.89631, None, 46.2615, 2017-01-02 07:00:00, 0.902154
None, None, None, 2.90393, None, 43.2582, 2017-01-02 08:00:00, 0.806441
None, None, None, 3.13535, None, 42.6088, 2017-01-02 09:00:00, 0.878373
None, None, None, 2.69872, None, 40.7076, 2017-01-02 10:00:00, 1.33512
None, None, None, 3.24626, None, 37.8477, 2017-01-02 11:00:00, 1.58365
None, None, None, 3.6801, None, 37.2269, 2017-01-02 12:00:00, 1.76928
None, None, None, 4.1305, None, 36.4884, 2017-01-02 13:00:00, 1.79651
None, None, None, 3.803, None, 36.6016, 2017-01-02 14:00:00, 1.86869
None, None, None, 3.13878, None, 35.2341, 2017-01-02 15:00:00, 1.95897
None, None, None, 2.74251, None, 37.0206, 2017-01-02 16:00:00, 1.60689
None, None, None, 2.4246, None, 39.1424, 2017-01-02 17:00:00, 1.06592
None, None, None, 2.28105, None, 40.1899, 2017-01-02 18:00:00, 0.752083
None, None, None, 3.14119, None, 39.5308, 2017-01-02 19:00:00, 0.397661
None, None, None, 2.95783, None, 40.4478, 2017-01-02 20:00:00, 0.060499
None, None, None, 3.25758, None, 40.5058, 2017-01-02 21:00:00, -0.204061
None, None, None, 3.01326, None, 41.596, 2017-01-02 22:00:00, -0.408746
None, None, None, 3.07474, None, 41.1797, 2017-01-02 23:00:00, -0.498988
None, None, None, 3.51469, None, 40.7288, 2017-01-03 00:00:00, -0.605735
None, None, None, 2.93203, None, 41.0133, 2017-01-03 01:00:00, -0.794573
None, None, None, 2.579, None, 41.7243, 2017-01-03 02:00:00, -0.803462
None, None, None, 2.60424, None, 41.3578, 2017-01-03 03:00:00, -1.00147
None, None, None, 2.53915, None, 41.3137, 2017-01-03 04:00:00, -1.29057
None, None, None, 2.01554, None, 42.8023, 2017-01-03 05:00:00, -1.27133
None, None, None, 1.99745, None, 44.2932, 2017-01-03 06:00:00, -1.18369
None, None, None, 1.91946, None, 45.1135, 2017-01-03 07:00:00, -1.37201
None, None, None, 2.09918, None, 46.2182, 2017-01-03 08:00:00, -1.17217
None, None, None, 2.30281, None, 45.2644, 2017-01-03 09:00:00, -1.13994
None, None, None, 2.75794, None, 43.9246, 2017-01-03 10:00:00, -0.278699
None, None, None, 2.08783, None, 38.8533, 2017-01-03 11:00:00, 0.608819
None, None, None, 3.03089, None, 40.4212, 2017-01-03 12:00:00, 0.603376
None, None, None, 3.45417, None, 38.6218, 2017-01-03 13:00:00, 0.601468
None, None, None, 2.42661, None, 34.7231, 2017-01-03 14:00:00, 1.0602
None, None, None, 3.10767, None, 37.6114, 2017-01-03 15:00:00, 0.827507
None, None, None, 3.40621, None, 39.2831, 2017-01-03 16:00:00, 0.349186
None, None, None, 2.46568, None, 40.6169, 2017-01-03 17:00:00, -0.204242
None, None, None, 1.65069, None, 42.5606, 2017-01-03 18:00:00, -0.819356
None, None, None, 1.97205, None, 45.4959, 2017-01-03 19:00:00, -0.665928
None, None, None, 2.35851, None, 43.165, 2017-01-03 20:00:00, -0.037746
None, None, None, 2.3151, None, 41.9262, 2017-01-03 21:00:00, 0.091072
None, None, None, 3.52315, None, 42.4196, 2017-01-03 22:00:00, 0.210951
None, None, None, 4.41887, None, 47.5379, 2017-01-03 23:00:00, 0.501729
None, None, None, 4.63662, None, 50.3326, 2017-01-04 00:00:00, 0.597958
None, None, None, 3.56921, None, 52.069, 2017-01-04 01:00:00, 0.853954
None, None, None, 1.61447, None, 56.3817, 2017-01-04 02:00:00, -0.937156
None, None, None, 3.11314, None, 59.2192, 2017-01-04 03:00:00, -0.098595
None, None, None, 3.09998, None, 58.5484, 2017-01-04 04:00:00, -0.334794
None, None, None, 1.10513, None, 60.2785, 2017-01-04 05:00:00, -2.2731
None, None, None, 0.996285, None, 61.2456, 2017-01-04 06:00:00, -2.61194
None, None, None, 1.44719, None, 66.825, 2017-01-04 07:00:00, -2.40074
None, None, None, 1.31416, None, 72.3408, 2017-01-04 08:00:00, -2.15358
None, None, None, 0.986123, None, 67.8582, 2017-01-04 09:00:00, -1.72789
None, None, None, 1.23744, None, 66.3624, 2017-01-04 10:00:00, -0.351278
None, None, None, 1.31571, None, 64.5479, 2017-01-04 11:00:00, 1.25699
None, None, None, 2.51518, None, 58.2723, 2017-01-04 12:00:00, 2.10033
None, None, None, 2.42321, None, 53.5643, 2017-01-04 13:00:00, 2.75206
None, None, None, 2.34575, None, 51.686, 2017-01-04 14:00:00, 3.23575
None, None, None, 2.03366, None, 52.6375, 2017-01-04 15:00:00, 3.56052
None, None, None, 1.09944, None, 56.9157, 2017-01-04 16:00:00, 2.32675
None, None, None, 0.820501, None, 64.6265, 2017-01-04 17:00:00, -0.100257
None, None, None, 0.843275, None, 66.0242, 2017-01-04 18:00:00, -0.645587
None, None, None, 0.891403, None, 68.8888, 2017-01-04 19:00:00, -1.35754
None, None, None, 0.753907, None, 74.1008, 2017-01-04 20:00:00, -1.86113
None, None, None, 0.676545, None, 76.3772, 2017-01-04 21:00:00, -2.51219
None, None, None, 0.722315, None, 75.094, 2017-01-04 22:00:00, -2.7635
None, None, None, 1.815, None, 61.8888, 2017-01-04 23:00:00, -1.39594
None, None, None, 1.24206, None, 62.3325, 2017-01-05 00:00:00, -1.90263
None, None, None, 2.13495, None, 60.1432, 2017-01-05 01:00:00, -0.912455
None, None, None, 1.54964, None, 63.1914, 2017-01-05 02:00:00, -0.927572
None, None, None, 1.25358, None, 69.0779, 2017-01-05 03:00:00, -1.99861
None, None, None, 2.07405, None, 65.2339, 2017-01-05 04:00:00, -1.31484
None, None, None, 2.55568, None, 65.9414, 2017-01-05 05:00:00, -1.67905
None, None, None, 1.1347, None, 68.6228, 2017-01-05 06:00:00, -2.52872
None, None, None, 0.545584, None, 77.2027, 2017-01-05 07:00:00, -4.40432
None, None, None, 0.571771, None, 78.2028, 2017-01-05 08:00:00, -4.51447
None, None, None, 0.563314, None, 77.09, 2017-01-05 09:00:00, -4.02692
None, None, None, 0.456764, None, 71.7236, 2017-01-05 10:00:00, -0.895255
None, None, None, 0.669157, None, 61.5821, 2017-01-05 11:00:00, 1.43668
None, None, None, 0.902859, None, 58.8381, 2017-01-05 12:00:00, 2.56073
None, None, None, 1.09651, None, 57.6965, 2017-01-05 13:00:00, 2.98812
None, None, None, 0.974496, None, 57.4688, 2017-01-05 14:00:00, 3.13194
None, None, None, 0.937906, None, 55.1031, 2017-01-05 15:00:00, 3.33743
None, None, None, 0.726193, None, 59.1411, 2017-01-05 16:00:00, 2.43886
None, None, None, 0.669861, None, 68.1953, 2017-01-05 17:00:00, -0.024844
None, None, None, 0.600202, None, 70.687, 2017-01-05 18:00:00, -1.17354
None, None, None, 0.737522, None, 77.619, 2017-01-05 19:00:00, -1.42649
None, None, None, 1.01079, None, 79.5485, 2017-01-05 20:00:00, -1.60632
None, None, None, 1.45308, None, 79.3775, 2017-01-05 21:00:00, 0.122257
None, None, None, 0.853586, None, 80.8983, 2017-01-05 22:00:00, -0.253654
None, None, None, 1.8504, None, 79.2466, 2017-01-05 23:00:00, 0.172648
None, None, None, 1.07678, None, 78.6406, 2017-01-06 00:00:00, 0.128913
None, None, None, 0.698858, None, 81.4031, 2017-01-06 01:00:00, -0.16106
None, None, None, 1.55832, None, 79.7726, 2017-01-06 02:00:00, 0.415228
None, None, None, 1.91525, None, 78.838, 2017-01-06 03:00:00, 1.3408
None, None, None, 2.10216, None, 77.1015, 2017-01-06 04:00:00, 1.75592
None, None, None, 2.41102, None, 78.0368, 2017-01-06 05:00:00, 2.22085
None, None, None, 3.62906, None, 75.8536, 2017-01-06 06:00:00, 2.42579
None, None, None, 4.19877, None, 75.522, 2017-01-06 07:00:00, 2.28909
None, None, None, 4.34877, None, 76.649, 2017-01-06 08:00:00, 2.12659
None, None, None, 3.98425, None, 75.5914, 2017-01-06 09:00:00, 2.08211
None, None, None, 3.39863, None, 78.4831, 2017-01-06 10:00:00, 1.95575
None, None, None, 3.17558, None, 76.3455, 2017-01-06 11:00:00, 2.1304
None, None, None, 2.86182, None, 74.537, 2017-01-06 12:00:00, 2.35321
None, None, None, 3.41207, None, 72.8194, 2017-01-06 13:00:00, 2.39434
None, None, None, 2.83857, None, 74.1535, 2017-01-06 14:00:00, 2.52248
