station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, PRECIP_TOTAL, avg_rel_hum_pst1hr, time, HUMIDITY, avg_air_temp_pst1hr
None, None, 1.386, None, 72.4, 2017-01-02 17:00:00, None, -11.22
None, None, 0.521, None, 86.9, 2017-01-02 18:00:00, None, -12.69
None, None, 0.652, None, 94.2, 2017-01-02 19:00:00, None, -13.61
None, None, 0.871999, None, 92.7, 2017-01-02 20:00:00, None, -14.59
None, None, 0.857999, None, 90.4, 2017-01-02 21:00:00, None, -15.72
None, None, 0.953, None, 89.4, 2017-01-02 22:00:00, None, -16.29
None, None, 0.945999, None, 89.0, 2017-01-02 23:00:00, None, -16.86
None, None, 1.152, None, 88.4, 2017-01-03 00:00:00, None, -17.38
None, None, 0.876999, None, 87.9, 2017-01-03 01:00:00, None, -17.82
None, None, 0.873, None, 87.5, 2017-01-03 02:00:00, None, -18.01
None, None, 0.754, None, 87.1, 2017-01-03 03:00:00, None, -18.25
None, None, 0.532, None, 87.4, 2017-01-03 04:00:00, None, -18.41
None, None, 0.46, None, 85.7, 2017-01-03 05:00:00, None, -19.3
None, None, 0.423999, None, 86.5, 2017-01-03 06:00:00, None, -19.34
None, None, 0.794, None, 84.7, 2017-01-03 07:00:00, None, -19.83
None, None, 1.095, None, 85.6, 2017-01-03 08:00:00, None, -19.85
None, None, 0.893998, None, 83.6, 2017-01-03 09:00:00, None, -20.07
None, None, 0.925998, None, 81.9, 2017-01-03 10:00:00, None, -19.22
None, None, 0.893998, None, 84.9, 2017-01-03 11:00:00, None, -17.99
None, None, 1.594, None, 85.4, 2017-01-03 12:00:00, None, -17.53
None, None, 0.79, None, 82.4, 2017-01-03 13:00:00, None, -17.02
None, None, 1.007, None, 85.7, 2017-01-03 14:00:00, None, -16.27
None, None, 1.522, None, 88.1, 2017-01-03 15:00:00, None, -16.02
None, None, 1.666, None, 86.3, 2017-01-03 16:00:00, None, -15.7
None, None, 1.362, None, 80.2, 2017-01-03 17:00:00, None, -15.89
None, None, 0.654999, None, 81.0, 2017-01-03 18:00:00, None, -15.75
None, None, 1.287, None, 81.9, 2017-01-03 19:00:00, None, -16.18
None, None, 1.323, None, 81.9, 2017-01-03 20:00:00, None, -16.12
None, None, 1.664, None, 81.5, 2017-01-03 21:00:00, None, -16.16
None, None, 1.829, None, 81.1, 2017-01-03 22:00:00, None, -16.24
None, None, 1.128, None, 81.7, 2017-01-03 23:00:00, None, -15.98
None, None, 0.512, None, 83.2, 2017-01-04 00:00:00, None, -15.5
None, None, 0.565998, None, 85.1, 2017-01-04 01:00:00, None, -14.92
None, None, 1.077, None, 85.4, 2017-01-04 02:00:00, None, -14.46
None, None, 1.057, None, 85.8, 2017-01-04 03:00:00, None, -14.33
None, None, 0.86, None, 83.3, 2017-01-04 04:00:00, None, -14.17
None, None, 1.468, None, 82.4, 2017-01-04 05:00:00, None, -14.01
None, None, 1.778, None, 81.9, 2017-01-04 06:00:00, None, -13.76
None, None, 1.921, None, 81.7, 2017-01-04 07:00:00, None, -13.64
None, None, 1.883, None, 80.2, 2017-01-04 08:00:00, None, -13.45
None, None, 1.625, None, 80.1, 2017-01-04 09:00:00, None, -13.28
None, None, 0.726, None, 81.0, 2017-01-04 10:00:00, None, -12.93
None, None, 1.324, None, 80.7, 2017-01-04 11:00:00, None, -12.63
None, None, 1.457, None, 77.4, 2017-01-04 12:00:00, None, -12.1
None, None, 0.921998, None, 77.6, 2017-01-04 13:00:00, None, -11.41
None, None, 0.915, None, 77.9, 2017-01-04 14:00:00, None, -11.03
None, None, 0.79, None, 78.2, 2017-01-04 15:00:00, None, -10.7
None, None, 1.431, None, 76.7, 2017-01-04 16:00:00, None, -10.55
None, None, 1.563, None, 76.8, 2017-01-04 17:00:00, None, -10.48
None, None, 1.799, None, 78.1, 2017-01-04 18:00:00, None, -10.47
None, None, 1.704, None, 79.1, 2017-01-04 19:00:00, None, -10.47
None, None, 1.747, None, 80.6, 2017-01-04 20:00:00, None, -10.47
None, None, 1.739, None, 82.1, 2017-01-04 21:00:00, None, -10.39
None, None, 1.751, None, 83.9, 2017-01-04 22:00:00, None, -10.28
None, None, 1.52, None, 83.3, 2017-01-04 23:00:00, None, -10.02
None, None, 2.378, None, 83.4, 2017-01-05 00:00:00, None, -9.54
None, None, 2.424, None, 81.9, 2017-01-05 01:00:00, None, -9.41
None, None, 3.005, None, 80.6, 2017-01-05 02:00:00, None, -9.24
None, None, 3.22, None, 79.6, 2017-01-05 03:00:00, None, -9.04
None, None, 3.216, None, 78.4, 2017-01-05 04:00:00, None, -8.84
None, None, 2.519, None, 80.3, 2017-01-05 05:00:00, None, -8.68
None, None, 2.746, None, 80.4, 2017-01-05 06:00:00, None, -8.63
None, None, 3.36, None, 82.4, 2017-01-05 07:00:00, None, -8.5
None, None, 2.832, None, 83.1, 2017-01-05 08:00:00, None, -8.6
None, None, 2.609, None, 83.6, 2017-01-05 09:00:00, None, -8.62
None, None, 3.144, None, 84.8, 2017-01-05 10:00:00, None, -8.56
None, None, 4.095, None, 82.5, 2017-01-05 11:00:00, None, -8.68
None, None, 3.684, None, 83.4, 2017-01-05 12:00:00, None, -8.35
None, None, 3.241, None, 80.9, 2017-01-05 13:00:00, None, -7.96
None, None, 2.507, None, 77.0, 2017-01-05 14:00:00, None, -7.7
None, None, 2.629, None, 77.6, 2017-01-05 15:00:00, None, -7.49
None, None, 2.206, None, 74.8, 2017-01-05 16:00:00, None, -7.65
None, None, 2.376, None, 77.2, 2017-01-05 17:00:00, None, -7.73
None, None, 1.907, None, 80.3, 2017-01-05 18:00:00, None, -7.93
None, None, 2.574, None, 82.5, 2017-01-05 19:00:00, None, -7.65
None, None, 3.264, None, 87.9, 2017-01-05 20:00:00, None, -7.68
None, None, 3.056, None, 91.1, 2017-01-05 21:00:00, None, -7.68
None, None, 3.599, None, 88.6, 2017-01-05 22:00:00, None, -7.45
None, None, 3.439, None, 89.8, 2017-01-05 23:00:00, None, -7.32
None, None, 3.554, None, 92.3, 2017-01-06 00:00:00, None, -7.38
None, None, 3.258, None, 92.2, 2017-01-06 01:00:00, None, -7.53
None, None, 3.084, None, 93.8, 2017-01-06 02:00:00, None, -7.48
None, None, 3.439, None, 95.2, 2017-01-06 03:00:00, None, -7.57
None, None, 3.795, None, 96.2, 2017-01-06 04:00:00, None, -7.46
None, None, 3.249, None, 95.9, 2017-01-06 05:00:00, None, -7.41
None, None, 2.442, None, 94.6, 2017-01-06 06:00:00, None, -7.4
None, None, 3.903, None, 90.7, 2017-01-06 07:00:00, None, -7.04
None, None, 3.899, None, 90.4, 2017-01-06 08:00:00, None, -6.691
None, None, 4.339, None, 86.9, 2017-01-06 09:00:00, None, -6.582
None, None, 3.729, None, 84.1, 2017-01-06 10:00:00, None, -6.891
None, None, 2.54, None, 86.0, 2017-01-06 11:00:00, None, -7.41
None, None, 2.444, None, 85.2, 2017-01-06 12:00:00, None, -7.11
None, None, 3.192, None, 84.3, 2017-01-06 13:00:00, None, -6.642
None, None, 2.131, None, 83.6, 2017-01-06 14:00:00, None, -6.36
None, None, 1.975, None, 83.8, 2017-01-06 15:00:00, None, -6.192
None, None, 1.687, None, 82.7, 2017-01-06 16:00:00, None, -6.4
None, None, 1.204, None, 85.3, 2017-01-06 17:00:00, None, -6.555
None, None, 1.21, None, 87.3, 2017-01-06 18:00:00, None, -6.942
None, None, 0.755999, None, 88.3, 2017-01-06 19:00:00, None, -7.01
None, None, 0.79, None, 89.7, 2017-01-06 20:00:00, None, -6.994
None, None, 0.583, None, 92.0, 2017-01-06 21:00:00, None, -6.852
None, None, 0.596, None, 94.1, 2017-01-06 22:00:00, None, -6.946
None, None, 0.467, None, 95.6, 2017-01-06 23:00:00, None, -6.916
None, None, 0.400999, None, 94.9, 2017-01-07 00:00:00, None, -6.925
None, None, 0.344998, None, 94.4, 2017-01-07 01:00:00, None, -6.599
None, None, 0.508, None, 94.9, 2017-01-07 02:00:00, None, -6.599
None, None, 0.354, None, 96.4, 2017-01-07 03:00:00, None, -6.746
None, None, 0.91, None, 95.2, 2017-01-07 04:00:00, None, -6.856
None, None, 1.002, None, 95.8, 2017-01-07 05:00:00, None, -7.05
None, None, 1.355, None, 93.5, 2017-01-07 06:00:00, None, -6.927
None, None, 2.285, None, 88.5, 2017-01-07 07:00:00, None, -6.835
None, None, 3.0, None, 84.6, 2017-01-07 08:00:00, None, -7.07
None, None, 3.452, None, 88.8, 2017-01-07 09:00:00, None, -7.61
None, None, 3.722, None, 83.9, 2017-01-07 10:00:00, None, -7.75
None, None, 4.347, None, 82.6, 2017-01-07 11:00:00, None, -7.71
None, None, 4.92, None, 79.6, 2017-01-07 12:00:00, None, -7.69
None, None, 5.144, None, 76.6, 2017-01-07 13:00:00, None, -7.93
None, None, 5.288, None, 76.3, 2017-01-07 14:00:00, None, -8.15
None, None, 4.945, None, 75.9, 2017-01-07 15:00:00, None, -8.3
None, None, 4.537, None, 75.5, 2017-01-07 16:00:00, None, -9.01
None, None, 4.865, None, 74.2, 2017-01-07 17:00:00, None, -9.62
None, None, 4.891, None, 72.7, 2017-01-07 18:00:00, None, -10.54
None, None, 4.454, None, 72.3, 2017-01-07 19:00:00, None, -11.23
None, None, 5.314, None, 73.0, 2017-01-07 20:00:00, None, -11.72
None, None, 5.1, None, 71.5, 2017-01-07 21:00:00, None, -12.6
None, None, 3.755, None, 71.3, 2017-01-07 22:00:00, None, -13.4
None, None, 3.425, None, 72.4, 2017-01-07 23:00:00, None, -14.25
None, None, 3.431, None, 72.4, 2017-01-08 00:00:00, None, -14.96
None, None, 3.21, None, 71.5, 2017-01-08 01:00:00, None, -15.72
None, None, 3.565, None, 70.3, 2017-01-08 02:00:00, None, -16.07
None, None, 3.459, None, 71.2, 2017-01-08 03:00:00, None, -16.5
None, None, 1.478, None, 75.2, 2017-01-08 04:00:00, None, -17.88
None, None, 1.288, None, 77.1, 2017-01-08 05:00:00, None, -17.97
None, None, 1.354, None, 79.2, 2017-01-08 06:00:00, None, -18.46
None, None, 1.297, None, 77.6, 2017-01-08 07:00:00, None, -18.73
None, None, 1.71, None, 77.4, 2017-01-08 08:00:00, None, -18.4
None, None, 1.515, None, 81.1, 2017-01-08 09:00:00, None, -18.32
None, None, 1.997, None, 77.4, 2017-01-08 10:00:00, None, -17.95
None, None, 2.377, None, 72.0, 2017-01-08 11:00:00, None, -17.58
None, None, 3.425, None, 70.1, 2017-01-08 12:00:00, None, -17.06
None, None, 3.532, None, 73.0, 2017-01-08 13:00:00, None, -16.6
None, None, 3.563, None, 73.7, 2017-01-08 14:00:00, None, -15.8
None, None, 3.898, None, 73.6, 2017-01-08 15:00:00, None, -15.35
None, None, 4.22, None, 73.2, 2017-01-08 16:00:00, None, -15.21
None, None, 3.827, None, 75.1, 2017-01-08 17:00:00, None, -15.23
None, None, 5.695, None, 72.9, 2017-01-08 18:00:00, None, -15.21
None, None, 5.149, None, 72.1, 2017-01-08 19:00:00, None, -15.14
None, None, 5.532, None, 71.8, 2017-01-08 20:00:00, None, -14.97
None, None, 4.663, None, 72.1, 2017-01-08 21:00:00, None, -14.65
None, None, 3.699, None, 72.1, 2017-01-08 22:00:00, None, -14.22
None, None, 2.897, None, 81.4, 2017-01-08 23:00:00, None, -14.24
None, None, 1.654, None, 87.9, 2017-01-09 00:00:00, None, -14.14
None, None, 0.702, None, 89.3, 2017-01-09 01:00:00, None, -13.55
None, None, 0.897, None, 90.7, 2017-01-09 02:00:00, None, -13.2
None, None, 1.145, None, 90.8, 2017-01-09 03:00:00, None, -13.26
None, None, 1.71, None, 91.2, 2017-01-09 04:00:00, None, -13.18
None, None, 1.859, None, 90.7, 2017-01-09 05:00:00, None, -13.46
None, None, 1.872, None, 90.3, 2017-01-09 06:00:00, None, -13.79
None, None, 2.06, None, 90.3, 2017-01-09 07:00:00, None, -13.86
None, None, 1.542, None, 90.5, 2017-01-09 08:00:00, None, -13.74
None, None, 1.769, None, 90.8, 2017-01-09 09:00:00, None, -13.47
None, None, 1.745, None, 91.0, 2017-01-09 10:00:00, None, -13.32
None, None, 0.893998, None, 91.4, 2017-01-09 11:00:00, None, -12.61
None, None, 1.223, None, 92.2, 2017-01-09 12:00:00, None, -12.0
None, None, 0.871999, None, 92.3, 2017-01-09 13:00:00, None, -11.21
None, None, 4.183, None, 92.0, 2017-01-09 14:00:00, None, -10.63
None, None, 4.197, None, 85.9, 2017-01-09 15:00:00, None, -10.32
None, None, 3.972, None, 77.9, 2017-01-09 16:00:00, None, -10.28
None, None, 3.594, None, 71.4, 2017-01-09 17:00:00, None, -10.42
None, None, 1.947, None, 68.0, 2017-01-09 18:00:00, None, -10.72
None, None, 2.374, None, 66.11, 2017-01-09 19:00:00, None, -10.95
None, None, 2.646, None, 67.99, 2017-01-09 20:00:00, None, -11.71
None, None, 1.905, None, 75.0, 2017-01-09 21:00:00, None, -12.69
None, None, 1.432, None, 76.1, 2017-01-09 22:00:00, None, -13.39
None, None, 1.482, None, 78.4, 2017-01-09 23:00:00, None, -14.53
None, None, 0.926998, None, 88.3, 2017-01-10 00:00:00, None, -17.12
None, None, 0.799, None, 88.7, 2017-01-10 01:00:00, None, -18.29
None, None, 0.922999, None, 87.2, 2017-01-10 02:00:00, None, -19.26
None, None, 1.305, None, 86.1, 2017-01-10 03:00:00, None, -20.12
None, None, 1.183, None, 84.8, 2017-01-10 04:00:00, None, -20.76
None, None, 1.07, None, 83.6, 2017-01-10 05:00:00, None, -21.43
None, None, 1.104, None, 83.1, 2017-01-10 06:00:00, None, -22.0
None, None, 0.848999, None, 83.0, 2017-01-10 07:00:00, None, -22.47
None, None, 0.763998, None, 82.7, 2017-01-10 08:00:00, None, -22.63
None, None, 1.242, None, 82.4, 2017-01-10 09:00:00, None, -23.26
None, None, 1.087, None, 82.0, 2017-01-10 10:00:00, None, -23.15
None, None, 0.99, None, 82.3, 2017-01-10 11:00:00, None, -23.03
None, None, 0.372999, None, 83.4, 2017-01-10 12:00:00, None, -21.67
None, None, 0.688, None, 84.5, 2017-01-10 13:00:00, None, -19.99
None, None, 0.409, None, 84.9, 2017-01-10 14:00:00, None, -17.61
None, None, 1.26, None, 85.7, 2017-01-10 15:00:00, None, -16.49
None, None, 0.875, None, 85.4, 2017-01-10 16:00:00, None, -16.7
None, None, 1.312, None, 86.3, 2017-01-10 17:00:00, None, -17.55
None, None, 0.754998, None, 85.9, 2017-01-10 18:00:00, None, -18.48
None, None, 0.708998, None, 85.8, 2017-01-10 19:00:00, None, -18.84
None, None, 1.106, None, 86.7, 2017-01-10 20:00:00, None, -18.28
None, None, 1.168, None, 86.4, 2017-01-10 21:00:00, None, -18.27
None, None, 1.77, None, 86.3, 2017-01-10 22:00:00, None, -18.2
None, None, 1.593, None, 85.8, 2017-01-10 23:00:00, None, -18.65
None, None, 1.018, None, 85.3, 2017-01-11 00:00:00, None, -18.94
None, None, 1.187, None, 84.7, 2017-01-11 01:00:00, None, -19.8
None, None, 0.74, None, 84.6, 2017-01-11 02:00:00, None, -19.93
None, None, 0.992999, None, 84.4, 2017-01-11 03:00:00, None, -20.38
None, None, 1.186, None, 83.8, 2017-01-11 04:00:00, None, -21.08
None, None, 1.071, None, 83.3, 2017-01-11 05:00:00, None, -21.79
None, None, 1.403, None, 83.0, 2017-01-11 06:00:00, None, -21.97
None, None, 0.802999, None, 82.5, 2017-01-11 07:00:00, None, -22.57
None, None, 0.931999, None, 82.2, 2017-01-11 08:00:00, None, -22.93
None, None, 1.009, None, 81.7, 2017-01-11 09:00:00, None, -23.45
None, None, 1.133, None, 81.9, 2017-01-11 10:00:00, None, -23.34
None, None, 1.258, None, 82.3, 2017-01-11 11:00:00, None, -22.48
None, None, 0.87, None, 84.1, 2017-01-11 12:00:00, None, -20.18
None, None, 1.037, None, 83.8, 2017-01-11 13:00:00, None, -19.11
None, None, 0.85, None, 85.2, 2017-01-11 14:00:00, None, -17.88
None, None, 0.662998, None, 85.9, 2017-01-11 15:00:00, None, -17.0
None, None, 0.555998, None, 86.7, 2017-01-11 16:00:00, None, -16.13
None, None, 0.537, None, 85.8, 2017-01-11 17:00:00, None, -18.14
None, None, 1.121, None, 85.5, 2017-01-11 18:00:00, None, -18.83
None, None, 0.875998, None, 85.1, 2017-01-11 19:00:00, None, -19.31
None, None, 0.805, None, 84.3, 2017-01-11 20:00:00, None, -20.37
None, None, 0.81, None, 84.4, 2017-01-11 21:00:00, None, -20.68
None, None, 1.383, None, 84.2, 2017-01-11 22:00:00, None, -20.84
None, None, 0.742999, None, 84.0, 2017-01-11 23:00:00, None, -20.88
None, None, 0.966, None, 83.3, 2017-01-12 00:00:00, None, -21.57
None, None, 1.107, None, 82.6, 2017-01-12 01:00:00, None, -22.37
None, None, 0.556999, None, 82.4, 2017-01-12 02:00:00, None, -22.52
None, None, 0.865, None, 82.1, 2017-01-12 03:00:00, None, -22.88
None, None, 0.669, None, 82.2, 2017-01-12 04:00:00, None, -22.8
None, None, 0.852998, None, 82.1, 2017-01-12 05:00:00, None, -22.94
None, None, 0.611, None, 82.2, 2017-01-12 06:00:00, None, -22.88
None, None, 0.377999, None, 82.3, 2017-01-12 07:00:00, None, -22.71
None, None, 0.513998, None, 82.3, 2017-01-12 08:00:00, None, -22.75
None, None, 0.458999, None, 82.8, 2017-01-12 09:00:00, None, -22.25
None, None, 0.352999, None, 83.3, 2017-01-12 10:00:00, None, -21.77
None, None, 0.180998, None, 84.7, 2017-01-12 11:00:00, None, -19.55
None, None, 1.505, None, 88.5, 2017-01-12 12:00:00, None, -15.82
None, None, 3.051, None, 89.4, 2017-01-12 13:00:00, None, -14.3
None, None, 5.33, None, 84.8, 2017-01-12 14:00:00, None, -13.37
None, None, 4.112, None, 76.9, 2017-01-12 15:00:00, None, -12.19
None, None, 2.293, None, 75.1, 2017-01-12 16:00:00, None, -12.0
None, None, 1.122, None, 81.5, 2017-01-12 17:00:00, None, -13.39
None, None, 0.992999, None, 88.0, 2017-01-12 18:00:00, None, -13.97
None, None, 1.471, None, 90.2, 2017-01-12 19:00:00, None, -14.52
None, None, 1.16, None, 91.6, 2017-01-12 20:00:00, None, -14.97
None, None, 0.739, None, 90.1, 2017-01-12 21:00:00, None, -15.69
None, None, 1.212, None, 90.0, 2017-01-12 22:00:00, None, -16.54
None, None, 1.122, None, 90.2, 2017-01-12 23:00:00, None, -16.61
None, None, 0.901, None, 89.1, 2017-01-13 00:00:00, None, -17.06
None, None, 1.154, None, 88.5, 2017-01-13 01:00:00, None, -17.53
None, None, 1.061, None, 88.4, 2017-01-13 02:00:00, None, -17.58
None, None, 1.403, None, 87.8, 2017-01-13 03:00:00, None, -18.01
None, None, 0.794, None, 87.8, 2017-01-13 04:00:00, None, -17.94
None, None, 0.915, None, 87.4, 2017-01-13 05:00:00, None, -18.13
None, None, 0.544, None, 87.7, 2017-01-13 06:00:00, None, -17.98
None, None, 0.393999, None, 87.9, 2017-01-13 07:00:00, None, -17.73
None, None, 0.384, None, 87.6, 2017-01-13 08:00:00, None, -17.9
None, None, 0.67, None, 87.6, 2017-01-13 09:00:00, None, -17.91
None, None, 0.532998, None, 88.2, 2017-01-13 10:00:00, None, -17.25
None, None, 0.679, None, 89.0, 2017-01-13 11:00:00, None, -16.25
None, None, 1.188, None, 90.0, 2017-01-13 12:00:00, None, -15.01
None, None, 1.135, None, 89.9, 2017-01-13 13:00:00, None, -14.39
None, None, 1.653, None, 90.4, 2017-01-13 14:00:00, None, -12.63
None, None, 2.804, None, 81.7, 2017-01-13 15:00:00, None, -11.73
None, None, 2.393, None, 78.8, 2017-01-13 16:00:00, None, -10.58
None, None, 2.053, None, 80.7, 2017-01-13 17:00:00, None, -11.35
None, None, 2.324, None, 83.9, 2017-01-13 18:00:00, None, -11.82
None, None, 2.206, None, 85.6, 2017-01-13 19:00:00, None, -11.84
None, None, 2.26, None, 86.9, 2017-01-13 20:00:00, None, -11.5
None, None, 1.918, None, 85.9, 2017-01-13 21:00:00, None, -11.35
None, None, 1.344, None, 85.5, 2017-01-13 22:00:00, None, -10.96
None, None, 1.521, None, 86.8, 2017-01-13 23:00:00, None, -10.56
None, None, 1.672, None, 87.3, 2017-01-14 00:00:00, None, -10.34
None, None, 2.289, None, 87.8, 2017-01-14 01:00:00, None, -10.09
None, None, 2.675, None, 86.6, 2017-01-14 02:00:00, None, -9.48
None, None, 2.917, None, 83.4, 2017-01-14 03:00:00, None, -8.41
None, None, 3.64, None, 79.1, 2017-01-14 04:00:00, None, -7.33
None, None, 4.035, None, 76.1, 2017-01-14 05:00:00, None, -6.609
None, None, 4.714, None, 75.8, 2017-01-14 06:00:00, None, -6.337
None, None, 4.782, None, 73.1, 2017-01-14 07:00:00, None, -6.197
None, None, 4.139, None, 73.5, 2017-01-14 08:00:00, None, -6.505
None, None, 5.475, None, 71.4, 2017-01-14 09:00:00, None, -6.354
None, None, 4.534, None, 71.8, 2017-01-14 10:00:00, None, -6.453
None, None, 5.471, None, 73.4, 2017-01-14 11:00:00, None, -6.065
None, None, 6.172, None, 70.9, 2017-01-14 12:00:00, None, -5.639
None, None, 5.513, None, 70.1, 2017-01-14 13:00:00, None, -5.234
None, None, 4.666, None, 70.1, 2017-01-14 14:00:00, None, -4.644
None, None, 5.681, None, 70.7, 2017-01-14 15:00:00, None, -4.201
None, None, 5.68, None, 67.12, 2017-01-14 16:00:00, None, -4.076
None, None, 4.635, None, 69.54, 2017-01-14 17:00:00, None, -3.855
None, None, 4.584, None, 69.7, 2017-01-14 18:00:00, None, -3.744
None, None, 4.821, None, 71.9, 2017-01-14 19:00:00, None, -3.452
None, None, 4.567, None, 71.6, 2017-01-14 20:00:00, None, -3.243
None, None, 4.399, None, 71.7, 2017-01-14 21:00:00, None, -3.188
None, None, 4.594, None, 69.4, 2017-01-14 22:00:00, None, -3.084
None, None, 5.386, None, 69.92, 2017-01-14 23:00:00, None, -2.899
None, None, 4.736, None, 69.18, 2017-01-15 00:00:00, None, -3.038
None, None, 4.457, None, 68.45, 2017-01-15 01:00:00, None, -2.913
None, None, 5.275, None, 68.67, 2017-01-15 02:00:00, None, -2.674
None, None, 6.138, None, 66.24, 2017-01-15 03:00:00, None, -2.711
None, None, 6.553, None, 66.35, 2017-01-15 04:00:00, None, -2.723
None, None, 5.371, None, 66.79, 2017-01-15 05:00:00, None, -2.807
None, None, 4.288, None, 69.14, 2017-01-15 06:00:00, None, -2.974
None, None, 4.372, None, 68.56, 2017-01-15 07:00:00, None, -3.278
None, None, 4.485, None, 73.0, 2017-01-15 08:00:00, None, -3.636
None, None, 3.357, None, 73.7, 2017-01-15 09:00:00, None, -4.165
None, None, 4.136, None, 70.7, 2017-01-15 10:00:00, None, -3.656
None, None, 4.174, None, 66.72, 2017-01-15 11:00:00, None, -3.492
None, None, 4.645, None, 64.33, 2017-01-15 12:00:00, None, -2.886
None, None, 4.562, None, 63.38, 2017-01-15 13:00:00, None, -2.129
None, None, 4.594, None, 62.41, 2017-01-15 14:00:00, None, -1.232
None, None, 4.459, None, 62.14, 2017-01-15 15:00:00, None, -0.615
None, None, 3.3, None, 61.94, 2017-01-15 16:00:00, None, -0.493999
None, None, 3.201, None, 62.74, 2017-01-15 17:00:00, None, -0.944
None, None, 4.486, None, 66.82, 2017-01-15 18:00:00, None, -0.935
None, None, 4.712, None, 67.74, 2017-01-15 19:00:00, None, -1.054
None, None, 3.987, None, 69.36, 2017-01-15 20:00:00, None, -1.478
None, None, 3.679, None, 71.5, 2017-01-15 21:00:00, None, -1.474
None, None, 3.709, None, 71.6, 2017-01-15 22:00:00, None, -1.431
None, None, 2.597, None, 74.2, 2017-01-15 23:00:00, None, -2.007
None, None, 2.839, None, 74.6, 2017-01-16 00:00:00, None, -1.55
None, None, 4.074, None, 70.4, 2017-01-16 01:00:00, None, -0.791
None, None, 4.246, None, 68.99, 2017-01-16 02:00:00, None, -0.732999
None, None, 4.604, None, 68.66, 2017-01-16 03:00:00, None, -0.499
None, None, 3.901, None, 67.06, 2017-01-16 04:00:00, None, -0.377999
None, None, 4.233, None, 66.79, 2017-01-16 05:00:00, None, -0.123998
None, None, 4.13, None, 67.75, 2017-01-16 06:00:00, None, 0.082
None, None, 3.812, None, 65.84, 2017-01-16 07:00:00, None, 0.204998
None, None, 3.563, None, 65.28, 2017-01-16 08:00:00, None, 0.293
None, None, 3.707, None, 65.34, 2017-01-16 09:00:00, None, 0.569998
None, None, 3.712, None, 65.81, 2017-01-16 10:00:00, None, 0.853999
None, None, 4.381, None, 67.84, 2017-01-16 11:00:00, None, 1.059
