station_observations
BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 1.052, None, 51.61, 2017-03-13 15:00:00, 7.206
None, None, 5.93, None, 49.1, 2017-03-13 16:00:00, 8.91
None, None, 6.93, None, 52.5, 2017-03-13 17:00:00, 8.27
None, None, 3.174, None, 58.0, 2017-03-13 18:00:00, 7.016
None, None, 4.134, None, 61.37, 2017-03-13 19:00:00, 6.471
None, None, 1.258, None, 66.21, 2017-03-13 20:00:00, 5.361
None, None, 1.433, None, 67.09, 2017-03-13 21:00:00, 4.534
None, None, 1.523, None, 72.28, 2017-03-13 22:00:00, 2.686
None, None, 2.192, None, 80.5, 2017-03-13 23:00:00, 0.47
None, None, 2.363, None, 86.5, 2017-03-14 00:00:00, -1.25
None, None, 1.558, None, 89.3, 2017-03-14 01:00:00, -2.24
None, None, 1.209, None, 92.0, 2017-03-14 02:00:00, -2.658
None, None, 1.04, None, 92.3, 2017-03-14 03:00:00, -3.033
None, None, 1.589, None, 91.6, 2017-03-14 04:00:00, -3.875
None, None, 3.319, None, 91.6, 2017-03-14 05:00:00, -4.248
None, None, 3.396, None, 92.1, 2017-03-14 06:00:00, -3.259
None, None, 4.296, None, 90.9, 2017-03-14 07:00:00, -2.658
None, None, 4.678, None, 88.4, 2017-03-14 08:00:00, -1.969
None, None, 4.342, None, 86.4, 2017-03-14 09:00:00, -1.227
None, None, 2.804, None, 81.7, 2017-03-14 10:00:00, 0.477
None, None, 2.073, None, 80.4, 2017-03-14 11:00:00, 1.471
None, None, 3.17, None, 76.29, 2017-03-14 12:00:00, 2.993
None, None, 2.045, None, 71.77, 2017-03-14 13:00:00, 4.275
None, None, 1.968, None, 69.48, 2017-03-14 14:00:00, 4.878
None, None, 3.252, None, 65.72, 2017-03-14 15:00:00, 5.693
None, None, 4.591, None, 64.87, 2017-03-14 16:00:00, 5.822
None, None, 3.698, None, 65.74, 2017-03-14 17:00:00, 5.508
None, None, 3.334, None, 67.79, 2017-03-14 18:00:00, 4.963
None, None, 3.354, None, 71.53, 2017-03-14 19:00:00, 3.893
None, None, 3.498, None, 72.22, 2017-03-14 20:00:00, 3.521
None, None, 2.716, None, 74.68, 2017-03-14 21:00:00, 3.133
None, None, 5.32, None, 79.09, 2017-03-14 22:00:00, 3.692
None, None, 3.144, None, 84.1, 2017-03-14 23:00:00, 3.559
None, None, 3.332, None, 75.99, 2017-03-15 00:00:00, 3.663
None, None, 3.114, None, 69.64, 2017-03-15 01:00:00, 3.403
None, None, 3.64, None, 68.34, 2017-03-15 02:00:00, 2.065
None, None, 2.967, None, 67.32, 2017-03-15 03:00:00, 0.559
None, None, 3.947, None, 69.11, 2017-03-15 04:00:00, -0.326
None, None, 2.964, None, 65.61, 2017-03-15 05:00:00, -0.908
None, None, 3.951, None, 61.13, 2017-03-15 06:00:00, -1.381
None, None, 2.556, None, 56.3, 2017-03-15 07:00:00, -0.708
None, None, 2.129, None, 53.02, 2017-03-15 08:00:00, 0.403
None, None, 4.514, None, 55.53, 2017-03-15 09:00:00, 1.321
None, None, 6.14, None, 47.75, 2017-03-15 10:00:00, 3.367
None, None, 5.604, None, 43.53, 2017-03-15 11:00:00, 4.408
None, None, 5.715, None, 39.18, 2017-03-15 12:00:00, 5.17
None, None, 5.884, None, 37.11, 2017-03-15 13:00:00, 5.629
None, None, 5.12, None, 36.55, 2017-03-15 14:00:00, 5.815
None, None, 5.19, None, 38.61, 2017-03-15 15:00:00, 5.667
None, None, 4.542, None, 41.1, 2017-03-15 16:00:00, 5.388
None, None, 4.091, None, 44.92, 2017-03-15 17:00:00, 4.663
None, None, 2.046, None, 43.97, 2017-03-15 18:00:00, 3.765
None, None, 0.749, None, 53.27, 2017-03-15 19:00:00, 1.273
None, None, 1.006, None, 59.13, 2017-03-15 20:00:00, -0.223
None, None, 0.804, None, 64.27, 2017-03-15 21:00:00, -1.214
None, None, 2.754, None, 72.02, 2017-03-15 22:00:00, -2.214
None, None, 2.148, None, 67.5, 2017-03-15 23:00:00, -1.84
None, None, 0.469, None, 69.54, 2017-03-16 00:00:00, -2.75
None, None, 0.641, None, 72.85, 2017-03-16 01:00:00, -3.41
None, None, 0.962, None, 76.07, 2017-03-16 02:00:00, -3.941
None, None, 0.621, None, 78.67, 2017-03-16 03:00:00, -3.782
None, None, 1.772, None, 79.81, 2017-03-16 04:00:00, -3.767
None, None, 1.571, None, 79.52, 2017-03-16 05:00:00, -3.02
None, None, 0.969, None, 76.73, 2017-03-16 06:00:00, -2.659
None, None, 2.194, None, 79.17, 2017-03-16 07:00:00, -2.556
None, None, 1.817, None, 87.1, 2017-03-16 08:00:00, -2.559
None, None, 1.822, None, 90.5, 2017-03-16 09:00:00, -2.644
None, None, 3.884, None, 85.0, 2017-03-16 10:00:00, -2.462
None, None, 6.692, None, 74.66, 2017-03-16 11:00:00, -3.664
None, None, 5.176, None, 68.51, 2017-03-16 12:00:00, -4.183
None, None, 3.051, None, 63.67, 2017-03-16 13:00:00, -3.87
None, None, 3.141, None, 60.89, 2017-03-16 14:00:00, -3.612
None, None, 2.759, None, 59.22, 2017-03-16 15:00:00, -3.17
None, None, 2.515, None, 58.14, 2017-03-16 16:00:00, -3.033
None, None, 2.602, None, 58.5, 2017-03-16 17:00:00, -3.532
None, None, 2.797, None, 59.64, 2017-03-16 18:00:00, -4.892
None, None, 2.8, None, 62.86, 2017-03-16 19:00:00, -6.102
None, None, 2.729, None, 65.02, 2017-03-16 20:00:00, -6.7
None, None, 2.737, None, 66.05, 2017-03-16 21:00:00, -7.125
None, None, 2.62, None, 68.59, 2017-03-16 22:00:00, -7.513
None, None, 1.578, None, 71.56, 2017-03-16 23:00:00, -7.588
None, None, 1.109, None, 71.71, 2017-03-17 00:00:00, -7.773
None, None, 1.616, None, 72.18, 2017-03-17 01:00:00, -8.11
None, None, 2.658, None, 72.51, 2017-03-17 02:00:00, -8.52
None, None, 2.568, None, 74.5, 2017-03-17 03:00:00, -8.87
None, None, 2.355, None, 76.2, 2017-03-17 04:00:00, -9.07
None, None, 2.801, None, 77.83, 2017-03-17 05:00:00, -9.24
None, None, 3.039, None, 77.61, 2017-03-17 06:00:00, -9.42
None, None, 2.917, None, 76.91, 2017-03-17 07:00:00, -9.68
None, None, 2.873, None, 76.85, 2017-03-17 08:00:00, -9.75
None, None, 2.378, None, 77.74, 2017-03-17 09:00:00, -9.64
None, None, 2.0, None, 77.92, 2017-03-17 10:00:00, -9.26
None, None, 2.034, None, 74.95, 2017-03-17 11:00:00, -8.71
None, None, 1.828, None, 71.52, 2017-03-17 12:00:00, -7.587
None, None, 1.707, None, 64.28, 2017-03-17 13:00:00, -5.821
None, None, 2.887, None, 61.24, 2017-03-17 14:00:00, -4.347
None, None, 4.348, None, 65.26, 2017-03-17 15:00:00, -3.615
None, None, 5.183, None, 70.47, 2017-03-17 16:00:00, -3.175
None, None, 3.782, None, 78.46, 2017-03-17 17:00:00, -2.745
None, None, 2.9, None, 77.11, 2017-03-17 18:00:00, -2.204
None, None, 0.688, None, 75.26, 2017-03-17 19:00:00, -1.896
None, None, 1.162, None, 76.96, 2017-03-17 20:00:00, -2.119
None, None, 0.92, None, 72.5, 2017-03-17 21:00:00, -2.013
None, None, 1.242, None, 72.44, 2017-03-17 22:00:00, -2.251
None, None, 1.832, None, 71.68, 2017-03-17 23:00:00, -2.51
None, None, 1.442, None, 72.76, 2017-03-18 00:00:00, -2.775
None, None, 1.795, None, 75.21, 2017-03-18 01:00:00, -3.016
None, None, 1.691, None, 73.49, 2017-03-18 02:00:00, -3.152
None, None, 4.551, None, 71.59, 2017-03-18 03:00:00, -4.324
None, None, 3.89, None, 73.9, 2017-03-18 04:00:00, -5.129
None, None, 4.612, None, 79.96, 2017-03-18 05:00:00, -5.863
None, None, 3.874, None, 82.7, 2017-03-18 06:00:00, -6.365
None, None, 4.275, None, 80.2, 2017-03-18 07:00:00, -6.713
None, None, 3.699, None, 79.51, 2017-03-18 08:00:00, -6.958
None, None, 3.763, None, 77.36, 2017-03-18 09:00:00, -7.147
None, None, 2.736, None, 75.46, 2017-03-18 10:00:00, -6.858
None, None, 1.866, None, 72.55, 2017-03-18 11:00:00, -6.231
None, None, 2.093, None, 69.77, 2017-03-18 12:00:00, -5.521
None, None, 2.783, None, 68.68, 2017-03-18 13:00:00, -5.095
None, None, 1.666, None, 65.96, 2017-03-18 14:00:00, -4.384
None, None, 0.944, None, 63.74, 2017-03-18 15:00:00, -4.105
None, None, 0.88, None, 63.66, 2017-03-18 16:00:00, -3.935
None, None, 1.7, None, 59.43, 2017-03-18 17:00:00, -3.581
None, None, 3.592, None, 60.52, 2017-03-18 18:00:00, -4.454
None, None, 4.919, None, 63.34, 2017-03-18 19:00:00, -5.844
None, None, 3.167, None, 64.92, 2017-03-18 20:00:00, -7.166
None, None, 2.756, None, 68.73, 2017-03-18 21:00:00, -9.63
None, None, 2.558, None, 68.35, 2017-03-18 22:00:00, -10.46
None, None, 2.472, None, 68.91, 2017-03-18 23:00:00, -11.59
None, None, 2.625, None, 66.43, 2017-03-19 00:00:00, -11.61
None, None, 3.13, None, 67.44, 2017-03-19 01:00:00, -12.46
None, None, 2.24, None, 69.48, 2017-03-19 02:00:00, -13.38
None, None, 1.754, None, 70.85, 2017-03-19 03:00:00, -14.75
None, None, 1.633, None, 74.37, 2017-03-19 04:00:00, -16.14
None, None, 2.127, None, 70.22, 2017-03-19 05:00:00, -15.06
None, None, 2.309, None, 66.86, 2017-03-19 06:00:00, -14.03
None, None, 1.108, None, 66.02, 2017-03-19 07:00:00, -13.77
None, None, 0.991, None, 64.75, 2017-03-19 08:00:00, -13.37
None, None, 0.735, None, 64.2, 2017-03-19 09:00:00, -12.75
None, None, 0.794, None, 62.54, 2017-03-19 10:00:00, -11.92
None, None, 0.733, None, 60.19, 2017-03-19 11:00:00, -11.07
None, None, 0.899, None, 58.86, 2017-03-19 12:00:00, -10.26
None, None, 0.795, None, 55.76, 2017-03-19 13:00:00, -9.09
None, None, 2.736, None, 53.49, 2017-03-19 14:00:00, -7.775
None, None, 1.448, None, 63.18, 2017-03-19 15:00:00, -8.07
None, None, 1.254, None, 59.41, 2017-03-19 16:00:00, -7.469
None, None, 1.013, None, 54.5, 2017-03-19 17:00:00, -6.884
None, None, 1.838, None, 47.51, 2017-03-19 18:00:00, -6.472
None, None, 2.587, None, 49.91, 2017-03-19 19:00:00, -7.834
None, None, 2.921, None, 52.7, 2017-03-19 20:00:00, -8.26
None, None, 1.003, None, 58.06, 2017-03-19 21:00:00, -9.49
None, None, 2.444, None, 64.65, 2017-03-19 22:00:00, -10.54
None, None, 2.36, None, 70.02, 2017-03-19 23:00:00, -12.5
None, None, 2.022, None, 73.43, 2017-03-20 00:00:00, -13.2
None, None, 1.984, None, 75.78, 2017-03-20 01:00:00, -14.42
None, None, 1.92, None, 79.6, 2017-03-20 02:00:00, -15.47
None, None, 2.261, None, 83.8, 2017-03-20 03:00:00, -15.8
None, None, 2.555, None, 83.2, 2017-03-20 04:00:00, -15.98
None, None, 0.756, None, 82.9, 2017-03-20 05:00:00, -16.98
None, None, 0.83, None, 79.43, 2017-03-20 06:00:00, -18.7
None, None, 1.26, None, 78.17, 2017-03-20 07:00:00, -19.04
None, None, 1.029, None, 77.74, 2017-03-20 08:00:00, -18.31
None, None, 1.196, None, 74.7, 2017-03-20 09:00:00, -16.82
None, None, 0.567, None, 72.41, 2017-03-20 10:00:00, -14.25
None, None, 0.424, None, 70.88, 2017-03-20 11:00:00, -12.12
None, None, 0.633, None, 66.28, 2017-03-20 12:00:00, -9.04
None, None, 2.321, None, 55.48, 2017-03-20 13:00:00, -5.345
None, None, 3.173, None, 48.45, 2017-03-20 14:00:00, -2.6
None, None, 4.034, None, 44.16, 2017-03-20 15:00:00, -0.627
None, None, 5.375, None, 42.48, 2017-03-20 16:00:00, -0.182
None, None, 5.817, None, 45.69, 2017-03-20 17:00:00, -0.779
None, None, 5.198, None, 48.33, 2017-03-20 18:00:00, -1.744
None, None, 5.066, None, 52.25, 2017-03-20 19:00:00, -2.754
None, None, 4.898, None, 53.28, 2017-03-20 20:00:00, -3.316
None, None, 4.247, None, 54.55, 2017-03-20 21:00:00, -3.885
None, None, 4.222, None, 58.63, 2017-03-20 22:00:00, -4.927
None, None, 3.367, None, 62.96, 2017-03-20 23:00:00, -5.843
None, None, 2.956, None, 64.05, 2017-03-21 00:00:00, -6.338
None, None, 2.806, None, 65.65, 2017-03-21 01:00:00, -6.645
None, None, 2.443, None, 67.79, 2017-03-21 02:00:00, -7.008
None, None, 3.461, None, 67.11, 2017-03-21 03:00:00, -6.81
None, None, 2.152, None, 66.67, 2017-03-21 04:00:00, -6.627
None, None, 1.562, None, 71.6, 2017-03-21 05:00:00, -8.29
None, None, 0.322, None, 69.38, 2017-03-21 06:00:00, -8.44
None, None, 1.073, None, 70.9, 2017-03-21 07:00:00, -8.7
None, None, 0.849, None, 68.6, 2017-03-21 08:00:00, -8.62
None, None, 0.612, None, 66.71, 2017-03-21 09:00:00, -7.823
None, None, 1.776, None, 58.15, 2017-03-21 10:00:00, -5.679
None, None, 1.593, None, 53.68, 2017-03-21 11:00:00, -4.199
None, None, 2.155, None, 50.63, 2017-03-21 12:00:00, -2.623
None, None, 2.274, None, 46.72, 2017-03-21 13:00:00, -1.048
None, None, 3.063, None, 45.76, 2017-03-21 14:00:00, 0.009
None, None, 4.664, None, 46.02, 2017-03-21 15:00:00, 0.406
None, None, 4.994, None, 49.68, 2017-03-21 16:00:00, 0.09
None, None, 4.821, None, 53.69, 2017-03-21 17:00:00, -0.379
None, None, 3.841, None, 57.91, 2017-03-21 18:00:00, -1.033
None, None, 3.936, None, 59.4, 2017-03-21 19:00:00, -1.046
None, None, 1.468, None, 61.08, 2017-03-21 20:00:00, -0.875
None, None, 1.592, None, 62.9, 2017-03-21 21:00:00, -1.139
None, None, 0.846, None, 65.04, 2017-03-21 22:00:00, -1.231
None, None, 1.32, None, 64.88, 2017-03-21 23:00:00, -1.448
None, None, 0.899, None, 68.14, 2017-03-22 00:00:00, -1.355
None, None, 0.538, None, 68.06, 2017-03-22 01:00:00, -1.319
None, None, 0.287, None, 69.81, 2017-03-22 02:00:00, -1.698
None, None, 0.848, None, 68.31, 2017-03-22 03:00:00, -1.79
None, None, 0.801, None, 69.65, 2017-03-22 04:00:00, -1.973
None, None, 0.954, None, 69.61, 2017-03-22 05:00:00, -1.936
None, None, 0.682, None, 74.65, 2017-03-22 06:00:00, -2.173
None, None, 0.41, None, 85.5, 2017-03-22 07:00:00, -2.875
None, None, 0.559, None, 88.4, 2017-03-22 08:00:00, -2.761
None, None, 2.117, None, 89.5, 2017-03-22 09:00:00, -2.539
None, None, 2.338, None, 87.9, 2017-03-22 10:00:00, -2.133
None, None, 2.196, None, 86.1, 2017-03-22 11:00:00, -1.66
None, None, 1.246, None, 86.7, 2017-03-22 12:00:00, -1.195
None, None, 0.962, None, 87.6, 2017-03-22 13:00:00, -0.824
None, None, 0.599, None, 86.7, 2017-03-22 14:00:00, -0.353
None, None, 1.627, None, 79.11, 2017-03-22 15:00:00, 0.728
None, None, 1.197, None, 70.09, 2017-03-22 16:00:00, 1.421
None, None, 2.443, None, 63.6, 2017-03-22 17:00:00, 1.567
None, None, 3.788, None, 61.91, 2017-03-22 18:00:00, 0.796
None, None, 3.932, None, 61.32, 2017-03-22 19:00:00, -0.057
None, None, 4.43, None, 64.92, 2017-03-22 20:00:00, -1.153
None, None, 4.106, None, 76.46, 2017-03-22 21:00:00, -2.614
None, None, 0.934, None, 89.0, 2017-03-22 22:00:00, -3.419
None, None, 1.854, None, 87.4, 2017-03-22 23:00:00, -3.841
None, None, 2.56, None, 85.4, 2017-03-23 00:00:00, -4.264
None, None, 3.06, None, 82.3, 2017-03-23 01:00:00, -4.61
None, None, 3.835, None, 82.5, 2017-03-23 02:00:00, -4.861
None, None, 4.156, None, 79.25, 2017-03-23 03:00:00, -4.955
None, None, 2.286, None, 77.82, 2017-03-23 04:00:00, -5.071
None, None, 2.724, None, 80.2, 2017-03-23 05:00:00, -5.651
None, None, 1.975, None, 80.5, 2017-03-23 06:00:00, -6.353
None, None, 1.597, None, 81.0, 2017-03-23 07:00:00, -6.718
None, None, 0.981, None, 78.86, 2017-03-23 08:00:00, -6.627
None, None, 0.829, None, 77.34, 2017-03-23 09:00:00, -6.215
None, None, 0.356, None, 71.52, 2017-03-23 10:00:00, -4.884
None, None, 1.629, None, 70.72, 2017-03-23 11:00:00, -2.903
None, None, 1.28, None, 70.09, 2017-03-23 12:00:00, -1.063
None, None, 0.238, None, 68.67, 2017-03-23 13:00:00, 0.378
None, None, 0.517, None, 62.27, 2017-03-23 14:00:00, 2.144
None, None, 2.354, None, 51.46, 2017-03-23 15:00:00, 4.703
None, None, 5.677, None, 46.75, 2017-03-23 16:00:00, 5.14
None, None, 3.983, None, 49.17, 2017-03-23 17:00:00, 4.441
None, None, 3.433, None, 54.27, 2017-03-23 18:00:00, 2.698
None, None, 3.053, None, 59.11, 2017-03-23 19:00:00, 2.506
None, None, 0.981, None, 61.06, 2017-03-23 20:00:00, 0.966
None, None, 0.809, None, 72.79, 2017-03-23 21:00:00, -2.181
None, None, 0.906, None, 80.9, 2017-03-23 22:00:00, -2.199
None, None, 0.838, None, 86.3, 2017-03-23 23:00:00, -3.01
None, None, 0.256, None, 89.1, 2017-03-24 00:00:00, -4.303
None, None, 0.423, None, 88.8, 2017-03-24 01:00:00, -4.978
None, None, 0.279, None, 90.6, 2017-03-24 02:00:00, -5.52
None, None, 0.511, None, 90.1, 2017-03-24 03:00:00, -6.198
None, None, 0.4, None, 90.0, 2017-03-24 04:00:00, -6.406
None, None, 0.445, None, 89.5, 2017-03-24 05:00:00, -6.834
None, None, 0.395, None, 89.3, 2017-03-24 06:00:00, -7.311
None, None, 0.752, None, 88.9, 2017-03-24 07:00:00, -7.572
None, None, 0.963, None, 89.6, 2017-03-24 08:00:00, -7.113
None, None, 1.732, None, 90.4, 2017-03-24 09:00:00, -5.938
None, None, 0.978, None, 91.2, 2017-03-24 10:00:00, -4.5
None, None, 1.442, None, 86.3, 2017-03-24 11:00:00, -3.398
None, None, 0.874, None, 69.9, 2017-03-24 12:00:00, -0.714
None, None, 0.771, None, 62.34, 2017-03-24 13:00:00, 0.608
None, None, 0.945, None, 59.93, 2017-03-24 14:00:00, 2.264
None, None, 1.557, None, 62.77, 2017-03-24 15:00:00, 2.412
None, None, 2.285, None, 69.63, 2017-03-24 16:00:00, 2.062
None, None, 2.153, None, 78.22, 2017-03-24 17:00:00, 1.588
None, None, 0.976, None, 77.11, 2017-03-24 18:00:00, 1.813
None, None, 0.99, None, 79.38, 2017-03-24 19:00:00, 1.42
None, None, 0.545, None, 81.4, 2017-03-24 20:00:00, 1.074
None, None, 0.503, None, 84.4, 2017-03-24 21:00:00, 0.525
None, None, 0.224, None, 85.7, 2017-03-24 22:00:00, 0.096
None, None, 1.571, None, 85.7, 2017-03-24 23:00:00, -0.653
None, None, 1.248, None, 86.0, 2017-03-25 00:00:00, -1.205
None, None, 1.418, None, 87.6, 2017-03-25 01:00:00, -1.958
None, None, 0.928, None, 86.1, 2017-03-25 02:00:00, -1.772
None, None, 0.67, None, 86.8, 2017-03-25 03:00:00, -1.695
None, None, 0.324, None, 87.7, 2017-03-25 04:00:00, -2.208
None, None, 1.223, None, 91.1, 2017-03-25 05:00:00, -1.755
None, None, 0.527, None, 91.5, 2017-03-25 06:00:00, -1.624
None, None, 0.547, None, 92.6, 2017-03-25 07:00:00, -1.823
None, None, 1.491, None, 91.5, 2017-03-25 08:00:00, -1.476
None, None, 1.277, None, 84.3, 2017-03-25 09:00:00, 0.239
None, None, 0.74, None, 79.56, 2017-03-25 10:00:00, 1.092
None, None, 0.935, None, 75.51, 2017-03-25 11:00:00, 2.519
None, None, 0.236, None, 70.11, 2017-03-25 12:00:00, 3.48
None, None, 0.363, None, 66.2, 2017-03-25 13:00:00, 4.819
None, None, 2.012, None, 55.57, 2017-03-25 14:00:00, 6.805
None, None, 7.18, None, 38.15, 2017-03-25 15:00:00, 7.54
None, None, 6.794, None, 39.26, 2017-03-25 16:00:00, 7.246
None, None, 7.009, None, 40.6, 2017-03-25 17:00:00, 6.753
None, None, 6.732, None, 41.3, 2017-03-25 18:00:00, 6.087
None, None, 3.624, None, 50.51, 2017-03-25 19:00:00, 3.941
None, None, 0.885, None, 45.77, 2017-03-25 20:00:00, 3.621
None, None, 1.276, None, 46.07, 2017-03-25 21:00:00, 2.749
None, None, 1.718, None, 48.03, 2017-03-25 22:00:00, 1.85
None, None, 1.399, None, 49.33, 2017-03-25 23:00:00, 1.231
None, None, 1.489, None, 51.07, 2017-03-26 00:00:00, 0.945
None, None, 2.261, None, 51.04, 2017-03-26 01:00:00, 0.638
None, None, 1.617, None, 57.85, 2017-03-26 02:00:00, -0.979
None, None, 1.379, None, 60.21, 2017-03-26 03:00:00, -1.431
None, None, 0.995, None, 72.89, 2017-03-26 04:00:00, -3.273
None, None, 0.216, None, 73.56, 2017-03-26 05:00:00, -3.812
None, None, 1.0, None, 80.4, 2017-03-26 06:00:00, -4.416
None, None, 1.328, None, 82.5, 2017-03-26 07:00:00, -4.467
None, None, 1.442, None, 77.04, 2017-03-26 08:00:00, -3.457
None, None, 1.073, None, 67.23, 2017-03-26 09:00:00, -1.501
None, None, 0.355, None, 59.82, 2017-03-26 10:00:00, 0.881
None, None, 0.378, None, 51.31, 2017-03-26 11:00:00, 3.247
None, None, 1.592, None, 40.13, 2017-03-26 12:00:00, 4.621
None, None, 0.981, None, 35.96, 2017-03-26 13:00:00, 5.406
None, None, 1.617, None, 36.33, 2017-03-26 14:00:00, 5.828
None, None, 2.269, None, 33.6, 2017-03-26 15:00:00, 6.279
None, None, 3.18, None, 39.72, 2017-03-26 16:00:00, 5.832
None, None, 3.796, None, 41.27, 2017-03-26 17:00:00, 5.603
None, None, 3.214, None, 46.21, 2017-03-26 18:00:00, 4.644
None, None, 2.755, None, 50.14, 2017-03-26 19:00:00, 3.206
None, None, 2.004, None, 48.57, 2017-03-26 20:00:00, 3.034
None, None, 1.746, None, 50.38, 2017-03-26 21:00:00, 3.017
None, None, 1.022, None, 62.91, 2017-03-26 22:00:00, 1.645
None, None, 1.648, None, 62.24, 2017-03-26 23:00:00, 1.613
None, None, 0.944, None, 61.59, 2017-03-27 00:00:00, 1.454
None, None, 0.882, None, 68.72, 2017-03-27 01:00:00, 1.07
None, None, 2.283, None, 67.81, 2017-03-27 02:00:00, 1.043
None, None, 1.102, None, 67.95, 2017-03-27 03:00:00, 0.809
None, None, 0.603, None, 67.09, 2017-03-27 04:00:00, 0.803
None, None, 1.021, None, 68.05, 2017-03-27 05:00:00, 0.998
None, None, 0.928, None, 70.92, 2017-03-27 06:00:00, 0.507
None, None, 0.973, None, 73.77, 2017-03-27 07:00:00, 0.003
None, None, 1.261, None, 76.24, 2017-03-27 08:00:00, 0.033
None, None, 1.096, None, 70.51, 2017-03-27 09:00:00, 1.161
None, None, 1.33, None, 67.45, 2017-03-27 10:00:00, 1.844
None, None, 0.949, None, 66.29, 2017-03-27 11:00:00, 2.262
None, None, 1.132, None, 60.42, 2017-03-27 12:00:00, 3.047
None, None, 1.554, None, 59.6, 2017-03-27 13:00:00, 3.462
None, None, 1.033, None, 53.06, 2017-03-27 14:00:00, 4.538
None, None, 0.418, None, 52.41, 2017-03-27 15:00:00, 5.257
None, None, 1.523, None, 49.5, 2017-03-27 16:00:00, 5.792
None, None, 2.623, None, 52.13, 2017-03-27 17:00:00, 5.66
None, None, 2.452, None, 50.72, 2017-03-27 18:00:00, 6.015
None, None, 3.02, None, 54.32, 2017-03-27 19:00:00, 4.768
None, None, 2.678, None, 56.78, 2017-03-27 20:00:00, 3.817
None, None, 3.512, None, 61.91, 2017-03-27 21:00:00, 2.822
None, None, 3.248, None, 67.45, 2017-03-27 22:00:00, 2.113
None, None, 2.539, None, 74.51, 2017-03-27 23:00:00, 1.294
None, None, 0.922, None, 80.6, 2017-03-28 00:00:00, 0.586
None, None, 0.699, None, 81.1, 2017-03-28 01:00:00, 0.484
None, None, 0.806, None, 83.6, 2017-03-28 02:00:00, -0.163
None, None, 0.63, None, 89.1, 2017-03-28 03:00:00, -1.036
None, None, 0.539, None, 90.6, 2017-03-28 04:00:00, -1.68
None, None, 0.125, None, 91.3, 2017-03-28 05:00:00, -1.927
None, None, 0.158, None, 91.4, 2017-03-28 06:00:00, -1.962
None, None, 0.326, None, 92.2, 2017-03-28 07:00:00, -1.815
None, None, 0.941, None, 92.0, 2017-03-28 08:00:00, -1.366
None, None, 0.497, None, 84.3, 2017-03-28 09:00:00, 0.463
None, None, 0.456, None, 80.3, 2017-03-28 10:00:00, 1.766
None, None, 0.503, None, 73.31, 2017-03-28 11:00:00, 3.849
None, None, 0.869, None, 68.88, 2017-03-28 12:00:00, 4.937
None, None, 1.365, None, 62.79, 2017-03-28 13:00:00, 6.209
None, None, 0.722, None, 55.06, 2017-03-28 14:00:00, 7.742
None, None, 1.05, None, 52.94, 2017-03-28 15:00:00, 7.778
None, None, 3.634, None, 51.87, 2017-03-28 16:00:00, 8.16
None, None, 3.232, None, 55.35, 2017-03-28 17:00:00, 7.5
None, None, 2.572, None, 55.4, 2017-03-28 18:00:00, 7.575
None, None, 1.3, None, 61.94, 2017-03-28 19:00:00, 6.43
None, None, 1.008, None, 68.24, 2017-03-28 20:00:00, 5.021
None, None, 0.579, None, 72.84, 2017-03-28 21:00:00, 3.607
None, None, 1.286, None, 79.44, 2017-03-28 22:00:00, 1.77
None, None, 0.787, None, 84.8, 2017-03-28 23:00:00, 0.718
None, None, 1.832, None, 87.2, 2017-03-29 00:00:00, 0.306
None, None, 0.653, None, 89.1, 2017-03-29 01:00:00, -0.555
None, None, 0.166, None, 88.9, 2017-03-29 02:00:00, -1.398
None, None, 0.314, None, 90.8, 2017-03-29 03:00:00, -1.885
None, None, 0.216, None, 91.6, 2017-03-29 04:00:00, -2.61
None, None, 0.096, None, 91.7, 2017-03-29 05:00:00, -2.735
None, None, 0.514, None, 92.1, 2017-03-29 06:00:00, -3.495
None, None, 0.528, None, 92.3, 2017-03-29 07:00:00, -3.564
None, None, 0.601, None, 92.4, 2017-03-29 08:00:00, -3.197
None, None, 0.202, None, 93.2, 2017-03-29 09:00:00, -1.287
None, None, 0.249, None, 93.4, 2017-03-29 10:00:00, 0.537
None, None, 0.804, None, 80.1, 2017-03-29 11:00:00, 3.07
None, None, 0.392, None, 63.58, 2017-03-29 12:00:00, 6.089
None, None, 0.468, None, 52.95, 2017-03-29 13:00:00, 8.11
None, None, 0.232, None, 48.47, 2017-03-29 14:00:00, 8.67
None, None, 0.308, None, 43.68, 2017-03-29 15:00:00, 9.47
None, None, 0.796, None, 44.05, 2017-03-29 16:00:00, 9.19
None, None, 1.493, None, 43.0, 2017-03-29 17:00:00, 9.43
None, None, 2.195, None, 48.36, 2017-03-29 18:00:00, 7.75
None, None, 2.587, None, 56.57, 2017-03-29 19:00:00, 6.31
None, None, 1.695, None, 58.75, 2017-03-29 20:00:00, 5.321
None, None, 0.772, None, 66.47, 2017-03-29 21:00:00, 3.433
None, None, 0.549, None, 68.96, 2017-03-29 22:00:00, 2.775
None, None, 0.383, None, 71.35, 2017-03-29 23:00:00, 2.27
None, None, 0.73, None, 76.07, 2017-03-30 00:00:00, 1.428
None, None, 1.811, None, 78.15, 2017-03-30 01:00:00, 0.728
None, None, 1.966, None, 78.66, 2017-03-30 02:00:00, 0.077
None, None, 2.557, None, 79.52, 2017-03-30 03:00:00, -0.251
