station_observations
TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, 2.144, None, 67.06, 2017-01-02 15:00:00, -13.9
None, 1.708, None, 67.2, 2017-01-02 16:00:00, -14.03
None, 2.467, None, 68.12, 2017-01-02 17:00:00, -14.15
None, 2.468, None, 68.17, 2017-01-02 18:00:00, -14.08
None, 2.903, None, 70.16, 2017-01-02 19:00:00, -14.19
None, 2.938, None, 71.79, 2017-01-02 20:00:00, -14.43
None, 3.423, None, 72.67, 2017-01-02 21:00:00, -14.63
None, 3.686, None, 73.75, 2017-01-02 22:00:00, -14.68
None, 2.397, None, 74.76, 2017-01-02 23:00:00, -14.92
None, 2.593, None, 75.28, 2017-01-03 00:00:00, -15.04
None, 0.676998, None, 79.82, 2017-01-03 01:00:00, -15.96
None, 1.119, None, 83.5, 2017-01-03 02:00:00, -16.27
None, 0.814, None, 82.3, 2017-01-03 03:00:00, -17.06
None, 0.99, None, 77.42, 2017-01-03 04:00:00, -16.98
None, 0.731, None, 74.04, 2017-01-03 05:00:00, -17.5
None, 1.281, None, 75.24, 2017-01-03 06:00:00, -17.73
None, 1.014, None, 77.1, 2017-01-03 07:00:00, -17.86
None, 0.93, None, 79.13, 2017-01-03 08:00:00, -17.72
None, 0.593999, None, 79.15, 2017-01-03 09:00:00, -17.88
None, 0.451, None, 76.05, 2017-01-03 10:00:00, -17.24
None, 1.044, None, 71.47, 2017-01-03 11:00:00, -16.29
None, 1.151, None, 69.96, 2017-01-03 12:00:00, -16.08
None, 0.620998, None, 65.25, 2017-01-03 13:00:00, -15.09
None, 0.49, None, 64.41, 2017-01-03 14:00:00, -14.86
None, 1.119, None, 70.26, 2017-01-03 15:00:00, -16.12
None, 0.866998, None, 71.03, 2017-01-03 16:00:00, -16.18
None, 1.134, None, 72.53, 2017-01-03 17:00:00, -16.35
None, 1.197, None, 70.68, 2017-01-03 18:00:00, -16.38
None, 1.063, None, 70.77, 2017-01-03 19:00:00, -16.47
None, 0.924, None, 71.2, 2017-01-03 20:00:00, -16.53
None, 0.926998, None, 72.86, 2017-01-03 21:00:00, -17.03
None, 0.541, None, 75.59, 2017-01-03 22:00:00, -17.68
None, 1.044, None, 75.28, 2017-01-03 23:00:00, -17.05
None, 0.537, None, 76.17, 2017-01-04 00:00:00, -17.08
None, 1.188, None, 75.99, 2017-01-04 01:00:00, -16.87
None, 1.345, None, 79.37, 2017-01-04 02:00:00, -17.58
None, 1.247, None, 78.69, 2017-01-04 03:00:00, -17.55
None, 1.579, None, 77.64, 2017-01-04 04:00:00, -17.39
None, 1.365, None, 83.0, 2017-01-04 05:00:00, -18.88
None, 1.189, None, 83.7, 2017-01-04 06:00:00, -18.93
None, 1.039, None, 83.5, 2017-01-04 07:00:00, -19.0
None, 1.153, None, 84.9, 2017-01-04 08:00:00, -19.6
None, 0.513998, None, 84.1, 2017-01-04 09:00:00, -19.33
None, 0.425998, None, 82.3, 2017-01-04 10:00:00, -18.84
None, 0.483999, None, 79.43, 2017-01-04 11:00:00, -17.9
None, 0.419999, None, 76.6, 2017-01-04 12:00:00, -16.77
None, 0.549, None, 76.17, 2017-01-04 13:00:00, -16.64
None, 0.349999, None, 75.39, 2017-01-04 14:00:00, -15.75
None, 0.536, None, 77.65, 2017-01-04 15:00:00, -16.27
None, 0.349, None, 78.75, 2017-01-04 16:00:00, -16.26
None, 0.625, None, 79.31, 2017-01-04 17:00:00, -16.54
None, 1.373, None, 81.2, 2017-01-04 18:00:00, -17.27
None, 0.875, None, 79.58, 2017-01-04 19:00:00, -17.24
None, 0.458, None, 80.1, 2017-01-04 20:00:00, -16.38
None, 0.479, None, 78.29, 2017-01-04 21:00:00, -15.98
None, 0.395, None, 78.86, 2017-01-04 22:00:00, -16.15
None, 0.479999, None, 81.8, 2017-01-04 23:00:00, -16.37
None, 0.504998, None, 83.1, 2017-01-05 00:00:00, -16.61
None, 0.888, None, 81.4, 2017-01-05 01:00:00, -16.27
None, 0.456999, None, 82.2, 2017-01-05 02:00:00, -16.42
None, 0.662, None, 83.2, 2017-01-05 03:00:00, -16.44
None, 0.904999, None, 85.2, 2017-01-05 04:00:00, -16.71
None, 0.912, None, 86.1, 2017-01-05 05:00:00, -16.6
None, 1.231, None, 87.8, 2017-01-05 06:00:00, -16.51
None, 0.823, None, 87.4, 2017-01-05 07:00:00, -16.24
None, 0.479, None, 86.4, 2017-01-05 08:00:00, -15.8
None, 0.391, None, 85.1, 2017-01-05 09:00:00, -16.53
None, 1.166, None, 85.5, 2017-01-05 10:00:00, -15.92
None, 0.952, None, 86.2, 2017-01-05 11:00:00, -15.25
None, 1.243, None, 82.8, 2017-01-05 12:00:00, -13.86
None, 0.382999, None, 83.5, 2017-01-05 13:00:00, -13.15
None, 0.474999, None, 84.2, 2017-01-05 14:00:00, -13.21
None, 0.414, None, 85.2, 2017-01-05 15:00:00, -13.18
None, 0.045, None, 86.1, 2017-01-05 16:00:00, -13.57
None, 0.626999, None, 87.5, 2017-01-05 17:00:00, -14.62
None, 0.625998, None, 89.0, 2017-01-05 18:00:00, -14.65
None, 0.834999, None, 89.5, 2017-01-05 19:00:00, -14.68
None, 0.574998, None, 88.3, 2017-01-05 20:00:00, -14.93
None, 0.451, None, 88.3, 2017-01-05 21:00:00, -14.58
None, 0.546998, None, 87.7, 2017-01-05 22:00:00, -14.61
None, 0.379999, None, 87.6, 2017-01-05 23:00:00, -14.43
None, 0.439999, None, 88.0, 2017-01-06 00:00:00, -14.12
None, 0.237, None, 88.1, 2017-01-06 01:00:00, -13.86
None, 0.685998, None, 88.3, 2017-01-06 02:00:00, -13.64
None, 0.319999, None, 88.5, 2017-01-06 03:00:00, -13.41
None, 0.381998, None, 87.7, 2017-01-06 04:00:00, -13.93
None, 0.722, None, 87.0, 2017-01-06 05:00:00, -15.0
None, 0.603999, None, 86.8, 2017-01-06 06:00:00, -15.77
None, 0.523998, None, 87.6, 2017-01-06 07:00:00, -13.61
None, 0.426999, None, 88.4, 2017-01-06 08:00:00, -13.61
None, 0.507, None, 88.4, 2017-01-06 09:00:00, -13.35
None, 0.372999, None, 87.5, 2017-01-06 10:00:00, -12.45
None, 1.188, None, 83.3, 2017-01-06 11:00:00, -11.66
None, 1.162, None, 82.5, 2017-01-06 12:00:00, -11.18
None, 0.908999, None, 81.3, 2017-01-06 13:00:00, -10.17
None, 0.36, None, 81.9, 2017-01-06 14:00:00, -9.69
None, 0.555, None, 83.8, 2017-01-06 15:00:00, -9.69
None, 0.819, None, 83.6, 2017-01-06 16:00:00, -9.59
None, 0.836, None, 82.4, 2017-01-06 17:00:00, -10.34
None, 0.569998, None, 79.71, 2017-01-06 18:00:00, -10.01
None, 1.554, None, 77.75, 2017-01-06 19:00:00, -9.7
None, 2.653, None, 76.35, 2017-01-06 20:00:00, -9.54
None, 2.147, None, 75.12, 2017-01-06 21:00:00, -9.59
None, 2.17, None, 74.49, 2017-01-06 22:00:00, -9.67
None, 2.731, None, 74.11, 2017-01-06 23:00:00, -9.67
None, 2.339, None, 74.87, 2017-01-07 00:00:00, -10.12
None, 2.442, None, 72.91, 2017-01-07 01:00:00, -9.61
None, 3.221, None, 71.18, 2017-01-07 02:00:00, -9.22
None, 2.666, None, 70.79, 2017-01-07 03:00:00, -9.36
None, 2.805, None, 72.61, 2017-01-07 04:00:00, -9.5
None, 2.136, None, 72.57, 2017-01-07 05:00:00, -10.03
None, 2.677, None, 74.27, 2017-01-07 06:00:00, -10.8
None, 2.621, None, 72.93, 2017-01-07 07:00:00, -10.68
None, 2.953, None, 71.44, 2017-01-07 08:00:00, -10.43
None, 3.144, None, 71.46, 2017-01-07 09:00:00, -10.57
None, 2.429, None, 67.21, 2017-01-07 10:00:00, -9.46
None, 0.598999, None, 69.32, 2017-01-07 11:00:00, -8.51
None, 1.043, None, 66.09, 2017-01-07 12:00:00, -8.8
None, 1.84, None, 64.27, 2017-01-07 13:00:00, -8.76
None, 1.834, None, 70.2, 2017-01-07 14:00:00, -8.78
None, 1.108, None, 72.76, 2017-01-07 15:00:00, -9.82
None, 0.958, None, 63.74, 2017-01-07 16:00:00, -8.73
None, 1.032, None, 73.88, 2017-01-07 17:00:00, -10.18
None, 1.747, None, 76.98, 2017-01-07 18:00:00, -10.77
None, 0.815998, None, 85.8, 2017-01-07 19:00:00, -10.73
None, 0.537998, None, 85.5, 2017-01-07 20:00:00, -10.85
None, 1.785, None, 82.5, 2017-01-07 21:00:00, -11.09
None, 1.231, None, 84.0, 2017-01-07 22:00:00, -10.9
None, 1.408, None, 82.0, 2017-01-07 23:00:00, -10.88
None, 1.204, None, 83.8, 2017-01-08 00:00:00, -11.35
None, 1.061, None, 84.7, 2017-01-08 01:00:00, -11.51
None, 1.007, None, 86.0, 2017-01-08 02:00:00, -11.66
None, 1.173, None, 85.9, 2017-01-08 03:00:00, -11.75
None, 0.832, None, 86.2, 2017-01-08 04:00:00, -11.76
None, 0.273, None, 88.1, 2017-01-08 05:00:00, -12.12
None, 0.555998, None, 88.7, 2017-01-08 06:00:00, -12.39
None, 0.639998, None, 87.1, 2017-01-08 07:00:00, -12.31
None, 0.449, None, 90.8, 2017-01-08 08:00:00, -12.52
None, 0.435, None, 89.3, 2017-01-08 09:00:00, -11.83
None, 0.384, None, 89.2, 2017-01-08 10:00:00, -11.4
None, 0.573, None, 90.6, 2017-01-08 11:00:00, -11.24
None, 0.658999, None, 91.1, 2017-01-08 12:00:00, -11.27
None, 0.913999, None, 91.2, 2017-01-08 13:00:00, -11.34
None, 0.764998, None, 91.0, 2017-01-08 14:00:00, -11.21
None, 0.819998, None, 91.1, 2017-01-08 15:00:00, -11.07
None, 0.391999, None, 90.9, 2017-01-08 16:00:00, -10.72
None, 0.389999, None, 91.0, 2017-01-08 17:00:00, -10.64
None, 0.483999, None, 90.7, 2017-01-08 18:00:00, -10.42
None, 0.261, None, 91.1, 2017-01-08 19:00:00, -10.09
None, 0.358999, None, 90.8, 2017-01-08 20:00:00, -10.13
None, 0.023, None, 90.6, 2017-01-08 21:00:00, -10.99
None, None, None, 90.8, 2017-01-08 22:00:00, -10.51
None, 0.404, None, 90.5, 2017-01-08 23:00:00, -10.36
None, 0.688, None, 90.7, 2017-01-09 00:00:00, -10.5
None, 1.464, None, 88.5, 2017-01-09 01:00:00, -11.37
None, 1.201, None, 89.9, 2017-01-09 02:00:00, -12.06
None, 1.247, None, 90.3, 2017-01-09 03:00:00, -11.55
None, 0.296999, None, 91.0, 2017-01-09 04:00:00, -11.1
None, 0.277, None, 91.3, 2017-01-09 05:00:00, -11.12
None, 0.467999, None, 90.9, 2017-01-09 06:00:00, -11.06
None, 0.472, None, 90.8, 2017-01-09 07:00:00, -11.08
None, 0.791998, None, 88.9, 2017-01-09 08:00:00, -11.39
None, 3.995, None, 84.5, 2017-01-09 09:00:00, -12.02
None, 4.818, None, 75.36, 2017-01-09 10:00:00, -11.85
None, 5.171, None, 76.96, 2017-01-09 11:00:00, -12.36
None, 5.598, None, 81.9, 2017-01-09 12:00:00, -12.71
None, 5.106, None, 82.2, 2017-01-09 13:00:00, -12.86
None, 4.789, None, 80.2, 2017-01-09 14:00:00, -12.63
None, 5.832, None, 77.5, 2017-01-09 15:00:00, -12.49
None, 4.97, None, 71.05, 2017-01-09 16:00:00, -12.1
None, 4.194, None, 69.72, 2017-01-09 17:00:00, -12.03
None, 3.766, None, 69.75, 2017-01-09 18:00:00, -12.56
None, 3.425, None, 70.08, 2017-01-09 19:00:00, -13.23
None, 3.582, None, 69.03, 2017-01-09 20:00:00, -13.36
None, 2.674, None, 68.41, 2017-01-09 21:00:00, -13.27
None, 2.668, None, 69.58, 2017-01-09 22:00:00, -13.43
None, 2.968, None, 70.0, 2017-01-09 23:00:00, -13.12
None, 2.685, None, 70.77, 2017-01-10 00:00:00, -12.89
None, 3.034, None, 71.13, 2017-01-10 01:00:00, -12.9
None, 2.996, None, 69.61, 2017-01-10 02:00:00, -13.1
None, 2.906, None, 68.97, 2017-01-10 03:00:00, -13.23
None, 2.894, None, 69.16, 2017-01-10 04:00:00, -13.41
None, 3.343, None, 68.81, 2017-01-10 05:00:00, -13.48
None, 3.533, None, 68.67, 2017-01-10 06:00:00, -13.88
None, 3.778, None, 67.17, 2017-01-10 07:00:00, -14.27
None, 3.853, None, 67.35, 2017-01-10 08:00:00, -15.13
None, 4.242, None, 67.32, 2017-01-10 09:00:00, -15.44
None, 4.112, None, 64.84, 2017-01-10 10:00:00, -14.97
None, 3.904, None, 61.52, 2017-01-10 11:00:00, -14.69
None, 3.341, None, 58.35, 2017-01-10 12:00:00, -14.43
None, 3.61, None, 57.53, 2017-01-10 13:00:00, -14.17
None, 3.933, None, 57.53, 2017-01-10 14:00:00, -14.01
None, 3.382, None, 60.71, 2017-01-10 15:00:00, -14.31
None, 3.407, None, 62.85, 2017-01-10 16:00:00, -14.49
None, 3.751, None, 65.5, 2017-01-10 17:00:00, -14.68
None, 3.021, None, 67.18, 2017-01-10 18:00:00, -15.01
None, 2.348, None, 68.27, 2017-01-10 19:00:00, -15.46
None, 3.372, None, 69.24, 2017-01-10 20:00:00, -15.79
None, 3.056, None, 71.45, 2017-01-10 21:00:00, -16.13
None, 1.608, None, 74.91, 2017-01-10 22:00:00, -16.81
None, 1.155, None, 77.86, 2017-01-10 23:00:00, -17.36
None, 1.191, None, 78.01, 2017-01-11 00:00:00, -17.51
None, 1.508, None, 78.03, 2017-01-11 01:00:00, -17.51
None, 1.199, None, 77.67, 2017-01-11 02:00:00, -17.74
None, 1.02, None, 77.59, 2017-01-11 03:00:00, -18.15
None, 1.105, None, 78.33, 2017-01-11 04:00:00, -18.43
None, 1.197, None, 78.93, 2017-01-11 05:00:00, -18.91
None, 1.221, None, 79.3, 2017-01-11 06:00:00, -18.68
None, 0.972998, None, 80.9, 2017-01-11 07:00:00, -19.09
None, 1.384, None, 81.2, 2017-01-11 08:00:00, -20.76
None, 1.212, None, 81.7, 2017-01-11 09:00:00, -19.82
None, 2.112, None, 78.66, 2017-01-11 10:00:00, -19.51
None, 0.822, None, 70.87, 2017-01-11 11:00:00, -17.33
None, 0.533999, None, 63.43, 2017-01-11 12:00:00, -16.23
None, 0.703, None, 62.57, 2017-01-11 13:00:00, -16.39
None, 1.052, None, 63.69, 2017-01-11 14:00:00, -16.3
None, 1.888, None, 68.55, 2017-01-11 15:00:00, -16.98
None, 0.814, None, 73.36, 2017-01-11 16:00:00, -18.06
None, 1.66, None, 73.18, 2017-01-11 17:00:00, -18.33
None, 1.536, None, 70.49, 2017-01-11 18:00:00, -17.99
None, 1.31, None, 72.44, 2017-01-11 19:00:00, -18.58
None, 0.967998, None, 75.06, 2017-01-11 20:00:00, -18.88
None, 1.25, None, 76.69, 2017-01-11 21:00:00, -19.06
None, 1.76, None, 76.6, 2017-01-11 22:00:00, -19.54
None, 2.387, None, 78.9, 2017-01-11 23:00:00, -20.56
None, 1.838, None, 78.04, 2017-01-12 00:00:00, -20.11
None, 1.878, None, 77.77, 2017-01-12 01:00:00, -19.86
None, 1.566, None, 78.14, 2017-01-12 02:00:00, -20.28
None, 1.623, None, 77.43, 2017-01-12 03:00:00, -19.89
None, 1.154, None, 78.65, 2017-01-12 04:00:00, -20.06
None, 0.949, None, 78.97, 2017-01-12 05:00:00, -20.37
None, 0.917999, None, 79.59, 2017-01-12 06:00:00, -20.5
None, 1.359, None, 80.1, 2017-01-12 07:00:00, -20.39
None, 1.168, None, 82.2, 2017-01-12 08:00:00, -20.08
None, 1.035, None, 80.8, 2017-01-12 09:00:00, -20.17
None, 0.446999, None, 75.82, 2017-01-12 10:00:00, -18.54
None, 0.442, None, 69.51, 2017-01-12 11:00:00, -17.2
None, 0.243, None, 62.72, 2017-01-12 12:00:00, -15.36
None, 0.409999, None, 65.81, 2017-01-12 13:00:00, -15.66
None, 0.224998, None, 62.35, 2017-01-12 14:00:00, -14.72
None, 0.537998, None, 70.81, 2017-01-12 15:00:00, -16.28
None, 0.894999, None, 78.46, 2017-01-12 16:00:00, -17.62
None, 1.48, None, 79.42, 2017-01-12 17:00:00, -18.52
None, 1.367, None, 79.21, 2017-01-12 18:00:00, -17.57
None, 1.512, None, 80.4, 2017-01-12 19:00:00, -17.6
None, 1.727, None, 80.9, 2017-01-12 20:00:00, -17.77
None, 1.28, None, 81.7, 2017-01-12 21:00:00, -18.0
None, 1.114, None, 82.6, 2017-01-12 22:00:00, -17.76
None, 0.693, None, 83.8, 2017-01-12 23:00:00, -17.85
None, 0.628, None, 84.2, 2017-01-13 00:00:00, -17.68
None, 0.370999, None, 85.3, 2017-01-13 01:00:00, -17.61
None, 0.647, None, 85.3, 2017-01-13 02:00:00, -17.8
None, 0.717998, None, 86.2, 2017-01-13 03:00:00, -18.12
None, 1.365, None, 86.1, 2017-01-13 04:00:00, -18.21
None, 1.254, None, 85.3, 2017-01-13 05:00:00, -18.55
None, 1.077, None, 85.0, 2017-01-13 06:00:00, -18.11
None, 1.099, None, 85.3, 2017-01-13 07:00:00, -18.24
None, 1.126, None, 84.7, 2017-01-13 08:00:00, -18.34
None, 0.711, None, 85.5, 2017-01-13 09:00:00, -17.4
None, 0.446999, None, 85.9, 2017-01-13 10:00:00, -16.46
None, 0.250999, None, 84.8, 2017-01-13 11:00:00, -15.24
None, 0.495999, None, 82.5, 2017-01-13 12:00:00, -15.46
None, 0.219999, None, 81.5, 2017-01-13 13:00:00, -14.62
None, 0.62, None, 79.62, 2017-01-13 14:00:00, -14.66
None, 0.695999, None, 80.3, 2017-01-13 15:00:00, -14.64
None, 0.215, None, 81.0, 2017-01-13 16:00:00, -14.81
None, 0.234999, None, 84.6, 2017-01-13 17:00:00, -15.19
None, 0.939998, None, 84.9, 2017-01-13 18:00:00, -15.26
None, 0.805998, None, 86.3, 2017-01-13 19:00:00, -15.5
None, 0.632, None, 88.0, 2017-01-13 20:00:00, -15.45
None, 0.652, None, 88.4, 2017-01-13 21:00:00, -15.34
None, 0.512, None, 88.5, 2017-01-13 22:00:00, -15.36
None, 0.713998, None, 88.9, 2017-01-13 23:00:00, -15.23
None, 0.726998, None, 89.0, 2017-01-14 00:00:00, -15.24
None, 0.537, None, 88.8, 2017-01-14 01:00:00, -15.46
None, 0.615, None, 87.8, 2017-01-14 02:00:00, -15.22
None, 0.462998, None, 88.7, 2017-01-14 03:00:00, -15.39
None, 0.476, None, 88.2, 2017-01-14 04:00:00, -15.38
None, 0.437, None, 87.7, 2017-01-14 05:00:00, -15.42
None, 0.432, None, 87.5, 2017-01-14 06:00:00, -15.69
None, 0.962, None, 86.9, 2017-01-14 07:00:00, -14.98
None, 1.061, None, 86.6, 2017-01-14 08:00:00, -15.06
None, 0.763998, None, 85.4, 2017-01-14 09:00:00, -15.43
None, 1.029, None, 83.1, 2017-01-14 10:00:00, -13.94
None, 2.805, None, 80.3, 2017-01-14 11:00:00, -12.34
None, 1.23, None, 80.9, 2017-01-14 12:00:00, -12.31
None, 1.096, None, 80.1, 2017-01-14 13:00:00, -11.65
None, 1.229, None, 81.5, 2017-01-14 14:00:00, -11.39
None, 1.503, None, 85.1, 2017-01-14 15:00:00, -11.67
None, 0.629, None, 86.8, 2017-01-14 16:00:00, -11.63
None, 0.685998, None, 86.8, 2017-01-14 17:00:00, -11.55
None, 0.676998, None, 88.5, 2017-01-14 18:00:00, -11.74
None, 0.788999, None, 90.4, 2017-01-14 19:00:00, -12.06
None, 0.616998, None, 90.9, 2017-01-14 20:00:00, -12.18
None, 0.675, None, 91.4, 2017-01-14 21:00:00, -12.2
None, 1.737, None, 86.7, 2017-01-14 22:00:00, -11.19
None, 2.198, None, 83.3, 2017-01-14 23:00:00, -10.43
None, 1.405, None, 88.4, 2017-01-15 00:00:00, -11.27
None, 1.452, None, 88.9, 2017-01-15 01:00:00, -11.05
None, 1.619, None, 89.2, 2017-01-15 02:00:00, -10.63
None, 1.756, None, 88.4, 2017-01-15 03:00:00, -10.1
None, 1.348, None, 92.2, 2017-01-15 04:00:00, -10.7
None, 1.359, None, 91.4, 2017-01-15 05:00:00, -10.74
None, 0.675998, None, 90.3, 2017-01-15 06:00:00, -10.85
None, 1.526, None, 89.6, 2017-01-15 07:00:00, -10.7
None, 0.902998, None, 91.8, 2017-01-15 08:00:00, -10.85
None, 0.593999, None, 91.3, 2017-01-15 09:00:00, -10.58
None, 0.342999, None, 90.6, 2017-01-15 10:00:00, -10.6
None, 0.676998, None, 87.8, 2017-01-15 11:00:00, -8.54
None, 0.625, None, 84.9, 2017-01-15 12:00:00, -7.653
None, 0.774999, None, 85.3, 2017-01-15 13:00:00, -7.788
None, 0.819, None, 83.6, 2017-01-15 14:00:00, -7.371
None, 0.669, None, 82.1, 2017-01-15 15:00:00, -7.611
None, 0.368, None, 82.7, 2017-01-15 16:00:00, -8.04
None, 1.172, None, 84.3, 2017-01-15 17:00:00, -8.66
None, 0.897, None, 85.7, 2017-01-15 18:00:00, -8.62
None, 0.574998, None, 87.2, 2017-01-15 19:00:00, -8.67
None, 0.694, None, 89.1, 2017-01-15 20:00:00, -8.43
None, 0.788999, None, 91.3, 2017-01-15 21:00:00, -8.61
None, 0.499, None, 91.7, 2017-01-15 22:00:00, -8.96
None, 2.858, None, 87.4, 2017-01-15 23:00:00, -7.816
None, 2.128, None, 86.2, 2017-01-16 00:00:00, -7.616
None, 0.662998, None, 92.9, 2017-01-16 01:00:00, -8.72
None, 1.522, None, 92.5, 2017-01-16 02:00:00, -8.34
None, 1.838, None, 88.6, 2017-01-16 03:00:00, -7.957
None, 0.620998, None, 91.6, 2017-01-16 04:00:00, -8.48
None, 1.013, None, 92.6, 2017-01-16 05:00:00, -9.08
None, 1.051, None, 92.6, 2017-01-16 06:00:00, -9.07
None, 1.356, None, 93.3, 2017-01-16 07:00:00, -8.78
None, 1.029, None, 92.4, 2017-01-16 08:00:00, -8.33
None, 0.799, None, 92.7, 2017-01-16 09:00:00, -7.951
None, 0.994, None, 92.4, 2017-01-16 10:00:00, -7.722
None, 1.028, None, 90.4, 2017-01-16 11:00:00, -6.669
None, 1.323, None, 86.7, 2017-01-16 12:00:00, -5.815
None, 1.469, None, 85.5, 2017-01-16 13:00:00, -5.412
None, 2.428, None, 77.78, 2017-01-16 14:00:00, -3.949
None, 3.271, None, 75.49, 2017-01-16 15:00:00, -3.548
None, 2.999, None, 74.76, 2017-01-16 16:00:00, -3.155
None, 3.499, None, 77.07, 2017-01-16 17:00:00, -3.458
None, 3.636, None, 77.12, 2017-01-16 18:00:00, -3.219
None, 3.606, None, 76.88, 2017-01-16 19:00:00, -2.873
None, 3.275, None, 80.0, 2017-01-16 20:00:00, -2.937
None, 3.117, None, 82.8, 2017-01-16 21:00:00, -2.998
None, 3.516, None, 85.1, 2017-01-16 22:00:00, -2.385
None, 3.108, None, 84.4, 2017-01-16 23:00:00, -2.796
None, 3.32, None, 86.6, 2017-01-17 00:00:00, -2.135
None, 2.905, None, 86.2, 2017-01-17 01:00:00, -1.957
None, 2.617, None, 84.3, 2017-01-17 02:00:00, -1.735
None, 2.644, None, 81.7, 2017-01-17 03:00:00, -1.218
None, 2.241, None, 82.3, 2017-01-17 04:00:00, -1.661
None, 3.074, None, 86.1, 2017-01-17 05:00:00, -2.3
None, 3.398, None, 87.6, 2017-01-17 06:00:00, -2.501
None, 3.931, None, 89.1, 2017-01-17 07:00:00, -1.894
None, 3.131, None, 86.6, 2017-01-17 08:00:00, -1.994
None, 3.294, None, 84.7, 2017-01-17 09:00:00, -2.042
None, 3.276, None, 78.37, 2017-01-17 10:00:00, -1.413
None, 3.932, None, 72.79, 2017-01-17 11:00:00, -0.490999
None, 3.379, None, 74.21, 2017-01-17 12:00:00, -0.97
None, 2.482, None, 73.98, 2017-01-17 13:00:00, -0.021998
None, 2.485, None, 72.28, 2017-01-17 14:00:00, 0.541998
None, 2.568, None, 72.18, 2017-01-17 15:00:00, 0.524999
None, 3.03, None, 73.36, 2017-01-17 16:00:00, 0.310999
None, 1.799, None, 74.28, 2017-01-17 17:00:00, 0.512
None, 2.57, None, 74.67, 2017-01-17 18:00:00, 0.324
None, 3.345, None, 76.89, 2017-01-17 19:00:00, 0.017999
None, 4.511, None, 78.39, 2017-01-17 20:00:00, -0.284999
None, 4.621, None, 73.75, 2017-01-17 21:00:00, 0.216998
None, 3.863, None, 73.63, 2017-01-17 22:00:00, -0.081
None, 3.058, None, 78.18, 2017-01-17 23:00:00, -0.593999
None, 4.378, None, 75.33, 2017-01-18 00:00:00, -0.192
None, 3.891, None, 75.22, 2017-01-18 01:00:00, -0.207
None, 3.393, None, 78.74, 2017-01-18 02:00:00, -0.597998
None, 3.521, None, 78.75, 2017-01-18 03:00:00, -0.637
None, 3.049, None, 78.54, 2017-01-18 04:00:00, -1.001
None, 3.446, None, 79.47, 2017-01-18 05:00:00, -0.887
None, 2.917, None, 79.09, 2017-01-18 06:00:00, -0.921998
None, 3.135, None, 78.12, 2017-01-18 07:00:00, -0.418
None, 2.932, None, 82.4, 2017-01-18 08:00:00, -0.66
