station_observations
WDIR_VECT, BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, None, 0.398, None, 88.7, 2017-01-02 11:00:00, -14.81
None, None, None, 0.483, None, 85.1, 2017-01-02 12:00:00, -11.85
None, None, None, 0.700999, None, 73.9, 2017-01-02 13:00:00, -10.03
None, None, None, 0.643, None, 67.55, 2017-01-02 14:00:00, -8.79
None, None, None, 0.791998, None, 70.1, 2017-01-02 15:00:00, -10.08
None, None, None, 0.829999, None, 86.2, 2017-01-02 16:00:00, -13.96
None, None, None, 0.674, None, 91.7, 2017-01-02 17:00:00, -16.55
None, None, None, 0.523998, None, 89.2, 2017-01-02 18:00:00, -18.15
None, None, None, 0.449999, None, 88.8, 2017-01-02 19:00:00, -19.1
None, None, None, 0.314, None, 87.2, 2017-01-02 20:00:00, -20.04
None, None, None, 0.476, None, 86.9, 2017-01-02 21:00:00, -20.17
None, None, None, 0.488, None, 85.7, 2017-01-02 22:00:00, -21.68
None, None, None, 0.810998, None, 85.7, 2017-01-02 23:00:00, -21.84
None, None, None, 0.657, None, 85.3, 2017-01-03 00:00:00, -21.99
None, None, None, 0.806999, None, 85.1, 2017-01-03 01:00:00, -22.07
None, None, None, 0.697, None, 85.1, 2017-01-03 02:00:00, -22.33
None, None, None, 0.777, None, 84.2, 2017-01-03 03:00:00, -22.68
None, None, None, 0.675, None, 83.8, 2017-01-03 04:00:00, -23.05
None, None, None, 0.479999, None, 84.3, 2017-01-03 05:00:00, -23.43
None, None, None, 0.628, None, 84.5, 2017-01-03 06:00:00, -22.89
None, None, None, 0.579999, None, 84.8, 2017-01-03 07:00:00, -21.76
None, None, None, 0.661, None, 85.5, 2017-01-03 08:00:00, -21.24
None, None, None, 0.683, None, 86.6, 2017-01-03 09:00:00, -20.07
None, None, None, 0.935, None, 87.7, 2017-01-03 10:00:00, -18.27
None, None, None, 1.017, None, 88.1, 2017-01-03 11:00:00, -17.28
None, None, None, 0.908999, None, 89.0, 2017-01-03 12:00:00, -16.06
None, None, None, 0.782, None, 89.1, 2017-01-03 13:00:00, -15.72
None, None, None, 0.412, None, 88.2, 2017-01-03 14:00:00, -15.18
None, None, None, 0.375, None, 86.4, 2017-01-03 15:00:00, -16.16
None, None, None, 0.430999, None, 86.8, 2017-01-03 16:00:00, -18.55
None, None, None, 0.430999, None, 86.9, 2017-01-03 17:00:00, -20.09
None, None, None, 0.885999, None, 86.6, 2017-01-03 18:00:00, -21.35
None, None, None, 0.717998, None, 85.3, 2017-01-03 19:00:00, -22.44
None, None, None, 0.522, None, 84.7, 2017-01-03 20:00:00, -22.99
None, None, None, 0.541, None, 83.5, 2017-01-03 21:00:00, -23.89
None, None, None, 0.689, None, 82.7, 2017-01-03 22:00:00, -24.81
None, None, None, 0.764998, None, 83.0, 2017-01-03 23:00:00, -25.09
None, None, None, 0.870998, None, 81.8, 2017-01-04 00:00:00, -25.5
None, None, None, 0.880999, None, 82.5, 2017-01-04 01:00:00, -25.75
None, None, None, 0.497999, None, 80.6, 2017-01-04 02:00:00, -26.22
None, None, None, 0.898, None, 81.0, 2017-01-04 03:00:00, -26.7
None, None, None, 0.675, None, 80.4, 2017-01-04 04:00:00, -26.83
None, None, None, 0.808, None, 80.2, 2017-01-04 05:00:00, -26.92
None, None, None, 0.497999, None, 79.8, 2017-01-04 06:00:00, -27.0
None, None, None, 0.456, None, 78.9, 2017-01-04 07:00:00, -28.22
None, None, None, 0.565998, None, 78.9, 2017-01-04 08:00:00, -28.48
None, None, None, 0.537998, None, 79.0, 2017-01-04 09:00:00, -28.09
None, None, None, 0.523998, None, 80.8, 2017-01-04 10:00:00, -27.36
None, None, None, 0.609, None, 84.1, 2017-01-04 11:00:00, -21.27
None, None, None, 0.697, None, 83.7, 2017-01-04 12:00:00, -20.87
None, None, None, 0.772, None, 81.9, 2017-01-04 13:00:00, -18.15
None, None, None, 0.518998, None, 73.6, 2017-01-04 14:00:00, -15.89
None, None, None, 0.847, None, 66.49, 2017-01-04 15:00:00, -15.56
None, None, None, 0.328, None, 78.7, 2017-01-04 16:00:00, -19.86
None, None, None, 0.777, None, 85.4, 2017-01-04 17:00:00, -21.37
None, None, None, 0.700999, None, 84.8, 2017-01-04 18:00:00, -22.48
None, None, None, 0.698, None, 85.8, 2017-01-04 19:00:00, -22.77
None, None, None, 0.549, None, 83.5, 2017-01-04 20:00:00, -23.46
None, None, None, 0.686999, None, 84.3, 2017-01-04 21:00:00, -23.44
None, None, None, 0.879, None, 84.2, 2017-01-04 22:00:00, -23.84
None, None, None, 0.601998, None, 82.9, 2017-01-04 23:00:00, -24.22
None, None, None, 0.760999, None, 82.4, 2017-01-05 00:00:00, -24.76
None, None, None, 1.066, None, 83.9, 2017-01-05 01:00:00, -24.26
None, None, None, 1.053, None, 82.3, 2017-01-05 02:00:00, -24.36
None, None, None, 0.795, None, 82.0, 2017-01-05 03:00:00, -25.49
None, None, None, 0.837998, None, 82.5, 2017-01-05 04:00:00, -24.69
None, None, None, 0.446, None, 83.3, 2017-01-05 05:00:00, -23.69
None, None, None, 1.132, None, 83.3, 2017-01-05 06:00:00, -23.27
None, None, None, 0.367, None, 83.2, 2017-01-05 07:00:00, -23.45
None, None, None, 0.711, None, 83.6, 2017-01-05 08:00:00, -22.97
None, None, None, 0.686999, None, 84.7, 2017-01-05 09:00:00, -21.65
None, None, None, 0.708, None, 84.9, 2017-01-05 10:00:00, -20.43
None, None, None, 0.621999, None, 82.5, 2017-01-05 11:00:00, -18.88
None, None, None, 0.639998, None, 76.6, 2017-01-05 12:00:00, -17.48
None, None, None, 0.745, None, 72.0, 2017-01-05 13:00:00, -16.4
None, None, None, 0.381998, None, 69.5, 2017-01-05 14:00:00, -14.79
None, None, None, 0.580999, None, 70.5, 2017-01-05 15:00:00, -14.25
None, None, None, 0.418, None, 71.9, 2017-01-05 16:00:00, -14.73
None, None, None, 0.279, None, 80.5, 2017-01-05 17:00:00, -16.69
None, None, None, 0.344, None, 86.9, 2017-01-05 18:00:00, -18.49
None, None, None, 0.314, None, 87.7, 2017-01-05 19:00:00, -19.62
None, None, None, 0.735, None, 87.7, 2017-01-05 20:00:00, -20.57
None, None, None, 0.552999, None, 86.9, 2017-01-05 21:00:00, -20.68
None, None, None, 0.712, None, 85.6, 2017-01-05 22:00:00, -21.43
None, None, None, 0.46, None, 85.9, 2017-01-05 23:00:00, -21.6
None, None, None, 0.767, None, 86.5, 2017-01-06 00:00:00, -20.73
None, None, None, 0.514998, None, 86.2, 2017-01-06 01:00:00, -20.09
None, None, None, 0.411, None, 87.1, 2017-01-06 02:00:00, -19.83
None, None, None, 0.344, None, 88.0, 2017-01-06 03:00:00, -18.27
None, None, None, 0.509, None, 88.1, 2017-01-06 04:00:00, -17.61
None, None, None, 0.354, None, 88.2, 2017-01-06 05:00:00, -17.28
None, None, None, 0.501999, None, 88.5, 2017-01-06 06:00:00, -16.99
None, None, None, 0.693, None, 88.3, 2017-01-06 07:00:00, -17.14
None, None, None, 0.486, None, 88.3, 2017-01-06 08:00:00, -17.82
None, None, None, 0.426999, None, 87.9, 2017-01-06 09:00:00, -18.06
None, None, None, 0.541, None, 87.1, 2017-01-06 10:00:00, -16.94
None, None, None, 0.301999, None, 84.7, 2017-01-06 11:00:00, -15.41
None, None, None, 0.469998, None, 80.9, 2017-01-06 12:00:00, -14.3
None, None, None, 0.606998, None, 76.0, 2017-01-06 13:00:00, -12.64
None, None, None, 0.597998, None, 69.51, 2017-01-06 14:00:00, -10.76
None, None, None, 0.657998, None, 69.1, 2017-01-06 15:00:00, -10.64
None, None, None, 0.508, None, 78.4, 2017-01-06 16:00:00, -12.73
None, None, None, 0.519999, None, 86.4, 2017-01-06 17:00:00, -14.03
None, None, None, 0.652998, None, 89.8, 2017-01-06 18:00:00, -16.26
None, None, None, 0.596, None, 90.9, 2017-01-06 19:00:00, -17.8
None, None, None, 0.231, None, 89.8, 2017-01-06 20:00:00, -19.0
None, None, None, 0.391, None, 88.8, 2017-01-06 21:00:00, -19.74
None, None, None, 0.538999, None, 87.5, 2017-01-06 22:00:00, -20.71
None, None, None, 0.512, None, 87.2, 2017-01-06 23:00:00, -21.13
None, None, None, 0.337, None, 87.1, 2017-01-07 00:00:00, -20.08
None, None, None, 0.625, None, 88.0, 2017-01-07 01:00:00, -18.67
None, None, None, 0.474, None, 87.4, 2017-01-07 02:00:00, -18.91
None, None, None, 0.606998, None, 86.5, 2017-01-07 03:00:00, -20.13
None, None, None, 0.577, None, 86.7, 2017-01-07 04:00:00, -20.87
None, None, None, 0.474999, None, 85.1, 2017-01-07 05:00:00, -21.65
None, None, None, 0.312999, None, 85.8, 2017-01-07 06:00:00, -21.66
None, None, None, 0.324999, None, 84.3, 2017-01-07 07:00:00, -22.97
None, None, None, 0.428999, None, 83.6, 2017-01-07 08:00:00, -23.16
None, None, None, 0.425998, None, 83.6, 2017-01-07 09:00:00, -23.57
None, None, None, 0.565998, None, 85.2, 2017-01-07 10:00:00, -20.97
None, None, None, 0.552999, None, 84.4, 2017-01-07 11:00:00, -18.17
None, None, None, 0.559, None, 82.5, 2017-01-07 12:00:00, -17.29
None, None, None, 0.467999, None, 81.0, 2017-01-07 13:00:00, -16.38
None, None, None, 0.307, None, 80.9, 2017-01-07 14:00:00, -15.4
None, None, None, 0.351999, None, 79.5, 2017-01-07 15:00:00, -14.64
None, None, None, 0.435, None, 79.6, 2017-01-07 16:00:00, -14.49
None, None, None, 0.368999, None, 82.7, 2017-01-07 17:00:00, -15.03
None, None, None, 0.361, None, 84.6, 2017-01-07 18:00:00, -14.82
None, None, None, 0.85, None, 83.6, 2017-01-07 19:00:00, -14.04
None, None, None, 0.787, None, 82.0, 2017-01-07 20:00:00, -13.39
None, None, None, 0.37, None, 87.3, 2017-01-07 21:00:00, -13.2
None, None, None, 0.592, None, 90.0, 2017-01-07 22:00:00, -13.02
None, None, None, 0.476999, None, 90.1, 2017-01-07 23:00:00, -12.9
None, None, None, 0.515999, None, 91.0, 2017-01-08 00:00:00, -13.22
None, None, None, 0.361, None, 91.7, 2017-01-08 01:00:00, -13.39
None, None, None, 0.611, None, 91.7, 2017-01-08 02:00:00, -13.45
None, None, None, 0.411, None, 92.2, 2017-01-08 03:00:00, -14.3
None, None, None, 0.952, None, 92.4, 2017-01-08 04:00:00, -15.97
None, None, None, 0.592998, None, 91.4, 2017-01-08 05:00:00, -16.28
None, None, None, 0.746999, None, 91.9, 2017-01-08 06:00:00, -14.68
None, None, None, 0.677999, None, 92.4, 2017-01-08 07:00:00, -13.56
None, None, None, 0.574998, None, 91.6, 2017-01-08 08:00:00, -13.18
None, None, None, 0.597, None, 91.3, 2017-01-08 09:00:00, -12.52
None, None, None, 0.671, None, 88.1, 2017-01-08 10:00:00, -11.49
None, None, None, 0.716, None, 83.4, 2017-01-08 11:00:00, -10.62
None, None, None, 0.342999, None, 81.9, 2017-01-08 12:00:00, -10.14
None, None, None, 0.626999, None, 82.8, 2017-01-08 13:00:00, -9.93
None, None, None, 0.418, None, 83.9, 2017-01-08 14:00:00, -9.39
None, None, None, 0.575999, None, 84.2, 2017-01-08 15:00:00, -8.96
None, None, None, 0.374, None, 86.2, 2017-01-08 16:00:00, -8.7
None, None, None, 0.899999, None, 89.7, 2017-01-08 17:00:00, -8.28
None, None, None, 0.841, None, 95.1, 2017-01-08 18:00:00, -7.68
None, None, None, 0.377999, None, 96.6, 2017-01-08 19:00:00, -7.28
None, None, None, 0.917999, None, 96.8, 2017-01-08 20:00:00, -6.937
None, None, None, 1.003, None, 97.1, 2017-01-08 21:00:00, -6.438
None, None, None, 0.709999, None, 97.1, 2017-01-08 22:00:00, -6.375
None, None, None, 0.470999, None, 96.9, 2017-01-08 23:00:00, -6.319
None, None, None, 0.773, None, 96.3, 2017-01-09 00:00:00, -6.64
None, None, None, 0.398, None, 96.4, 2017-01-09 01:00:00, -6.621
None, None, None, 0.416, None, 96.1, 2017-01-09 02:00:00, -6.557
None, None, None, 0.469, None, 96.1, 2017-01-09 03:00:00, -6.52
None, None, None, 0.568, None, 96.0, 2017-01-09 04:00:00, -6.484
None, None, None, 0.885999, None, 96.5, 2017-01-09 05:00:00, -6.459
None, None, None, 1.459, None, 96.8, 2017-01-09 06:00:00, -6.373
None, None, None, 0.976, None, 96.4, 2017-01-09 07:00:00, -5.935
None, None, None, 0.620998, None, 96.6, 2017-01-09 08:00:00, -5.865
None, None, None, 0.976, None, 96.0, 2017-01-09 09:00:00, -5.586
None, None, None, 0.839999, None, 93.4, 2017-01-09 10:00:00, -4.886
None, None, None, 0.776, None, 91.1, 2017-01-09 11:00:00, -4.267
None, None, None, 0.875, None, 89.2, 2017-01-09 12:00:00, -3.594
None, None, None, 0.653998, None, 87.8, 2017-01-09 13:00:00, -2.824
None, None, None, 2.678, None, 83.0, 2017-01-09 14:00:00, -2.114
None, None, None, 4.37, None, 81.3, 2017-01-09 15:00:00, -1.943
None, None, None, 2.665, None, 81.8, 2017-01-09 16:00:00, -1.988
None, None, None, 2.372, None, 83.7, 2017-01-09 17:00:00, -2.207
None, None, None, 1.365, None, 86.4, 2017-01-09 18:00:00, -2.599
None, None, None, 1.213, None, 86.5, 2017-01-09 19:00:00, -2.831
None, None, None, 1.003, None, 89.4, 2017-01-09 20:00:00, -3.227
None, None, None, 0.704999, None, 89.2, 2017-01-09 21:00:00, -3.33
None, None, None, 1.037, None, 91.9, 2017-01-09 22:00:00, -4.092
None, None, None, 0.699, None, 94.3, 2017-01-09 23:00:00, -4.715
None, None, None, 0.643998, None, 95.0, 2017-01-10 00:00:00, -4.56
None, None, None, 0.962, None, 94.7, 2017-01-10 01:00:00, -4.442
None, None, None, 0.479, None, 95.3, 2017-01-10 02:00:00, -4.655
None, None, None, 0.499, None, 95.7, 2017-01-10 03:00:00, -4.783
None, None, None, 0.897, None, 92.9, 2017-01-10 04:00:00, -4.715
None, None, None, 2.666, None, 84.5, 2017-01-10 05:00:00, -5.344
None, None, None, 2.853, None, 81.7, 2017-01-10 06:00:00, -6.291
None, None, None, 2.519, None, 82.4, 2017-01-10 07:00:00, -7.93
None, None, None, 1.865, None, 82.1, 2017-01-10 08:00:00, -8.26
None, None, None, 3.185, None, 78.3, 2017-01-10 09:00:00, -7.78
None, None, None, 2.948, None, 75.1, 2017-01-10 10:00:00, -7.9
None, None, None, 2.918, None, 68.73, 2017-01-10 11:00:00, -7.28
None, None, None, 2.533, None, 62.4, 2017-01-10 12:00:00, -6.11
None, None, None, 2.36, None, 59.02, 2017-01-10 13:00:00, -6.404
None, None, None, 3.015, None, 57.11, 2017-01-10 14:00:00, -5.936
None, None, None, 2.565, None, 55.91, 2017-01-10 15:00:00, -6.236
None, None, None, 2.258, None, 58.23, 2017-01-10 16:00:00, -7.74
None, None, None, 2.753, None, 60.24, 2017-01-10 17:00:00, -9.01
None, None, None, 2.719, None, 63.48, 2017-01-10 18:00:00, -10.72
None, None, None, 2.866, None, 62.87, 2017-01-10 19:00:00, -11.25
None, None, None, 1.772, None, 73.0, 2017-01-10 20:00:00, -13.82
None, None, None, 1.8, None, 82.2, 2017-01-10 21:00:00, -16.18
None, None, None, 2.881, None, 81.9, 2017-01-10 22:00:00, -16.65
None, None, None, 2.292, None, 83.2, 2017-01-10 23:00:00, -17.51
None, None, None, 0.796, None, 87.1, 2017-01-11 00:00:00, -19.35
None, None, None, 0.962998, None, 87.3, 2017-01-11 01:00:00, -20.62
None, None, None, 0.699, None, 89.0, 2017-01-11 02:00:00, -21.9
None, None, None, 0.828998, None, 87.6, 2017-01-11 03:00:00, -22.68
None, None, None, 0.973999, None, 85.8, 2017-01-11 04:00:00, -23.29
None, None, None, 0.953998, None, 85.0, 2017-01-11 05:00:00, -24.46
None, None, None, 0.583, None, 84.5, 2017-01-11 06:00:00, -24.86
None, None, None, 0.703, None, 83.3, 2017-01-11 07:00:00, -25.16
None, None, None, 0.727998, None, 83.0, 2017-01-11 08:00:00, -24.99
None, None, None, 0.614, None, 81.6, 2017-01-11 09:00:00, -25.46
None, None, None, 0.763, None, 83.0, 2017-01-11 10:00:00, -24.47
None, None, None, 1.068, None, 82.6, 2017-01-11 11:00:00, -19.21
None, None, None, 0.865998, None, 77.3, 2017-01-11 12:00:00, -18.05
None, None, None, 1.087, None, 68.37, 2017-01-11 13:00:00, -15.34
None, None, None, 0.814, None, 61.38, 2017-01-11 14:00:00, -13.05
None, None, None, 0.444, None, 57.75, 2017-01-11 15:00:00, -12.18
None, None, None, 0.418, None, 73.9, 2017-01-11 16:00:00, -16.07
None, None, None, 0.342, None, 84.0, 2017-01-11 17:00:00, -19.11
None, None, None, 0.481999, None, 87.8, 2017-01-11 18:00:00, -20.12
None, None, None, 0.87, None, 88.2, 2017-01-11 19:00:00, -20.78
None, None, None, 0.504, None, 86.9, 2017-01-11 20:00:00, -21.54
None, None, None, 0.397, None, 87.0, 2017-01-11 21:00:00, -21.67
None, None, None, 0.751999, None, 86.5, 2017-01-11 22:00:00, -21.95
None, None, None, 0.342999, None, 85.6, 2017-01-11 23:00:00, -22.14
None, None, None, 0.455, None, 84.0, 2017-01-12 00:00:00, -23.31
None, None, None, 0.653998, None, 83.2, 2017-01-12 01:00:00, -24.18
None, None, None, 0.546998, None, 83.4, 2017-01-12 02:00:00, -24.22
None, None, None, 0.510999, None, 82.6, 2017-01-12 03:00:00, -24.97
None, None, None, 0.825999, None, 82.2, 2017-01-12 04:00:00, -25.05
None, None, None, 0.882, None, 81.7, 2017-01-12 05:00:00, -25.15
None, None, None, 0.711, None, 81.7, 2017-01-12 06:00:00, -25.32
None, None, None, 0.611, None, 81.4, 2017-01-12 07:00:00, -25.85
None, None, None, 0.66, None, 81.3, 2017-01-12 08:00:00, -25.78
None, None, None, 0.726, None, 81.2, 2017-01-12 09:00:00, -25.76
None, None, None, 0.595, None, 81.6, 2017-01-12 10:00:00, -24.98
None, None, None, 0.787, None, 83.6, 2017-01-12 11:00:00, -20.61
None, None, None, 0.669, None, 82.6, 2017-01-12 12:00:00, -19.37
None, None, None, 0.512, None, 79.0, 2017-01-12 13:00:00, -17.59
None, None, None, 0.601998, None, 63.18, 2017-01-12 14:00:00, -14.62
None, None, None, 0.611, None, 60.15, 2017-01-12 15:00:00, -14.35
None, None, None, 0.606, None, 72.3, 2017-01-12 16:00:00, -17.66
None, None, None, 0.328999, None, 84.3, 2017-01-12 17:00:00, -20.53
None, None, None, 0.36, None, 85.6, 2017-01-12 18:00:00, -21.6
None, None, None, 0.474, None, 85.4, 2017-01-12 19:00:00, -22.53
None, None, None, 0.317, None, 84.4, 2017-01-12 20:00:00, -23.22
None, None, None, 0.442, None, 84.0, 2017-01-12 21:00:00, -23.74
None, None, None, 0.231998, None, 82.9, 2017-01-12 22:00:00, -24.28
None, None, None, 0.563, None, 82.9, 2017-01-12 23:00:00, -24.45
None, None, None, 0.505999, None, 82.1, 2017-01-13 00:00:00, -24.87
None, None, None, 0.310999, None, 83.1, 2017-01-13 01:00:00, -24.34
None, None, None, 0.643998, None, 82.5, 2017-01-13 02:00:00, -24.29
None, None, None, 0.625998, None, 82.2, 2017-01-13 03:00:00, -24.74
None, None, None, 0.560998, None, 82.3, 2017-01-13 04:00:00, -24.6
None, None, None, 0.657998, None, 81.9, 2017-01-13 05:00:00, -24.55
None, None, None, 0.529999, None, 81.7, 2017-01-13 06:00:00, -25.22
None, None, None, 0.277999, None, 81.4, 2017-01-13 07:00:00, -25.68
None, None, None, 0.66, None, 81.1, 2017-01-13 08:00:00, -25.94
None, None, None, 0.486999, None, 80.6, 2017-01-13 09:00:00, -25.92
None, None, None, 0.418998, None, 82.2, 2017-01-13 10:00:00, -24.51
None, None, None, 0.625, None, 81.3, 2017-01-13 11:00:00, -19.84
None, None, None, 0.643, None, 73.0, 2017-01-13 12:00:00, -18.33
None, None, None, 0.760999, None, 68.37, 2017-01-13 13:00:00, -16.65
None, None, None, 0.593999, None, 65.04, 2017-01-13 14:00:00, -15.44
None, None, None, 0.676998, None, 62.13, 2017-01-13 15:00:00, -13.93
None, None, None, 0.563, None, 70.6, 2017-01-13 16:00:00, -15.6
None, None, None, 0.374, None, 82.7, 2017-01-13 17:00:00, -18.94
None, None, None, 0.533999, None, 85.6, 2017-01-13 18:00:00, -19.96
None, None, None, 0.541998, None, 86.5, 2017-01-13 19:00:00, -20.28
None, None, None, 0.630999, None, 86.8, 2017-01-13 20:00:00, -20.61
None, None, None, 0.736998, None, 86.6, 2017-01-13 21:00:00, -20.14
None, None, None, 0.467999, None, 86.1, 2017-01-13 22:00:00, -19.14
None, None, None, 0.972, None, 86.9, 2017-01-13 23:00:00, -18.33
None, None, None, 0.574, None, 86.1, 2017-01-14 00:00:00, -17.37
None, None, None, 0.570999, None, 85.5, 2017-01-14 01:00:00, -16.95
None, None, None, 0.679, None, 84.5, 2017-01-14 02:00:00, -16.61
None, None, None, 0.602998, None, 85.5, 2017-01-14 03:00:00, -16.94
None, None, None, 0.663999, None, 85.3, 2017-01-14 04:00:00, -16.68
None, None, None, 0.950999, None, 83.5, 2017-01-14 05:00:00, -16.32
None, None, None, 0.524999, None, 83.4, 2017-01-14 06:00:00, -16.07
None, None, None, 0.893, None, 82.9, 2017-01-14 07:00:00, -15.74
None, None, None, 0.708998, None, 82.7, 2017-01-14 08:00:00, -15.61
None, None, None, 0.596, None, 80.6, 2017-01-14 09:00:00, -15.01
None, None, None, 0.587998, None, 78.1, 2017-01-14 10:00:00, -14.47
None, None, None, 0.652998, None, 74.6, 2017-01-14 11:00:00, -13.39
None, None, None, 0.526, None, 67.85, 2017-01-14 12:00:00, -11.35
None, None, None, 0.527, None, 63.21, 2017-01-14 13:00:00, -9.6
None, None, None, 0.68, None, 59.94, 2017-01-14 14:00:00, -7.98
None, None, None, 0.653998, None, 63.08, 2017-01-14 15:00:00, -7.98
None, None, None, 0.714999, None, 67.3, 2017-01-14 16:00:00, -8.42
None, None, None, 0.560998, None, 73.0, 2017-01-14 17:00:00, -10.43
None, None, None, 0.572, None, 81.3, 2017-01-14 18:00:00, -11.13
None, None, None, 1.019, None, 84.7, 2017-01-14 19:00:00, -11.64
None, None, None, 1.058, None, 85.3, 2017-01-14 20:00:00, -12.2
None, None, None, 1.132, None, 85.9, 2017-01-14 21:00:00, -12.18
None, None, None, 1.133, None, 85.1, 2017-01-14 22:00:00, -11.98
None, None, None, 1.891, None, 85.0, 2017-01-14 23:00:00, -12.28
None, None, None, 0.805, None, 86.2, 2017-01-15 00:00:00, -12.97
None, None, None, 1.309, None, 87.5, 2017-01-15 01:00:00, -13.34
None, None, None, 1.378, None, 87.4, 2017-01-15 02:00:00, -13.19
None, None, None, 1.002, None, 86.8, 2017-01-15 03:00:00, -13.27
None, None, None, 1.076, None, 86.8, 2017-01-15 04:00:00, -13.3
None, None, None, 0.797999, None, 87.8, 2017-01-15 05:00:00, -13.63
None, None, None, 0.758, None, 87.7, 2017-01-15 06:00:00, -13.05
None, None, None, 0.888998, None, 87.7, 2017-01-15 07:00:00, -12.68
None, None, None, 1.171, None, 86.8, 2017-01-15 08:00:00, -12.82
None, None, None, 0.640999, None, 86.7, 2017-01-15 09:00:00, -12.24
None, None, None, 0.805, None, 83.6, 2017-01-15 10:00:00, -11.05
None, None, None, 0.606, None, 76.5, 2017-01-15 11:00:00, -9.4
None, None, None, 0.479999, None, 71.7, 2017-01-15 12:00:00, -8.1
None, None, None, 0.513, None, 66.98, 2017-01-15 13:00:00, -6.544
None, None, None, 0.479, None, 71.2, 2017-01-15 14:00:00, -6.819
None, None, None, 0.515999, None, 66.46, 2017-01-15 15:00:00, -5.363
None, None, None, 0.507, None, 67.26, 2017-01-15 16:00:00, -5.547
None, None, None, 0.727998, None, 78.4, 2017-01-15 17:00:00, -8.27
None, None, None, 0.261, None, 86.9, 2017-01-15 18:00:00, -10.75
None, None, None, 0.303999, None, 93.5, 2017-01-15 19:00:00, -12.47
None, None, None, 0.716, None, 92.9, 2017-01-15 20:00:00, -14.11
None, None, None, 0.18, None, 92.3, 2017-01-15 21:00:00, -14.52
None, None, None, 0.495, None, 92.5, 2017-01-15 22:00:00, -15.04
None, None, None, 0.552999, None, 91.9, 2017-01-15 23:00:00, -14.8
None, None, None, 0.3, None, 92.0, 2017-01-16 00:00:00, -14.13
None, None, None, 0.527, None, 92.1, 2017-01-16 01:00:00, -13.29
None, None, None, 0.583, None, 92.2, 2017-01-16 02:00:00, -13.36
None, None, None, 0.582, None, 93.2, 2017-01-16 03:00:00, -12.55
None, None, None, 0.727998, None, 92.7, 2017-01-16 04:00:00, -11.94
None, None, None, 0.653998, None, 92.4, 2017-01-16 05:00:00, -11.65
None, None, None, 0.735, None, 92.5, 2017-01-16 06:00:00, -11.39
None, None, None, 0.699998, None, 92.2, 2017-01-16 07:00:00, -11.19
None, None, None, 0.827, None, 91.6, 2017-01-16 08:00:00, -11.16
