station_observations
TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
12.5, None, None, None, 2017-06-22 14:00:00, None
12.9, None, None, None, 2017-06-22 15:00:00, None
14.0, None, None, None, 2017-06-22 16:00:00, None
13.5, None, None, None, 2017-06-22 17:00:00, None
13.5, None, None, None, 2017-06-22 18:00:00, None
13.5, None, None, None, 2017-06-22 19:00:00, None
13.5, None, None, None, 2017-06-22 20:00:00, None
12.8, None, None, None, 2017-06-22 21:00:00, None
12.8, None, None, None, 2017-06-22 22:00:00, None
12.4, None, None, None, 2017-06-22 23:00:00, None
12.1, None, None, None, 2017-06-23 00:00:00, None
11.7, None, None, None, 2017-06-23 01:00:00, None
11.7, None, None, None, 2017-06-23 02:00:00, None
11.3, None, None, None, 2017-06-23 03:00:00, None
11.3, None, None, None, 2017-06-23 04:00:00, None
11.5, None, None, None, 2017-06-23 05:00:00, None
12.6, None, None, None, 2017-06-23 06:00:00, None
13.1, None, None, None, 2017-06-23 07:00:00, None
14.0, None, None, None, 2017-06-23 08:00:00, None
13.9, None, None, None, 2017-06-23 09:00:00, None
14.4, None, None, None, 2017-06-23 10:00:00, None
14.7, None, None, None, 2017-06-23 11:00:00, None
14.8, None, None, None, 2017-06-23 12:00:00, None
15.0, None, None, None, 2017-06-23 13:00:00, None
15.1, None, None, None, 2017-06-23 14:00:00, None
15.4, None, None, None, 2017-06-23 15:00:00, None
16.1, None, None, None, 2017-06-23 16:00:00, None
16.9, None, None, None, 2017-06-23 17:00:00, None
17.3, None, None, None, 2017-06-23 18:00:00, None
18.9, None, None, None, 2017-06-23 19:00:00, None
17.1, None, None, None, 2017-06-23 20:00:00, None
15.9, None, None, None, 2017-06-23 21:00:00, None
16.4, None, None, None, 2017-06-23 22:00:00, None
14.2, None, None, None, 2017-06-23 23:00:00, None
14.7, None, None, None, 2017-06-24 00:00:00, None
15.6, None, None, None, 2017-06-24 01:00:00, None
15.6, None, None, None, 2017-06-24 02:00:00, None
16.1, None, None, None, 2017-06-24 03:00:00, None
15.4, None, None, None, 2017-06-24 04:00:00, None
15.6, None, None, None, 2017-06-24 05:00:00, None
16.1, None, None, None, 2017-06-24 06:00:00, None
17.5, None, None, None, 2017-06-24 07:00:00, None
16.5, None, None, None, 2017-06-24 08:00:00, None
16.2, None, None, None, 2017-06-24 09:00:00, None
17.6, None, None, None, 2017-06-24 10:00:00, None
20.6, None, None, None, 2017-06-24 11:00:00, None
19.3, None, None, None, 2017-06-24 12:00:00, None
19.5, None, None, None, 2017-06-24 13:00:00, None
18.8, None, None, None, 2017-06-24 14:00:00, None
19.4, None, None, None, 2017-06-24 15:00:00, None
19.8, None, None, None, 2017-06-24 16:00:00, None
20.5, None, None, None, 2017-06-24 17:00:00, None
20.9, None, None, None, 2017-06-24 18:00:00, None
19.7, None, None, None, 2017-06-24 19:00:00, None
17.6, None, None, None, 2017-06-24 20:00:00, None
17.3, None, None, None, 2017-06-24 21:00:00, None
16.2, None, None, None, 2017-06-24 22:00:00, None
15.7, None, None, None, 2017-06-24 23:00:00, None
14.7, None, None, None, 2017-06-25 00:00:00, None
15.4, None, 83.4, None, 2017-06-25 01:00:00, None
17.6, None, 75.8, None, 2017-06-25 02:00:00, None
16.6, None, 80.8, None, 2017-06-25 03:00:00, None
15.0, None, 85.2, None, 2017-06-25 04:00:00, None
16.5, None, 77.3, None, 2017-06-25 05:00:00, None
14.7, None, 86.3, None, 2017-06-25 06:00:00, None
15.3, None, 84.2, None, 2017-06-25 07:00:00, None
15.4, None, 85.6, None, 2017-06-25 08:00:00, None
15.2, None, 88.0, None, 2017-06-25 09:00:00, None
15.6, None, 86.7, None, 2017-06-25 10:00:00, None
14.6, None, 91.4, None, 2017-06-25 11:00:00, None
14.4, None, 92.0, None, 2017-06-25 12:00:00, None
14.4, None, 91.3, None, 2017-06-25 13:00:00, None
14.3, None, 90.5, None, 2017-06-25 14:00:00, None
14.1, None, 90.7, None, 2017-06-25 15:00:00, None
14.0, None, 90.8, None, 2017-06-25 16:00:00, None
13.7, None, 90.4, None, 2017-06-25 17:00:00, None
13.3, None, 91.0, None, 2017-06-25 18:00:00, None
13.3, None, 90.0, None, 2017-06-25 19:00:00, None
12.9, None, 91.2, None, 2017-06-25 20:00:00, None
12.5, None, 92.5, None, 2017-06-25 21:00:00, None
12.2, None, 93.9, None, 2017-06-25 22:00:00, None
12.0, None, 95.2, None, 2017-06-25 23:00:00, None
11.8, None, 95.2, None, 2017-06-26 00:00:00, None
11.7, None, 96.0, None, 2017-06-26 01:00:00, None
11.6, None, 95.7, None, 2017-06-26 02:00:00, None
11.7, None, 95.5, None, 2017-06-26 03:00:00, None
11.7, None, 96.0, None, 2017-06-26 04:00:00, None
11.7, None, 95.9, None, 2017-06-26 05:00:00, None
11.7, None, 95.9, None, 2017-06-26 06:00:00, None
11.4, None, 97.6, None, 2017-06-26 07:00:00, None
11.1, None, 99.5, None, 2017-06-26 08:00:00, None
11.1, None, 99.6, None, 2017-06-26 09:00:00, None
11.3, None, 98.7, None, 2017-06-26 10:00:00, None
11.8, None, 95.6, None, 2017-06-26 11:00:00, None
12.2, None, 94.0, None, 2017-06-26 12:00:00, None
12.7, None, 88.8, None, 2017-06-26 13:00:00, None
12.6, None, 89.2, None, 2017-06-26 14:00:00, None
12.8, None, 89.5, None, 2017-06-26 15:00:00, None
13.1, None, 89.1, None, 2017-06-26 16:00:00, None
13.2, None, 89.7, None, 2017-06-26 17:00:00, None
13.3, None, 89.0, None, 2017-06-26 18:00:00, None
13.2, None, 89.8, None, 2017-06-26 19:00:00, None
13.1, None, 91.1, None, 2017-06-26 20:00:00, None
13.1, None, 91.0, None, 2017-06-26 21:00:00, None
12.8, None, 91.1, None, 2017-06-26 22:00:00, None
12.5, None, 91.6, None, 2017-06-26 23:00:00, None
12.8, None, 94.0, None, 2017-06-27 00:00:00, None
12.8, None, 94.6, None, 2017-06-27 01:00:00, None
12.3, None, 96.7, None, 2017-06-27 02:00:00, None
12.3, None, 94.8, None, 2017-06-27 03:00:00, None
12.3, None, 93.7, None, 2017-06-27 04:00:00, None
12.4, None, 92.7, None, 2017-06-27 05:00:00, None
12.4, None, 92.3, None, 2017-06-27 06:00:00, None
12.3, None, 92.1, None, 2017-06-27 07:00:00, None
13.0, None, 88.1, None, 2017-06-27 08:00:00, None
13.0, None, 87.0, None, 2017-06-27 09:00:00, None
13.1, None, 86.1, None, 2017-06-27 10:00:00, None
13.1, None, 87.1, None, 2017-06-27 11:00:00, None
13.5, None, 84.7, None, 2017-06-27 12:00:00, None
13.7, None, 83.4, None, 2017-06-27 13:00:00, None
13.7, None, 85.2, None, 2017-06-27 14:00:00, None
13.6, None, 86.7, None, 2017-06-27 15:00:00, None
13.7, None, 86.7, None, 2017-06-27 16:00:00, None
13.7, None, 88.4, None, 2017-06-27 17:00:00, None
13.9, None, 89.0, None, 2017-06-27 18:00:00, None
13.6, None, 91.7, None, 2017-06-27 19:00:00, None
13.7, None, 91.2, None, 2017-06-27 20:00:00, None
13.3, None, 92.2, None, 2017-06-27 21:00:00, None
12.6, None, 93.4, None, 2017-06-27 22:00:00, None
12.4, None, 93.8, None, 2017-06-27 23:00:00, None
12.1, None, 95.0, None, 2017-06-28 00:00:00, None
12.1, None, 95.4, None, 2017-06-28 01:00:00, None
12.8, None, 94.1, None, 2017-06-28 02:00:00, None
12.4, None, 95.2, None, 2017-06-28 03:00:00, None
12.1, None, 94.6, None, 2017-06-28 04:00:00, None
12.0, None, 94.7, None, 2017-06-28 05:00:00, None
12.0, None, 93.8, None, 2017-06-28 06:00:00, None
12.0, None, 93.1, None, 2017-06-28 07:00:00, None
12.1, None, 93.2, None, 2017-06-28 08:00:00, None
12.3, None, 92.9, None, 2017-06-28 09:00:00, None
12.4, None, 91.1, None, 2017-06-28 10:00:00, None
12.4, None, 90.4, None, 2017-06-28 11:00:00, None
12.6, None, 89.7, None, 2017-06-28 12:00:00, None
13.1, None, 87.0, None, 2017-06-28 13:00:00, None
13.3, None, 85.9, None, 2017-06-28 14:00:00, None
13.4, None, 86.1, None, 2017-06-28 15:00:00, None
13.8, None, 85.3, None, 2017-06-28 16:00:00, None
13.9, None, 85.7, None, 2017-06-28 17:00:00, None
13.9, None, 86.6, None, 2017-06-28 18:00:00, None
14.1, None, 87.6, None, 2017-06-28 19:00:00, None
13.5, None, 91.1, None, 2017-06-28 20:00:00, None
13.0, None, 93.0, None, 2017-06-28 21:00:00, None
12.7, None, 94.3, None, 2017-06-28 22:00:00, None
12.4, None, 95.4, None, 2017-06-28 23:00:00, None
12.6, None, 95.3, None, 2017-06-29 00:00:00, None
12.4, None, 96.4, None, 2017-06-29 01:00:00, None
12.3, None, 96.0, None, 2017-06-29 02:00:00, None
12.1, None, 95.4, None, 2017-06-29 03:00:00, None
12.0, None, 94.9, None, 2017-06-29 04:00:00, None
12.0, None, 94.7, None, 2017-06-29 05:00:00, None
11.9, None, 95.1, None, 2017-06-29 06:00:00, None
11.8, None, 96.1, None, 2017-06-29 07:00:00, None
11.6, None, 96.8, None, 2017-06-29 08:00:00, None
11.6, None, 97.0, None, 2017-06-29 09:00:00, None
11.8, None, 97.6, None, 2017-06-29 10:00:00, None
11.8, None, 99.1, None, 2017-06-29 11:00:00, None
11.9, None, 99.6, None, 2017-06-29 12:00:00, None
12.2, None, 97.3, None, 2017-06-29 13:00:00, None
12.4, None, 95.0, None, 2017-06-29 14:00:00, None
12.6, None, 94.3, None, 2017-06-29 15:00:00, None
12.9, None, 91.3, None, 2017-06-29 16:00:00, None
13.1, None, 89.8, None, 2017-06-29 17:00:00, None
13.1, None, 90.2, None, 2017-06-29 18:00:00, None
13.4, None, 90.4, None, 2017-06-29 19:00:00, None
13.0, None, 94.2, None, 2017-06-29 20:00:00, None
12.6, None, 96.3, None, 2017-06-29 21:00:00, None
12.6, None, 96.4, None, 2017-06-29 22:00:00, None
12.5, None, 97.4, None, 2017-06-29 23:00:00, None
12.3, None, 98.0, None, 2017-06-30 00:00:00, None
11.9, None, 98.4, None, 2017-06-30 01:00:00, None
11.8, None, 98.9, None, 2017-06-30 02:00:00, None
11.9, None, 98.9, None, 2017-06-30 03:00:00, None
11.8, None, 99.1, None, 2017-06-30 04:00:00, None
12.1, None, 99.2, None, 2017-06-30 05:00:00, None
12.3, None, 99.3, None, 2017-06-30 06:00:00, None
12.3, None, 100.0, None, 2017-06-30 07:00:00, None
12.1, None, 100.0, None, 2017-06-30 08:00:00, None
12.2, None, 100.0, None, 2017-06-30 09:00:00, None
12.1, None, 100.0, None, 2017-06-30 10:00:00, None
11.8, None, 100.0, None, 2017-06-30 11:00:00, None
12.0, None, 100.0, None, 2017-06-30 12:00:00, None
12.2, None, 100.0, None, 2017-06-30 13:00:00, None
12.0, None, 100.0, None, 2017-06-30 14:00:00, None
12.6, None, 97.9, None, 2017-06-30 15:00:00, None
13.1, None, 93.6, None, 2017-06-30 16:00:00, None
13.0, None, 92.4, None, 2017-06-30 17:00:00, None
13.0, None, 91.9, None, 2017-06-30 18:00:00, None
12.9, None, 91.0, None, 2017-06-30 19:00:00, None
12.7, None, 90.8, None, 2017-06-30 20:00:00, None
12.4, None, 91.4, None, 2017-06-30 21:00:00, None
12.2, None, 92.6, None, 2017-06-30 22:00:00, None
12.0, None, 92.9, None, 2017-06-30 23:00:00, None
11.9, None, 93.6, None, 2017-07-01 00:00:00, None
11.8, None, 94.1, None, 2017-07-01 01:00:00, None
11.7, None, 93.8, None, 2017-07-01 02:00:00, None
11.6, None, 92.7, None, 2017-07-01 03:00:00, None
11.5, None, 92.8, None, 2017-07-01 04:00:00, None
11.5, None, 92.5, None, 2017-07-01 05:00:00, None
11.4, None, 92.5, None, 2017-07-01 06:00:00, None
11.3, None, 92.2, None, 2017-07-01 07:00:00, None
11.3, None, 91.0, None, 2017-07-01 08:00:00, None
11.6, None, 88.3, None, 2017-07-01 09:00:00, None
11.7, None, 88.2, None, 2017-07-01 10:00:00, None
11.9, None, 89.8, None, 2017-07-01 11:00:00, None
12.4, None, 89.6, None, 2017-07-01 12:00:00, None
12.5, None, 91.7, None, 2017-07-01 13:00:00, None
12.6, None, 93.5, None, 2017-07-01 14:00:00, None
12.8, None, 94.7, None, 2017-07-01 15:00:00, None
12.8, None, 96.2, None, 2017-07-01 16:00:00, None
13.4, None, 94.8, None, 2017-07-01 17:00:00, None
13.3, None, 97.3, None, 2017-07-01 18:00:00, None
13.6, None, 95.9, None, 2017-07-01 19:00:00, None
13.5, None, 95.2, None, 2017-07-01 20:00:00, None
13.3, None, 95.4, None, 2017-07-01 21:00:00, None
13.3, None, 96.4, None, 2017-07-01 22:00:00, None
13.0, None, 96.6, None, 2017-07-01 23:00:00, None
13.2, None, 96.5, None, 2017-07-02 00:00:00, None
13.3, None, 96.3, None, 2017-07-02 01:00:00, None
13.2, None, 98.1, None, 2017-07-02 02:00:00, None
12.9, None, 99.3, None, 2017-07-02 03:00:00, None
12.8, None, 98.8, None, 2017-07-02 04:00:00, None
12.9, None, 99.3, None, 2017-07-02 05:00:00, None
12.7, None, 99.7, None, 2017-07-02 06:00:00, None
12.8, None, 99.9, None, 2017-07-02 07:00:00, None
13.0, None, 99.2, None, 2017-07-02 08:00:00, None
13.0, None, 97.9, None, 2017-07-02 09:00:00, None
13.2, None, 98.4, None, 2017-07-02 10:00:00, None
13.3, None, 98.9, None, 2017-07-02 11:00:00, None
13.4, None, 99.2, None, 2017-07-02 12:00:00, None
13.6, None, 99.4, None, 2017-07-02 13:00:00, None
13.3, None, 99.4, None, 2017-07-02 14:00:00, None
13.4, None, 96.6, None, 2017-07-02 15:00:00, None
14.0, None, 91.0, None, 2017-07-02 16:00:00, None
14.0, None, 91.0, None, 2017-07-02 17:00:00, None
13.5, None, 92.9, None, 2017-07-02 18:00:00, None
13.4, None, 91.4, None, 2017-07-02 19:00:00, None
13.2, None, 89.9, None, 2017-07-02 20:00:00, None
13.0, None, 91.4, None, 2017-07-02 21:00:00, None
12.7, None, 93.4, None, 2017-07-02 22:00:00, None
12.4, None, 94.7, None, 2017-07-02 23:00:00, None
12.0, None, 95.1, None, 2017-07-03 00:00:00, None
11.9, None, 93.6, None, 2017-07-03 01:00:00, None
11.8, None, 95.1, None, 2017-07-03 02:00:00, None
11.6, None, 96.4, None, 2017-07-03 03:00:00, None
11.5, None, 96.4, None, 2017-07-03 04:00:00, None
11.2, None, 96.9, None, 2017-07-03 05:00:00, None
10.9, None, 97.8, None, 2017-07-03 06:00:00, None
11.0, None, 98.1, None, 2017-07-03 07:00:00, None
11.3, None, 97.6, None, 2017-07-03 08:00:00, None
11.6, None, 96.7, None, 2017-07-03 09:00:00, None
12.0, None, 94.4, None, 2017-07-03 10:00:00, None
12.3, None, 92.1, None, 2017-07-03 11:00:00, None
12.5, None, 89.7, None, 2017-07-03 12:00:00, None
12.9, None, 86.6, None, 2017-07-03 13:00:00, None
13.1, None, 86.2, None, 2017-07-03 14:00:00, None
13.1, None, 85.8, None, 2017-07-03 15:00:00, None
13.2, None, 85.9, None, 2017-07-03 16:00:00, None
13.0, None, 86.3, None, 2017-07-03 17:00:00, None
12.7, None, 86.7, None, 2017-07-03 18:00:00, None
12.6, None, 87.7, None, 2017-07-03 19:00:00, None
12.4, None, 88.7, None, 2017-07-03 20:00:00, None
12.0, None, 90.8, None, 2017-07-03 21:00:00, None
11.7, None, 91.2, None, 2017-07-03 22:00:00, None
11.6, None, 92.1, None, 2017-07-03 23:00:00, None
11.3, None, 95.3, None, 2017-07-04 00:00:00, None
11.1, None, 96.2, None, 2017-07-04 01:00:00, None
10.8, None, 96.4, None, 2017-07-04 02:00:00, None
10.6, None, 96.6, None, 2017-07-04 03:00:00, None
10.4, None, 96.9, None, 2017-07-04 04:00:00, None
10.5, None, 97.4, None, 2017-07-04 05:00:00, None
10.5, None, 97.6, None, 2017-07-04 06:00:00, None
10.5, None, 97.5, None, 2017-07-04 07:00:00, None
10.9, None, 96.9, None, 2017-07-04 08:00:00, None
11.6, None, 96.4, None, 2017-07-04 09:00:00, None
11.7, None, 96.2, None, 2017-07-04 10:00:00, None
12.1, None, 94.0, None, 2017-07-04 11:00:00, None
11.8, None, 95.9, None, 2017-07-04 12:00:00, None
12.4, None, 90.7, None, 2017-07-04 13:00:00, None
12.8, None, 87.2, None, 2017-07-04 14:00:00, None
12.9, None, 86.8, None, 2017-07-04 15:00:00, None
12.9, None, 88.1, None, 2017-07-04 16:00:00, None
12.9, None, 88.4, None, 2017-07-04 17:00:00, None
12.7, None, 89.7, None, 2017-07-04 18:00:00, None
12.5, None, 90.0, None, 2017-07-04 19:00:00, None
12.2, None, 90.3, None, 2017-07-04 20:00:00, None
11.9, None, 91.9, None, 2017-07-04 21:00:00, None
11.6, None, 94.0, None, 2017-07-04 22:00:00, None
11.3, None, 94.9, None, 2017-07-04 23:00:00, None
11.1, None, 95.5, None, 2017-07-05 00:00:00, None
10.9, None, 97.2, None, 2017-07-05 01:00:00, None
10.5, None, 97.7, None, 2017-07-05 02:00:00, None
10.3, None, 97.9, None, 2017-07-05 03:00:00, None
10.2, None, 98.1, None, 2017-07-05 04:00:00, None
10.3, None, 99.2, None, 2017-07-05 05:00:00, None
10.1, None, 99.8, None, 2017-07-05 06:00:00, None
10.9, None, 99.7, None, 2017-07-05 07:00:00, None
12.0, None, 97.9, None, 2017-07-05 08:00:00, None
11.7, None, 97.1, None, 2017-07-05 09:00:00, None
12.0, None, 97.4, None, 2017-07-05 10:00:00, None
12.4, None, 95.6, None, 2017-07-05 11:00:00, None
12.7, None, 95.3, None, 2017-07-05 12:00:00, None
13.0, None, 95.1, None, 2017-07-05 13:00:00, None
13.3, None, 94.5, None, 2017-07-05 14:00:00, None
13.7, None, 93.0, None, 2017-07-05 15:00:00, None
13.5, None, 92.5, None, 2017-07-05 16:00:00, None
13.4, None, 91.3, None, 2017-07-05 17:00:00, None
13.1, None, 90.6, None, 2017-07-05 18:00:00, None
13.0, None, 90.4, None, 2017-07-05 19:00:00, None
12.7, None, 93.1, None, 2017-07-05 20:00:00, None
12.3, None, 95.0, None, 2017-07-05 21:00:00, None
12.0, None, 96.4, None, 2017-07-05 22:00:00, None
11.9, None, 96.4, None, 2017-07-05 23:00:00, None
11.6, None, 97.3, None, 2017-07-06 00:00:00, None
11.5, None, 97.8, None, 2017-07-06 01:00:00, None
11.5, None, 97.8, None, 2017-07-06 02:00:00, None
11.5, None, 97.9, None, 2017-07-06 03:00:00, None
11.4, None, 98.0, None, 2017-07-06 04:00:00, None
11.2, None, 98.8, None, 2017-07-06 05:00:00, None
10.9, None, 99.4, None, 2017-07-06 06:00:00, None
10.5, None, 100.0, None, 2017-07-06 07:00:00, None
10.7, None, 100.0, None, 2017-07-06 08:00:00, None
10.7, None, 100.0, None, 2017-07-06 09:00:00, None
10.7, None, 100.0, None, 2017-07-06 10:00:00, None
10.8, None, 100.0, None, 2017-07-06 11:00:00, None
11.0, None, 99.7, None, 2017-07-06 12:00:00, None
12.0, None, 95.5, None, 2017-07-06 13:00:00, None
12.7, None, 93.5, None, 2017-07-06 14:00:00, None
12.9, None, 91.1, None, 2017-07-06 15:00:00, None
13.1, None, 90.2, None, 2017-07-06 16:00:00, None
13.1, None, 90.0, None, 2017-07-06 17:00:00, None
13.0, None, 90.4, None, 2017-07-06 18:00:00, None
12.9, None, 91.0, None, 2017-07-06 19:00:00, None
12.7, None, 91.5, None, 2017-07-06 20:00:00, None
12.3, None, 93.6, None, 2017-07-06 21:00:00, None
12.0, None, 95.2, None, 2017-07-06 22:00:00, None
12.0, None, 95.5, None, 2017-07-06 23:00:00, None
11.8, None, 96.2, None, 2017-07-07 00:00:00, None
11.7, None, 97.5, None, 2017-07-07 01:00:00, None
11.6, None, 97.6, None, 2017-07-07 02:00:00, None
11.3, None, 98.8, None, 2017-07-07 03:00:00, None
11.5, None, 99.2, None, 2017-07-07 04:00:00, None
11.9, None, 98.0, None, 2017-07-07 05:00:00, None
12.0, None, 96.4, None, 2017-07-07 06:00:00, None
12.1, None, 95.5, None, 2017-07-07 07:00:00, None
12.4, None, 94.7, None, 2017-07-07 08:00:00, None
12.1, None, 95.2, None, 2017-07-07 09:00:00, None
12.2, None, 96.1, None, 2017-07-07 10:00:00, None
12.6, None, 94.2, None, 2017-07-07 11:00:00, None
13.1, None, 93.8, None, 2017-07-07 12:00:00, None
13.4, None, 95.4, None, 2017-07-07 13:00:00, None
13.4, None, 95.1, None, 2017-07-07 14:00:00, None
13.4, None, 95.6, None, 2017-07-07 15:00:00, None
13.7, None, 95.3, None, 2017-07-07 16:00:00, None
13.9, None, 95.8, None, 2017-07-07 17:00:00, None
13.9, None, 94.4, None, 2017-07-07 18:00:00, None
13.5, None, 96.0, None, 2017-07-07 19:00:00, None
13.5, None, 95.0, None, 2017-07-07 20:00:00, None
13.4, None, 94.4, None, 2017-07-07 21:00:00, None
13.4, None, 93.2, None, 2017-07-07 22:00:00, None
13.3, None, 90.0, None, 2017-07-07 23:00:00, None
13.0, None, 88.9, None, 2017-07-08 00:00:00, None
12.6, None, 90.8, None, 2017-07-08 01:00:00, None
12.4, None, 90.9, None, 2017-07-08 02:00:00, None
12.0, None, 94.4, None, 2017-07-08 03:00:00, None
11.9, None, 95.4, None, 2017-07-08 04:00:00, None
11.5, None, 96.6, None, 2017-07-08 05:00:00, None
11.6, None, 96.4, None, 2017-07-08 06:00:00, None
11.3, None, 96.6, None, 2017-07-08 07:00:00, None
11.9, None, 96.8, None, 2017-07-08 08:00:00, None
12.5, None, 95.1, None, 2017-07-08 09:00:00, None
12.3, None, 96.4, None, 2017-07-08 10:00:00, None
12.1, None, 97.6, None, 2017-07-08 11:00:00, None
11.9, None, 99.3, None, 2017-07-08 12:00:00, None
11.9, None, 99.8, None, 2017-07-08 13:00:00, None
12.7, None, 98.1, None, 2017-07-08 14:00:00, None
13.5, None, 94.9, None, 2017-07-08 15:00:00, None
13.7, None, 94.5, None, 2017-07-08 16:00:00, None
14.0, None, 92.8, None, 2017-07-08 17:00:00, None
14.0, None, 93.8, None, 2017-07-08 18:00:00, None
13.9, None, 92.5, None, 2017-07-08 19:00:00, None
13.5, None, 94.9, None, 2017-07-08 20:00:00, None
13.6, None, 93.2, None, 2017-07-08 21:00:00, None
13.0, None, 97.1, None, 2017-07-08 22:00:00, None
13.6, None, 96.6, None, 2017-07-08 23:00:00, None
13.9, None, 93.7, None, 2017-07-09 00:00:00, None
14.2, None, 89.9, None, 2017-07-09 01:00:00, None
13.8, None, 91.3, None, 2017-07-09 02:00:00, None
13.4, None, 93.8, None, 2017-07-09 03:00:00, None
13.4, None, 97.3, None, 2017-07-09 04:00:00, None
13.7, None, 98.5, None, 2017-07-09 05:00:00, None
13.9, None, 98.7, None, 2017-07-09 06:00:00, None
13.1, None, 99.9, None, 2017-07-09 07:00:00, None
13.7, None, 100.0, None, 2017-07-09 08:00:00, None
13.9, None, 100.0, None, 2017-07-09 09:00:00, None
13.2, None, 100.0, None, 2017-07-09 10:00:00, None
12.3, None, 100.0, None, 2017-07-09 11:00:00, None
12.6, None, 100.0, None, 2017-07-09 12:00:00, None
13.2, None, 95.9, None, 2017-07-09 13:00:00, None
13.6, None, 95.4, None, 2017-07-09 14:00:00, None
13.7, None, 93.8, None, 2017-07-09 15:00:00, None
13.7, None, 92.3, None, 2017-07-09 16:00:00, None
13.8, None, 92.2, None, 2017-07-09 17:00:00, None
13.8, None, 91.1, None, 2017-07-09 18:00:00, None
13.6, None, 90.4, None, 2017-07-09 19:00:00, None
13.5, None, 90.9, None, 2017-07-09 20:00:00, None
13.1, None, 91.2, None, 2017-07-09 21:00:00, None
12.6, None, 93.4, None, 2017-07-09 22:00:00, None
12.3, None, 94.6, None, 2017-07-09 23:00:00, None
12.0, None, 95.9, None, 2017-07-10 00:00:00, None
11.8, None, 96.3, None, 2017-07-10 01:00:00, None
11.7, None, 96.8, None, 2017-07-10 02:00:00, None
11.4, None, 97.8, None, 2017-07-10 03:00:00, None
11.4, None, 98.1, None, 2017-07-10 04:00:00, None
11.4, None, 98.4, None, 2017-07-10 05:00:00, None
11.7, None, 96.8, None, 2017-07-10 06:00:00, None
11.9, None, 95.5, None, 2017-07-10 07:00:00, None
11.9, None, 95.1, None, 2017-07-10 08:00:00, None
12.1, None, 92.6, None, 2017-07-10 09:00:00, None
12.4, None, 90.0, None, 2017-07-10 10:00:00, None
