station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, DEW_POINT, ATMOSPHERIC_PRESSURE, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -13.22, None, None, 2017-01-09 19:00:00, None, None, 32.6, 4.649, 33.8, None, None, None, None, None, None, 108.5
None, -13.16, None, None, 2017-01-09 20:00:00, None, None, 15.3, 7.45, 44.95, None, None, None, None, None, None, 108.2
None, -12.62, None, None, 2017-01-09 21:00:00, None, None, 10.83, 8.12, 41.28, None, None, None, None, None, None, 107.9
None, -12.97, None, None, 2017-01-09 22:00:00, None, None, 11.83, 6.274, 51.87, None, None, None, None, None, None, 108.1
None, -12.61, None, None, 2017-01-09 23:00:00, None, None, 10.51, 7.5, 40.51, None, None, None, None, None, None, 107.9
None, -12.44, None, None, 2017-01-10 00:00:00, None, None, 9.43, 8.05, 23.62, None, None, None, None, None, None, 108.4
None, -12.46, None, None, 2017-01-10 01:00:00, None, None, 19.6, 6.004, 44.25, None, None, None, None, None, None, 108.0
None, -12.05, None, None, 2017-01-10 02:00:00, None, None, 13.92, 7.19, 45.67, None, None, None, None, None, None, 108.0
None, -12.17, None, None, 2017-01-10 03:00:00, None, None, 11.92, 6.374, 42.39, None, None, None, None, None, None, 108.0
None, -12.69, None, None, 2017-01-10 04:00:00, None, None, 13.68, 9.59, 41.95, None, None, None, None, None, None, 108.1
None, -11.61, None, None, 2017-01-10 05:00:00, None, None, 17.13, 7.24, 50.95, None, None, None, None, None, None, 108.2
None, -11.19, None, None, 2017-01-10 06:00:00, None, None, 37.0, 3.703, 72.2, None, None, None, None, None, None, 108.6
None, -11.07, None, None, 2017-01-10 07:00:00, None, None, 18.91, 5.956, 48.87, None, None, None, None, None, None, 107.6
None, -10.95, None, None, 2017-01-10 08:00:00, None, None, 14.95, 5.387, 50.59, None, None, None, None, None, None, 107.7
None, -11.23, None, None, 2017-01-10 09:00:00, None, None, 41.0, 2.414, 54.6, None, None, None, None, None, None, 108.3
None, -8.47, None, None, 2017-01-10 10:00:00, None, None, 24.06, 6.699, 7.82, None, None, None, None, None, None, 108.0
None, -8.13, None, None, 2017-01-10 11:00:00, None, None, 20.9, 6.582, 81.3, None, None, None, None, None, None, 107.6
None, -7.31, None, None, 2017-01-10 12:00:00, None, None, 19.97, 6.789, 91.4, None, None, None, None, None, None, 107.7
None, -5.821, None, None, 2017-01-10 13:00:00, None, None, 31.05, 4.028, 84.9, None, None, None, None, None, None, 107.5
None, -9.18, None, None, 2017-01-10 15:00:00, None, None, 25.55, 3.66, 67.42, None, None, None, None, None, None, 107.8
None, -8.74, None, None, 2017-01-10 16:00:00, None, None, 29.49, 5.117, 36.25, None, None, None, None, None, None, 107.9
None, -9.04, None, None, 2017-01-10 17:00:00, None, None, 17.04, 9.03, 37.08, None, None, None, None, None, None, 107.5
None, -10.29, None, None, 2017-01-10 18:00:00, None, None, 12.05, 11.37, 44.68, None, None, None, None, None, None, 107.5
None, -9.18, None, None, 2017-01-10 19:00:00, None, None, 13.5, 11.5, 49.67, None, None, None, None, None, None, 107.0
None, -13.28, None, None, 2017-01-10 20:00:00, None, None, 11.41, 10.75, 53.32, None, None, None, None, None, None, 107.3
None, -12.14, None, None, 2017-01-10 21:00:00, None, None, 10.57, 9.18, 49.9, None, None, None, None, None, None, 107.2
None, -12.07, None, None, 2017-01-10 22:00:00, None, None, 7.41, 15.87, 53.0, None, None, None, None, None, None, 107.3
None, -14.0, None, None, 2017-01-10 23:00:00, None, None, 9.52, 12.44, 50.42, None, None, None, None, None, None, 107.4
None, -14.42, None, None, 2017-01-11 00:00:00, None, None, 8.63, 10.77, 51.67, None, None, None, None, None, None, 107.1
None, -14.23, None, None, 2017-01-11 01:00:00, None, None, 5.73, 13.57, 51.82, None, None, None, None, None, None, 107.2
None, -13.63, None, None, 2017-01-11 02:00:00, None, None, 7.53, 12.31, 53.34, None, None, None, None, None, None, 106.8
None, -13.44, None, None, 2017-01-11 03:00:00, None, None, 7.02, 12.35, 52.39, None, None, None, None, None, None, 107.1
None, -14.52, None, None, 2017-01-11 04:00:00, None, None, 9.04, 12.94, 55.55, None, None, None, None, None, None, 106.8
None, -14.87, None, None, 2017-01-11 05:00:00, None, None, 8.77, 10.87, 55.96, None, None, None, None, None, None, 106.9
None, -14.3, None, None, 2017-01-11 06:00:00, None, None, 9.6, 11.58, 60.63, None, None, None, None, None, None, 107.4
None, -14.27, None, None, 2017-01-11 07:00:00, None, None, 7.97, 10.52, 60.93, None, None, None, None, None, None, 106.9
None, -14.5, None, None, 2017-01-11 08:00:00, None, None, 12.7, 10.17, 60.98, None, None, None, None, None, None, 106.9
None, -13.94, None, None, 2017-01-11 09:00:00, None, None, 14.95, 9.21, 60.64, None, None, None, None, None, None, 106.8
None, -11.82, None, None, 2017-01-11 10:00:00, None, None, 15.6, 10.09, 62.01, None, None, None, None, None, None, 106.7
None, -11.96, None, None, 2017-01-11 11:00:00, None, None, 12.29, 12.44, 64.31, None, None, None, None, None, None, 106.7
None, -11.94, None, None, 2017-01-11 12:00:00, None, None, 11.41, 11.57, 61.9, None, None, None, None, None, None, 106.5
None, -12.09, None, None, 2017-01-11 13:00:00, None, None, 9.72, 10.56, 67.88, None, None, None, None, None, None, 106.9
None, -11.72, None, None, 2017-01-11 14:00:00, None, None, 10.85, 11.15, 61.66, None, None, None, None, None, None, 106.7
None, -12.49, None, None, 2017-01-11 15:00:00, None, None, 8.9, 11.1, 56.94, None, None, None, None, None, None, 106.6
None, -12.69, None, None, 2017-01-11 16:00:00, None, None, 10.71, 14.4, 50.03, None, None, None, None, None, None, 106.7
None, -12.85, None, None, 2017-01-11 17:00:00, None, None, 9.93, 17.29, 43.43, None, None, None, None, None, None, 106.9
None, -14.2, None, None, 2017-01-11 18:00:00, None, None, 9.03, 14.49, 39.53, None, None, None, None, None, None, 106.6
None, -13.82, None, None, 2017-01-11 19:00:00, None, None, 11.06, 15.12, 44.99, None, None, None, None, None, None, 106.7
None, -12.95, None, None, 2017-01-11 20:00:00, None, None, 13.44, 15.52, 48.28, None, None, None, None, None, None, 106.3
None, -13.27, None, None, 2017-01-11 21:00:00, None, None, 17.66, 12.38, 51.14, None, None, None, None, None, None, 106.6
None, -14.2, None, None, 2017-01-11 22:00:00, None, None, 53.46, 2.379, 55.09, None, None, None, None, None, None, 106.8
None, -13.89, None, None, 2017-01-11 23:00:00, None, None, 30.58, 4.782, 36.42, None, None, None, None, None, None, 106.7
None, -13.85, None, None, 2017-01-12 00:00:00, None, None, 21.05, 7.44, 38.8, None, None, None, None, None, None, 106.5
None, -14.81, None, None, 2017-01-12 01:00:00, None, None, 13.56, 9.47, 44.55, None, None, None, None, None, None, 106.3
None, -14.94, None, None, 2017-01-12 02:00:00, None, None, 10.6, 10.84, 45.12, None, None, None, None, None, None, 106.3
None, -16.08, None, None, 2017-01-12 03:00:00, None, None, 54.7, 2.429, 17.77, None, None, None, None, None, None, 106.2
None, -15.99, None, None, 2017-01-12 04:00:00, None, None, 67.48, 1.596, 26.62, None, None, None, None, None, None, 106.2
None, -16.62, None, None, 2017-01-12 05:00:00, None, None, 12.32, 12.22, 37.47, None, None, None, None, None, None, 106.2
None, -16.62, None, None, 2017-01-12 06:00:00, None, None, 10.67, 13.6, 37.8, None, None, None, None, None, None, 106.4
None, -16.45, None, None, 2017-01-12 07:00:00, None, None, 11.36, 13.11, 42.48, None, None, None, None, None, None, 106.2
None, -16.55, None, None, 2017-01-12 08:00:00, None, None, 11.51, 13.62, 43.35, None, None, None, None, None, None, 106.0
None, -15.13, None, None, 2017-01-12 09:00:00, None, None, 10.16, 13.44, 41.39, None, None, None, None, None, None, 106.2
None, -14.33, None, None, 2017-01-12 10:00:00, None, None, 11.47, 14.22, 46.31, None, None, None, None, None, None, 105.8
None, -13.78, None, None, 2017-01-12 11:00:00, None, None, 15.04, 12.68, 52.36, None, None, None, None, None, None, 105.8
None, -13.86, None, None, 2017-01-12 12:00:00, None, None, 18.83, 10.97, 56.51, None, None, None, None, None, None, 105.8
None, -13.65, None, None, 2017-01-12 13:00:00, None, None, 16.79, 13.41, 51.88, None, None, None, None, None, None, 105.5
None, -13.76, None, None, 2017-01-12 14:00:00, None, None, 14.57, 13.99, 52.33, None, None, None, None, None, None, 106.2
None, -13.48, None, None, 2017-01-12 15:00:00, None, None, 16.76, 12.4, 54.49, None, None, None, None, None, None, 106.2
None, -13.61, None, None, 2017-01-12 16:00:00, None, None, 28.35, 10.28, 53.56, None, None, None, None, None, None, 106.8
None, -14.03, None, None, 2017-01-12 17:00:00, None, None, 14.53, 13.54, 45.7, None, None, None, None, None, None, 107.9
None, -13.96, None, None, 2017-01-12 18:00:00, None, None, 12.77, 14.64, 45.09, None, None, None, None, None, None, 108.0
None, -13.66, None, None, 2017-01-12 19:00:00, None, None, 18.41, 11.88, 42.38, None, None, None, None, None, None, 109.0
None, -12.65, None, None, 2017-01-12 20:00:00, None, None, 17.1, 12.73, 42.77, None, None, None, None, None, None, 108.5
None, -12.61, None, None, 2017-01-12 21:00:00, None, None, 19.2, 11.57, 46.12, None, None, None, None, None, None, 109.4
None, -12.7, None, None, 2017-01-12 22:00:00, None, None, 17.68, 12.71, 41.92, None, None, None, None, None, None, 111.1
None, -13.16, None, None, 2017-01-12 23:00:00, None, None, 17.78, 13.51, 39.92, None, None, None, None, None, None, 110.1
None, -12.31, None, None, 2017-01-13 00:00:00, None, None, 14.04, 16.67, 46.06, None, None, None, None, None, None, 109.8
None, -11.14, None, None, 2017-01-13 01:00:00, None, None, 13.38, 14.55, 49.17, None, None, None, None, None, None, 109.1
None, -11.0, None, None, 2017-01-13 02:00:00, None, None, 14.52, 15.64, 47.32, None, None, None, None, None, None, 110.3
None, -11.21, None, None, 2017-01-13 03:00:00, None, None, 17.84, 14.62, 41.43, None, None, None, None, None, None, 109.0
None, -11.0, None, None, 2017-01-13 04:00:00, None, None, 18.72, 14.35, 44.5, None, None, None, None, None, None, 108.3
None, -9.96, None, None, 2017-01-13 05:00:00, None, None, 13.25, 16.23, 39.99, None, None, None, None, None, None, 109.1
None, -9.5, None, None, 2017-01-13 06:00:00, None, None, 11.34, 17.06, 47.03, None, None, None, None, None, None, 109.2
None, -9.05, None, None, 2017-01-13 07:00:00, None, None, 18.31, 12.36, 56.33, None, None, None, None, None, None, 109.8
None, -9.31, None, None, 2017-01-13 08:00:00, None, None, 20.67, 10.26, 52.53, None, None, None, None, None, None, 111.2
None, -9.54, None, None, 2017-01-13 09:00:00, None, None, 14.12, 17.39, 47.11, None, None, None, None, None, None, 112.2
None, -8.4, None, None, 2017-01-13 10:00:00, None, None, 16.07, 14.25, 51.78, None, None, None, None, None, None, 113.9
None, -8.14, None, None, 2017-01-13 11:00:00, None, None, 14.88, 14.9, 48.28, None, None, None, None, None, None, 113.9
None, -7.9, None, None, 2017-01-13 12:00:00, None, None, 13.22, 16.85, 51.68, None, None, None, None, None, None, 112.3
None, -7.65, None, None, 2017-01-13 13:00:00, None, None, 14.25, 15.02, 50.32, None, None, None, None, None, None, 113.0
None, -8.12, None, None, 2017-01-13 14:00:00, None, None, 13.54, 16.11, 46.74, None, None, None, None, None, None, 115.9
None, -7.97, None, None, 2017-01-13 15:00:00, None, None, 16.61, 15.98, 49.68, None, None, None, None, None, None, 116.5
None, -7.81, None, None, 2017-01-13 16:00:00, None, None, 20.61, 13.16, 50.34, None, None, None, None, None, None, 120.2
None, -7.42, None, None, 2017-01-13 17:00:00, None, None, 16.81, 16.43, 45.76, None, None, None, None, None, None, 118.4
None, -7.44, None, None, 2017-01-13 18:00:00, None, None, 15.87, 18.35, 43.64, None, None, None, None, None, None, 118.4
None, -7.01, None, None, 2017-01-13 19:00:00, None, None, 21.16, 19.89, 41.97, None, None, None, None, None, None, 119.6
None, -6.62, None, None, 2017-01-13 20:00:00, None, None, 19.1, 20.42, 35.25, None, None, None, None, None, None, 123.4
None, -6.532, None, None, 2017-01-13 21:00:00, None, None, 20.12, 20.24, 38.81, None, None, None, None, None, None, 128.1
None, -5.937, None, None, 2017-01-13 22:00:00, None, None, 17.73, 18.85, 45.8, None, None, None, None, None, None, 125.9
None, -5.762, None, None, 2017-01-13 23:00:00, None, None, 22.35, 17.66, 43.37, None, None, None, None, None, None, 126.0
None, -6.142, None, None, 2017-01-14 00:00:00, None, None, 20.55, 16.96, 43.67, None, None, None, None, None, None, 123.4
None, -6.015, None, None, 2017-01-14 01:00:00, None, None, 15.05, 18.86, 41.6, None, None, None, None, None, None, 122.2
None, -5.472, None, None, 2017-01-14 02:00:00, None, None, 25.53, 16.52, 44.74, None, None, None, None, None, None, 122.6
None, -5.249, None, None, 2017-01-14 03:00:00, None, None, 28.24, 13.38, 43.2, None, None, None, None, None, None, 124.7
None, -5.52, None, None, 2017-01-14 04:00:00, None, None, 22.0, 16.26, 40.56, None, None, None, None, None, None, 125.2
None, -5.24, None, None, 2017-01-14 05:00:00, None, None, 14.68, 19.59, 40.72, None, None, None, None, None, None, 120.1
None, -4.709, None, None, 2017-01-14 06:00:00, None, None, 15.18, 20.13, 43.81, None, None, None, None, None, None, 124.4
None, -4.411, None, None, 2017-01-14 07:00:00, None, None, 15.41, 19.08, 44.95, None, None, None, None, None, None, None
None, -3.864, None, None, 2017-01-14 08:00:00, None, None, 24.5, 14.38, 43.01, None, None, None, None, None, None, 117.0
None, -3.683, None, None, 2017-01-14 09:00:00, None, None, 16.7, 14.71, 45.38, None, None, None, None, None, None, 117.9
None, -3.73, None, None, 2017-01-14 10:00:00, None, None, 16.01, 12.56, 51.22, None, None, None, None, None, None, 118.3
None, -3.348, None, None, 2017-01-14 11:00:00, None, None, 25.25, 10.48, 44.91, None, None, None, None, None, None, 125.0
None, -2.862, None, None, 2017-01-14 12:00:00, None, None, 19.28, 9.84, 52.27, None, None, None, None, None, None, None
None, -3.043, None, None, 2017-01-14 13:00:00, None, None, 18.53, 8.64, 50.0, None, None, None, None, None, None, None
None, -3.052, None, None, 2017-01-14 14:00:00, None, None, 16.49, 9.94, 42.75, None, None, None, None, None, None, 130.5
None, -2.976, None, None, 2017-01-14 15:00:00, None, None, 10.81, 12.08, 43.36, None, None, None, None, None, None, 134.1
None, -2.986, None, None, 2017-01-14 16:00:00, None, None, 14.85, 8.77, 46.21, None, None, None, None, None, None, None
None, -2.9, None, None, 2017-01-14 17:00:00, None, None, 13.61, 9.0, 38.47, None, None, None, None, None, None, 127.3
None, -2.91, None, None, 2017-01-14 18:00:00, None, None, 12.16, 7.85, 36.19, None, None, None, None, None, None, 134.0
None, -2.805, None, None, 2017-01-14 19:00:00, None, None, 13.16, 7.62, 32.36, None, None, None, None, None, None, 133.7
None, -2.852, None, None, 2017-01-14 20:00:00, None, None, 19.88, 5.928, 36.06, None, None, None, None, None, None, None
None, -2.614, None, None, 2017-01-14 21:00:00, None, None, 15.61, 7.82, 40.04, None, None, None, None, None, None, 137.3
None, -2.538, None, None, 2017-01-14 22:00:00, None, None, 15.23, 6.938, 45.06, None, None, None, None, None, None, 137.7
None, -2.786, None, None, 2017-01-14 23:00:00, None, None, 17.35, 6.068, 51.63, None, None, None, None, None, None, 138.2
None, -2.786, None, None, 2017-01-15 00:00:00, None, None, 22.38, 5.606, 43.82, None, None, None, None, None, None, 139.0
None, -2.738, None, None, 2017-01-15 01:00:00, None, None, 13.72, 7.5, 40.41, None, None, None, None, None, None, 135.8
None, -2.528, None, None, 2017-01-15 02:00:00, None, None, 28.66, 3.128, 25.14, None, None, None, None, None, None, 140.7
None, -2.548, None, None, 2017-01-15 03:00:00, None, None, 37.9, 2.247, 316.2, None, None, None, None, None, None, 140.7
None, -2.509, None, None, 2017-01-15 04:00:00, None, None, 28.29, 4.109, 25.77, None, None, None, None, None, None, 141.8
None, -2.595, None, None, 2017-01-15 05:00:00, None, None, 18.97, 5.294, 30.99, None, None, None, None, None, None, None
None, -2.405, None, None, 2017-01-15 06:00:00, None, None, 51.09, 1.8, 346.8, None, None, None, None, None, None, None
None, -2.243, None, None, 2017-01-15 07:00:00, None, None, 53.03, 1.505, 30.78, None, None, None, None, None, None, 143.1
None, -2.224, None, None, 2017-01-15 08:00:00, None, None, 64.06, 1.558, 4.453, None, None, None, None, None, None, None
None, -2.205, None, None, 2017-01-15 09:00:00, None, None, 50.33, 2.594, 326.2, None, None, None, None, None, None, 145.1
None, -1.977, None, None, 2017-01-15 10:00:00, None, None, 26.13, 5.771, 273.7, None, None, None, None, None, None, 146.3
None, -1.986, None, None, 2017-01-15 11:00:00, None, None, 44.05, 3.814, 243.3, None, None, None, None, None, None, 146.3
None, -1.73, None, None, 2017-01-15 12:00:00, None, None, 54.96, 1.12, 57.75, None, None, None, None, None, None, 144.9
None, -1.863, None, None, 2017-01-15 13:00:00, None, None, 26.39, 3.554, 54.77, None, None, None, None, None, None, 146.4
None, -1.702, None, None, 2017-01-15 14:00:00, None, None, 16.94, 4.994, 46.34, None, None, None, None, None, None, 146.3
None, -2.015, None, None, 2017-01-15 15:00:00, None, None, 15.97, 6.352, 34.06, None, None, None, None, None, None, 144.9
None, -2.338, None, None, 2017-01-15 16:00:00, None, None, 13.99, 8.96, 52.69, None, None, None, None, None, None, 147.0
None, -2.453, None, None, 2017-01-15 17:00:00, None, None, 13.08, 14.93, 54.64, None, None, None, None, None, None, 147.3
None, -2.862, None, None, 2017-01-15 18:00:00, None, None, 11.69, 16.93, 61.21, None, None, None, None, None, None, 145.7
None, -2.795, None, None, 2017-01-15 19:00:00, None, None, 12.97, 17.14, 49.37, None, None, None, None, None, None, 140.1
None, -2.586, None, None, 2017-01-15 20:00:00, None, None, 20.06, 12.52, 54.19, None, None, None, None, None, None, 141.8
