station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
84.6, None, None, None, 5.422, 337.2, None, None, -16.0, 928.0, None, None, None, None, None, 29.97, None, None, -14.45, None, None, None, None, 21.1, None, None, None, None, None, None, 2017-01-06 14:00:00, None
81.5, None, None, None, 9.43, 310.7, None, None, -17.0, 931.0, None, None, None, None, None, 29.92, None, None, -14.43, None, None, None, None, 20.8, None, None, None, None, None, None, 2017-01-06 17:00:00, None
80.0, None, None, None, 14.87, 322.4, None, None, -18.0, 932.0, None, None, None, None, None, 29.74, None, None, -15.32, None, None, None, None, 14.36, None, None, None, None, None, None, 2017-01-06 18:00:00, None
77.54, None, None, None, 11.61, 319.2, None, None, -20.0, 935.0, None, None, None, None, None, 29.38, None, None, -17.11, None, None, None, None, 15.38, None, None, None, None, None, None, 2017-01-06 21:00:00, None
76.34, None, None, None, 11.62, 325.8, None, None, -20.0, 936.0, None, None, None, None, None, 29.3, None, None, -17.08, None, None, None, None, 18.5, None, None, None, None, None, None, 2017-01-06 22:00:00, None
75.83, None, None, None, 10.74, 329.4, None, None, -20.0, 937.0, None, None, None, None, None, 29.29, None, None, -17.23, None, None, None, None, 18.28, None, None, None, None, None, None, 2017-01-06 23:00:00, None
75.73, None, None, None, 11.68, 335.6, None, None, -21.0, 938.0, None, None, None, None, None, 29.25, None, None, -17.72, None, None, None, None, 16.28, None, None, None, None, None, None, 2017-01-07 00:00:00, None
77.26, None, None, None, 10.92, 328.7, None, None, -21.0, 939.0, None, None, None, None, None, 29.09, None, None, -17.86, None, None, None, None, 15.48, None, None, None, None, None, None, 2017-01-07 01:00:00, None
77.95, None, None, None, 9.04, 322.9, None, None, -20.0, 940.0, None, None, None, None, None, 29.03, None, None, -17.69, None, None, None, None, 16.35, None, None, None, None, None, None, 2017-01-07 02:00:00, None
77.67, None, None, None, 9.51, 327.1, None, None, -20.0, 940.0, None, None, None, None, None, 28.97, None, None, -17.79, None, None, None, None, 16.2, None, None, None, None, None, None, 2017-01-07 03:00:00, None
77.67, None, None, None, 10.83, 328.5, None, None, -21.0, 941.0, None, None, None, None, None, 28.88, None, None, -18.4, None, None, None, None, 15.0, None, None, None, None, None, None, 2017-01-07 04:00:00, None
74.23, None, None, None, 11.38, 334.5, None, None, -22.0, 941.0, None, None, None, None, None, 28.92, None, None, -18.93, None, None, None, None, 16.9, None, None, None, None, None, None, 2017-01-07 05:00:00, None
74.93, None, None, None, 9.13, 331.2, None, None, -22.0, 941.0, None, None, None, None, None, 28.77, None, None, -19.27, None, None, None, None, 16.96, None, None, None, None, None, None, 2017-01-07 06:00:00, None
74.8, None, None, None, 9.63, 338.1, None, None, -23.0, 941.0, None, None, None, None, None, 28.88, None, None, -19.99, None, None, None, None, 19.02, None, None, None, None, None, None, 2017-01-07 07:00:00, None
72.88, None, None, None, None, None, None, None, -24.0, 941.0, None, None, None, None, None, None, None, None, -20.4, None, None, None, None, None, None, None, None, None, None, None, 2017-01-07 08:00:00, None
73.64, None, None, None, 7.375, 333.4, None, None, -24.0, 942.0, None, None, None, None, None, 28.69, None, None, -20.79, None, None, None, None, 16.09, None, None, None, None, None, None, 2017-01-07 09:00:00, None
74.9, None, None, None, 6.696, 335.6, None, None, -24.0, 942.0, None, None, None, None, None, 28.36, None, None, -21.03, None, None, None, None, 20.45, None, None, None, None, None, None, 2017-01-07 10:00:00, None
73.42, None, None, None, 6.898, 341.4, None, None, -24.0, 942.0, None, None, None, None, None, 28.21, None, None, -21.24, None, None, None, None, 17.76, None, None, None, None, None, None, 2017-01-07 11:00:00, None
73.27, None, None, None, 7.637, 342.0, None, None, -25.0, 941.0, None, None, None, None, None, 28.49, None, None, -21.39, None, None, None, None, 16.55, None, None, None, None, None, None, 2017-01-07 12:00:00, None
72.41, None, None, None, 6.91, 355.9, None, None, -25.0, 941.0, None, None, None, None, None, 28.39, None, None, -21.52, None, None, None, None, 20.32, None, None, None, None, None, None, 2017-01-07 13:00:00, None
72.74, None, None, None, 6.434, 349.9, None, None, -25.0, 940.0, None, None, None, None, None, 28.38, None, None, -21.81, None, None, None, None, 19.34, None, None, None, None, None, None, 2017-01-07 14:00:00, None
72.5, None, None, None, 4.132, 344.6, None, None, -25.0, 940.0, None, None, None, None, None, 28.33, None, None, -21.93, None, None, None, None, 20.04, None, None, None, None, None, None, 2017-01-07 15:00:00, None
74.01, None, None, None, 3.088, 351.1, None, None, -25.0, 939.0, None, None, None, None, None, 28.3, None, None, -22.03, None, None, None, None, 20.51, None, None, None, None, None, None, 2017-01-07 16:00:00, None
74.85, None, None, None, 2.819, 355.8, None, None, -25.0, 939.0, None, None, None, None, None, 28.26, None, None, -22.12, None, None, None, None, 15.18, None, None, None, None, None, None, 2017-01-07 17:00:00, None
74.92, None, None, None, 3.71, 359.4, None, None, -25.0, 938.0, None, None, None, None, None, 28.19, None, None, -22.41, None, None, None, None, 15.8, None, None, None, None, None, None, 2017-01-07 18:00:00, None
75.05, None, None, None, 3.005, 14.71, None, None, -25.0, 938.0, None, None, None, None, None, 28.4, None, None, -22.5, None, None, None, None, 21.35, None, None, None, None, None, None, 2017-01-07 19:00:00, None
76.23, None, None, None, 2.518, 67.08, None, None, -25.0, 938.0, None, None, None, None, None, 28.37, None, None, -22.66, None, None, None, None, 26.66, None, None, None, None, None, None, 2017-01-07 20:00:00, None
76.65, None, None, None, 1.624, 94.6, None, None, -25.0, 937.0, None, None, None, None, None, 28.36, None, None, -22.68, None, None, None, None, 28.26, None, None, None, None, None, None, 2017-01-07 21:00:00, None
76.98, None, None, None, 1.49, 96.4, None, None, -25.0, 937.0, None, None, None, None, None, 28.31, None, None, -22.59, None, None, None, None, 18.91, None, None, None, None, None, None, 2017-01-07 22:00:00, None
77.88, None, None, None, 1.372, 97.0, None, None, -25.0, 937.0, None, None, None, None, None, 28.3, None, None, -22.41, None, None, None, None, 26.52, None, None, None, None, None, None, 2017-01-07 23:00:00, None
78.32, None, None, None, 2.312, 90.7, None, None, -25.0, 936.0, None, None, None, None, None, 28.25, None, None, -22.38, None, None, None, None, 20.18, None, None, None, None, None, None, 2017-01-08 00:00:00, None
78.58, None, None, None, 2.712, 89.0, None, None, -25.0, 936.0, None, None, None, None, None, 28.2, None, None, -22.28, None, None, None, None, 14.99, None, None, None, None, None, None, 2017-01-08 01:00:00, None
78.98, None, None, None, 3.72, 96.2, None, None, -25.0, 936.0, None, None, None, None, None, 28.16, None, None, -22.2, None, None, None, None, 11.94, None, None, None, None, None, None, 2017-01-08 02:00:00, None
79.31, None, None, None, 3.435, 95.0, None, None, -24.0, 935.0, None, None, None, None, None, 28.13, None, None, -22.11, None, None, None, None, 15.59, None, None, None, None, None, None, 2017-01-08 03:00:00, None
79.34, None, None, None, 2.783, 91.8, None, None, -24.0, 935.0, None, None, None, None, None, 28.13, None, None, -21.99, None, None, None, None, 20.78, None, None, None, None, None, None, 2017-01-08 04:00:00, None
80.0, None, None, None, 5.553, 107.9, None, None, -24.0, 934.0, None, None, None, None, None, 28.12, None, None, -21.94, None, None, None, None, 10.39, None, None, None, None, None, None, 2017-01-08 05:00:00, None
80.2, None, None, None, 2.622, 60.59, None, None, -24.0, 933.0, None, None, None, None, None, 28.04, None, None, -22.02, None, None, None, None, 30.84, None, None, None, None, None, None, 2017-01-08 06:00:00, None
80.9, None, None, None, 1.178, 299.3, None, None, -24.0, 933.0, None, None, None, None, None, 28.01, None, None, -22.32, None, None, None, None, 70.89, None, None, None, None, None, None, 2017-01-08 07:00:00, None
82.0, None, None, None, 3.64, 262.0, None, None, -24.0, 933.0, None, None, None, None, None, 27.99, None, None, -22.42, None, None, None, None, 12.31, None, None, None, None, None, None, 2017-01-08 08:00:00, None
80.9, None, None, None, 5.823, 255.8, None, None, -26.0, 933.0, None, None, None, None, None, 27.67, None, None, -23.85, None, None, None, None, 14.92, None, None, None, None, None, None, 2017-01-08 09:00:00, None
79.76, None, None, None, 5.809, 274.1, None, None, -27.0, 933.0, None, None, None, None, None, 27.34, None, None, -24.76, None, None, None, None, 16.54, None, None, None, None, None, None, 2017-01-08 10:00:00, None
79.35, None, None, None, 6.739, 256.3, None, None, -27.0, 933.0, None, None, None, None, None, 27.64, None, None, -24.55, None, None, None, None, 14.75, None, None, None, None, None, None, 2017-01-08 11:00:00, None
78.68, None, None, None, 7.99, 258.1, None, None, -26.0, 932.0, None, None, None, None, None, 27.71, None, None, -23.83, None, None, None, None, 13.4, None, None, None, None, None, None, 2017-01-08 12:00:00, None
77.3, None, None, None, 7.025, 255.0, None, None, -26.0, 932.0, None, None, None, None, None, 27.79, None, None, -23.25, None, None, None, None, 13.25, None, None, None, None, None, None, 2017-01-08 13:00:00, None
77.63, None, None, None, 6.709, 278.6, None, None, -26.0, 932.0, None, None, None, None, None, 27.57, None, None, -23.34, None, None, None, None, 15.62, None, None, None, None, None, None, 2017-01-08 14:00:00, None
75.47, None, None, None, 7.645, 270.7, None, None, -26.0, 931.0, None, None, None, None, None, 27.52, None, None, -22.94, None, None, None, None, 11.42, None, None, None, None, None, None, 2017-01-08 15:00:00, None
78.48, None, None, None, 5.459, 255.7, None, None, -27.0, 931.0, None, None, None, None, None, 27.52, None, None, -24.31, None, None, None, None, 19.43, None, None, None, None, None, None, 2017-01-08 16:00:00, None
79.31, None, None, None, 5.263, 267.8, None, None, -26.0, 931.0, None, None, None, None, None, 27.68, None, None, -23.71, None, None, None, None, 13.93, None, None, None, None, None, None, 2017-01-08 17:00:00, None
78.53, None, None, None, 6.253, 267.6, None, None, -26.0, 931.0, None, None, None, None, None, 27.69, None, None, -23.56, None, None, None, None, 12.04, None, None, None, None, None, None, 2017-01-08 18:00:00, None
78.86, None, None, None, 9.47, 266.4, None, None, -26.0, 930.0, None, None, None, None, None, 27.74, None, None, -24.02, None, None, None, None, 8.73, None, None, None, None, None, None, 2017-01-08 19:00:00, None
78.52, None, None, None, 9.88, 265.5, None, None, -27.0, 930.0, None, None, None, None, None, 27.54, None, None, -24.99, None, None, None, None, 10.15, None, None, None, None, None, None, 2017-01-08 20:00:00, None
79.67, None, None, None, 8.78, 268.4, None, None, -28.0, 929.0, None, None, None, None, None, 27.26, None, None, -25.96, None, None, None, None, 8.67, None, None, None, None, None, None, 2017-01-08 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 27.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-08 22:00:00, None
78.24, None, None, None, 11.07, 265.5, None, None, -27.0, 928.0, None, None, None, None, None, 27.72, None, None, -24.4, None, None, None, None, 10.25, None, None, None, None, None, None, 2017-01-08 23:00:00, None
78.94, None, None, None, 10.06, 261.3, None, None, -27.0, 926.0, None, None, None, None, None, 27.7, None, None, -24.5, None, None, None, None, 10.69, None, None, None, None, None, None, 2017-01-09 00:00:00, None
78.86, None, None, None, 9.21, 273.5, None, None, -26.0, 926.0, None, None, None, None, None, 27.3, None, None, -24.02, None, None, None, None, 11.54, None, None, None, None, None, None, 2017-01-09 01:00:00, None
79.7, None, None, None, 9.21, 269.9, None, None, -26.0, 926.0, None, None, None, None, None, 27.61, None, None, -23.72, None, None, None, None, 12.22, None, None, None, None, None, None, 2017-01-09 02:00:00, None
80.6, None, None, None, 8.88, 273.8, None, None, -25.0, 925.0, None, None, None, None, None, 27.46, None, None, -22.84, None, None, None, None, 9.97, None, None, None, None, None, None, 2017-01-09 03:00:00, None
81.5, None, None, None, 9.31, 276.3, None, None, -24.0, 924.0, None, None, None, None, None, 28.41, None, None, -21.68, None, None, None, None, 16.9, None, None, None, None, None, None, 2017-01-09 04:00:00, None
82.3, None, None, None, 8.31, 282.9, None, None, -23.0, 924.0, None, None, None, None, None, 28.5, None, None, -20.97, None, None, None, None, 20.73, None, None, None, None, None, None, 2017-01-09 05:00:00, None
82.3, None, None, None, 6.971, 281.7, None, None, -23.0, 924.0, None, None, None, None, None, 28.75, None, None, -20.72, None, None, None, None, 12.54, None, None, None, None, None, None, 2017-01-09 06:00:00, None
82.2, None, None, None, 6.785, 275.0, None, None, -23.0, 923.0, None, None, None, None, None, 28.68, None, None, -20.79, None, None, None, None, 11.67, None, None, None, None, None, None, 2017-01-09 07:00:00, None
82.9, None, None, None, 5.368, 263.5, None, None, -22.0, 924.0, None, None, None, None, None, 28.72, None, None, -20.57, None, None, None, None, 15.46, None, None, None, None, None, None, 2017-01-09 08:00:00, None
83.3, None, None, None, 6.73, 259.2, None, None, -22.0, 923.0, None, None, None, None, None, 28.67, None, None, -20.64, None, None, None, None, 13.51, None, None, None, None, None, None, 2017-01-09 09:00:00, None
83.0, None, None, None, 6.957, 275.4, None, None, -22.0, 924.0, None, None, None, None, None, 28.57, None, None, -19.85, None, None, None, None, 9.8, None, None, None, None, None, None, 2017-01-09 10:00:00, None
81.5, None, None, None, 5.873, 260.8, None, None, -21.0, 923.0, None, None, None, None, None, 28.38, None, None, -18.64, None, None, None, None, 17.67, None, None, None, None, None, None, 2017-01-09 11:00:00, None
83.1, None, None, None, 8.57, 264.1, None, None, -20.0, 923.0, None, None, None, None, None, 28.51, None, None, -18.58, None, None, None, None, 14.55, None, None, None, None, None, None, 2017-01-09 12:00:00, None
82.7, None, None, None, 6.367, 251.4, None, None, -20.0, 923.0, None, None, None, None, None, 28.45, None, None, -18.18, None, None, None, None, 15.61, None, None, None, None, None, None, 2017-01-09 13:00:00, None
82.7, None, None, None, 7.926, 261.3, None, None, -20.0, 922.0, None, None, None, None, None, 28.46, None, None, -17.89, None, None, None, None, 15.02, None, None, None, None, None, None, 2017-01-09 14:00:00, None
82.3, None, None, None, 7.791, 261.0, None, None, -20.0, 922.0, None, None, None, None, None, 28.33, None, None, -17.91, None, None, None, None, 15.42, None, None, None, None, None, None, 2017-01-09 15:00:00, None
84.5, None, None, None, 9.78, 270.3, None, None, -21.0, 922.0, None, None, None, None, None, 28.13, None, None, -19.0, None, None, None, None, 10.41, None, None, None, None, None, None, 2017-01-09 16:00:00, None
86.7, None, None, None, 6.992, 283.0, None, None, -21.0, 922.0, None, None, None, None, None, 28.56, None, None, -18.99, None, None, None, None, 12.7, None, None, None, None, None, None, 2017-01-09 17:00:00, None
84.1, None, None, None, 4.217, 267.3, None, None, -22.0, 921.0, None, None, None, None, None, 27.8, None, None, -20.23, None, None, None, None, 20.36, None, None, None, None, None, None, 2017-01-09 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 27.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-09 19:00:00, None
83.6, None, None, None, 6.032, 256.0, None, None, -23.0, 920.0, None, None, None, None, None, 28.41, None, None, -20.73, None, None, None, None, 12.87, None, None, None, None, None, None, 2017-01-09 20:00:00, None
