station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, None, -12.24, 73.9, None, None, None, None, 12.84, None, 13.56, 87.6, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-02-07 11:00:00, None, None, 135.4
None, None, -9.34, 67.4, None, None, None, None, 15.46, None, 10.45, 93.1, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-07 12:00:00, None, None, 135.2
None, None, -9.12, 60.85, None, None, None, None, 19.82, None, 7.89, 96.5, None, None, None, None, None, -15.0, None, None, None, None, None, None, 2017-02-07 13:00:00, None, None, 134.8
None, None, -7.5, 55.3, None, None, None, None, 20.06, None, 6.615, 103.6, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-07 14:00:00, None, None, 133.8
None, None, -7.26, 54.48, None, None, None, None, 21.63, None, 6.068, 101.4, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-07 15:00:00, None, None, 133.5
None, None, -9.45, 56.86, None, None, None, None, 15.04, None, 6.777, 83.6, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-02-07 16:00:00, None, None, 133.2
None, None, -13.15, 76.1, None, None, None, None, 8.86, None, 11.06, 81.8, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-02-07 17:00:00, None, None, 134.0
None, None, -14.35, 78.0, None, None, None, None, 9.34, None, 12.62, 86.1, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-02-07 18:00:00, None, None, 133.9
None, None, -15.46, 77.9, None, None, None, None, 7.46, None, 13.31, 76.9, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-02-07 19:00:00, None, None, 134.2
None, None, -14.5, 79.1, None, None, None, None, 8.27, None, 11.69, 74.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-02-07 20:00:00, None, None, 134.5
None, None, -14.89, 77.4, None, None, None, None, 9.84, None, 9.55, 73.7, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-02-07 21:00:00, None, None, 134.4
None, None, -14.24, 77.5, None, None, None, None, 12.91, None, 8.26, 72.3, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-02-07 22:00:00, None, None, 134.0
None, None, -13.41, 77.1, None, None, None, None, 8.35, None, 11.47, 71.8, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-02-07 23:00:00, None, None, 133.8
None, None, -13.73, 76.7, None, None, None, None, 13.79, None, 7.88, 73.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-02-08 00:00:00, None, None, 134.2
None, None, -12.86, 77.3, None, None, None, None, 45.38, None, 3.254, 78.0, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-02-08 01:00:00, None, None, 133.9
None, None, -12.63, 77.8, None, None, None, None, 22.69, None, 5.576, 71.9, None, None, None, None, None, -15.0, None, None, None, None, None, None, 2017-02-08 02:00:00, None, None, 133.5
None, None, -11.72, 78.8, None, None, None, None, 22.24, None, 5.801, 74.2, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-08 03:00:00, None, None, 133.8
None, None, -11.64, 77.1, None, None, None, None, 11.37, None, 8.53, 67.29, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-08 04:00:00, None, None, 132.8
None, None, -10.66, 78.9, None, None, None, None, 9.03, None, 10.7, 71.9, None, None, None, None, None, -13.0, None, None, None, None, None, None, 2017-02-08 05:00:00, None, None, 132.4
None, None, -10.8, 77.0, None, None, None, None, 12.88, None, 8.4, 79.1, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-08 06:00:00, None, None, 131.5
None, None, -11.67, 76.5, None, None, None, None, 9.41, None, 13.3, 77.7, None, None, None, None, None, -15.0, None, None, None, None, None, None, 2017-02-08 07:00:00, None, None, 131.4
None, None, -11.49, 77.3, None, None, None, None, 6.646, None, 15.13, 74.1, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-08 08:00:00, None, None, 131.2
None, None, -11.05, 76.0, None, None, None, None, 9.06, None, 19.19, 78.5, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-08 09:00:00, None, None, 133.1
None, None, -10.04, 76.0, None, None, None, None, 9.2, None, 23.19, 85.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, 2017-02-08 10:00:00, None, None, 132.9
None, None, -9.99, 79.2, None, None, None, None, 6.345, None, 24.49, 84.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, 2017-02-08 11:00:00, None, None, 133.1
None, None, -9.65, 82.6, None, None, None, None, 8.48, None, 24.08, 86.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, 2017-02-08 12:00:00, None, None, 133.6
None, None, -9.0, 84.7, None, None, None, None, 5.699, None, 22.69, 83.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, 2017-02-08 13:00:00, None, None, 133.7
None, None, -8.72, 86.7, None, None, None, None, 5.753, None, 21.69, 84.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-08 14:00:00, None, None, 134.2
None, None, -8.39, 86.5, None, None, None, None, 6.801, None, 20.16, 80.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-08 15:00:00, None, None, 134.5
None, None, -8.3, 89.9, None, None, None, None, 4.735, None, 24.81, 83.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-08 16:00:00, None, None, 134.0
None, None, -8.26, 89.0, None, None, None, None, 6.377, None, 26.2, 85.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-08 17:00:00, None, None, 134.2
None, None, -8.57, 88.8, None, None, None, None, 5.869, None, 28.61, 82.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-08 18:00:00, None, None, 135.6
None, None, -8.25, 89.2, None, None, None, None, 5.761, None, 27.19, 83.6, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-08 19:00:00, None, None, 136.3
None, None, -7.82, 90.1, None, None, None, None, 5.008, None, 28.54, 82.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-08 20:00:00, None, None, 137.4
None, None, -6.869, 92.2, None, None, None, None, 4.961, None, 26.92, 86.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-08 21:00:00, None, None, 137.3
None, None, -5.869, 94.8, None, None, None, None, 9.06, None, 20.25, 82.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2017-02-08 22:00:00, None, None, 138.4
None, None, -5.095, 97.5, None, None, None, None, 15.36, None, 13.37, 80.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2017-02-08 23:00:00, None, None, 139.9
None, None, -3.893, 99.3, None, None, None, None, 14.15, None, 15.35, 83.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2017-02-09 00:00:00, None, None, 141.0
None, None, -2.44, 101.1, None, None, None, None, 17.08, None, 14.12, 73.8, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2017-02-09 01:00:00, None, None, 142.5
None, None, -1.498, 102.6, None, None, None, None, 24.72, None, 12.93, 136.9, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2017-02-09 02:00:00, None, None, 143.0
None, None, -1.126, None, None, None, None, None, 11.08, None, 15.84, 157.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2017-02-09 03:00:00, None, None, 148.0
None, None, -0.878, None, None, None, None, None, 11.25, None, 16.6, 152.5, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2017-02-09 04:00:00, None, None, 151.0
None, None, -0.554, None, None, None, None, None, 10.21, None, 16.39, 168.4, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2017-02-09 05:00:00, None, None, 152.9
None, None, -0.677, None, None, None, None, None, 8.73, None, 16.03, 163.7, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2017-02-09 06:00:00, None, None, 155.7
None, None, -0.733, None, None, None, None, None, 17.52, None, 12.24, 161.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2017-02-09 07:00:00, None, None, 160.6
None, None, -0.676, None, None, None, None, None, 19.82, None, 9.91, 117.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2017-02-09 08:00:00, None, None, 163.0
None, None, -0.61, None, None, None, None, None, 19.3, None, 7.47, 119.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2017-02-09 09:00:00, None, None, 164.2
None, None, -0.411, None, None, None, None, None, 15.71, None, 10.0, 118.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-02-09 10:00:00, None, None, 161.1
None, None, -0.594, None, None, None, None, None, 18.38, None, 13.49, 137.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2017-02-09 11:00:00, None, None, 163.7
None, None, -0.005, None, None, None, None, None, 16.6, None, 16.07, 109.8, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-02-09 12:00:00, None, None, 167.8
None, None, 0.64, None, None, None, None, None, 23.53, None, 17.98, 197.0, None, None, None, None, None, 1.0, None, None, None, None, None, None, 2017-02-09 13:00:00, None, None, 168.9
None, None, 0.846, None, None, None, None, None, 21.32, None, 22.77, 205.8, None, None, None, None, None, 1.0, None, None, None, None, None, None, 2017-02-09 14:00:00, None, None, 168.1
None, None, 0.619, None, None, None, None, None, 22.75, None, 23.35, 210.1, None, None, None, None, None, 1.0, None, None, None, None, None, None, 2017-02-09 15:00:00, None, None, 166.9
None, None, 0.67, None, None, None, None, None, 15.36, None, 24.95, 202.9, None, None, None, None, None, 1.0, None, None, None, None, None, None, 2017-02-09 16:00:00, None, None, 163.3
None, None, 0.03, 103.0, None, None, None, None, 7.33, None, 32.31, 192.5, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-02-09 18:00:00, None, None, 165.1
None, None, 0.04, None, None, None, None, None, 7.77, None, 35.27, 192.2, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-02-09 19:00:00, None, None, 164.2
None, None, 0.419, 102.7, None, None, None, None, 16.42, None, 32.98, 198.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2017-02-09 20:00:00, None, None, 162.5
None, None, 0.317, 71.6, None, None, None, None, 16.33, None, 41.09, 211.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2017-02-09 21:00:00, None, None, 161.8
None, None, -0.832, 86.4, None, None, None, None, 21.47, None, 37.12, 213.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2017-02-09 22:00:00, None, None, 161.2
None, None, -1.22, 81.2, None, None, None, None, 15.57, None, 30.51, 206.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2017-02-09 23:00:00, None, None, 160.8
None, None, -1.63, 74.4, None, None, None, None, 12.5, None, 32.46, 205.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2017-02-10 00:00:00, None, None, 160.0
None, None, -1.837, 67.36, None, None, None, None, 25.35, None, 26.06, 233.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2017-02-10 01:00:00, None, None, 159.3
None, None, -2.427, 73.6, None, None, None, None, 25.23, None, 26.3, 239.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2017-02-10 02:00:00, None, None, 158.9
None, None, -2.245, 67.68, None, None, None, None, 28.84, None, 27.5, 233.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-10 03:00:00, None, None, 157.8
None, None, -2.673, 71.4, None, None, None, None, 38.86, None, 16.26, 254.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-10 04:00:00, None, None, 157.7
None, None, -2.816, 72.5, None, None, None, None, 36.19, None, 17.52, 232.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-10 05:00:00, None, None, 157.9
None, None, -2.75, 52.41, None, None, None, None, 38.96, None, 18.18, 226.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-10 06:00:00, None, None, 157.9
None, None, -2.769, 56.05, None, None, None, None, 21.83, None, 31.86, 227.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-10 07:00:00, None, None, 157.4
None, None, -3.965, 89.9, None, None, None, None, 39.84, None, 18.18, 218.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2017-02-10 08:00:00, None, None, 157.2
None, None, -4.168, 98.3, None, None, None, None, 12.22, None, 18.71, 183.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2017-02-10 09:00:00, None, None, 160.3
None, None, -3.419, 74.1, None, None, None, None, 20.63, None, 20.41, 194.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-10 10:00:00, None, None, 158.1
None, None, -3.323, 72.8, None, None, None, None, 17.92, None, 19.64, 211.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-10 11:00:00, None, None, 159.7
None, None, -3.564, 83.9, None, None, None, None, 22.53, None, 12.47, 171.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2017-02-10 12:00:00, None, None, 158.5
None, None, -4.086, 97.1, None, None, None, None, 16.4, None, 11.63, 158.6, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2017-02-10 13:00:00, None, None, 160.3
None, None, -4.115, 99.9, None, None, None, None, 8.72, None, 13.61, 179.3, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2017-02-10 14:00:00, None, None, 161.4
None, None, -4.067, 100.3, None, None, None, None, 9.45, None, 17.51, 178.9, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2017-02-10 15:00:00, None, None, 162.5
None, None, -3.981, 100.2, None, None, None, None, 24.29, None, 7.78, 186.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2017-02-10 16:00:00, None, None, 162.7
None, None, -4.068, 100.1, None, None, None, None, 33.1, None, 6.381, 274.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2017-02-10 17:00:00, None, None, 163.0
None, None, -5.874, 95.5, None, None, None, None, 44.15, None, 8.11, 291.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2017-02-10 18:00:00, None, None, 163.9
None, None, -6.682, 79.1, None, None, None, None, 23.25, None, 13.29, 287.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-10 19:00:00, None, None, 163.1
None, None, -6.594, 74.4, None, None, None, None, 30.69, None, 17.14, 259.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-10 20:00:00, None, None, 164.3
None, None, -7.03, 88.9, None, None, None, None, 13.13, None, 33.75, 277.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-10 21:00:00, None, None, 162.8
None, None, -6.791, 83.1, None, None, None, None, 12.13, None, 40.7, 278.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-10 22:00:00, None, None, 163.4
None, None, -6.919, 84.7, None, None, None, None, 19.43, None, 25.11, 286.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-10 23:00:00, None, None, 163.5
None, None, -6.998, 87.8, None, None, None, None, 20.43, None, 26.34, 287.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-11 00:00:00, None, None, 162.7
None, None, -6.654, 78.6, None, None, None, None, 15.0, None, 30.44, 285.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-11 01:00:00, None, None, 161.2
None, None, -7.01, 82.9, None, None, None, None, 19.27, None, 22.9, 284.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-11 02:00:00, None, None, 163.2
None, None, -7.05, 85.3, None, None, None, None, 14.32, None, 24.57, 285.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-11 03:00:00, None, None, 160.7
None, None, -7.07, 91.8, None, None, None, None, 9.96, None, 30.63, 282.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-11 04:00:00, None, None, 161.5
None, None, -6.802, 77.6, None, None, None, None, 13.68, None, 25.35, 282.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-11 05:00:00, None, None, 162.5
None, None, -7.1, 83.1, None, None, None, None, 14.97, None, 20.92, 284.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-11 06:00:00, None, None, 162.2
None, None, -6.645, 74.4, None, None, None, None, 9.31, None, 28.88, 280.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-11 07:00:00, None, None, 161.9
None, None, -6.566, 74.9, None, None, None, None, 8.06, None, 25.1, 281.6, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-11 08:00:00, None, None, 161.8
None, None, -6.321, 77.4, None, None, None, None, 13.03, None, 19.54, 288.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-11 09:00:00, None, None, 161.5
None, None, -5.629, 76.9, None, None, None, None, 13.56, None, 18.79, 288.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-11 10:00:00, None, None, 161.3
None, None, -5.075, 79.8, None, None, None, None, 11.31, None, 17.36, 285.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-11 11:00:00, None, None, 161.3
None, None, -4.206, 76.2, None, None, None, None, 19.89, None, 17.09, 285.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-11 12:00:00, None, None, 161.3
None, None, -3.297, 73.4, None, None, None, None, 22.69, None, 13.03, 284.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-11 13:00:00, None, None, 160.6
None, None, -3.807, 73.9, None, None, None, None, 13.94, None, 20.92, 283.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-11 14:00:00, None, None, 160.4
None, None, -3.527, 73.5, None, None, None, None, 19.82, None, 15.57, 284.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-11 15:00:00, None, None, 159.9
None, None, -3.996, 73.6, None, None, None, None, 18.76, None, 13.97, 282.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-11 16:00:00, None, None, 159.7
None, None, -5.259, 76.9, None, None, None, None, 29.84, None, 9.85, 293.7, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-11 17:00:00, None, None, 159.4
None, None, -5.707, 83.8, None, None, None, None, 9.69, None, 13.34, 283.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-11 18:00:00, None, None, 159.2
None, None, -5.405, 77.5, None, None, None, None, 18.27, None, 10.94, 273.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-11 19:00:00, None, None, 158.8
None, None, -5.791, 86.6, None, None, None, None, 14.88, None, 9.16, 208.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-11 20:00:00, None, None, 158.5
None, None, -5.83, 90.4, None, None, None, None, 70.5, None, 1.905, 238.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-11 21:00:00, None, None, 158.6
None, None, -6.006, 96.9, None, None, None, None, 16.61, None, 12.19, 144.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2017-02-11 22:00:00, None, None, 158.5
None, None, -6.104, 94.5, None, None, None, None, 11.39, None, 10.72, 154.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-11 23:00:00, None, None, 158.4
None, None, -6.056, 93.4, None, None, None, None, 32.79, None, 3.379, 119.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-12 00:00:00, None, None, 158.2
None, None, -6.3, 94.7, None, None, None, None, 35.28, None, 2.107, 124.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-12 01:00:00, None, None, 158.0
None, None, -6.232, 93.7, None, None, None, None, 14.21, None, 10.46, 105.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-12 02:00:00, None, None, 157.9
None, None, -6.232, 96.0, None, None, None, None, 13.75, None, 12.4, 96.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-12 03:00:00, None, None, 157.7
None, None, -6.008, 88.3, None, None, None, None, 15.96, None, 9.04, 97.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-12 04:00:00, None, None, 157.4
None, None, -5.357, 73.5, None, None, None, None, 18.07, None, 8.47, 109.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-12 05:00:00, None, None, 157.1
None, None, -4.286, 57.33, None, None, None, None, 19.27, None, 8.34, 96.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, 2017-02-12 06:00:00, None, None, 156.4
None, None, -3.662, 52.55, None, None, None, None, 14.95, None, 13.63, 92.9, None, None, None, None, None, -11.0, None, None, None, None, None, None, 2017-02-12 07:00:00, None, None, 156.4
None, None, -2.162, 50.9, None, None, None, None, 28.21, None, 10.67, 117.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-12 08:00:00, None, None, 155.9
None, None, -0.944, 49.33, None, None, None, None, 33.61, None, 11.03, 129.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-12 09:00:00, None, None, 156.0
None, None, -0.344, 48.69, None, None, None, None, 14.09, None, 10.32, 180.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-12 10:00:00, None, None, 156.2
None, None, 1.987, 46.42, None, None, None, None, 48.37, None, 1.942, 129.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-12 11:00:00, None, None, 155.6
None, None, 2.171, 24.49, None, None, None, None, 18.72, None, 10.87, 163.4, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-02-12 12:00:00, None, None, 154.8
None, None, 3.667, 35.89, None, None, None, None, 25.94, None, 10.39, 197.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-12 13:00:00, None, None, 155.2
None, None, 5.425, 47.58, None, None, None, None, 33.81, None, 3.991, 237.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2017-02-12 14:00:00, None, None, 153.6
None, None, 3.673, 25.73, None, None, None, None, 16.02, None, 8.16, 192.0, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-12 15:00:00, None, None, 154.1
None, None, 3.027, 23.04, None, None, None, None, 22.28, None, 10.24, 195.7, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-02-12 16:00:00, None, None, 153.8
None, None, 0.679, 28.63, None, None, None, None, 20.72, None, 8.93, 162.8, None, None, None, None, None, -15.0, None, None, None, None, None, None, 2017-02-12 17:00:00, None, None, 153.9
None, None, 0.593, 28.0, None, None, None, None, 11.79, None, 11.46, 153.7, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-02-12 18:00:00, None, None, 153.8
None, None, 0.709, 24.82, None, None, None, None, 15.49, None, 12.23, 176.6, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-02-12 19:00:00, None, None, 153.6
None, None, -0.146, 28.43, None, None, None, None, 13.72, None, 10.59, 172.5, None, None, None, None, None, -15.0, None, None, None, None, None, None, 2017-02-12 20:00:00, None, None, 153.7
None, None, -0.517, 35.37, None, None, None, None, 20.85, None, 8.2, 127.8, None, None, None, None, None, -13.0, None, None, None, None, None, None, 2017-02-12 21:00:00, None, None, 153.2
None, None, -1.013, 41.81, None, None, None, None, 14.61, None, 10.3, 106.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, 2017-02-12 22:00:00, None, None, 153.5
None, None, -0.331, 31.04, None, None, None, None, 13.51, None, 12.84, 104.7, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-12 23:00:00, None, None, 152.6
None, None, 0.011, 26.51, None, None, None, None, 16.16, None, 8.52, 108.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, 2017-02-13 00:00:00, None, None, 152.7
None, None, 0.725, 21.29, None, None, None, None, 13.32, None, 8.3, 93.3, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2017-02-13 01:00:00, None, None, 152.9
None, None, 0.004, 21.01, None, None, None, None, 43.25, None, 1.855, 164.2, None, None, None, None, None, -20.0, None, None, None, None, None, None, 2017-02-13 02:00:00, None, None, 153.2
None, None, 0.15, 23.15, None, None, None, None, 62.22, None, 1.623, 122.6, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-02-13 03:00:00, None, None, 152.7
None, None, 0.28, 22.64, None, None, None, None, 24.87, None, 11.48, 95.5, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2017-02-13 04:00:00, None, None, 152.0
None, None, 0.785, 21.15, None, None, None, None, 9.06, None, 16.65, 83.9, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2017-02-13 05:00:00, None, None, 151.8
None, None, 1.779, 20.11, None, None, None, None, 9.11, None, 17.75, 81.8, None, None, None, None, None, -19.0, None, None, None, None, None, None, 2017-02-13 06:00:00, None, None, 151.4
None, None, 2.779, 19.74, None, None, None, None, 7.12, None, 16.5, 79.6, None, None, None, None, None, -18.0, None, None, None, None, None, None, 2017-02-13 07:00:00, None, None, 150.9
None, None, 5.289, 19.98, None, None, None, None, 5.312, None, 17.54, 76.8, None, None, None, None, None, -16.0, None, None, None, None, None, None, 2017-02-13 08:00:00, None, None, 150.9
None, None, 5.249, 20.91, None, None, None, None, 6.977, None, 15.72, 79.8, None, None, None, None, None, -15.0, None, None, None, None, None, None, 2017-02-13 09:00:00, None, None, 151.9
None, None, 5.636, 23.23, None, None, None, None, 4.812, None, 19.33, 82.7, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-13 10:00:00, None, None, 152.0
None, None, 7.99, 27.8, None, None, None, None, 7.33, None, 16.68, 85.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-13 11:00:00, None, None, 150.2
None, None, 9.57, 29.85, None, None, None, None, 5.781, None, 15.09, 88.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-13 12:00:00, None, None, 149.2
None, None, 9.75, 29.19, None, None, None, None, 6.362, None, 16.39, 92.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-13 13:00:00, None, None, 148.8
None, None, 11.21, 27.16, None, None, None, None, 9.08, None, 11.83, 95.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-13 14:00:00, None, None, 148.8
None, None, 11.23, 23.14, None, None, None, None, 17.72, None, 6.317, 113.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2017-02-13 15:00:00, None, None, 148.5
None, None, 10.19, 22.25, None, None, None, None, 18.71, None, 7.89, 160.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2017-02-13 16:00:00, None, None, 148.6
None, None, 7.18, 21.62, None, None, None, None, 15.63, None, 8.7, 166.7, None, None, None, None, None, -13.0, None, None, None, None, None, None, 2017-02-13 17:00:00, None, None, 149.3
None, None, 5.472, 39.69, None, None, None, None, 11.2, None, 12.82, 94.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2017-02-13 18:00:00, None, None, 149.2
None, None, 4.984, 37.62, None, None, None, None, 6.755, None, 26.29, 86.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2017-02-13 19:00:00, None, None, 149.7
None, None, 4.775, 24.86, None, None, None, None, 3.98, None, 31.06, 87.4, None, None, None, None, None, -14.0, None, None, None, None, None, None, 2017-02-13 20:00:00, None, None, 149.6
