station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
31.55, None, None, None, 1.486, 280.5, None, None, -28.0, None, None, None, None, None, None, None, None, -15.98, None, None, None, None, 30.86, None, None, None, None, 2017-01-07 01:00:00, None
31.3, None, None, None, 2.05, 316.0, None, None, -28.0, None, None, None, None, None, None, None, None, -16.22, None, None, None, None, 28.19, None, None, None, None, 2017-01-07 02:00:00, None
31.54, None, None, None, 3.377, 315.9, None, None, -28.0, None, None, None, None, None, None, None, None, -16.13, None, None, None, None, 20.13, None, None, None, None, 2017-01-07 03:00:00, None
31.39, None, None, None, 2.336, 320.7, None, None, -28.0, None, None, None, None, None, None, None, None, -16.17, None, None, None, None, 19.91, None, None, None, None, 2017-01-07 04:00:00, None
31.39, None, None, None, 2.044, 315.5, None, None, -28.0, None, None, None, None, None, None, None, None, -16.15, None, None, None, None, 21.71, None, None, None, None, 2017-01-07 05:00:00, None
31.19, None, None, None, 2.414, 299.2, None, None, -28.0, None, None, None, None, None, None, None, None, -16.21, None, None, None, None, 20.39, None, None, None, None, 2017-01-07 06:00:00, None
30.99, None, None, None, 3.146, 331.7, None, None, -28.0, None, None, None, None, None, None, None, None, -16.27, None, None, None, None, 23.08, None, None, None, None, 2017-01-07 07:00:00, None
30.43, None, None, None, 3.325, 330.9, None, None, -29.0, None, None, None, None, None, None, None, None, -16.95, None, None, None, None, 17.07, None, None, None, None, 2017-01-07 08:00:00, None
30.84, None, None, None, 0.98, 282.0, None, None, -29.0, None, None, None, None, None, None, None, None, -16.68, None, None, None, None, 26.76, None, None, None, None, 2017-01-07 09:00:00, None
32.09, None, None, None, 1.116, 321.0, None, None, -27.0, None, None, None, None, None, None, None, None, -14.82, None, None, None, None, 45.09, None, None, None, None, 2017-01-07 10:00:00, None
31.82, None, None, None, 1.392, 317.3, None, None, -25.0, None, None, None, None, None, None, None, None, -13.43, None, None, None, None, 49.76, None, None, None, None, 2017-01-07 11:00:00, None
31.69, None, None, None, 2.286, 327.2, None, None, -25.0, None, None, None, None, None, None, None, None, -12.64, None, None, None, None, 30.16, None, None, None, None, 2017-01-07 12:00:00, None
32.3, None, None, None, 0.64, 289.0, None, None, -23.0, None, None, None, None, None, None, None, None, -11.5, None, None, None, None, 59.95, None, None, None, None, 2017-01-07 13:00:00, None
30.64, None, None, None, 0.818, 296.3, None, None, -25.0, None, None, None, None, None, None, None, None, -12.42, None, None, None, None, 62.57, None, None, None, None, 2017-01-07 14:00:00, None
30.2, None, None, None, 0.276, 32.1, None, None, -26.0, None, None, None, None, None, None, None, None, -13.8, None, None, None, None, 74.3, None, None, None, None, 2017-01-07 15:00:00, None
29.62, None, None, None, 1.618, 351.1, None, None, -28.0, None, None, None, None, None, None, None, None, -15.16, None, None, None, None, 54.85, None, None, None, None, 2017-01-07 16:00:00, None
30.12, None, None, None, 3.216, 359.5, None, None, -28.0, None, None, None, None, None, None, None, None, -16.27, None, None, None, None, 41.0, None, None, None, None, 2017-01-07 17:00:00, None
30.99, None, None, None, 5.798, 4.157, None, None, -28.0, None, None, None, None, None, None, None, None, -16.09, None, None, None, None, 25.0, None, None, None, None, 2017-01-07 18:00:00, None
30.75, None, None, None, 3.401, 1.885, None, None, -28.0, None, None, None, None, None, None, None, None, -16.36, None, None, None, None, 29.81, None, None, None, None, 2017-01-07 19:00:00, None
30.85, None, None, None, 3.192, 8.45, None, None, -28.0, None, None, None, None, None, None, None, None, -16.35, None, None, None, None, 32.99, None, None, None, None, 2017-01-07 20:00:00, None
31.45, None, None, None, 2.012, 30.18, None, None, -27.0, None, None, None, None, None, None, None, None, -15.64, None, None, None, None, 46.63, None, None, None, None, 2017-01-07 21:00:00, None
31.6, None, None, None, 2.927, 17.53, None, None, -27.0, None, None, None, None, None, None, None, None, -15.08, None, None, None, None, 41.07, None, None, None, None, 2017-01-07 22:00:00, None
31.72, None, None, None, 1.424, 92.2, None, None, -27.0, None, None, None, None, None, None, None, None, -14.79, None, None, None, None, 43.33, None, None, None, None, 2017-01-07 23:00:00, None
31.69, None, None, None, 0.641, 102.8, None, None, -27.0, None, None, None, None, None, None, None, None, -14.71, None, None, None, None, 63.85, None, None, None, None, 2017-01-08 00:00:00, None
30.6, None, None, None, 1.662, 358.3, None, None, -28.0, None, None, None, None, None, None, None, None, -15.69, None, None, None, None, 45.17, None, None, None, None, 2017-01-08 01:00:00, None
31.09, None, None, None, 6.592, 348.4, None, None, -27.0, None, None, None, None, None, None, None, None, -15.33, None, None, None, None, 12.52, None, None, None, None, 2017-01-08 02:00:00, None
30.52, None, None, None, 0.729, 354.1, None, None, -28.0, None, None, None, None, None, None, None, None, -16.13, None, None, None, None, 63.68, None, None, None, None, 2017-01-08 03:00:00, None
31.04, None, None, None, 3.445, 105.4, None, None, -28.0, None, None, None, None, None, None, None, None, -15.88, None, None, None, None, 14.53, None, None, None, None, 2017-01-08 04:00:00, None
30.81, None, None, None, 1.96, 119.2, None, None, -28.0, None, None, None, None, None, None, None, None, -16.02, None, None, None, None, 53.14, None, None, None, None, 2017-01-08 05:00:00, None
31.14, None, None, None, 3.909, 338.8, None, None, -28.0, None, None, None, None, None, None, None, None, -15.85, None, None, None, None, 39.85, None, None, None, None, 2017-01-08 06:00:00, None
30.64, None, None, None, 2.461, 345.1, None, None, -28.0, None, None, None, None, None, None, None, None, -16.18, None, None, None, None, 42.2, None, None, None, None, 2017-01-08 07:00:00, None
30.85, None, None, None, 3.162, 56.51, None, None, -28.0, None, None, None, None, None, None, None, None, -16.15, None, None, None, None, 37.6, None, None, None, None, 2017-01-08 08:00:00, None
31.07, None, None, None, 0.592, 2.88, None, None, -28.0, None, None, None, None, None, None, None, None, -15.63, None, None, None, None, 74.7, None, None, None, None, 2017-01-08 09:00:00, None
31.49, None, None, None, 4.161, 334.3, None, None, -26.0, None, None, None, None, None, None, None, None, -14.21, None, None, None, None, 34.52, None, None, None, None, 2017-01-08 10:00:00, None
30.71, None, None, None, 3.972, 113.7, None, None, -26.0, None, None, None, None, None, None, None, None, -13.37, None, None, None, None, 32.1, None, None, None, None, 2017-01-08 11:00:00, None
31.99, None, None, None, 0.946, 170.6, None, None, -23.0, None, None, None, None, None, None, None, None, -10.47, None, None, None, None, 67.57, None, None, None, None, 2017-01-08 12:00:00, None
25.17, None, None, None, 2.879, 298.2, None, None, -25.0, None, None, None, None, None, None, None, None, -10.61, None, None, None, None, 28.79, None, None, None, None, 2017-01-08 13:00:00, None
25.75, None, None, None, 1.785, 326.8, None, None, -27.0, None, None, None, None, None, None, None, None, -12.92, None, None, None, None, 46.85, None, None, None, None, 2017-01-08 14:00:00, None
26.91, None, None, None, 3.008, 347.7, None, None, -27.0, None, None, None, None, None, None, None, None, -13.79, None, None, None, None, 43.35, None, None, None, None, 2017-01-08 15:00:00, None
27.94, None, None, None, 2.121, 39.61, None, None, -27.0, None, None, None, None, None, None, None, None, -14.31, None, None, None, None, 57.42, None, None, None, None, 2017-01-08 16:00:00, None
28.48, None, None, None, 3.76, 351.1, None, None, -27.0, None, None, None, None, None, None, None, None, -14.38, None, None, None, None, 39.96, None, None, None, None, 2017-01-08 17:00:00, None
28.79, None, None, None, 3.076, 16.63, None, None, -27.0, None, None, None, None, None, None, None, None, -14.63, None, None, None, None, 50.76, None, None, None, None, 2017-01-08 18:00:00, None
31.11, None, None, None, 3.996, 357.7, None, None, -26.0, None, None, None, None, None, None, None, None, -13.99, None, None, None, None, 30.46, None, None, None, None, 2017-01-08 19:00:00, None
30.8, None, None, None, 2.431, 10.29, None, None, -26.0, None, None, None, None, None, None, None, None, -14.21, None, None, None, None, 47.66, None, None, None, None, 2017-01-08 20:00:00, None
32.71, None, None, None, 4.775, 349.9, None, None, -25.0, None, None, None, None, None, None, None, None, -13.52, None, None, None, None, 29.44, None, None, None, None, 2017-01-08 21:00:00, None
31.98, None, None, None, 3.267, 356.3, None, None, -25.0, None, None, None, None, None, None, None, None, -13.61, None, None, None, None, 40.76, None, None, None, None, 2017-01-08 22:00:00, None
33.68, None, None, None, 2.454, 29.37, None, None, -24.0, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, 45.12, None, None, None, None, 2017-01-08 23:00:00, None
33.56, None, None, None, 2.345, 87.1, None, None, -24.0, None, None, None, None, None, None, None, None, -12.93, None, None, None, None, 32.55, None, None, None, None, 2017-01-09 00:00:00, None
34.59, None, None, None, 1.06, 97.3, None, None, -24.0, None, None, None, None, None, None, None, None, -12.41, None, None, None, None, 30.26, None, None, None, None, 2017-01-09 01:00:00, None
36.09, None, None, None, 4.0, 101.4, None, None, -23.0, None, None, None, None, None, None, None, None, -11.79, None, None, None, None, 16.43, None, None, None, None, 2017-01-09 02:00:00, None
35.39, None, None, None, 5.277, 79.1, None, None, -23.0, None, None, None, None, None, None, None, None, -12.22, None, None, None, None, 50.59, None, None, None, None, 2017-01-09 03:00:00, None
33.6, None, None, None, 8.24, 117.9, None, None, -24.0, None, None, None, None, None, None, None, None, -12.58, None, None, None, None, 21.51, None, None, None, None, 2017-01-09 04:00:00, None
33.14, None, None, None, 2.78, 156.6, None, None, -25.0, None, None, None, None, None, None, None, None, -13.3, None, None, None, None, 51.51, None, None, None, None, 2017-01-09 05:00:00, None
32.85, None, None, None, 3.128, 175.1, None, None, -25.0, None, None, None, None, None, None, None, None, -13.81, None, None, None, None, 45.94, None, None, None, None, 2017-01-09 06:00:00, None
33.0, None, None, None, 2.056, 199.4, None, None, -26.0, None, None, None, None, None, None, None, None, -13.98, None, None, None, None, 57.64, None, None, None, None, 2017-01-09 07:00:00, None
33.4, None, None, None, 0.216, 176.9, None, None, -25.0, None, None, None, None, None, None, None, None, -13.67, None, None, None, None, 78.6, None, None, None, None, 2017-01-09 08:00:00, None
33.37, None, None, None, 3.903, 142.0, None, None, -25.0, None, None, None, None, None, None, None, None, -13.4, None, None, None, None, 49.79, None, None, None, None, 2017-01-09 09:00:00, None
35.55, None, None, None, 8.37, 105.9, None, None, -23.0, None, None, None, None, None, None, None, None, -12.3, None, None, None, None, 26.09, None, None, None, None, 2017-01-09 10:00:00, None
35.29, None, None, None, 4.544, 110.9, None, None, -23.0, None, None, None, None, None, None, None, None, -11.59, None, None, None, None, 42.66, None, None, None, None, 2017-01-09 11:00:00, None
32.11, None, None, None, 1.79, 308.7, None, None, -24.0, None, None, None, None, None, None, None, None, -12.52, None, None, None, None, 58.7, None, None, None, None, 2017-01-09 12:00:00, None
33.03, None, None, None, 3.881, 259.8, None, None, -24.0, None, None, None, None, None, None, None, None, -11.96, None, None, None, None, 33.86, None, None, None, None, 2017-01-09 13:00:00, None
32.62, None, None, None, 5.781, 256.4, None, None, -24.0, None, None, None, None, None, None, None, None, -11.9, None, None, None, None, 31.34, None, None, None, None, 2017-01-09 14:00:00, None
31.31, None, None, None, 4.637, 300.2, None, None, -25.0, None, None, None, None, None, None, None, None, -12.56, None, None, None, None, 35.87, None, None, None, None, 2017-01-09 15:00:00, None
30.64, None, None, None, 5.318, 293.4, None, None, -26.0, None, None, None, None, None, None, None, None, -13.83, None, None, None, None, 30.93, None, None, None, None, 2017-01-09 16:00:00, None
30.11, None, None, None, 3.933, 293.4, None, None, -27.0, None, None, None, None, None, None, None, None, -14.97, None, None, None, None, 36.31, None, None, None, None, 2017-01-09 17:00:00, None
29.75, None, None, None, 5.095, 307.0, None, None, -28.0, None, None, None, None, None, None, None, None, -15.97, None, None, None, None, 33.25, None, None, None, None, 2017-01-09 18:00:00, None
29.79, None, None, None, 6.628, 311.0, None, None, -29.0, None, None, None, None, None, None, None, None, -17.02, None, None, None, None, 27.27, None, None, None, None, 2017-01-09 19:00:00, None
30.48, None, None, None, 4.557, 325.6, None, None, -29.0, None, None, None, None, None, None, None, None, -17.47, None, None, None, None, 23.21, None, None, None, None, 2017-01-09 20:00:00, None
30.19, None, None, None, 4.614, 321.9, None, None, -30.0, None, None, None, None, None, None, None, None, -18.19, None, None, None, None, 19.86, None, None, None, None, 2017-01-09 21:00:00, None
30.16, None, None, None, 6.738, 328.5, None, None, -31.0, None, None, None, None, None, None, None, None, -18.64, None, None, None, None, 13.67, None, None, None, None, 2017-01-09 22:00:00, None
30.18, None, None, None, 7.03, 341.9, None, None, -31.0, None, None, None, None, None, None, None, None, -18.71, None, None, None, None, 17.97, None, None, None, None, 2017-01-09 23:00:00, None
29.87, None, None, None, 9.76, 342.7, None, None, -31.0, None, None, None, None, None, None, None, None, -19.0, None, None, None, None, 14.37, None, None, None, None, 2017-01-10 00:00:00, None
29.47, None, None, None, 7.18, 343.8, None, None, -32.0, None, None, None, None, None, None, None, None, -19.6, None, None, None, None, 16.47, None, None, None, None, 2017-01-10 01:00:00, None
29.43, None, None, None, 7.14, 330.0, None, None, -32.0, None, None, None, None, None, None, None, None, -20.05, None, None, None, None, 12.94, None, None, None, None, 2017-01-10 02:00:00, None
29.07, None, None, None, 8.83, 345.8, None, None, -33.0, None, None, None, None, None, None, None, None, -20.81, None, None, None, None, 15.13, None, None, None, None, 2017-01-10 03:00:00, None
29.15, None, None, None, 9.46, 345.2, None, None, -33.0, None, None, None, None, None, None, None, None, -20.88, None, None, None, None, 15.83, None, None, None, None, 2017-01-10 04:00:00, None
29.18, None, None, None, 8.4, 343.2, None, None, -33.0, None, None, None, None, None, None, None, None, -21.18, None, None, None, None, 14.82, None, None, None, None, 2017-01-10 05:00:00, None
28.93, None, None, None, 6.669, 0.114, None, None, -33.0, None, None, None, None, None, None, None, None, -21.13, None, None, None, None, 26.47, None, None, None, None, 2017-01-10 06:00:00, None
28.95, None, None, None, 7.46, 353.5, None, None, -34.0, None, None, None, None, None, None, None, None, -21.98, None, None, None, None, 17.62, None, None, None, None, 2017-01-10 07:00:00, None
29.04, None, None, None, 6.609, 352.5, None, None, -34.0, None, None, None, None, None, None, None, None, -22.3, None, None, None, None, 14.1, None, None, None, None, 2017-01-10 08:00:00, None
29.11, None, None, None, 10.54, 350.9, None, None, -33.0, None, None, None, None, None, None, None, None, -20.93, None, None, None, None, 15.14, None, None, None, None, 2017-01-10 09:00:00, None
28.49, None, None, None, 8.28, 344.0, None, None, -32.0, None, None, None, None, None, None, None, None, -20.04, None, None, None, None, 14.21, None, None, None, None, 2017-01-10 10:00:00, None
28.52, None, None, None, 2.392, 327.1, None, None, -30.0, None, None, None, None, None, None, None, None, -17.21, None, None, None, None, 40.04, None, None, None, None, 2017-01-10 11:00:00, None
25.48, None, None, None, 2.578, 311.3, None, None, -28.0, None, None, None, None, None, None, None, None, -14.48, None, None, None, None, 30.47, None, None, None, None, 2017-01-10 12:00:00, None
24.79, None, None, None, 4.204, 322.1, None, None, -28.0, None, None, None, None, None, None, None, None, -13.85, None, None, None, None, 30.11, None, None, None, None, 2017-01-10 13:00:00, None
25.58, None, None, None, 5.147, 320.9, None, None, -30.0, None, None, None, None, None, None, None, None, -16.27, None, None, None, None, 24.06, None, None, None, None, 2017-01-10 15:00:00, None
26.3, None, None, None, 6.16, 336.7, None, None, -32.0, None, None, None, None, None, None, None, None, -18.88, None, None, None, None, 19.57, None, None, None, None, 2017-01-10 16:00:00, None
26.84, None, None, None, 7.3, 349.9, None, None, -33.0, None, None, None, None, None, None, None, None, -20.45, None, None, None, None, 16.43, None, None, None, None, 2017-01-10 17:00:00, None
27.09, None, None, None, 11.88, 352.2, None, None, -34.0, None, None, None, None, None, None, None, None, -21.08, None, None, None, None, 15.1, None, None, None, None, 2017-01-10 18:00:00, None
27.53, None, None, None, 1.761, 6.506, None, None, -35.0, None, None, None, None, None, None, None, None, -22.15, None, None, None, None, 48.22, None, None, None, None, 2017-01-10 19:00:00, None
28.03, None, None, None, 2.8, 10.99, None, None, -35.0, None, None, None, None, None, None, None, None, -22.35, None, None, None, None, 45.63, None, None, None, None, 2017-01-10 20:00:00, None
27.96, None, None, None, 8.85, 4.066, None, None, -35.0, None, None, None, None, None, None, None, None, -22.35, None, None, None, None, 17.39, None, None, None, None, 2017-01-10 21:00:00, None
27.99, None, None, None, 10.99, 1.435, None, None, -35.0, None, None, None, None, None, None, None, None, -22.42, None, None, None, None, 12.06, None, None, None, None, 2017-01-10 22:00:00, None
27.92, None, None, None, 9.09, 349.7, None, None, -35.0, None, None, None, None, None, None, None, None, -22.2, None, None, None, None, 12.81, None, None, None, None, 2017-01-10 23:00:00, None
27.79, None, None, None, 7.41, 11.5, None, None, -35.0, None, None, None, None, None, None, None, None, -22.17, None, None, None, None, 20.76, None, None, None, None, 2017-01-11 00:00:00, None
27.79, None, None, None, 5.161, 18.46, None, None, -35.0, None, None, None, None, None, None, None, None, -22.2, None, None, None, None, 23.48, None, None, None, None, 2017-01-11 01:00:00, None
27.99, None, None, None, 3.269, 18.98, None, None, -35.0, None, None, None, None, None, None, None, None, -22.65, None, None, None, None, 38.84, None, None, None, None, 2017-01-11 02:00:00, None
28.07, None, None, None, 9.57, 357.4, None, None, -35.0, None, None, None, None, None, None, None, None, -22.5, None, None, None, None, 16.81, None, None, None, None, 2017-01-11 03:00:00, None
28.42, None, None, None, 3.197, 5.81, None, None, -35.0, None, None, None, None, None, None, None, None, -22.45, None, None, None, None, 45.33, None, None, None, None, 2017-01-11 04:00:00, None
27.8, None, None, None, 9.18, 1.062, None, None, -34.0, None, None, None, None, None, None, None, None, -21.61, None, None, None, None, 19.98, None, None, None, None, 2017-01-11 05:00:00, None
27.68, None, None, None, 6.83, 12.3, None, None, -34.0, None, None, None, None, None, None, None, None, -21.6, None, None, None, None, 27.72, None, None, None, None, 2017-01-11 06:00:00, None
27.53, None, None, None, 8.08, 1.784, None, None, -34.0, None, None, None, None, None, None, None, None, -21.11, None, None, None, None, 20.1, None, None, None, None, 2017-01-11 07:00:00, None
27.4, None, None, None, 9.08, 354.4, None, None, -33.0, None, None, None, None, None, None, None, None, -20.48, None, None, None, None, 18.98, None, None, None, None, 2017-01-11 08:00:00, None
27.04, None, None, None, 7.68, 354.5, None, None, -32.0, None, None, None, None, None, None, None, None, -19.27, None, None, None, None, 24.32, None, None, None, None, 2017-01-11 09:00:00, None
26.52, None, None, None, 3.911, 357.4, None, None, -31.0, None, None, None, None, None, None, None, None, -17.74, None, None, None, None, 31.92, None, None, None, None, 2017-01-11 10:00:00, None
25.65, None, None, None, 1.828, 113.1, None, None, -29.0, None, None, None, None, None, None, None, None, -15.47, None, None, None, None, 37.66, None, None, None, None, 2017-01-11 11:00:00, None
24.04, None, None, None, 1.792, 109.1, None, None, -26.0, None, None, None, None, None, None, None, None, -11.35, None, None, None, None, 30.11, None, None, None, None, 2017-01-11 12:00:00, None
23.06, None, None, None, 1.235, 137.6, None, None, -24.0, None, None, None, None, None, None, None, None, -8.27, None, None, None, None, 36.44, None, None, None, None, 2017-01-11 13:00:00, None
22.63, None, None, None, 1.137, 241.1, None, None, -23.0, None, None, None, None, None, None, None, None, -6.833, None, None, None, None, 43.84, None, None, None, None, 2017-01-11 14:00:00, None
23.06, None, None, None, 0.922, 148.0, None, None, -24.0, None, None, None, None, None, None, None, None, -8.71, None, None, None, None, 43.07, None, None, None, None, 2017-01-11 15:00:00, None
24.19, None, None, None, 0.516, 193.7, None, None, -27.0, None, None, None, None, None, None, None, None, -12.26, None, None, None, None, 53.89, None, None, None, None, 2017-01-11 16:00:00, None
25.21, None, None, None, 2.048, 323.4, None, None, -30.0, None, None, None, None, None, None, None, None, -15.65, None, None, None, None, 32.19, None, None, None, None, 2017-01-11 17:00:00, None
25.97, None, None, None, 2.221, 334.0, None, None, -31.0, None, None, None, None, None, None, None, None, -17.56, None, None, None, None, 33.36, None, None, None, None, 2017-01-11 18:00:00, None
26.33, None, None, None, 5.934, 343.1, None, None, -31.0, None, None, None, None, None, None, None, None, -17.93, None, None, None, None, 16.52, None, None, None, None, 2017-01-11 19:00:00, None
26.74, None, None, None, 1.721, 351.7, None, None, -32.0, None, None, None, None, None, None, None, None, -18.88, None, None, None, None, 53.74, None, None, None, None, 2017-01-11 20:00:00, None
26.89, None, None, None, 0.81, 4.901, None, None, -32.0, None, None, None, None, None, None, None, None, -19.37, None, None, None, None, 63.19, None, None, None, None, 2017-01-11 21:00:00, None
27.11, None, None, None, 1.589, 42.03, None, None, -32.0, None, None, None, None, None, None, None, None, -19.09, None, None, None, None, 47.77, None, None, None, None, 2017-01-11 22:00:00, None
27.27, None, None, None, 3.352, 104.6, None, None, -32.0, None, None, None, None, None, None, None, None, -18.59, None, None, None, None, 12.58, None, None, None, None, 2017-01-11 23:00:00, None
27.22, None, None, None, 2.862, 105.5, None, None, -31.0, None, None, None, None, None, None, None, None, -18.44, None, None, None, None, 22.54, None, None, None, None, 2017-01-12 00:00:00, None
26.94, None, None, None, 6.19, 108.0, None, None, -32.0, None, None, None, None, None, None, None, None, -18.51, None, None, None, None, 14.83, None, None, None, None, 2017-01-12 01:00:00, None
26.78, None, None, None, 6.041, 107.4, None, None, -32.0, None, None, None, None, None, None, None, None, -18.61, None, None, None, None, 13.09, None, None, None, None, 2017-01-12 02:00:00, None
27.14, None, None, None, 9.26, 122.6, None, None, -32.0, None, None, None, None, None, None, None, None, -19.2, None, None, None, None, 15.75, None, None, None, None, 2017-01-12 03:00:00, None
27.29, None, None, None, 9.05, 123.4, None, None, -32.0, None, None, None, None, None, None, None, None, -19.27, None, None, None, None, 16.21, None, None, None, None, 2017-01-12 04:00:00, None
27.4, None, None, None, 3.583, 160.0, None, None, -32.0, None, None, None, None, None, None, None, None, -19.64, None, None, None, None, 31.8, None, None, None, None, 2017-01-12 05:00:00, None
27.44, None, None, None, 5.63, 130.3, None, None, -32.0, None, None, None, None, None, None, None, None, -19.39, None, None, None, None, 19.78, None, None, None, None, 2017-01-12 06:00:00, None
27.62, None, None, None, 2.881, 136.5, None, None, -32.0, None, None, None, None, None, None, None, None, -19.58, None, None, None, None, 43.86, None, None, None, None, 2017-01-12 07:00:00, None
27.63, None, None, None, 6.62, 121.2, None, None, -32.0, None, None, None, None, None, None, None, None, -19.79, None, None, None, None, 14.64, None, None, None, None, 2017-01-12 08:00:00, None
27.83, None, None, None, 2.145, 192.4, None, None, -32.0, None, None, None, None, None, None, None, None, -19.45, None, None, None, None, 50.61, None, None, None, None, 2017-01-12 09:00:00, None
27.14, None, None, None, 1.171, 210.4, None, None, -31.0, None, None, None, None, None, None, None, None, -17.55, None, None, None, None, 67.66, None, None, None, None, 2017-01-12 10:00:00, None
25.89, None, None, None, 5.681, 138.0, None, None, -30.0, None, None, None, None, None, None, None, None, -15.85, None, None, None, None, 26.45, None, None, None, None, 2017-01-12 11:00:00, None
24.57, None, None, None, 4.538, 138.7, None, None, -28.0, None, None, None, None, None, None, None, None, -13.32, None, None, None, None, 31.48, None, None, None, None, 2017-01-12 12:00:00, None
23.65, None, None, None, 0.937, 186.2, None, None, -25.0, None, None, None, None, None, None, None, None, -10.25, None, None, None, None, 67.27, None, None, None, None, 2017-01-12 13:00:00, None
23.56, None, None, None, 2.813, 207.1, None, None, -25.0, None, None, None, None, None, None, None, None, -9.94, None, None, None, None, 44.08, None, None, None, None, 2017-01-12 14:00:00, None
23.74, None, None, None, 1.383, 210.4, None, None, -26.0, None, None, None, None, None, None, None, None, -10.77, None, None, None, None, 53.66, None, None, None, None, 2017-01-12 15:00:00, None
24.47, None, None, None, 2.232, 159.9, None, None, -28.0, None, None, None, None, None, None, None, None, -13.19, None, None, None, None, 35.99, None, None, None, None, 2017-01-12 16:00:00, None
25.89, None, None, None, 7.28, 117.4, None, None, -31.0, None, None, None, None, None, None, None, None, -17.08, None, None, None, None, 14.55, None, None, None, None, 2017-01-12 17:00:00, None
27.0, None, None, None, 4.917, 154.0, None, None, -31.0, None, None, None, None, None, None, None, None, -17.89, None, None, None, None, 31.69, None, None, None, None, 2017-01-12 18:00:00, None
26.91, None, None, None, 5.048, 108.9, None, None, -30.0, None, None, None, None, None, None, None, None, -17.01, None, None, None, None, 23.49, None, None, None, None, 2017-01-12 19:00:00, None
26.81, None, None, None, 4.385, 146.6, None, None, -30.0, None, None, None, None, None, None, None, None, -17.07, None, None, None, None, 41.43, None, None, None, None, 2017-01-12 20:00:00, None
26.74, None, None, None, 7.54, 112.8, None, None, -30.0, None, None, None, None, None, None, None, None, -17.05, None, None, None, None, 14.2, None, None, None, None, 2017-01-12 21:00:00, None
