station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
90.1, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 50.59, None, -12.6, None, None, None, None, None, None, None, None, None, 2017-01-06 14:00:00, None
88.9, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 50.46, None, -12.36, None, None, None, None, None, None, None, None, None, 2017-01-06 15:00:00, None
88.3, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 50.42, None, -13.02, None, None, None, None, None, None, None, None, None, 2017-01-06 16:00:00, None
89.6, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 50.33, None, -12.64, None, None, None, None, None, None, None, None, None, 2017-01-06 17:00:00, None
89.1, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 50.43, None, -12.93, None, None, None, None, None, None, None, None, None, 2017-01-06 18:00:00, None
88.6, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 50.34, None, -12.46, None, None, None, None, None, None, None, None, None, 2017-01-06 20:00:00, None
89.2, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 50.54, None, -12.64, None, None, None, None, None, None, None, None, None, 2017-01-06 21:00:00, None
88.6, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 50.56, None, -12.74, None, None, None, None, None, None, None, None, None, 2017-01-06 22:00:00, None
87.3, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, None, 50.55, None, -13.4, None, None, None, None, None, None, None, None, None, 2017-01-06 23:00:00, None
86.1, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, None, 50.54, None, -13.07, None, None, None, None, None, None, None, None, None, 2017-01-07 00:00:00, None
