station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW
None, -9.22, 69.64, None, None, None, None, 36.14, None, 1.646, 224.9, None, None, None, None, None, None, None, None, None, 2017-01-13 09:00:00, None, 179.8
None, -8.25, 65.73, None, None, None, None, 20.65, None, 2.036, 223.0, None, None, None, None, None, None, None, None, None, 2017-01-13 10:00:00, None, 178.9
None, -6.917, 66.67, None, None, None, None, 16.91, None, 2.425, 230.9, None, None, None, None, None, None, None, None, None, 2017-01-13 11:00:00, None, 178.8
None, -5.586, 62.08, None, None, None, None, 26.91, None, 1.999, 230.1, None, None, None, None, None, None, None, None, None, 2017-01-13 12:00:00, None, 178.9
None, -5.174, 62.98, None, None, None, None, 35.97, None, 1.143, 237.8, None, None, None, None, None, None, None, None, None, 2017-01-13 13:00:00, None, 179.4
None, -4.972, 60.02, None, None, None, None, 66.85, None, 0.59, 268.6, None, None, None, None, None, None, None, None, None, 2017-01-13 14:00:00, None, 179.4
None, -4.932, 50.79, None, None, None, None, 71.35, None, 0.81, 215.3, None, None, None, None, None, None, None, None, None, 2017-01-13 15:00:00, None, 179.9
None, -5.55, 55.29, None, None, None, None, 48.05, None, 0.488, 195.4, None, None, None, None, None, None, None, None, None, 2017-01-13 16:00:00, None, 179.9
None, -5.948, 45.76, None, None, None, None, 53.35, None, 1.067, 202.3, None, None, None, None, None, None, None, None, None, 2017-01-13 17:00:00, None, 180.1
None, -6.933, 62.74, None, None, None, None, 34.71, None, 1.952, 213.5, None, None, None, None, None, None, None, None, None, 2017-01-13 18:00:00, None, 179.4
None, -6.404, 57.02, None, None, None, None, 13.5, None, 3.183, 226.0, None, None, None, None, None, None, None, None, None, 2017-01-13 19:00:00, None, 179.0
None, -6.312, 52.86, None, None, None, None, 17.07, None, 3.582, 229.1, None, None, None, None, None, None, None, None, None, 2017-01-13 20:00:00, None, 179.3
None, -6.364, 58.14, None, None, None, None, 18.61, None, 2.841, 229.0, None, None, None, None, None, None, None, None, None, 2017-01-13 21:00:00, None, 179.1
