station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 50.51, 125.1, None, None, None, None, None, None, None, None, None, None, None, -15.65, None, None, None, None, 5.226, None, None, None, None, 2017-01-06 14:00:00, None
None, None, None, None, 63.2, 124.6, None, None, None, None, None, None, None, None, None, None, None, -15.78, None, None, None, None, 5.087, None, None, None, None, 2017-01-06 15:00:00, None
None, None, None, None, 68.23, 125.5, None, None, None, None, None, None, None, None, None, None, None, -16.3, None, None, None, None, 6.025, None, None, None, None, 2017-01-06 16:00:00, None
None, None, None, None, 51.73, 114.0, None, None, None, None, None, None, None, None, None, None, None, -16.43, None, None, None, None, 4.346, None, None, None, None, 2017-01-06 17:00:00, None
None, None, None, None, 66.33, 118.4, None, None, None, None, None, None, None, None, None, None, None, -16.36, None, None, None, None, 3.906, None, None, None, None, 2017-01-06 18:00:00, None
None, None, None, None, 72.0, 116.5, None, None, None, None, None, None, None, None, None, None, None, -16.34, None, None, None, None, 3.808, None, None, None, None, 2017-01-06 19:00:00, None
None, None, None, None, 73.5, 118.7, None, None, None, None, None, None, None, None, None, None, None, -16.34, None, None, None, None, 4.387, None, None, None, None, 2017-01-06 20:00:00, None
None, None, None, None, 74.7, 120.2, None, None, None, None, None, None, None, None, None, None, None, -16.36, None, None, None, None, 5.152, None, None, None, None, 2017-01-06 21:00:00, None
None, None, None, None, 70.2, 121.5, None, None, None, None, None, None, None, None, None, None, None, -16.46, None, None, None, None, 5.453, None, None, None, None, 2017-01-06 22:00:00, None
None, None, None, None, 74.5, 120.8, None, None, None, None, None, None, None, None, None, None, None, -16.59, None, None, None, None, 6.394, None, None, None, None, 2017-01-06 23:00:00, None
