station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -15.55, 83.4, None, None, None, None, 7.973, None, 0.0, 55.94, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-09 22:00:00, None, None
None, -16.56, 82.3, None, None, None, None, 7.248, None, 0.0, 53.94, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-09 23:00:00, None, None
None, -17.68, 81.1, None, None, None, None, 7.217, None, 0.0, 46.24, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 00:00:00, None, None
None, -17.96, 80.9, None, None, None, None, 9.83, None, 0.0, 54.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 01:00:00, None, None
None, -18.76, 80.1, None, None, None, None, 10.84, None, 0.0, 50.74, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 02:00:00, None, None
None, -19.09, 79.62, None, None, None, None, 10.27, None, 0.0, 56.23, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 03:00:00, None, None
None, -19.04, 79.68, None, None, None, None, 9.16, None, 0.0, 48.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 04:00:00, None, None
None, -18.61, 80.2, None, None, None, None, 10.22, None, 0.0, 34.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 05:00:00, None, None
None, -18.74, 79.96, None, None, None, None, 15.22, None, 0.0, 39.61, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 06:00:00, None, None
None, -18.91, 79.71, None, None, None, None, 16.2, None, 0.0, 10.94, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 07:00:00, None, None
None, -19.36, 79.43, None, None, None, None, 13.06, None, 0.0, 14.86, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 08:00:00, None, None
None, -19.01, 79.78, None, None, None, None, 21.66, None, 0.0, 14.74, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 09:00:00, None, None
None, -18.41, 80.1, None, None, None, None, 19.5, None, 0.0, 21.82, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 10:00:00, None, None
None, -17.94, 80.8, None, None, None, None, 21.67, None, 0.0, 20.94, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 11:00:00, None, None
None, -17.58, 81.0, None, None, None, None, 22.63, None, 0.0, 3.969, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 12:00:00, None, None
None, -17.08, 81.6, None, None, None, None, 28.84, None, 0.0, 359.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 13:00:00, None, None
None, -18.3, 80.2, None, None, None, None, 21.87, None, 0.0, 2.708, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 15:00:00, None, None
None, -19.36, 79.25, None, None, None, None, 18.92, None, 0.0, 2.435, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 16:00:00, None, None
None, -19.97, 78.78, None, None, None, None, 19.76, None, 0.0, 9.38, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 17:00:00, None, None
None, -20.41, 78.32, None, None, None, None, 22.81, None, 0.0, 352.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 18:00:00, None, None
None, -20.52, 78.39, None, None, None, None, 24.38, None, 0.0, 326.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 19:00:00, None, None
None, -20.77, 78.1, None, None, None, None, 22.44, None, 0.0, 309.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 20:00:00, None, None
None, -20.92, 77.53, None, None, None, None, 21.39, None, 0.0, 332.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 21:00:00, None, None
None, -21.12, 76.98, None, None, None, None, 21.81, None, 0.0, 343.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 22:00:00, None, None
None, -21.04, 73.54, None, None, None, None, 16.45, None, 0.0, 320.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-10 23:00:00, None, None
None, -21.08, 76.56, None, None, None, None, 21.44, None, 0.0, 339.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 00:00:00, None, None
None, -20.62, 73.14, None, None, None, None, 22.54, None, 0.0, 347.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 01:00:00, None, None
None, -20.02, 68.48, None, None, None, None, 28.45, None, 0.0, 335.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 02:00:00, None, None
None, -20.54, 74.9, None, None, None, None, 30.67, None, 0.0, 328.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 03:00:00, None, None
None, -20.13, 73.68, None, None, None, None, 16.7, None, 0.0, 338.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 04:00:00, None, None
None, -20.05, 73.65, None, None, None, None, 19.59, None, 0.0, 348.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 05:00:00, None, None
None, -19.69, 73.15, None, None, None, None, 20.11, None, 0.0, 348.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 06:00:00, None, None
None, -19.74, 73.71, None, None, None, None, 16.42, None, 0.0, 346.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 07:00:00, None, None
None, -19.39, 74.04, None, None, None, None, 18.27, None, 0.0, 340.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 08:00:00, None, None
None, -19.37, 74.66, None, None, None, None, 17.57, None, 0.0, 336.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 09:00:00, None, None
None, -18.43, 75.19, None, None, None, None, 17.25, None, 0.0, 4.338, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 10:00:00, None, None
None, -17.93, 76.59, None, None, None, None, 21.4, None, 0.0, 342.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 11:00:00, None, None
None, -18.0, 78.62, None, None, None, None, 13.19, None, 0.0, 350.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 12:00:00, None, None
None, -15.58, 76.23, None, None, None, None, None, None, 2.044, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 13:00:00, None, None
None, -15.69, 76.7, None, None, None, None, 26.15, None, 8.09, 56.24, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 14:00:00, None, None
None, -15.57, 75.46, None, None, None, None, 18.1, None, 12.34, 49.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 15:00:00, None, None
None, -15.55, 73.89, None, None, None, None, 9.15, None, 17.15, 44.35, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 16:00:00, None, None
None, -15.83, 74.97, None, None, None, None, 9.7, None, 20.74, 42.31, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 17:00:00, None, None
None, -13.76, 63.02, None, None, None, None, 16.02, None, 19.16, 54.69, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 18:00:00, None, None
None, -14.1, 62.78, None, None, None, None, 8.76, None, 19.79, 89.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 19:00:00, None, None
None, -12.11, 55.39, None, None, None, None, 8.44, None, 25.09, 85.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 20:00:00, None, None
None, -11.8, 53.69, None, None, None, None, 8.83, None, 22.65, 73.17, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 21:00:00, None, None
None, -11.09, 50.97, None, None, None, None, 10.9, None, 20.06, 74.06, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 22:00:00, None, None
None, -10.98, 51.25, None, None, None, None, 8.34, None, 14.26, 88.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-11 23:00:00, None, None
None, -11.41, 51.77, None, None, None, None, 8.61, None, 14.83, 87.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 00:00:00, None, None
None, -10.25, 48.26, None, None, None, None, 10.7, None, 10.37, 107.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 01:00:00, None, None
None, -10.08, 47.0, None, None, None, None, 6.819, None, 9.09, 91.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 02:00:00, None, None
None, -9.44, 43.92, None, None, None, None, 48.94, None, 8.57, 157.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 03:00:00, None, None
None, -9.32, 43.37, None, None, None, None, 10.78, None, 14.68, 200.9, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 04:00:00, None, None
None, -9.48, 43.06, None, None, None, None, 9.35, None, 17.71, 227.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 05:00:00, None, None
None, -10.16, 46.93, None, None, None, None, 7.001, None, 17.13, 234.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 06:00:00, None, None
None, -11.01, 51.0, None, None, None, None, 12.65, None, 14.21, 225.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 07:00:00, None, None
None, -10.71, 48.57, None, None, None, None, 13.69, None, 14.0, 230.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 08:00:00, None, None
None, -10.22, 44.91, None, None, None, None, 15.35, None, 16.28, 224.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 09:00:00, None, None
None, -9.83, 56.34, None, None, None, None, 32.32, None, 12.39, 211.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 10:00:00, None, None
None, -9.25, 56.59, None, None, None, None, 26.04, None, 9.86, 216.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 11:00:00, None, None
None, -9.27, 53.83, None, None, None, None, 24.28, None, 10.43, 211.2, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 12:00:00, None, None
None, -8.96, 56.95, None, None, None, None, 35.68, None, 7.759, 205.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 13:00:00, None, None
None, -9.43, 55.12, None, None, None, None, 33.38, None, 10.59, 202.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 14:00:00, None, None
None, -9.47, 53.4, None, None, None, None, 27.78, None, 11.73, 197.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 15:00:00, None, None
None, -9.56, 48.14, None, None, None, None, 22.62, None, 13.29, 221.4, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 16:00:00, None, None
None, -10.1, 50.69, None, None, None, None, 21.16, None, 16.15, 225.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 17:00:00, None, None
None, -10.13, 47.18, None, None, None, None, 11.37, None, 16.46, 217.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 18:00:00, None, None
None, -9.96, 44.73, None, None, None, None, 9.14, None, 16.04, 227.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 19:00:00, None, None
None, -9.92, 47.2, None, None, None, None, 11.14, None, 16.75, 232.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 20:00:00, None, None
None, -9.84, 53.02, None, None, None, None, 11.35, None, 18.08, 232.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 21:00:00, None, None
None, -9.97, 57.04, None, None, None, None, 12.71, None, 19.41, 226.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 22:00:00, None, None
None, -9.96, 56.57, None, None, None, None, 13.03, None, 15.26, 231.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-12 23:00:00, None, None
None, -9.65, 56.2, None, None, None, None, 17.82, None, 16.49, 232.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-13 00:00:00, None, None
None, -9.77, 58.45, None, None, None, None, 21.61, None, 16.62, 210.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-13 01:00:00, None, None
None, -9.83, 63.77, None, None, None, None, 19.08, None, 15.97, 207.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-13 02:00:00, None, None
None, -9.69, 60.95, None, None, None, None, 26.02, None, 12.48, 206.1, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-13 03:00:00, None, None
None, -9.17, 52.84, None, None, None, None, 20.12, None, 11.68, 212.6, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-13 04:00:00, None, None
None, -9.22, 48.41, None, None, None, None, 17.86, None, 12.74, 213.7, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-13 05:00:00, None, None
None, -9.33, 52.37, None, None, None, None, 22.25, None, 13.37, 211.8, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-13 06:00:00, None, None
None, -8.65, 46.53, None, None, None, None, 25.85, None, 10.67, 212.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-13 07:00:00, None, None
None, -8.41, 45.18, None, None, None, None, 14.75, None, 14.03, 229.0, None, None, None, None, None, None, None, None, None, None, None, None, None, 2017-01-13 08:00:00, None, None
