station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -6.957, 72.24, None, None, 27.82, 0.858, 107.8, None, None, None, None, None, None, -11.0, 950.0, None, None, None, 2017-01-06 14:00:00, None, 30.3, None
None, -7.04, 74.57, None, None, 24.06, 1.303, 113.3, None, None, None, None, None, None, -10.0, 950.0, None, None, None, 2017-01-06 15:00:00, None, 30.44, None
None, -7.863, 77.06, None, None, 39.89, 2.093, 9.55, None, None, None, None, None, None, -11.0, 951.0, None, None, None, 2017-01-06 16:00:00, None, 30.42, None
None, -9.33, 82.3, None, None, 27.61, 1.33, 307.6, None, None, None, None, None, None, -12.0, 951.0, None, None, None, 2017-01-06 17:00:00, None, 30.3, None
None, -9.71, 84.2, None, None, 38.24, 0.306, 288.7, None, None, None, None, None, None, -12.0, 952.0, None, None, None, 2017-01-06 18:00:00, None, 30.41, None
None, -10.0, 85.8, None, None, 50.23, 0.2, 306.5, None, None, None, None, None, None, -12.0, 952.0, None, None, None, 2017-01-06 19:00:00, None, 30.22, None
None, -10.85, 87.0, None, None, 32.56, 0.221, 298.3, None, None, None, None, None, None, -12.0, 952.0, None, None, None, 2017-01-06 20:00:00, None, 29.9, None
None, -11.39, 88.5, None, None, 40.62, 0.025, 281.8, None, None, None, None, None, None, -13.0, 952.0, None, None, None, 2017-01-06 21:00:00, None, 29.85, None
None, -11.87, 89.2, None, None, 28.26, 0.273, 277.2, None, None, None, None, None, None, -13.0, 953.0, None, None, None, 2017-01-06 22:00:00, None, 29.87, None
None, -12.31, 89.3, None, None, 34.89, 0.049, 281.2, None, None, None, None, None, None, -14.0, 954.0, None, None, None, 2017-01-06 23:00:00, None, 29.8, None
None, -12.01, 89.6, None, None, 35.98, 0.119, 279.0, None, None, None, None, None, None, -13.0, 954.0, None, None, None, 2017-01-07 00:00:00, None, 29.89, None
None, -11.47, 89.4, None, None, 51.48, 0.124, 289.3, None, None, None, None, None, None, -13.0, 954.0, None, None, None, 2017-01-07 01:00:00, None, 29.87, None
None, -11.48, 89.1, None, None, 43.84, 0.599, 277.7, None, None, None, None, None, None, -13.0, 953.0, None, None, None, 2017-01-07 02:00:00, None, 29.85, None
None, -11.09, 88.8, None, None, 45.15, 1.581, 235.7, None, None, None, None, None, None, -12.0, 954.0, None, None, None, 2017-01-07 03:00:00, None, 29.83, None
None, -11.09, 88.9, None, None, 45.77, 0.321, 242.6, None, None, None, None, None, None, -12.0, 953.0, None, None, None, 2017-01-07 04:00:00, None, 30.39, None
None, -11.05, 89.2, None, None, 70.3, 1.054, 266.7, None, None, None, None, None, None, -12.0, 953.0, None, None, None, 2017-01-07 05:00:00, None, 30.51, None
None, -10.61, 89.6, None, None, 62.73, 1.703, 261.2, None, None, None, None, None, None, -12.0, 953.0, None, None, None, 2017-01-07 06:00:00, None, 30.47, None
None, -11.0, 89.3, None, None, 63.75, 1.999, 276.8, None, None, None, None, None, None, -12.0, 953.0, None, None, None, 2017-01-07 07:00:00, None, 30.0, None
None, -10.91, 89.0, None, None, 59.69, 1.666, 247.0, None, None, None, None, None, None, -12.0, 953.0, None, None, None, 2017-01-07 08:00:00, None, 30.13, None
None, -10.18, 88.8, None, None, 63.44, 1.164, 270.1, None, None, None, None, None, None, -12.0, 953.0, None, None, None, 2017-01-07 09:00:00, None, 29.66, None
None, -6.119, 73.9, None, None, 47.62, 7.841, 46.22, None, None, None, None, None, None, -9.0, 952.0, None, None, None, 2017-01-07 10:00:00, None, 29.92, None
None, -5.765, 71.26, None, None, 36.74, 10.47, 60.51, None, None, None, None, None, None, -10.0, 951.0, None, None, None, 2017-01-07 11:00:00, None, 29.8, None
None, -5.637, 71.04, None, None, 35.99, 9.5, 65.22, None, None, None, None, None, None, -10.0, 950.0, None, None, None, 2017-01-07 12:00:00, None, 29.69, None
None, -5.554, 70.08, None, None, 33.7, 10.57, 72.49, None, None, None, None, None, None, -10.0, 949.0, None, None, None, 2017-01-07 13:00:00, None, 29.74, None
None, -5.477, 69.59, None, None, 37.07, 9.16, 47.89, None, None, None, None, None, None, -10.0, 948.0, None, None, None, 2017-01-07 14:00:00, None, 29.9, None
None, -5.694, 70.28, None, None, 37.45, 10.42, 42.0, None, None, None, None, None, None, -10.0, 948.0, None, None, None, 2017-01-07 15:00:00, None, 29.68, None
None, -5.971, 73.53, None, None, 34.95, 8.15, 41.67, None, None, None, None, None, None, -9.0, 947.0, None, None, None, 2017-01-07 16:00:00, None, 29.87, None
None, -5.863, 74.97, None, None, 40.61, 6.117, 53.9, None, None, None, None, None, None, -9.0, 946.0, None, None, None, 2017-01-07 17:00:00, None, 29.76, None
None, -5.957, 75.39, None, None, 34.94, 6.337, 32.73, None, None, None, None, None, None, -9.0, 946.0, None, None, None, 2017-01-07 18:00:00, None, 29.8, None
None, -6.004, 75.47, None, None, 31.0, 5.769, 26.37, None, None, None, None, None, None, -9.0, 946.0, None, None, None, 2017-01-07 19:00:00, None, 29.3, None
None, -6.044, 75.9, None, None, 29.22, 4.775, 4.433, None, None, None, None, None, None, -9.0, 946.0, None, None, None, 2017-01-07 20:00:00, None, 29.43, None
None, -5.961, 75.15, None, None, 24.51, 2.931, 343.6, None, None, None, None, None, None, -9.0, 947.0, None, None, None, 2017-01-07 21:00:00, None, 29.38, None
None, -6.165, 80.5, None, None, 30.07, 3.425, 360.0, None, None, None, None, None, None, -9.0, 947.0, None, None, None, 2017-01-07 22:00:00, None, 29.54, None
None, -6.733, 86.3, None, None, 59.23, 1.391, 301.1, None, None, None, None, None, None, -8.0, 948.0, None, None, None, 2017-01-07 23:00:00, None, 29.59, None
None, -7.168, 88.8, None, None, 19.98, 0.856, 245.6, None, None, None, None, None, None, -9.0, 949.0, None, None, None, 2017-01-08 00:00:00, None, 29.53, None
None, -7.412, 89.7, None, None, 17.76, 0.244, 235.7, None, None, None, None, None, None, -9.0, 950.0, None, None, None, 2017-01-08 01:00:00, None, 29.72, None
None, -8.25, 90.1, None, None, 36.85, 0.048, 258.6, None, None, None, None, None, None, -9.0, 950.0, None, None, None, 2017-01-08 02:00:00, None, 29.72, None
None, -8.89, 89.9, None, None, 14.63, 0.475, 306.6, None, None, None, None, None, None, -10.0, 952.0, None, None, None, 2017-01-08 03:00:00, None, 29.71, None
None, -8.8, 87.2, None, None, 16.02, 1.026, 320.5, None, None, None, None, None, None, -10.0, 952.0, None, None, None, 2017-01-08 04:00:00, None, 29.79, None
None, -8.36, 85.8, None, None, 23.57, 0.252, 298.4, None, None, None, None, None, None, -10.0, 952.0, None, None, None, 2017-01-08 05:00:00, None, 29.79, None
None, -8.12, 84.9, None, None, 26.64, 0.124, 325.0, None, None, None, None, None, None, -10.0, 952.0, None, None, None, 2017-01-08 06:00:00, None, 29.79, None
None, -7.686, 86.6, None, None, 59.74, 0.012, 269.5, None, None, None, None, None, None, -9.0, 952.0, None, None, None, 2017-01-08 07:00:00, None, 29.69, None
None, -7.563, 88.0, None, None, 50.25, 0.051, 237.0, None, None, None, None, None, None, -9.0, 952.0, None, None, None, 2017-01-08 08:00:00, None, 29.64, None
None, -7.353, 88.6, None, None, 32.06, 0.573, 221.1, None, None, None, None, None, None, -9.0, 952.0, None, None, None, 2017-01-08 09:00:00, None, 29.6, None
None, -6.295, 86.2, None, None, 54.06, 0.572, 145.8, None, None, None, None, None, None, -8.0, 950.0, None, None, None, 2017-01-08 10:00:00, None, 29.64, None
None, -4.121, 77.59, None, None, 72.0, 1.754, 123.1, None, None, None, None, None, None, -7.0, 949.0, None, None, None, 2017-01-08 11:00:00, None, 29.84, None
None, -3.755, 70.28, None, None, 38.22, 6.96, 63.49, None, None, None, None, None, None, -8.0, 948.0, None, None, None, 2017-01-08 12:00:00, None, 29.66, None
None, -3.62, 69.85, None, None, 39.64, 8.4, 55.47, None, None, None, None, None, None, -8.0, 946.0, None, None, None, 2017-01-08 13:00:00, None, 29.63, None
None, -3.327, 70.79, None, None, 39.35, 9.11, 63.68, None, None, None, None, None, None, -7.0, 943.0, None, None, None, 2017-01-08 14:00:00, None, 29.72, None
None, -3.099, 72.31, None, None, 29.42, 7.93, 96.5, None, None, None, None, None, None, -7.0, 942.0, None, None, None, 2017-01-08 15:00:00, None, 29.65, None
None, -2.992, 71.2, None, None, 26.69, 8.09, 94.5, None, None, None, None, None, None, -7.0, 941.0, None, None, None, 2017-01-08 16:00:00, None, 29.67, None
None, -3.17, 70.38, None, None, 40.57, 9.23, 50.25, None, None, None, None, None, None, -7.0, 939.0, None, None, None, 2017-01-08 17:00:00, None, 29.32, None
None, -3.925, 82.0, None, None, 38.29, 9.26, 50.56, None, None, None, None, None, None, -6.0, 937.0, None, None, None, 2017-01-08 18:00:00, None, 29.55, None
None, -4.329, 91.7, None, None, 38.44, 8.52, 37.28, None, None, None, None, None, None, -5.0, 935.0, None, None, None, 2017-01-08 19:00:00, None, 30.66, None
None, -4.474, 92.6, None, None, 37.0, 9.85, 27.01, None, None, None, None, None, None, -5.0, 934.0, None, None, None, 2017-01-08 20:00:00, None, 32.18, None
