pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 19.6, 19.62, 19.6, 0.3, None, 32.7, -6999.0, None,2020-07-22 00:00:00, None, -6999.0,30
None, 19.1, 19.14, 19.2, 0.7, None, 32.7, -6999.0, None,2020-07-22 01:00:00, None, -6999.0,30
None, 18.8, 18.82, 18.8, 0.0, None, 32.7, -6999.0, None,2020-07-22 02:00:00, None, -6999.0,30
None, 18.9, 18.92, 18.8, 0.0, None, 32.7, -6999.0, None,2020-07-22 03:00:00, None, -6999.0,30
None, 18.4, 18.4, 18.4, None, None, 32.7, -6999.0, None,2020-07-22 04:00:00, None, -6999.0,30
None, 19.1, 19.13, 18.3, None, None, 32.7, -6999.0, None,2020-07-22 05:00:00, None, -6999.0,30
None, 20.0, 19.96, 18.3, None, None, 32.7, -6999.0, None,2020-07-22 06:00:00, None, -6999.0,30
None, 26.0, 25.98, 19.9, None, None, 26.0, -6999.0, None,2020-07-22 09:00:00, None, -6999.0,30
None, 28.0, 28.0, 19.9, None, None, 28.0, -6999.0, None,2020-07-22 10:00:00, None, -6999.0,30
None, 34.3, 34.26, 19.9, None, None, 34.2, -6999.0, None,2020-07-22 13:00:00, None, -6999.0,30
None, 34.3, 34.3, 19.9, 0.0, None, 34.3, -6999.0, None,2020-07-22 14:00:00, None, -6999.0,30
None, 36.8, 36.75, 19.9, -1.0, None, 36.9, -6999.0, None,2020-07-22 15:00:00, None, -6999.0,30
None, 34.8, 34.78, 19.9, 1.0, None, 36.9, -6999.0, None,2020-07-22 16:00:00, None, -6999.0,30
None, 33.9, 33.86, 19.9, -0.7, None, 36.9, -6999.0, None,2020-07-22 17:00:00, None, -6999.0,30
None, 32.2, 32.22, 19.9, -1.3, None, 36.9, -6999.0, None,2020-07-22 18:00:00, None, -6999.0,30
None, 30.5, 30.53, 30.6, 0.0, None, 32.3, -6999.0, None,2020-07-22 19:00:00, None, -6999.0,30
None, 27.6, 27.59, 27.6, 0.0, None, 32.3, -6999.0, None,2020-07-22 20:00:00, None, -6999.0,30
None, 25.5, 25.54, 25.6, None, None, 32.3, -6999.0, None,2020-07-22 21:00:00, None, -6999.0,30
None, 24.6, 24.62, 24.6, 0.0, None, 32.3, -6999.0, None,2020-07-22 22:00:00, None, -6999.0,30
None, 24.0, 24.01, 24.0, None, None, 32.3, -6999.0, None,2020-07-22 23:00:00, None, -6999.0,30
None, 23.1, 23.12, 23.1, 0.1, None, 32.3, -6999.0, None,2020-07-23 00:00:00, None, -6999.0,30
None, 22.5, 22.5, 22.5, 0.0, None, 32.3, -6999.0, None,2020-07-23 01:00:00, None, -6999.0,30
None, 21.2, 21.23, 21.3, 0.0, None, 32.3, -6999.0, None,2020-07-23 02:00:00, None, -6999.0,30
None, 19.4, 19.39, 19.4, 1.0, None, 32.3, -6999.0, None,2020-07-23 03:00:00, None, -6999.0,30
None, 18.5, 18.48, 18.5, 0.0, None, 32.3, -6999.0, None,2020-07-23 04:00:00, None, -6999.0,30
None, 18.1, 18.1, 18.1, None, None, 32.3, -6999.0, None,2020-07-23 05:00:00, None, -6999.0,30
None, 19.5, 19.49, 18.7, 0.0, None, 19.5, -6999.0, None,2020-07-23 07:00:00, None, -6999.0,30
None, 22.9, 22.87, 18.7, None, None, 22.9, -6999.0, None,2020-07-23 10:00:00, None, -6999.0,30
None, 23.1, 23.1, 18.7, 0.0, None, 23.1, -6999.0, None,2020-07-23 12:00:00, None, -6999.0,30
None, 25.8, 25.81, 18.7, None, None, 25.8, -6999.0, None,2020-07-23 13:00:00, None, -6999.0,30
None, 28.7, 28.73, 18.7, None, None, 28.7, -6999.0, None,2020-07-23 14:00:00, None, -6999.0,30
None, 30.4, 30.44, 18.7, -0.1, None, 30.4, -6999.0, None,2020-07-23 15:00:00, None, -6999.0,30
