CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
18.06, None, None, None, None, None, None, None, None, 18.1, 17.9, None, 1.0, None, 23.7, None, None,2020-07-22 00:00:00, None, None, None,30
17.35, None, None, None, None, None, None, None, None, 17.4, 17.3, None, 1.0, None, 23.7, None, None,2020-07-22 01:00:00, None, None, None,30
16.06, None, None, None, None, None, None, None, None, 16.1, 16.1, None, 1.0, None, 23.7, None, None,2020-07-22 02:00:00, None, None, None,30
15.46, None, None, None, None, None, None, None, None, 15.5, 15.0, None, 2.0, None, 23.7, None, None,2020-07-22 03:00:00, None, None, None,30
14.85, None, None, None, None, None, None, None, None, 14.9, 14.2, None, 1.0, None, 23.7, None, None,2020-07-22 04:00:00, None, None, None,30
13.93, None, None, None, None, None, None, None, None, 13.9, 13.9, None, 2.0, None, 23.7, None, None,2020-07-22 05:00:00, None, None, None,30
13.71, None, None, None, None, None, None, None, None, 13.7, 13.6, None, 0.1, None, 23.7, None, None,2020-07-22 06:00:00, None, None, None,30
13.51, None, None, None, None, None, None, None, None, 13.5, 13.4, None, -0.1, None, 13.9, None, None,2020-07-22 07:00:00, None, None, None,30
15.11, None, None, None, None, None, None, None, None, 15.1, 13.4, None, -0.1, None, 15.1, None, None,2020-07-22 08:00:00, None, None, None,30
16.58, None, None, None, None, None, None, None, None, 16.6, 13.4, None, -6.0, None, 16.7, None, None,2020-07-22 09:00:00, None, None, None,30
18.28, None, None, None, None, None, None, None, None, 18.3, 13.4, None, -1.0, None, 18.3, None, None,2020-07-22 10:00:00, None, None, None,30
22.32, None, None, None, None, None, None, None, None, 22.3, 13.4, None, -6.0, None, 22.3, None, None,2020-07-22 11:00:00, None, None, None,30
24.75, None, None, None, None, None, None, None, None, 24.8, 13.4, None, -12.0, None, 24.8, None, None,2020-07-22 12:00:00, None, None, None,30
24.93, None, None, None, None, None, None, None, None, 24.9, 13.4, None, -2.0, None, 25.2, None, None,2020-07-22 13:00:00, None, None, None,30
25.07, None, None, None, None, None, None, None, None, 25.1, 13.4, None, -3.0, None, 26.5, None, None,2020-07-22 14:00:00, None, None, None,30
25.27, None, None, None, None, None, None, None, None, 25.3, 13.4, None, -5.0, None, 27.4, None, None,2020-07-22 15:00:00, None, None, None,30
24.78, None, None, None, None, None, None, None, None, 24.8, 13.4, None, 7.0, None, 27.4, None, None,2020-07-22 16:00:00, None, None, None,30
24.56, None, None, None, None, None, None, None, None, 24.6, 13.4, None, -2.0, None, 27.4, None, None,2020-07-22 17:00:00, None, None, None,30
24.99, None, None, None, None, None, None, None, None, 25.0, 13.4, None, 0.1, None, 27.4, None, None,2020-07-22 18:00:00, None, None, None,30
21.08, None, None, None, None, None, None, None, None, 21.1, 21.1, None, 3.0, None, 25.0, None, None,2020-07-22 19:00:00, None, None, None,30
18.35, None, None, None, None, None, None, None, None, 18.4, 18.4, None, 13.0, None, 25.0, -445.0, None,2020-07-22 20:00:00, None, None, None,30
17.23, None, None, None, None, None, None, None, None, 17.2, 17.2, None, 5.0, None, 25.0, None, None,2020-07-22 21:00:00, None, None, None,30
17.7, None, None, None, None, None, None, None, None, 17.7, 16.6, None, 2.0, None, 25.0, None, None,2020-07-22 22:00:00, None, None, None,30
17.18, None, None, None, None, None, None, None, None, 17.2, 16.6, None, 0.0, None, 25.0, None, None,2020-07-22 23:00:00, None, None, None,30
16.65, None, None, None, None, None, None, None, None, 16.7, 16.5, None, 1.0, None, 25.0, None, None,2020-07-23 00:00:00, None, None, None,30
15.04, None, None, None, None, None, None, None, None, 15.0, 15.0, None, 1.0, None, 25.0, None, None,2020-07-23 01:00:00, None, None, None,30
12.54, None, None, None, None, None, None, None, None, 12.5, 12.4, None, 2.0, None, 25.0, None, None,2020-07-23 02:00:00, None, None, None,30
11.85, None, None, None, None, None, None, None, None, 11.9, 11.8, None, 2.0, None, 25.0, None, None,2020-07-23 03:00:00, None, None, None,30
11.85, None, None, None, None, None, None, None, None, 11.9, 11.7, None, 0.0, None, 25.0, None, None,2020-07-23 04:00:00, None, None, None,30
11.06, None, None, None, None, None, None, None, None, 11.1, 11.0, None, -0.1, None, 25.0, None, None,2020-07-23 05:00:00, None, None, None,30
11.4, None, None, None, None, None, None, None, None, 11.4, 11.0, None, 0.0, None, 25.0, None, None,2020-07-23 06:00:00, None, None, None,30
11.58, None, None, None, None, None, None, None, None, 11.6, 11.2, None, -1.0, None, 11.6, None, None,2020-07-23 07:00:00, None, None, None,30
12.22, None, None, None, None, None, None, None, None, 12.2, 11.2, None, -2.0, None, 12.5, None, None,2020-07-23 08:00:00, None, None, None,30
12.66, None, None, None, None, None, None, None, None, 12.7, 11.2, None, -1.0, None, 12.7, None, None,2020-07-23 09:00:00, None, None, None,30
13.67, None, None, None, None, None, None, None, None, 13.7, 11.2, None, -2.0, None, 13.7, None, None,2020-07-23 10:00:00, None, None, None,30
16.22, None, None, None, None, None, None, None, None, 16.2, 11.2, None, -5.0, None, 16.9, None, None,2020-07-23 11:00:00, None, None, None,30
17.08, None, None, None, None, None, None, None, None, 17.1, 11.2, None, -2.0, None, 17.1, None, None,2020-07-23 12:00:00, None, None, None,30
14.85, None, None, None, None, None, None, None, None, 14.9, 11.2, None, -6.0, None, 18.8, None, None,2020-07-23 13:00:00, None, None, None,30
14.63, None, None, None, None, None, None, None, None, 14.6, 11.2, None, 12.0, None, 18.8, None, None,2020-07-23 14:00:00, None, None, None,30
17.3, None, None, None, None, None, None, None, None, 17.3, 11.2, None, -7.0, None, 18.9, None, None,2020-07-23 15:00:00, None, None, None,30
18.91, None, None, None, None, None, None, None, None, 18.9, 11.2, None, -8.0, None, 20.3, None, None,2020-07-23 16:00:00, None, None, None,30
15.86, None, None, None, None, None, None, None, None, 15.9, 11.2, None, 5.0, None, 20.3, None, None,2020-07-23 17:00:00, None, None, None,30
18.82, None, None, None, None, None, None, None, None, 18.8, 11.2, None, -1.0, None, 20.3, None, None,2020-07-23 18:00:00, None, None, None,30
15.29, None, None, None, None, None, None, None, None, 15.3, 15.3, None, 0.1, None, 18.8, None, None,2020-07-23 19:00:00, None, None, None,30
13.89, None, None, None, None, None, None, None, None, 13.9, 13.8, None, 8.0, None, 18.8, None, None,2020-07-23 20:00:00, None, None, None,30
13.07, None, None, None, None, None, None, None, None, 13.1, 13.0, None, 3.0, None, 18.8, None, None,2020-07-23 21:00:00, None, None, None,30
12.57, None, None, None, None, None, None, None, None, 12.6, 12.3, None, 2.0, None, 18.8, None, None,2020-07-23 22:00:00, None, None, None,30
13.2, None, None, None, None, None, None, None, None, 13.2, 12.3, None, 1.0, None, 18.8, None, None,2020-07-23 23:00:00, None, None, None,30
12.96, None, None, None, None, None, None, None, None, 13.0, 12.3, None, -0.1, None, 18.8, None, None,2020-07-24 00:00:00, None, None, None,30
12.18, None, None, None, None, None, None, None, None, 12.2, 12.2, None, 1.0, None, 18.8, None, None,2020-07-24 01:00:00, None, None, None,30
11.5, None, None, None, None, None, None, None, None, 11.5, 11.3, None, 1.0, None, 18.8, None, None,2020-07-24 02:00:00, None, None, None,30
9.73, None, None, None, None, None, None, None, None, 9.7, 9.6, None, 1.0, None, 18.8, None, None,2020-07-24 03:00:00, None, None, None,30
8.84, None, None, None, None, None, None, None, None, 8.8, 8.8, None, 2.0, None, 18.8, None, None,2020-07-24 04:00:00, None, None, None,30
8.54, None, None, None, None, None, None, None, None, 8.5, 8.2, None, 0.1, None, 18.8, None, None,2020-07-24 05:00:00, None, None, None,30
8.6, None, None, None, None, None, None, None, None, 8.6, 8.2, None, 1.0, None, 18.8, None, None,2020-07-24 06:00:00, None, None, None,30
7.8, None, None, None, None, None, None, None, None, 7.8, 7.8, None, 0.1, None, 8.6, None, None,2020-07-24 07:00:00, None, None, None,30
7.68, None, None, None, None, None, None, None, None, 7.7, 7.6, None, 0.1, None, 8.6, None, None,2020-07-24 08:00:00, None, None, None,30
8.03, None, None, None, None, None, None, None, None, 8.0, 7.6, None, -0.1, None, 8.6, None, None,2020-07-24 09:00:00, None, None, None,30
10.11, None, None, None, None, None, None, None, None, 10.1, 7.6, None, -1.0, None, 10.6, None, None,2020-07-24 10:00:00, None, None, None,30
8.04, None, None, None, None, None, None, None, None, 8.0, 7.5, None, 0.1, None, 10.6, None, None,2020-07-24 11:00:00, None, None, None,30
10.56, None, None, None, None, None, None, None, None, 10.6, 7.5, None, -0.1, None, 10.6, None, None,2020-07-24 12:00:00, None, None, None,30
12.04, None, None, None, None, None, None, None, None, 12.0, 7.5, None, -6.0, None, 13.6, None, None,2020-07-24 13:00:00, None, None, None,30
7.41, None, None, None, None, None, None, None, None, 7.4, 7.4, None, 2.0, None, 13.6, None, None,2020-07-24 14:00:00, None, None, None,30
7.85, None, None, None, None, None, None, None, None, 7.9, 7.2, None, 3.0, None, 13.6, None, None,2020-07-24 15:00:00, None, None, None,30
10.42, None, None, None, None, None, None, None, None, 10.4, 7.2, None, 0.0, None, 13.6, None, None,2020-07-24 16:00:00, None, None, None,30
14.75, None, None, None, None, None, None, None, None, 14.8, 7.2, None, -9.0, None, 14.8, None, None,2020-07-24 17:00:00, None, None, None,30
12.47, None, None, None, None, None, None, None, None, 12.5, 7.2, None, -4.0, None, 14.8, None, None,2020-07-24 18:00:00, None, None, None,30
10.43, None, None, None, None, None, None, None, None, 10.4, 10.4, None, 6.0, None, 12.5, None, None,2020-07-24 19:00:00, None, None, None,30
9.01, None, None, None, None, None, None, None, None, 9.0, 8.9, None, 4.0, None, 12.5, None, None,2020-07-24 20:00:00, None, None, None,30
8.3, None, None, None, None, None, None, None, None, 8.3, 8.1, None, 3.0, None, 12.5, None, None,2020-07-24 21:00:00, None, None, None,30
7.56, None, None, None, None, None, None, None, None, 7.6, 7.6, None, 0.1, None, 12.5, None, None,2020-07-24 22:00:00, None, None, None,30
6.792, None, None, None, None, None, None, None, None, 6.8, 6.4, None, 2.0, None, 12.5, None, None,2020-07-24 23:00:00, None, None, None,30
6.964, None, None, None, None, None, None, None, None, 7.0, 6.4, None, 0.0, None, 12.5, None, None,2020-07-25 00:00:00, None, None, None,30
6.849, None, None, None, None, None, None, None, None, 6.8, 6.4, None, -0.1, None, 12.5, None, None,2020-07-25 01:00:00, None, None, None,30
6.859, None, None, None, None, None, None, None, None, 6.9, 6.4, None, 0.1, None, 12.5, None, None,2020-07-25 02:00:00, None, None, None,30
7.07, None, None, None, None, None, None, None, None, 7.1, 6.4, None, -0.1, None, 12.5, None, None,2020-07-25 03:00:00, None, None, None,30
6.676, None, None, None, None, None, None, None, None, 6.7, 6.4, None, -1.0, None, 12.5, None, None,2020-07-25 04:00:00, None, None, None,30
6.677, None, None, None, None, None, None, None, None, 6.7, 6.4, None, 0.1, None, 12.5, None, None,2020-07-25 05:00:00, None, None, None,30
6.983, None, None, None, None, None, None, None, None, 7.0, 6.4, None, -0.1, None, 12.5, None, None,2020-07-25 06:00:00, None, None, None,30
6.984, None, None, None, None, None, None, None, None, 7.0, 6.6, None, 0.1, None, 7.1, None, None,2020-07-25 07:00:00, None, None, None,30
8.69, None, None, None, None, None, None, None, None, 8.7, 6.6, None, -1.0, None, 8.7, None, None,2020-07-25 08:00:00, None, None, None,30
8.58, None, None, None, None, None, None, None, None, 8.6, 6.6, None, -4.0, None, 9.6, None, None,2020-07-25 09:00:00, None, None, None,30
11.05, None, None, None, None, None, None, None, None, 11.1, 6.6, None, -1.0, None, 11.1, None, None,2020-07-25 10:00:00, None, None, None,30
15.06, None, None, None, None, None, None, None, None, 15.1, 6.6, None, -8.0, None, 15.1, None, None,2020-07-25 11:00:00, None, None, None,30
15.66, None, None, None, None, None, None, None, None, 15.7, 6.6, None, -5.0, None, 15.7, None, None,2020-07-25 12:00:00, None, None, None,30
17.02, None, None, None, None, None, None, None, None, 17.0, 6.6, None, -3.0, None, 17.8, None, None,2020-07-25 13:00:00, None, None, None,30
18.55, None, None, None, None, None, None, None, None, 18.6, 6.6, None, -1.0, None, 19.3, None, None,2020-07-25 14:00:00, None, None, None,30
18.12, None, None, None, None, None, None, None, None, 18.1, 6.6, None, -3.0, None, 20.1, None, None,2020-07-25 15:00:00, None, None, None,30
20.94, None, None, None, None, None, None, None, None, 20.9, 6.6, None, -1.0, None, 20.9, None, None,2020-07-25 16:00:00, None, None, None,30
20.13, None, None, None, None, None, None, None, None, 20.1, 6.6, None, -5.0, None, 21.1, -439.0, None,2020-07-25 17:00:00, None, None, None,30
16.53, None, None, None, None, None, None, None, None, 16.5, 6.6, None, 11.0, None, 21.1, None, None,2020-07-25 18:00:00, None, None, None,30
14.33, None, None, None, None, None, None, None, None, 14.3, 14.3, None, 6.0, None, 16.5, None, None,2020-07-25 19:00:00, None, None, None,30
12.4, None, None, None, None, None, None, None, None, 12.4, 12.4, None, 5.0, None, 16.5, None, None,2020-07-25 20:00:00, None, None, None,30
11.52, None, None, None, None, None, None, None, None, 11.5, 11.5, None, 3.0, None, 16.5, None, None,2020-07-25 21:00:00, None, None, None,30
11.53, None, None, None, None, None, None, None, None, 11.5, 11.3, None, 2.0, None, 16.5, None, None,2020-07-25 22:00:00, None, None, None,30
11.27, None, None, None, None, None, None, None, None, 11.3, 11.2, None, 1.0, None, 16.5, None, None,2020-07-25 23:00:00, None, None, None,30
10.81, None, None, None, None, None, None, None, None, 10.8, 10.8, None, 1.0, None, 16.5, None, None,2020-07-26 00:00:00, None, None, None,30
10.31, None, None, None, None, None, None, None, None, 10.3, 10.3, None, 1.0, None, 16.5, None, None,2020-07-26 01:00:00, None, None, None,30
10.07, None, None, None, None, None, None, None, None, 10.1, 9.9, None, 1.0, None, 16.5, None, None,2020-07-26 02:00:00, None, None, None,30
9.85, None, None, None, None, None, None, None, None, 9.9, 9.6, None, 0.1, None, 16.5, None, None,2020-07-26 03:00:00, None, None, None,30
9.4, None, None, None, None, None, None, None, None, 9.4, 9.4, None, 0.1, None, 16.5, None, None,2020-07-26 04:00:00, None, None, None,30
9.21, None, None, None, None, None, None, None, None, 9.2, 9.2, None, 1.0, None, 16.5, None, None,2020-07-26 05:00:00, None, None, None,30
8.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-07-26 06:00:00, None, None, None,30
8.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-07-26 07:00:00, None, None, None,30
10.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-07-26 08:00:00, None, None, None,30
11.51, None, None, None, None, None, None, None, None, 11.5, 8.6, None, -6.0, None, 11.6, None, None,2020-07-26 09:00:00, None, None, None,30
13.52, None, None, None, None, None, None, None, None, 13.5, 8.6, None, -0.1, None, 13.5, None, None,2020-07-26 10:00:00, None, None, None,30
17.84, None, None, None, None, None, None, None, None, 17.8, 8.6, None, -8.0, None, 17.8, None, None,2020-07-26 11:00:00, None, None, None,30
21.03, None, None, None, None, None, None, None, None, 21.0, 8.6, None, -10.0, None, 21.0, None, None,2020-07-26 12:00:00, None, None, None,30
22.82, None, None, None, None, None, None, None, None, 22.8, 8.6, None, -6.0, None, 23.1, None, None,2020-07-26 13:00:00, None, None, None,30
23.22, None, None, None, None, None, None, None, None, 23.2, 8.6, None, -1.0, None, 24.5, -473.0, None,2020-07-26 14:00:00, None, None, None,30
25.05, None, None, None, None, None, None, None, None, 25.1, 8.6, None, -5.0, None, 25.5, None, None,2020-07-26 15:00:00, None, None, None,30
25.49, None, None, None, None, None, None, None, None, 25.5, 8.6, None, -6.0, None, 25.6, None, None,2020-07-26 16:00:00, None, None, None,30
25.99, None, None, None, None, None, None, None, None, 26.0, 8.6, None, -6.0, None, 26.5, None, None,2020-07-26 17:00:00, None, None, None,30
22.47, None, None, None, None, None, None, None, None, 22.5, 8.6, None, 0.0, None, 26.5, None, None,2020-07-26 18:00:00, None, None, None,30
20.43, None, None, None, None, None, None, None, None, 20.4, 20.4, None, 14.0, None, 22.5, None, None,2020-07-26 19:00:00, None, None, None,30
18.85, None, None, None, None, None, None, None, None, 18.9, 18.9, None, 15.0, None, 22.5, None, None,2020-07-26 20:00:00, None, None, None,30
17.7, None, None, None, None, None, None, None, None, 17.7, 17.7, None, 5.0, None, 22.5, None, None,2020-07-26 21:00:00, None, None, None,30
17.68, None, None, None, None, None, None, None, None, 17.7, 17.4, None, 2.0, None, 22.5, None, None,2020-07-26 22:00:00, None, None, None,30
17.02, None, None, None, None, None, None, None, None, 17.0, 17.0, None, 1.0, None, 22.5, None, None,2020-07-26 23:00:00, None, None, None,30
16.49, None, None, None, None, None, None, None, None, 16.5, 16.5, None, 1.0, None, 22.5, None, None,2020-07-27 00:00:00, None, None, None,30
16.14, None, None, None, None, None, None, None, None, 16.1, 16.1, None, 2.0, None, 22.5, None, None,2020-07-27 01:00:00, None, None, None,30
15.73, None, None, None, None, None, None, None, None, 15.7, 15.6, None, 1.0, None, 22.5, None, None,2020-07-27 02:00:00, None, None, None,30
15.15, None, None, None, None, None, None, None, None, 15.2, 15.1, None, 1.0, None, 22.5, None, None,2020-07-27 03:00:00, None, None, None,30
14.4, None, None, None, None, None, None, None, None, 14.4, 14.4, None, 1.0, None, 22.5, None, None,2020-07-27 04:00:00, None, None, None,30
13.99, None, None, None, None, None, None, None, None, 14.0, 14.0, None, 1.0, None, 22.5, None, None,2020-07-27 05:00:00, None, None, None,30
13.61, None, None, None, None, None, None, None, None, 13.6, 13.6, None, 1.0, None, 22.5, None, None,2020-07-27 06:00:00, None, None, None,30
13.33, None, None, None, None, None, None, None, None, 13.3, 13.0, None, 1.0, None, 13.6, None, None,2020-07-27 07:00:00, None, None, None,30
14.75, None, None, None, None, None, None, None, None, 14.8, 13.0, None, -0.1, None, 14.8, None, None,2020-07-27 08:00:00, None, None, None,30
15.41, None, None, None, None, None, None, None, None, 15.4, 13.0, None, -8.0, None, 15.8, None, None,2020-07-27 09:00:00, None, None, None,30
17.56, None, None, None, None, None, None, None, None, 17.6, 13.0, None, 1.0, None, 17.6, None, None,2020-07-27 10:00:00, None, None, None,30
20.13, None, None, None, None, None, None, None, None, 20.1, 13.0, None, -6.0, None, 20.2, None, None,2020-07-27 11:00:00, None, None, None,30
22.71, None, None, None, None, None, None, None, None, 22.7, 13.0, None, -11.0, None, 22.8, None, None,2020-07-27 12:00:00, None, None, None,30
25.35, None, None, None, None, None, None, None, None, 25.4, 13.0, None, -7.0, None, 25.8, None, None,2020-07-27 13:00:00, None, None, None,30
28.14, None, None, None, None, None, None, None, None, 28.1, 13.0, None, -4.0, None, 28.3, None, None,2020-07-27 14:00:00, None, None, None,30
29.33, None, None, None, None, None, None, None, None, 29.3, 13.0, None, -9.0, None, 29.6, None, None,2020-07-27 15:00:00, None, None, None,30
None, None, None, None, None, None, None, None, None, None, 13.0, None, -14.0, None, None, None, None,2020-07-27 16:00:00, None, None, None,30
None, None, None, None, None, None, None, None, None, None, 13.0, None, -5.0, None, None, None, None,2020-07-27 17:00:00, None, None, None,30
None, None, None, None, None, None, None, None, None, 28.5, 13.0, None, 4.0, None, None, None, None,2020-07-27 18:00:00, None, None, None,30
25.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-07-27 19:00:00, None, None, None,30
23.55, None, None, None, None, None, None, None, None, 23.6, 23.6, None, 19.0, None, 28.6, None, None,2020-07-27 20:00:00, None, None, None,30
22.41, None, None, None, None, None, None, None, None, 22.4, 22.4, None, 7.0, None, 28.6, None, None,2020-07-27 21:00:00, None, None, None,30
22.34, None, None, None, None, None, None, None, None, 22.3, 22.1, None, 3.0, None, 28.6, None, None,2020-07-27 22:00:00, None, None, None,30
21.57, None, None, None, None, None, None, None, None, 21.6, 21.6, None, 1.0, None, 28.6, None, None,2020-07-27 23:00:00, None, None, None,30
20.96, None, None, None, None, None, None, None, None, 21.0, 21.0, None, 2.0, None, 28.6, None, None,2020-07-28 00:00:00, None, None, None,30
19.86, None, None, None, None, None, None, None, None, 19.9, 19.9, None, 2.0, None, 28.6, None, None,2020-07-28 01:00:00, None, None, None,30
19.1, None, None, None, None, None, None, None, None, 19.1, 19.1, None, 2.0, None, 28.6, None, None,2020-07-28 02:00:00, None, None, None,30
18.99, None, None, None, None, None, None, None, None, 19.0, 18.9, None, 1.0, None, 28.6, None, None,2020-07-28 03:00:00, None, None, None,30
17.87, None, None, None, None, None, None, None, None, 17.9, 17.7, None, 2.0, None, 28.6, None, None,2020-07-28 04:00:00, None, None, None,30
