RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
75.5, None, None, 7.3, 2.26, 300.7, 9.0, 12.3, 9.0, 967.0, 301.0, None, None, 1.0, None, None, None, None, 13.37, None, 21.0, 76.0, None, 19.14, 2.3, 13.4, 1001.1, 0.2, 0.0,2020-07-22 00:00:00, 967.0,30
74.8, None, None, 6.8, 1.851, 309.9, 9.0, 12.3, 9.0, 967.0, 310.0, None, None, 1.0, None, None, None, None, 13.34, None, 21.0, 75.0, None, 22.62, 1.9, 13.3, 1001.0, 0.0, 0.0,2020-07-22 01:00:00, 967.0,30
78.1, None, None, 8.3, 2.183, 303.7, 9.0, 12.2, 9.0, 967.0, 304.0, None, None, 0.0, None, None, None, None, 12.82, None, 21.0, 78.0, None, 19.85, 2.2, 12.8, 1001.0, 0.0, 0.0,2020-07-22 02:00:00, 967.0,30
78.0, None, None, 6.3, 2.058, 308.4, 9.0, 11.9, 9.0, 967.0, 308.0, None, None, 1.0, None, None, None, None, 12.75, None, 21.0, 78.0, None, 19.64, 2.1, 12.8, 1001.0, 0.1, 0.0,2020-07-22 03:00:00, 967.0,30
83.0, None, None, 6.2, 1.82, 303.4, 9.0, 11.6, 9.0, 967.0, 303.0, None, None, 1.0, None, None, None, None, 12.19, None, 21.0, 83.0, None, 20.55, 1.8, 12.2, 1001.0, 0.0, 0.0,2020-07-22 04:00:00, 967.0,30
84.0, None, None, 6.4, 2.037, 311.7, 9.0, 11.5, 9.0, 967.0, 312.0, None, None, 1.0, None, None, None, None, 12.05, None, 21.0, 84.0, None, 21.14, 2.0, 12.1, 1001.0, 0.0, 0.0,2020-07-22 05:00:00, 967.0,30
91.4, None, None, 7.7, 1.767, 345.9, 10.0, 10.9, 10.0, 967.0, 346.0, None, None, 0.0, None, None, None, None, 11.42, None, 21.0, 91.0, None, 24.14, 1.8, 11.4, 1001.1, 0.0, 0.0,2020-07-22 06:00:00, 967.0,30
94.2, None, None, 4.7, 1.487, 11.9, 11.0, 10.6, 11.0, 967.0, 12.0, None, None, 1.0, None, None, None, None, 11.73, None, 11.9, 94.0, None, 14.73, 1.5, 11.7, 1001.2, 0.0, 1.0,2020-07-22 07:00:00, 967.0,30
85.2, None, None, 3.5, 0.06, 326.5, 10.0, 10.6, 10.0, 968.0, 327.0, None, None, 1.0, None, None, None, None, 12.7, None, 13.3, 85.0, None, 76.2, 0.1, 12.7, 1002.2, 0.2, 0.0,2020-07-22 08:00:00, 968.0,30
72.2, None, None, 11.6, 2.093, 283.4, 9.0, 10.6, 9.0, 968.0, 283.0, None, None, 0.0, None, None, None, None, 14.25, None, 14.3, 72.0, None, 36.8, 2.1, 14.3, 1002.2, 0.0, 0.0,2020-07-22 09:00:00, 968.0,30
66.28, None, None, 13.4, 4.31, 266.2, 9.0, 10.6, 9.0, 968.0, 266.0, None, None, 1.0, None, None, None, None, 15.53, None, 16.6, 66.0, None, 24.27, 4.3, 15.5, 1002.2, -0.1, 0.0,2020-07-22 10:00:00, 968.0,30
50.08, None, None, 21.0, 7.44, 268.4, 8.0, 10.6, 8.0, 969.0, 268.0, None, None, 0.0, None, None, None, None, 18.28, None, 18.7, 50.0, None, 21.94, 7.4, 18.3, 1003.2, 0.0, -1.0,2020-07-22 11:00:00, 969.0,30
43.63, None, None, 17.8, 6.57, 269.2, 8.0, 10.6, 8.0, 968.0, 269.0, None, None, 1.0, None, None, None, None, 20.34, None, 20.6, 44.0, None, 22.2, 6.6, 20.3, 1002.1, 0.0, 0.0,2020-07-22 12:00:00, 968.0,30
43.59, None, None, 20.2, 7.55, 270.6, 9.0, 10.6, 9.0, 968.0, 271.0, None, None, 0.0, None, None, None, None, 21.82, None, 22.2, 44.0, None, 24.88, 7.6, 21.8, 1002.1, -0.1, -1.0,2020-07-22 13:00:00, 968.0,30
42.2, None, None, 25.8, 9.08, 275.1, 9.0, 10.6, 9.0, 968.0, 275.0, None, None, 0.0, None, None, None, None, 22.26, None, 23.5, 42.0, None, 21.69, 9.1, 22.3, 1002.1, 0.1, 0.0,2020-07-22 14:00:00, 968.0,30
39.99, None, None, 28.5, 9.0, 290.4, 9.0, 10.6, 9.0, 967.0, 290.0, None, None, 0.0, None, None, None, None, 23.52, None, 23.7, 40.0, None, 26.84, 9.0, 23.5, 1001.0, -0.5, 0.0,2020-07-22 15:00:00, 967.0,30
34.39, None, None, 26.5, 8.09, 295.0, 8.0, 10.6, 8.0, 967.0, 295.0, None, None, -1.0, None, None, None, None, 24.9, None, 25.9, 34.0, None, 33.67, 8.1, 24.9, 1001.0, 0.2, -1.0,2020-07-22 16:00:00, 967.0,30
32.83, None, None, 31.4, 11.51, 287.0, 7.0, 10.6, 7.0, 965.0, 287.0, None, None, 0.0, None, None, None, None, 24.05, None, 25.9, 33.0, None, 23.06, 11.5, 24.1, 998.9, -0.1, 1.0,2020-07-22 17:00:00, 965.0,30
34.27, None, None, 33.9, 13.77, 290.6, 5.0, 10.6, 5.0, 965.0, 291.0, None, None, 0.0, None, None, None, None, 21.45, None, 25.9, 34.0, None, 20.38, 13.8, 21.5, 999.0, -0.4, 0.0,2020-07-22 18:00:00, 965.0,30
31.85, None, None, 31.8, 15.39, 289.6, 4.0, 20.5, 4.0, 965.0, 290.0, None, None, 0.0, None, None, None, None, 21.94, None, 22.6, 32.0, None, 19.41, 15.4, 21.9, 999.0, -0.2, 0.0,2020-07-22 19:00:00, 965.0,30
31.82, None, None, 34.0, 14.29, 292.4, 3.0, 19.9, 3.0, 965.0, 292.0, None, None, 0.0, None, None, None, None, 20.59, None, 22.6, 32.0, None, 20.56, 14.3, 20.6, 999.0, -0.5, 0.0,2020-07-22 20:00:00, 965.0,30
35.21, None, None, 28.3, 11.05, 298.0, 3.0, 18.0, 3.0, 965.0, 298.0, None, None, 0.0, None, None, None, None, 18.8, None, 22.6, 35.0, None, 20.78, 11.1, 18.8, 999.0, 1.1, 0.0,2020-07-22 21:00:00, 965.0,30
43.0, None, None, 29.1, 6.159, 322.9, 4.0, 17.1, 4.0, 965.0, 323.0, None, None, 1.0, None, None, None, None, 17.07, None, 22.6, 43.0, None, 27.67, 6.2, 17.1, 999.0, -0.2, 0.0,2020-07-22 22:00:00, 965.0,30
44.94, None, None, 20.0, 4.431, 331.2, 4.0, 15.1, 4.0, 965.0, 331.0, None, None, 1.0, None, None, None, None, 15.84, None, 22.6, 45.0, None, 28.02, 4.4, 15.8, 999.0, 0.3, 0.0,2020-07-22 23:00:00, 965.0,30
52.47, None, None, 11.2, 3.768, 314.4, 5.0, 14.2, 5.0, 965.0, 314.0, None, None, 0.0, None, None, None, None, 14.17, None, 22.6, 52.0, None, 24.51, 3.8, 14.2, 999.0, 0.0, 0.0,2020-07-23 00:00:00, 965.0,30
76.9, None, None, 8.0, 2.226, 302.3, 8.0, 11.9, 8.0, 965.0, 302.0, None, None, 0.0, None, None, None, None, 12.21, None, 22.6, 77.0, None, 22.4, 2.2, 12.2, 999.0, 0.0, 0.0,2020-07-23 01:00:00, 965.0,30
92.4, None, None, 5.9, 2.915, 24.31, 9.0, 9.1, 9.0, 964.0, 24.0, None, None, 0.0, None, None, None, None, 9.68, None, 22.6, 92.0, None, 13.95, 2.9, 9.7, 998.0, -0.2, 0.0,2020-07-23 02:00:00, 964.0,30
96.8, None, None, 8.1, 5.841, 36.61, 8.0, 7.6, 8.0, 964.0, 37.0, None, None, 0.0, None, None, None, None, 8.51, None, 22.6, 97.0, None, 4.701, 5.8, 8.5, 998.0, -0.2, 0.0,2020-07-23 03:00:00, 964.0,30
98.8, None, None, 7.7, 5.818, 37.95, 8.0, 7.3, 8.0, 964.0, 38.0, None, None, 1.0, None, None, None, None, 8.41, None, 22.6, 99.0, None, 3.271, 5.8, 8.4, 998.0, 0.0, 0.0,2020-07-23 04:00:00, 964.0,30
99.2, None, None, 6.8, 4.845, 36.98, 8.0, 7.3, 8.0, 964.0, 37.0, None, None, 1.0, None, None, None, None, 8.46, None, 22.6, 99.0, None, 5.385, 4.8, 8.5, 998.0, 0.0, 0.0,2020-07-23 05:00:00, 964.0,30
99.5, None, None, 6.1, 2.929, 37.53, 9.0, 7.3, 9.0, 964.0, 38.0, None, None, 1.0, None, None, None, None, 9.2, None, 22.6, 100.0, None, 6.167, 2.9, 9.2, 998.1, 0.3, 0.0,2020-07-23 06:00:00, 964.0,30
98.6, None, None, 4.4, 0.591, 32.5, 10.0, 8.6, 10.0, 964.0, 33.0, None, None, 1.0, None, None, None, None, 10.42, None, 10.8, 99.0, None, 17.77, 0.6, 10.4, 998.0, 0.3, 0.0,2020-07-23 07:00:00, 964.0,30
78.2, None, None, 2.5, 0.193, 144.6, 8.0, 8.6, 8.0, 964.0, 145.0, None, None, 1.0, None, None, None, None, 12.1, None, 13.0, 78.0, None, 29.26, 0.2, 12.1, 998.0, 0.2, 0.0,2020-07-23 08:00:00, 964.0,30
