air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
20.1,16.0,2021-08-25 16:00:00,22.0,34
20.5,16.0,2021-08-25 17:00:00,22.0,34
20.3,16.0,2021-08-25 18:00:00,22.0,34
20.1,19.9,2021-08-25 19:00:00,20.4,34
20.1,19.9,2021-08-25 20:00:00,20.4,34
18.2,18.2,2021-08-25 21:00:00,20.4,34
18.2,17.9,2021-08-25 22:00:00,20.4,34
17.6,17.5,2021-08-25 23:00:00,20.4,34
18.0,17.5,2021-08-26 00:00:00,20.4,34
17.2,16.6,2021-08-26 01:00:00,20.4,34
16.9,16.6,2021-08-26 02:00:00,20.4,34
16.6,16.6,2021-08-26 03:00:00,20.4,34
16.4,16.3,2021-08-26 04:00:00,20.4,34
16.4,16.3,2021-08-26 05:00:00,20.4,34
15.7,15.7,2021-08-26 06:00:00,20.4,34
15.3,15.2,2021-08-26 07:00:00,15.9,34
15.4,14.8,2021-08-26 08:00:00,15.9,34
15.5,14.8,2021-08-26 09:00:00,15.9,34
16.1,14.8,2021-08-26 10:00:00,16.1,34
16.9,14.8,2021-08-26 11:00:00,16.9,34
16.3,14.8,2021-08-26 12:00:00,17.1,34
16.5,14.8,2021-08-26 13:00:00,17.1,34
15.9,14.8,2021-08-26 14:00:00,17.1,34
14.7,14.5,2021-08-26 15:00:00,17.1,34
16.0,14.5,2021-08-26 16:00:00,17.1,34
16.0,14.5,2021-08-26 17:00:00,17.1,34
16.1,14.5,2021-08-26 18:00:00,17.1,34
16.5,16.1,2021-08-26 19:00:00,16.6,34
16.2,16.1,2021-08-26 20:00:00,16.9,34
16.3,16.1,2021-08-26 21:00:00,16.9,34
16.3,16.0,2021-08-26 22:00:00,16.9,34
15.8,15.4,2021-08-26 23:00:00,16.9,34
