AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
1.9, 1.9, 0.0, 1052.1,2023-05-07 00:00:00, 192.0, 6.9,19
2.0, None, None, 1052.1,2023-05-07 00:15:00, 192.0, None,19
1.8, None, None, 1052.0,2023-05-07 00:30:00, 192.0, None,19
1.7, None, None, 1052.0,2023-05-07 00:45:00, 193.0, None,19
1.6, None, None, 1051.0,2023-05-07 01:00:00, 193.0, None,19
1.4, None, None, 1052.0,2023-05-07 01:15:00, 193.0, None,19
1.1, None, None, 1051.0,2023-05-07 01:30:00, 193.0, None,19
0.9, None, None, 1051.0,2023-05-07 01:45:00, 193.0, None,19
0.8, None, None, 1050.9,2023-05-07 02:00:00, 193.0, None,19
0.8, None, None, 1049.9,2023-05-07 02:15:00, 193.0, None,19
0.7, None, None, 1049.9,2023-05-07 02:30:00, 193.0, None,19
0.8, None, None, 1049.9,2023-05-07 02:45:00, 192.0, None,19
0.9, None, None, 1050.9,2023-05-07 03:00:00, 192.0, None,19
0.5, None, None, 1049.9,2023-05-07 03:15:00, 192.0, None,19
0.5, None, None, 1049.9,2023-05-07 03:30:00, 192.0, None,19
0.4, None, None, 1049.9,2023-05-07 03:45:00, 192.0, None,19
0.2, None, None, 1048.9,2023-05-07 04:00:00, 192.0, None,19
0.2, None, None, 1048.9,2023-05-07 04:15:00, 192.0, None,19
0.2, None, None, 1049.9,2023-05-07 04:30:00, 192.0, None,19
0.3, None, None, 1049.9,2023-05-07 04:45:00, 192.0, None,19
0.2, None, None, 1049.9,2023-05-07 05:00:00, 192.0, None,19
0.1, None, None, 1049.9,2023-05-07 05:15:00, 192.0, None,19
0.0, None, None, 1049.9,2023-05-07 05:30:00, 192.0, None,19
0.0, None, None, 1049.9,2023-05-07 05:45:00, 191.0, None,19
0.1, None, None, 1048.9,2023-05-07 06:00:00, 191.0, None,19
0.1, None, None, 1048.9,2023-05-07 06:15:00, 190.0, None,19
0.1, None, None, 1049.9,2023-05-07 06:30:00, 190.0, None,19
0.1, None, None, 1048.9,2023-05-07 06:45:00, 190.0, None,19
0.0, None, None, 1049.9,2023-05-07 07:00:00, 191.0, None,19
0.0, None, None, 1049.9,2023-05-07 07:15:00, 191.0, None,19
0.0, None, None, 1049.9,2023-05-07 07:30:00, 191.0, None,19
0.1, None, None, 1049.9,2023-05-07 07:45:00, 191.0, None,19
0.2, None, None, 1049.9,2023-05-07 08:00:00, 191.0, None,19
0.9, None, None, 1049.9,2023-05-07 08:15:00, 191.0, None,19
1.3, None, None, 1048.9,2023-05-07 08:30:00, 191.0, None,19
1.9, None, None, 1049.9,2023-05-07 08:45:00, 191.0, None,19
1.7, None, None, 1049.9,2023-05-07 09:00:00, 191.0, None,19
2.3, None, None, 1048.9,2023-05-07 09:15:00, 191.0, None,19
2.4, None, None, 1048.9,2023-05-07 09:30:00, 191.0, None,19
2.9, None, None, 1048.9,2023-05-07 09:45:00, 190.0, None,19
3.8, None, None, 1048.9,2023-05-07 10:00:00, 190.0, None,19
3.2, None, None, 1049.9,2023-05-07 10:15:00, 190.0, None,19
3.4, None, None, 1048.9,2023-05-07 10:30:00, 187.0, None,19
3.1, None, None, 1048.9,2023-05-07 10:45:00, 188.0, None,19
3.6, None, None, 1049.9,2023-05-07 11:00:00, 189.0, None,19
3.9, None, None, 1049.9,2023-05-07 11:15:00, 188.0, None,19
4.0, None, None, 1048.9,2023-05-07 11:30:00, 189.0, None,19
4.3, None, None, 1048.9,2023-05-07 11:45:00, 187.0, None,19
5.3, None, None, 1048.9,2023-05-07 12:00:00, 186.0, None,19
5.7, None, None, 1049.9,2023-05-07 12:15:00, 185.0, None,19
6.9, None, None, 1049.9,2023-05-07 12:30:00, 185.0, None,19
5.9, None, None, 1048.9,2023-05-07 12:45:00, 187.0, None,19
