wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
61.0, None, None,0.0, None,4.6, None,-0.8, None, None, None,96.0,2019-10-15 00:00:00,42,
49.0, None, None,0.0, None,5.2, None,-0.7, None, None, None,96.0,2019-10-15 01:00:00,42,
80.0, None, None,0.0, None,4.4, None,-0.5, None, None, None,94.0,2019-10-15 02:00:00,42,
67.0, None, None,0.0, None,4.6, None,-0.7, None, None, None,94.0,2019-10-15 03:00:00,42,
75.0, None, None,0.0, None,5.0, None,-0.8, None, None, None,94.0,2019-10-15 04:00:00,42,
49.0, None, None,0.0, None,4.2, None,-1.4, None, None, None,95.0,2019-10-15 05:00:00,42,
69.0, None, None,0.0, None,3.5, None,-0.8, None, None, None,94.0,2019-10-15 06:00:00,42,
43.0, None, None,0.0, None,4.1, None,-0.5, None, None, None,93.0,2019-10-15 07:00:00,42,
49.0, None, None,0.0, None,4.7, None,0.2, None, None, None,88.0,2019-10-15 08:00:00,42,
52.0, None, None,0.0, None,5.9, None,0.2, None, None, None,89.0,2019-10-15 09:00:00,42,
43.0, None, None,0.0, None,6.1, None,0.4, None, None, None,89.0,2019-10-15 10:00:00,42,
63.0, None, None,0.0, None,5.2, None,0.8, None, None, None,87.0,2019-10-15 11:00:00,42,
51.0, None, None,0.0, None,4.7, None,1.0, None, None, None,88.0,2019-10-15 12:00:00,42,
106.0, None, None,0.0, None,4.1, None,1.1, None, None, None,88.0,2019-10-15 13:00:00,42,
109.0, None, None,0.0, None,4.1, None,1.3, None, None, None,88.0,2019-10-15 14:00:00,42,
11.0, None, None,0.0, None,3.4, None,1.3, None, None, None,87.0,2019-10-15 15:00:00,42,
81.0, None, None,0.0, None,3.0, None,1.8, None, None, None,85.0,2019-10-15 16:00:00,42,
105.0, None, None,0.0, None,3.4, None,1.2, None, None, None,86.0,2019-10-15 17:00:00,42,
27.0, None, None,0.0, None,5.7, None,0.7, None, None, None,88.0,2019-10-15 18:00:00,42,
27.0, None, None,0.0, None,3.9, None,0.5, None, None, None,91.0,2019-10-15 19:00:00,42,
39.0, None, None,0.0, None,4.7, None,0.7, None, None, None,91.0,2019-10-15 20:00:00,42,
39.0, None, None,0.0, None,4.6, None,0.9, None, None, None,89.0,2019-10-15 21:00:00,42,
38.0, None, None,0.0, None,4.1, None,0.8, None, None, None,90.0,2019-10-15 22:00:00,42,
40.0, None, None,0.0, None,4.7, None,0.8, None, None, None,91.0,2019-10-15 23:00:00,42,
51.0, None, None,0.0, None,5.2, None,1.0, None, None, None,91.0,2019-10-16 00:00:00,42,
21.0, None, None,0.0, None,4.4, None,0.8, None, None, None,92.0,2019-10-16 01:00:00,42,
36.0, None, None,0.4, None,6.7, None,0.7, None, None, None,95.0,2019-10-16 02:00:00,42,
65.0, None, None,0.4, None,3.6, None,0.6, None, None, None,97.0,2019-10-16 03:00:00,42,
21.0, None, None,0.0, None,4.5, None,0.7, None, None, None,96.0,2019-10-16 04:00:00,42,
36.0, None, None,0.2, None,4.7, None,0.6, None, None, None,96.0,2019-10-16 05:00:00,42,
39.0, None, None,0.0, None,4.4, None,0.5, None, None, None,96.0,2019-10-16 06:00:00,42,
58.0, None, None,0.0, None,5.7, None,0.7, None, None, None,96.0,2019-10-16 07:00:00,42,
70.0, None, None,0.0, None,4.3, None,1.0, None, None, None,96.0,2019-10-16 08:00:00,42,
80.0, None, None,0.0, None,3.9, None,1.7, None, None, None,95.0,2019-10-16 09:00:00,42,
90.0, None, None,0.0, None,5.5, None,2.3, None, None, None,91.0,2019-10-16 10:00:00,42,
69.0, None, None,0.0, None,6.8, None,2.9, None, None, None,88.0,2019-10-16 11:00:00,42,
65.0, None, None,0.0, None,4.8, None,3.4, None, None, None,85.0,2019-10-16 12:00:00,42,
77.0, None, None,0.0, None,5.4, None,3.2, None, None, None,88.0,2019-10-16 13:00:00,42,
44.0, None, None,0.0, None,6.3, None,4.3, None, None, None,82.0,2019-10-16 14:00:00,42,
86.0, None, None,0.0, None,5.0, None,4.1, None, None, None,83.0,2019-10-16 15:00:00,42,
100.0, None, None,0.0, None,6.5, None,6.1, None, None, None,71.0,2019-10-16 16:00:00,42,
43.0, None, None,0.0, None,3.1, None,1.6, None, None, None,92.0,2019-10-16 17:00:00,42,
95.0, None, None,0.0, None,5.2, None,2.9, None, None, None,89.0,2019-10-16 18:00:00,42,
82.0, None, None,0.0, None,4.1, None,2.3, None, None, None,92.0,2019-10-16 19:00:00,42,
87.0, None, None,0.0, None,3.7, None,2.4, None, None, None,91.0,2019-10-16 20:00:00,42,
99.0, None, None,0.0, None,5.5, None,2.4, None, None, None,93.0,2019-10-16 21:00:00,42,
209.0, None, None,1.2, None,4.1, None,3.1, None, None, None,95.0,2019-10-16 22:00:00,42,
192.0, None, None,0.6, None,5.1, None,3.2, None, None, None,95.0,2019-10-16 23:00:00,42,
254.0, None, None,2.0, None,9.1, None,1.6, None, None, None,95.0,2019-10-17 00:00:00,42,
182.0, None, None,0.2, None,7.0, None,1.2, None, None, None,96.0,2019-10-17 01:00:00,42,
263.0, None, None,0.0, None,8.7, None,0.9, None, None, None,97.0,2019-10-17 02:00:00,42,
252.0, None, None,0.0, None,10.7, None,0.6, None, None, None,96.0,2019-10-17 03:00:00,42,
226.0, None, None,0.0, None,5.7, None,-0.3, None, None, None,95.0,2019-10-17 04:00:00,42,
123.0, None, None,0.0, None,2.7, None,-0.8, None, None, None,96.0,2019-10-17 05:00:00,42,
221.0, None, None,0.0, None,5.9, None,-0.9, None, None, None,94.0,2019-10-17 06:00:00,42,
240.0, None, None,0.0, None,3.0, None,-1.2, None, None, None,95.0,2019-10-17 07:00:00,42,
189.0, None, None,0.0, None,3.7, None,-0.5, None, None, None,94.0,2019-10-17 08:00:00,42,
161.0, None, None,0.0, None,9.0, None,2.1, None, None, None,81.0,2019-10-17 09:00:00,42,
161.0, None, None,0.0, None,8.1, None,1.9, None, None, None,84.0,2019-10-17 10:00:00,42,
174.0, None, None,0.0, None,8.8, None,3.1, None, None, None,82.0,2019-10-17 11:00:00,42,
181.0, None, None,0.0, None,8.5, None,2.1, None, None, None,90.0,2019-10-17 12:00:00,42,
192.0, None, None,0.4, None,7.0, None,1.9, None, None, None,93.0,2019-10-17 13:00:00,42,
182.0, None, None,0.2, None,4.8, None,2.2, None, None, None,91.0,2019-10-17 14:00:00,42,
206.0, None, None,0.0, None,4.2, None,2.7, None, None, None,92.0,2019-10-17 15:00:00,42,
116.0, None, None,0.0, None,1.6, None,1.7, None, None, None,93.0,2019-10-17 17:00:00,42,
189.0, None, None,0.0, None,6.1, None,1.4, None, None, None,92.0,2019-10-17 18:00:00,42,
193.0, None, None,0.0, None,6.7, None,1.3, None, None, None,88.0,2019-10-17 19:00:00,42,
135.0, None, None,0.0, None,3.7, None,0.8, None, None, None,93.0,2019-10-17 20:00:00,42,
117.0, None, None,0.2, None,2.9, None,0.7, None, None, None,95.0,2019-10-17 21:00:00,42,
148.0, None, None,0.0, None,3.5, None,0.5, None, None, None,96.0,2019-10-17 22:00:00,42,
195.0, None, None,0.0, None,5.7, None,1.1, None, None, None,94.0,2019-10-17 23:00:00,42,
211.0, None, None,0.0, None,7.0, None,0.7, None, None, None,92.0,2019-10-18 00:00:00,42,
204.0, None, None,0.0, None,5.3, None,-0.2, None, None, None,92.0,2019-10-18 01:00:00,42,
231.0, None, None,0.0, None,10.5, None,-0.7, None, None, None,91.0,2019-10-18 02:00:00,42,
210.0, None, None,0.0, None,6.0, None,-1.1, None, None, None,93.0,2019-10-18 03:00:00,42,
233.0, None, None,0.0, None,4.6, None,-1.2, None, None, None,92.0,2019-10-18 04:00:00,42,
230.0, None, None,0.0, None,5.4, None,-1.1, None, None, None,89.0,2019-10-18 05:00:00,42,
257.0, None, None,0.0, None,5.2, None,-1.1, None, None, None,91.0,2019-10-18 06:00:00,42,
265.0, None, None,0.0, None,6.5, None,-1.4, None, None, None,92.0,2019-10-18 07:00:00,42,
249.0, None, None,0.0, None,4.6, None,-1.1, None, None, None,89.0,2019-10-18 08:00:00,42,
255.0, None, None,0.2, None,7.6, None,2.0, None, None, None,77.0,2019-10-18 09:00:00,42,
229.0, None, None,0.4, None,5.3, None,0.6, None, None, None,84.0,2019-10-18 10:00:00,42,
219.0, None, None,0.2, None,7.9, None,0.9, None, None, None,82.0,2019-10-18 11:00:00,42,
237.0, None, None,0.2, None,5.4, None,0.7, None, None, None,83.0,2019-10-18 12:00:00,42,
162.0, None, None,0.0, None,4.7, None,1.4, None, None, None,78.0,2019-10-18 13:00:00,42,
191.0, None, None,0.0, None,7.8, None,1.6, None, None, None,72.0,2019-10-18 14:00:00,42,
196.0, None, None,0.0, None,8.8, None,1.7, None, None, None,72.0,2019-10-18 15:00:00,42,
209.0, None, None,0.0, None,7.7, None,1.1, None, None, None,78.0,2019-10-18 16:00:00,42,
208.0, None, None,0.0, None,9.6, None,0.7, None, None, None,74.0,2019-10-18 17:00:00,42,
209.0, None, None,0.0, None,8.1, None,0.3, None, None, None,80.0,2019-10-18 18:00:00,42,
254.0, None, None,0.0, None,5.8, None,0.0, None, None, None,81.0,2019-10-18 19:00:00,42,
