CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,0.428, 34.7, None, None, None,7.71,8.42, None,7.08, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-11-12 00:00:00, None, None, None, None,46
None,0.665, 31.88, None, None, None,9.44,10.28, None,337.1, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-11-12 01:00:00, None, None, None, None,46
None,0.9, 39.78, None, None, None,8.24,8.73, None,334.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-11-12 02:00:00, None, None, None, None,46
None,0.943, 38.1, None, None, None,5.55,8.14, None,334.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-11-12 03:00:00, None, None, None, None,46
None,0.176, 60.2, None, None, None,25.37,1.783, None,342.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-11-12 04:00:00, None, None, None, None,46
None,0.703, 64.83, None, None, None,9.77,0.673, None,60.25, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-12 05:00:00, None, None, None, None,46
None,1.422, 63.89, None, None, None,15.02,1.678, None,234.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-12 06:00:00, None, None, None, None,46
None,3.53, 55.45, None, None, None,10.22,7.74, None,264.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-12 07:00:00, None, None, None, None,46
None,3.913, 51.36, None, None, None,10.78,10.54, None,234.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None,2018-11-12 08:00:00, None, None, None, None,46
None,4.44, 46.54, None, None, None,9.53,12.82, None,233.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-11-12 09:00:00, None, None, None, None,46
