wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
79.0, 85.0, 3.1, 0.0, -13.5, 1.9, -11.5, -11.9, 71.0, 0.0, 0.4, 83.0,2022-11-19 00:00:00, None,47
79.0, 83.0, 1.9, 0.0, -14.2, 2.3, -11.9, -11.9, 79.0, 0.0, 0.4, 84.0,2022-11-19 01:00:00, None,47
93.0, 84.0, 2.3, 0.0, -14.1, 2.9, -11.9, -12.1, 79.0, 0.0, 0.4, 79.0,2022-11-19 02:00:00, None,47
63.0, 79.0, 2.9, 0.0, -15.0, 2.3, -12.1, -12.9, 93.0, 0.0, 0.4, 79.0,2022-11-19 03:00:00, None,47
71.0, 79.0, 2.3, 0.0, -15.8, 2.7, -12.9, -13.4, 63.0, 0.0, 0.4, 81.0,2022-11-19 04:00:00, None,47
18.0, 81.0, 2.7, 0.0, -16.0, 2.3, -13.4, -14.2, 71.0, 0.0, 0.4, 83.0,2022-11-19 05:00:00, None,47
72.0, 83.0, 2.3, 0.0, -16.5, 5.0, -14.2, -12.8, 18.0, 0.0, 0.4, 80.0,2022-11-19 06:00:00, None,47
69.0, 80.0, None, 0.0, -15.5, 2.0, -12.8, -13.7, 72.0, 0.0, 0.4, 81.0,2022-11-19 07:00:00, None,47
191.0, 81.0, None, 0.0, -16.3, 2.9, -13.7, -12.1, 69.0, 0.0, 0.4, 80.0,2022-11-19 08:00:00, None,47
139.0, 80.0, 2.9, 0.0, -14.8, 4.9, -12.1, -7.3, 191.0, 0.0, 0.4, 63.0,2022-11-19 09:00:00, None,47
145.0, 63.0, 4.9, 0.2, -13.1, 5.2, -7.3, -3.9, 139.0, 0.0, 0.4, 56.0,2022-11-19 10:00:00, None,47
140.0, 56.0, 5.2, 0.0, -11.4, 4.5, -3.9, -3.0, 145.0, 0.2, 0.6, 56.0,2022-11-19 11:00:00, None,47
174.0, 56.0, 4.5, 0.0, -10.5, 5.0, -3.0, -3.2, 140.0, 0.0, 0.6, 59.0,2022-11-19 12:00:00, None,47
153.0, 59.0, None, 0.2, -10.1, 4.5, -3.2, -2.3, 174.0, 0.0, 0.4, 55.0,2022-11-19 13:00:00, None,47
180.0, 55.0, 4.5, 0.0, -10.1, 4.0, -2.3, -5.2, 153.0, 0.2, 0.4, 69.0,2022-11-19 14:00:00, None,47
36.0, 69.0, None, 0.0, -10.0, 2.1, -5.2, -7.4, 180.0, 0.0, 0.4, 78.0,2022-11-19 15:00:00, None,47
322.0, 78.0, 2.1, 0.0, -10.6, 2.3, -7.4, -8.3, 36.0, 0.0, 0.4, 79.0,2022-11-19 16:00:00, None,47
66.0, 79.0, 2.3, 0.0, -11.3, 3.2, -8.3, -9.7, 322.0, 0.0, 0.4, 81.0,2022-11-19 17:00:00, None,47
