pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 0.486,87.6, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-12 00:00:00, None, None, 45.21,7
None, None, 0.735,86.0, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-12 02:00:00, None, None, 45.24,7
None, None, 0.686,90.1, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-12 03:00:00, None, None, 44.88,7
None, None, 1.215,90.0, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-02-12 04:00:00, None, None, 45.47,7
None, None, 1.781,84.6, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-12 05:00:00, None, None, 45.39,7
None, None, 1.587,84.8, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-12 06:00:00, None, None, 45.36,7
None, None, 1.395,85.6, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-12 07:00:00, None, None, 45.29,7
None, None, 0.438,92.5, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-12 08:00:00, None, None, 45.04,7
None, None, 0.347,93.9, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-12 09:00:00, None, None, 45.38,7
None, None, 1.069,94.4, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-02-12 10:00:00, None, None, 45.28,7
None, None, 1.396,93.9, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-02-12 11:00:00, None, None, 46.2,7
None, None, 2.874,91.0, None, None, None, None, None, None, None, None, None, None, 2.0, None, None, None, None,2016-02-12 12:00:00, None, None, 45.58,7
None, None, 2.376,92.4, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-02-12 13:00:00, None, None, 45.25,7
None, None, 2.136,92.0, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-02-12 14:00:00, None, None, 45.25,7
None, None, 2.04,93.8, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-02-12 15:00:00, None, None, 45.29,7
None, None, 1.95,94.4, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-02-12 16:00:00, None, None, 44.95,7
None, None, 2.053,94.6, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-02-12 17:00:00, None, None, 44.86,7
None, None, 1.535,93.9, None, None, None, None, None, None, None, None, None, None, 1.0, None, None, None, None,2016-02-12 18:00:00, None, None, 44.48,7
None, None, 1.299,93.9, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-02-12 19:00:00, None, None, 44.46,7
None, None, 1.108,94.5, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-02-12 20:00:00, None, None, 44.65,7
None, None, 1.012,94.9, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-02-12 21:00:00, None, None, 44.68,7
None, None, 0.965,94.9, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-02-12 22:00:00, None, None, 44.64,7
None, None, 0.677,95.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-02-12 23:00:00, None, None, 44.65,7
None, None, 0.247,95.5, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-02-13 00:00:00, None, None, 44.61,7
None, None, 0.258,95.6, None, None, None, None, None, None, None, None, None, None, 0.0, None, None, None, None,2016-02-13 01:00:00, None, None, 44.6,7
None, None, -0.257,95.6, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-13 03:00:00, None, None, 44.66,7
None, None, -0.734,93.6, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-02-13 04:00:00, None, None, 44.54,7
None, None, -1.261,85.5, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None,2016-02-13 05:00:00, None, None, 44.52,7
None, None, -2.219,84.0, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-02-13 06:00:00, None, None, 44.42,7
None, None, -3.32,84.8, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None,2016-02-13 07:00:00, None, None, 44.28,7
None, None, -3.308,84.9, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None,2016-02-13 08:00:00, None, None, 44.33,7
None, None, -2.674,81.7, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None,2016-02-13 09:00:00, None, None, 44.26,7
None, None, -1.285,81.7, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None,2016-02-13 10:00:00, None, None, 44.5,7
None, None, -0.058,82.9, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None,2016-02-13 11:00:00, None, None, 44.51,7
None, None, 0.941,84.6, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-13 12:00:00, None, None, 44.58,7
None, None, 1.505,84.3, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-13 13:00:00, None, None, 44.45,7
None, None, 1.3,84.7, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-13 14:00:00, None, None, 44.44,7
None, None, 0.39,92.4, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-13 15:00:00, None, None, 44.64,7
None, None, 0.582,92.3, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-13 16:00:00, None, None, 44.24,7
None, None, 0.305,93.2, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-13 17:00:00, None, None, 46.26,7
None, None, 0.211,93.9, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-13 18:00:00, None, None, 46.93,7
None, None, 0.071,94.3, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-13 19:00:00, None, None, 48.03,7
None, None, 0.173,94.9, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None,2016-02-13 20:00:00, None, None, 48.34,7
