time,HUMIDITY,week_of_year
2022-04-30 00:00:00,95.0,18
2022-04-30 01:00:00,96.4,18
2022-04-30 02:00:00,96.8,18
2022-04-30 03:00:00,95.5,18
2022-04-30 04:00:00,96.7,18
2022-04-30 05:00:00,97.3,18
2022-04-30 06:00:00,97.3,18
2022-04-30 07:00:00,95.7,18
2022-04-30 08:00:00,90.8,18
2022-04-30 09:00:00,85.7,18
2022-04-30 10:00:00,79.5,18
2022-04-30 11:00:00,71.9,18
2022-04-30 12:00:00,66.3,18
2022-04-30 13:00:00,65.8,18
2022-04-30 14:00:00,64.5,18
2022-04-30 15:00:00,65.0,18
2022-04-30 16:00:00,62.9,18
2022-04-30 17:00:00,60.0,18
2022-04-30 18:00:00,63.5,18
2022-04-30 19:00:00,64.1,18
2022-04-30 20:00:00,68.6,18
2022-04-30 21:00:00,76.9,18
2022-04-30 22:00:00,86.1,18
2022-04-30 23:00:00,92.6,18
2022-05-01 00:00:00,94.7,18
2022-05-01 01:00:00,95.7,18
2022-05-01 02:00:00,95.6,18
2022-05-01 03:00:00,95.7,18
2022-05-01 04:00:00,96.3,18
2022-05-01 05:00:00,95.1,18
2022-05-01 06:00:00,94.3,18
2022-05-01 07:00:00,95.2,18
2022-05-01 08:00:00,83.4,18
2022-05-01 09:00:00,78.0,18
2022-05-01 10:00:00,73.6,18
2022-05-01 11:00:00,67.5,18
2022-05-01 12:00:00,61.9,18
2022-05-01 13:00:00,58.3,18
2022-05-01 14:00:00,53.8,18
2022-05-01 15:00:00,50.8,18
2022-05-01 16:00:00,49.1,18
2022-05-01 17:00:00,48.0,18
2022-05-01 18:00:00,50.9,18
2022-05-01 19:00:00,58.8,18
2022-05-01 20:00:00,60.9,18
2022-05-01 21:00:00,62.5,18
2022-05-01 22:00:00,67.0,18
2022-05-01 23:00:00,74.4,18
2022-05-02 00:00:00,77.2,18
2022-05-02 01:00:00,80.3,18
2022-05-02 02:00:00,80.7,18
2022-05-02 03:00:00,78.2,18
2022-05-02 04:00:00,80.2,18
2022-05-02 05:00:00,80.5,18
2022-05-02 06:00:00,80.2,18
2022-05-02 07:00:00,79.4,18
2022-05-02 08:00:00,79.1,18
2022-05-02 09:00:00,80.3,18
2022-05-02 10:00:00,81.1,18
2022-05-02 11:00:00,80.8,18
2022-05-02 12:00:00,79.8,18
2022-05-02 13:00:00,78.6,18
2022-05-02 14:00:00,79.0,18
2022-05-02 15:00:00,81.2,18
2022-05-02 16:00:00,83.5,18
2022-05-02 17:00:00,83.7,18
2022-05-02 18:00:00,83.5,18
2022-05-02 19:00:00,88.6,18
2022-05-02 20:00:00,90.8,18
2022-05-02 21:00:00,94.8,18
2022-05-02 22:00:00,97.6,18
2022-05-02 23:00:00,98.2,18
2022-05-03 00:00:00,98.0,18
2022-05-03 01:00:00,96.8,18
2022-05-03 02:00:00,97.0,18
2022-05-03 03:00:00,97.1,18
2022-05-03 04:00:00,98.1,18
2022-05-03 05:00:00,98.7,18
2022-05-03 06:00:00,98.9,18
2022-05-03 07:00:00,99.0,18
2022-05-03 08:00:00,98.8,18
2022-05-03 09:00:00,76.4,18
2022-05-03 10:00:00,50.0,18
2022-05-03 11:00:00,46.3,18
2022-05-03 12:00:00,47.0,18
2022-05-03 13:00:00,44.5,18
2022-05-03 14:00:00,45.0,18
2022-05-03 15:00:00,42.6,18
2022-05-03 16:00:00,41.2,18
2022-05-03 17:00:00,42.4,18
2022-05-03 18:00:00,43.9,18
2022-05-03 19:00:00,46.0,18
2022-05-03 20:00:00,48.8,18
2022-05-03 21:00:00,51.6,18
2022-05-03 22:00:00,54.3,18
2022-05-03 23:00:00,53.9,18
2022-05-04 00:00:00,54.6,18
2022-05-04 01:00:00,63.3,18
2022-05-04 02:00:00,65.4,18
2022-05-04 03:00:00,61.8,18
2022-05-04 04:00:00,63.9,18
2022-05-04 05:00:00,62.6,18
2022-05-04 06:00:00,64.8,18
2022-05-04 07:00:00,56.9,18
2022-05-04 08:00:00,50.9,18
2022-05-04 09:00:00,46.1,18
2022-05-04 10:00:00,40.6,18
2022-05-04 11:00:00,37.0,18
2022-05-04 12:00:00,35.0,18
2022-05-04 13:00:00,37.7,18
2022-05-04 14:00:00,35.8,18
2022-05-04 15:00:00,36.4,18
2022-05-04 16:00:00,35.3,18
2022-05-04 17:00:00,32.1,18
2022-05-04 18:00:00,33.1,18
2022-05-04 19:00:00,35.1,18
2022-05-04 20:00:00,42.3,18
2022-05-04 21:00:00,53.1,18
2022-05-04 22:00:00,58.4,18
2022-05-04 23:00:00,61.0,18
2022-05-05 00:00:00,63.0,18
2022-05-05 01:00:00,69.3,18
2022-05-05 02:00:00,71.2,18
2022-05-05 03:00:00,69.7,18
2022-05-05 04:00:00,69.5,18
2022-05-05 05:00:00,73.4,18
2022-05-05 06:00:00,75.0,18
2022-05-05 07:00:00,68.8,18
2022-05-05 08:00:00,61.7,18
2022-05-05 09:00:00,52.2,18
2022-05-05 10:00:00,43.8,18
2022-05-05 11:00:00,39.7,18
2022-05-05 12:00:00,38.0,18
2022-05-05 13:00:00,34.5,18
2022-05-05 14:00:00,32.1,18
2022-05-05 15:00:00,31.0,18
2022-05-05 16:00:00,28.9,18
2022-05-05 17:00:00,28.3,18
2022-05-05 18:00:00,30.1,18
2022-05-05 19:00:00,32.3,18
2022-05-05 20:00:00,36.6,18
2022-05-05 21:00:00,40.3,18
2022-05-05 22:00:00,45.6,18
2022-05-05 23:00:00,59.2,18
