WDIR_VECT,time,HUMIDITY,week_of_year
25.4,2022-04-30 00:00:00,85.4,18
20.5,2022-04-30 01:00:00,88.4,18
13.6,2022-04-30 02:00:00,89.8,18
20.8,2022-04-30 03:00:00,90.1,18
20.8,2022-04-30 04:00:00,91.8,18
6.3,2022-04-30 05:00:00,88.2,18
9.9,2022-04-30 06:00:00,87.0,18
21.0,2022-04-30 07:00:00,81.2,18
18.4,2022-04-30 08:00:00,75.2,18
36.9,2022-04-30 09:00:00,67.2,18
22.3,2022-04-30 10:00:00,62.0,18
357.1,2022-04-30 11:00:00,57.7,18
26.8,2022-04-30 12:00:00,54.0,18
194.1,2022-04-30 13:00:00,55.0,18
196.8,2022-04-30 14:00:00,57.1,18
10.3,2022-04-30 15:00:00,51.6,18
19.4,2022-04-30 16:00:00,49.7,18
36.3,2022-04-30 17:00:00,49.5,18
49.3,2022-04-30 18:00:00,48.8,18
200.7,2022-04-30 19:00:00,54.5,18
210.8,2022-04-30 20:00:00,61.7,18
9.5,2022-04-30 21:00:00,70.1,18
149.4,2022-04-30 22:00:00,74.7,18
4.0,2022-04-30 23:00:00,78.7,18
203.4,2022-05-01 00:00:00,81.3,18
26.6,2022-05-01 01:00:00,81.9,18
213.2,2022-05-01 02:00:00,86.1,18
113.3,2022-05-01 03:00:00,87.3,18
294.2,2022-05-01 04:00:00,89.4,18
65.6,2022-05-01 05:00:00,89.0,18
52.1,2022-05-01 06:00:00,88.3,18
23.1,2022-05-01 07:00:00,79.1,18
27.6,2022-05-01 08:00:00,65.6,18
20.7,2022-05-01 09:00:00,56.7,18
236.6,2022-05-01 10:00:00,51.5,18
190.9,2022-05-01 11:00:00,47.2,18
203.8,2022-05-01 12:00:00,35.0,18
221.1,2022-05-01 13:00:00,34.2,18
213.8,2022-05-01 14:00:00,31.5,18
186.7,2022-05-01 15:00:00,30.8,18
208.5,2022-05-01 16:00:00,33.5,18
199.8,2022-05-01 17:00:00,34.1,18
168.1,2022-05-01 18:00:00,35.9,18
183.5,2022-05-01 19:00:00,39.8,18
200.0,2022-05-01 20:00:00,44.8,18
227.6,2022-05-01 21:00:00,52.9,18
342.8,2022-05-01 22:00:00,58.7,18
349.4,2022-05-01 23:00:00,62.5,18
202.2,2022-05-02 00:00:00,66.2,18
359.9,2022-05-02 01:00:00,75.5,18
36.0,2022-05-02 02:00:00,78.6,18
81.6,2022-05-02 03:00:00,82.8,18
51.1,2022-05-02 04:00:00,84.7,18
24.3,2022-05-02 05:00:00,84.3,18
13.8,2022-05-02 06:00:00,82.7,18
11.3,2022-05-02 07:00:00,74.5,18
21.6,2022-05-02 08:00:00,67.7,18
26.8,2022-05-02 09:00:00,60.5,18
25.9,2022-05-02 10:00:00,53.1,18
30.1,2022-05-02 11:00:00,45.0,18
32.1,2022-05-02 12:00:00,38.0,18
22.9,2022-05-02 13:00:00,33.2,18
349.8,2022-05-02 14:00:00,31.3,18
354.3,2022-05-02 15:00:00,28.4,18
5.0,2022-05-02 16:00:00,27.5,18
202.7,2022-05-02 17:00:00,30.1,18
185.4,2022-05-02 18:00:00,34.7,18
220.6,2022-05-02 19:00:00,39.2,18
353.6,2022-05-02 20:00:00,50.7,18
277.8,2022-05-02 21:00:00,61.7,18
265.0,2022-05-02 22:00:00,67.6,18
59.6,2022-05-02 23:00:00,73.2,18
1.4,2022-05-03 00:00:00,68.2,18
0.0,2022-05-03 01:00:00,71.0,18
22.7,2022-05-03 02:00:00,78.1,18
1.5,2022-05-03 03:00:00,79.9,18
40.6,2022-05-03 04:00:00,87.2,18
26.3,2022-05-03 05:00:00,89.8,18
57.4,2022-05-03 06:00:00,89.2,18
208.5,2022-05-03 07:00:00,78.7,18
207.0,2022-05-03 08:00:00,72.7,18
170.0,2022-05-03 09:00:00,64.1,18
139.1,2022-05-03 10:00:00,53.9,18
142.7,2022-05-03 11:00:00,43.6,18
141.1,2022-05-03 12:00:00,35.2,18
149.8,2022-05-03 13:00:00,33.6,18
145.0,2022-05-03 14:00:00,28.6,18
182.7,2022-05-03 15:00:00,25.9,18
169.3,2022-05-03 16:00:00,25.9,18
176.2,2022-05-03 17:00:00,26.7,18
191.0,2022-05-03 18:00:00,32.5,18
197.0,2022-05-03 19:00:00,37.4,18
152.0,2022-05-03 20:00:00,39.7,18
137.5,2022-05-03 21:00:00,38.9,18
173.6,2022-05-03 22:00:00,40.5,18
167.2,2022-05-03 23:00:00,41.6,18
167.4,2022-05-04 00:00:00,45.1,18
167.7,2022-05-04 01:00:00,49.6,18
172.3,2022-05-04 02:00:00,55.7,18
209.3,2022-05-04 03:00:00,58.5,18
120.2,2022-05-04 04:00:00,64.0,18
202.2,2022-05-04 05:00:00,66.8,18
222.7,2022-05-04 06:00:00,74.7,18
242.2,2022-05-04 07:00:00,78.0,18
303.3,2022-05-04 08:00:00,78.7,18
295.1,2022-05-04 09:00:00,73.0,18
262.6,2022-05-04 10:00:00,68.1,18
272.7,2022-05-04 11:00:00,59.7,18
78.6,2022-05-04 12:00:00,50.8,18
163.8,2022-05-04 13:00:00,46.0,18
160.4,2022-05-04 14:00:00,46.9,18
156.9,2022-05-04 15:00:00,45.1,18
180.4,2022-05-04 16:00:00,43.9,18
231.4,2022-05-04 17:00:00,42.3,18
268.7,2022-05-04 18:00:00,45.3,18
354.7,2022-05-04 19:00:00,54.3,18
29.1,2022-05-04 20:00:00,59.8,18
6.6,2022-05-04 21:00:00,65.6,18
340.2,2022-05-04 22:00:00,73.4,18
347.6,2022-05-04 23:00:00,76.1,18
333.9,2022-05-05 00:00:00,79.9,18
334.1,2022-05-05 01:00:00,78.5,18
337.8,2022-05-05 02:00:00,78.7,18
345.0,2022-05-05 03:00:00,78.1,18
347.3,2022-05-05 04:00:00,80.5,18
356.7,2022-05-05 05:00:00,81.0,18
344.3,2022-05-05 06:00:00,82.1,18
343.1,2022-05-05 07:00:00,79.6,18
339.2,2022-05-05 08:00:00,79.2,18
350.7,2022-05-05 09:00:00,76.3,18
326.6,2022-05-05 10:00:00,70.9,18
338.0,2022-05-05 11:00:00,75.4,18
321.2,2022-05-05 12:00:00,88.2,18
222.4,2022-05-05 13:00:00,89.2,18
200.0,2022-05-05 14:00:00,94.6,18
146.9,2022-05-05 15:00:00,92.5,18
148.3,2022-05-05 16:00:00,88.5,18
140.0,2022-05-05 17:00:00,75.5,18
182.1,2022-05-05 18:00:00,82.1,18
206.8,2022-05-05 19:00:00,88.7,18
210.3,2022-05-05 20:00:00,88.1,18
2.3,2022-05-05 21:00:00,94.4,18
296.1,2022-05-05 22:00:00,97.5,18
187.5,2022-05-05 23:00:00,98.4,18
181.1,2022-05-06 00:00:00,98.7,18
282.8,2022-05-06 01:00:00,98.6,18
320.5,2022-05-06 02:00:00,98.8,18
247.2,2022-05-06 03:00:00,98.9,18
175.0,2022-05-06 04:00:00,99.0,18
189.5,2022-05-06 05:00:00,99.0,18
169.5,2022-05-06 06:00:00,98.9,18
167.8,2022-05-06 07:00:00,94.6,18
156.6,2022-05-06 08:00:00,85.1,18
155.6,2022-05-06 09:00:00,74.6,18
137.3,2022-05-06 10:00:00,65.0,18
142.9,2022-05-06 11:00:00,61.9,18
157.7,2022-05-06 12:00:00,47.9,18
145.5,2022-05-06 13:00:00,40.2,18
166.4,2022-05-06 14:00:00,39.9,18
212.8,2022-05-06 15:00:00,53.8,18
351.4,2022-05-06 16:00:00,73.0,18
343.2,2022-05-06 17:00:00,81.4,18
335.3,2022-05-06 18:00:00,88.2,18
340.5,2022-05-06 19:00:00,88.3,18
350.6,2022-05-06 20:00:00,88.9,18
11.7,2022-05-06 21:00:00,93.5,18
2.4,2022-05-06 22:00:00,94.7,18
358.3,2022-05-06 23:00:00,94.6,18
