RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,12.81,240.3, None, None, None, None, None, None, None, None, None, None, None, 6.894, None, None, None, None,20.67, None, None, None, None,2016-07-22 04:00:00, None,30
None, None, None, None,15.36,244.7, None, None, None, None, None, None, None, None, None, None, None, 6.263, None, None, None, None,21.57, None, None, None, None,2016-07-22 09:00:00, None,30
None, None, None, None,16.3,245.1, None, None, None, None, None, None, None, None, None, None, None, 6.129, None, None, None, None,18.56, None, None, None, None,2016-07-22 10:00:00, None,30
None, None, None, None,15.54,253.5, None, None, None, None, None, None, None, None, None, None, None, 6.156, None, None, None, None,21.16, None, None, None, None,2016-07-22 11:00:00, None,30
None, None, None, None,15.05,240.4, None, None, None, None, None, None, None, None, None, None, None, 6.069, None, None, None, None,22.14, None, None, None, None,2016-07-22 12:00:00, None,30
None, None, None, None,17.72,246.6, None, None, None, None, None, None, None, None, None, None, None, 6.233, None, None, None, None,19.84, None, None, None, None,2016-07-22 13:00:00, None,30
None, None, None, None,17.77,247.5, None, None, None, None, None, None, None, None, None, None, None, 6.369, None, None, None, None,21.59, None, None, None, None,2016-07-22 14:00:00, None,30
None, None, None, None,19.69,242.4, None, None, None, None, None, None, None, None, None, None, None, 6.312, None, None, None, None,20.47, None, None, None, None,2016-07-22 15:00:00, None,30
None, None, None, None,21.65,245.0, None, None, None, None, None, None, None, None, None, None, None, 6.206, None, None, None, None,20.59, None, None, None, None,2016-07-22 16:00:00, None,30
None, None, None, None,20.66,247.5, None, None, None, None, None, None, None, None, None, None, None, 6.243, None, None, None, None,21.53, None, None, None, None,2016-07-22 17:00:00, None,30
None, None, None, None,20.48,240.2, None, None, None, None, None, None, None, None, None, None, None, 6.186, None, None, None, None,24.04, None, None, None, None,2016-07-22 18:00:00, None,30
None, None, None, None,27.02,249.2, None, None, None, None, None, None, None, None, None, None, None, 6.156, None, None, None, None,18.83, None, None, None, None,2016-07-22 19:00:00, None,30
None, None, None, None,24.02,243.6, None, None, None, None, None, None, None, None, None, None, None, 6.041, None, None, None, None,21.86, None, None, None, None,2016-07-22 20:00:00, None,30
None, None, None, None,17.0,234.1, None, None, None, None, None, None, None, None, None, None, None, 5.837, None, None, None, None,25.46, None, None, None, None,2016-07-22 21:00:00, None,30
None, None, None, None,18.66,235.0, None, None, None, None, None, None, None, None, None, None, None, 5.538, None, None, None, None,22.34, None, None, None, None,2016-07-22 22:00:00, None,30
None, None, None, None,16.33,237.7, None, None, None, None, None, None, None, None, None, None, None, 5.48, None, None, None, None,23.18, None, None, None, None,2016-07-22 23:00:00, None,30
None, None, None, None,20.02,229.5, None, None, None, None, None, None, None, None, None, None, None, 5.587, None, None, None, None,15.73, None, None, None, None,2016-07-23 00:00:00, None,30
None, None, None, None,15.07,233.4, None, None, None, None, None, None, None, None, None, None, None, 5.5, None, None, None, None,20.43, None, None, None, None,2016-07-23 01:00:00, None,30
None, None, None, None,18.3,234.5, None, None, None, None, None, None, None, None, None, None, None, 5.471, None, None, None, None,21.58, None, None, None, None,2016-07-23 02:00:00, None,30
None, None, None, None,18.73,234.7, None, None, None, None, None, None, None, None, None, None, None, 5.433, None, None, None, None,20.59, None, None, None, None,2016-07-23 03:00:00, None,30
None, None, None, None,20.62,228.8, None, None, None, None, None, None, None, None, None, None, None, 5.559, None, None, None, None,17.53, None, None, None, None,2016-07-23 05:00:00, None,30
None, None, None, None,16.8,230.6, None, None, None, None, None, None, None, None, None, None, None, 5.606, None, None, None, None,22.54, None, None, None, None,2016-07-23 06:00:00, None,30
None, None, None, None,17.76,231.0, None, None, None, None, None, None, None, None, None, None, None, 5.606, None, None, None, None,19.2, None, None, None, None,2016-07-23 07:00:00, None,30
None, None, None, None,16.42,231.0, None, None, None, None, None, None, None, None, None, None, None, 5.693, None, None, None, None,17.41, None, None, None, None,2016-07-23 08:00:00, None,30
None, None, None, None,17.21,222.1, None, None, None, None, None, None, None, None, None, None, None, 5.829, None, None, None, None,17.5, None, None, None, None,2016-07-23 09:00:00, None,30
None, None, None, None,14.13,230.2, None, None, None, None, None, None, None, None, None, None, None, 6.089, None, None, None, None,20.49, None, None, None, None,2016-07-23 10:00:00, None,30
None, None, None, None,16.74,226.4, None, None, None, None, None, None, None, None, None, None, None, 6.186, None, None, None, None,18.41, None, None, None, None,2016-07-23 11:00:00, None,30
None, None, None, None,22.81,234.9, None, None, None, None, None, None, None, None, None, None, None, 6.398, None, None, None, None,20.48, None, None, None, None,2016-07-23 12:00:00, None,30
None, None, None, None,18.42,239.8, None, None, None, None, None, None, None, None, None, None, None, 7.08, None, None, None, None,21.12, None, None, None, None,2016-07-23 13:00:00, None,30
None, None, None, None,27.69,231.9, None, None, None, None, None, None, None, None, None, None, None, 7.6, None, None, None, None,16.17, None, None, None, None,2016-07-23 15:00:00, None,30
None, None, None, None,35.9,232.0, None, None, None, None, None, None, None, None, None, None, None, 7.86, None, None, None, None,13.35, None, None, None, None,2016-07-23 16:00:00, None,30
None, None, None, None,35.92,225.3, None, None, None, None, None, None, None, None, None, None, None, 7.88, None, None, None, None,13.88, None, None, None, None,2016-07-23 17:00:00, None,30
None, None, None, None,37.27,226.5, None, None, None, None, None, None, None, None, None, None, None, 7.78, None, None, None, None,12.43, None, None, None, None,2016-07-23 18:00:00, None,30
None, None, None, None,35.73,232.4, None, None, None, None, None, None, None, None, None, None, None, 8.15, None, None, None, None,17.41, None, None, None, None,2016-07-23 19:00:00, None,30
