wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
202.5,13.5, None, -0.19,2.0, 102.1,2.0, None, None,46.0,2016-02-26 00:00:00, None, None,9
None,11.1, None, -0.17,0.0, 102.0,3.2, None, None,58.0,2016-02-26 01:00:00, None, None,9
22.5,9.7, None, -0.14,2.0, 102.0,4.4, None, None,69.0,2016-02-26 02:00:00, None, None,9
22.5,10.0, None, -0.14,2.0, 102.0,4.5, None, None,69.0,2016-02-26 03:00:00, None, None,9
None,9.0, None, -0.11,1.0, 101.9,4.1, None, None,72.0,2016-02-26 04:00:00, None, None,9
22.5,8.5, None, -0.1,2.0, 101.9,3.5, None, None,71.0,2016-02-26 05:00:00, None, None,9
0.0,8.4, None, -0.07,2.0, 101.9,4.2, None, None,75.0,2016-02-26 06:00:00, None, None,9
None,8.1, None, -0.02,0.0, 101.9,4.0, None, None,76.0,2016-02-26 07:00:00, None, None,9
None,8.6, None, -0.04,0.0, 101.8,3.8, None, None,72.0,2016-02-26 08:00:00, None, None,9
45.0,7.8, None, -0.01,1.0, 101.9,4.1, None, None,77.0,2016-02-26 09:00:00, None, None,9
67.5,8.6, None, -0.1,2.0, 101.8,4.4, None, None,75.0,2016-02-26 10:00:00, None, None,9
None,7.5, None, -0.08,1.0, 101.8,3.5, None, None,75.0,2016-02-26 11:00:00, None, None,9
90.0,8.1, None, -0.18,3.0, 101.7,4.2, None, None,76.0,2016-02-26 12:00:00, None, None,9
337.5,7.2, None, -0.11,2.0, 101.7,3.0, None, None,74.0,2016-02-26 13:00:00, None, None,9
None,6.7, None, -0.19,0.0, 101.6,3.3, None, None,79.0,2016-02-26 14:00:00, None, None,9
22.5,6.8, None, -0.05,2.0, 101.6,3.7, None, None,80.0,2016-02-26 15:00:00, None, None,9
None,7.7, None, -0.12,1.0, 101.6,3.6, None, None,75.0,2016-02-26 16:00:00, None, None,9
270.0,9.5, None, -0.06,2.0, 101.5,4.1, None, None,69.0,2016-02-26 17:00:00, None, None,9
None,9.7, None, -0.13,1.0, 101.5,4.6, None, None,70.0,2016-02-26 18:00:00, None, None,9
225.0,12.7, None, -0.07,4.0, 101.5,5.0, None, None,59.0,2016-02-26 19:00:00, None, None,9
202.5,10.5, None, -0.05,2.0, 101.5,3.9, None, None,63.0,2016-02-26 20:00:00, None, None,9
315.0,11.9, None, -0.13,2.0, 101.4,5.2, None, None,63.0,2016-02-26 21:00:00, None, None,9
202.5,11.6, None, -0.16,2.0, 101.3,5.0, None, None,64.0,2016-02-26 22:00:00, None, None,9
247.5,10.3, None, -0.16,2.0, 101.3,4.9, None, 14.0,69.0,2016-02-26 23:00:00, 4.8, 1.1,9
None,9.2, None, -0.03,0.0, 101.3,5.0, None, None,75.0,2016-02-27 00:00:00, None, None,9
315.0,10.5, None, -0.03,4.0, 101.3,4.2, None, None,65.0,2016-02-27 01:00:00, None, None,9
337.5,9.5, None, 0.01,4.0, 101.3,5.3, None, None,75.0,2016-02-27 02:00:00, None, None,9
0.0,9.2, None, 0.0,6.0, 101.3,5.4, None, None,77.0,2016-02-27 03:00:00, None, None,9
22.5,8.5, None, 0.05,5.0, 101.4,6.2, None, None,85.0,2016-02-27 04:00:00, None, None,9
22.5,8.0, None, 0.06,1.0, 101.4,6.4, None, None,90.0,2016-02-27 05:00:00, None, None,9
None,7.8, None, 0.07,0.0, 101.4,6.3, None, None,91.0,2016-02-27 06:00:00, None, None,9
None,7.6, None, 0.07,0.0, 101.4,6.3, None, None,91.0,2016-02-27 07:00:00, None, None,9
None,7.3, None, 0.04,0.0, 101.4,6.0, None, None,92.0,2016-02-27 08:00:00, None, None,9
None,7.3, None, 0.03,0.0, 101.4,6.1, None, None,92.0,2016-02-27 09:00:00, None, None,9
None,7.3, None, 0.06,0.0, 101.5,6.1, None, None,92.0,2016-02-27 10:00:00, None, None,9
None,7.4, None, 0.09,0.0, 101.5,6.2, None, None,92.0,2016-02-27 11:00:00, None, None,9
None,7.5, None, 0.08,0.0, 101.5,6.3, None, None,92.0,2016-02-27 12:00:00, None, None,9
None,7.5, None, 0.08,0.0, 101.6,6.4, None, None,93.0,2016-02-27 13:00:00, None, None,9
None,7.5, None, 0.11,0.0, 101.6,6.4, None, None,93.0,2016-02-27 14:00:00, None, None,9
90.0,7.3, None, 0.15,2.0, 101.7,6.2, None, None,93.0,2016-02-27 15:00:00, None, None,9
90.0,7.3, None, 0.15,4.0, 101.7,6.2, None, None,93.0,2016-02-27 16:00:00, None, None,9
None,7.4, None, 0.19,0.0, 101.8,6.4, None, None,93.0,2016-02-27 17:00:00, None, None,9
202.5,7.8, None, 0.2,1.0, 101.9,6.7, None, None,93.0,2016-02-27 18:00:00, None, None,9
None,7.9, None, 0.24,1.0, 102.0,6.8, None, None,93.0,2016-02-27 19:00:00, None, None,9
180.0,7.7, None, 0.16,1.0, 102.0,6.6, None, None,93.0,2016-02-27 20:00:00, None, None,9
225.0,9.7, None, 0.1,2.0, 102.0,8.5, None, None,92.0,2016-02-27 21:00:00, None, None,9
