wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
35.0, 80.0, 6.3, 0.0, 3.0, 5.7, 6.2, 6.8, 32.0, 0.0, 0.0, 80.0,2022-10-08 00:00:00,41
16.0, 78.0, 7.2, 0.0, 3.4, 4.6, 7.0, 7.1, 14.0, 0.0, 0.0, 79.0,2022-10-08 01:00:00,41
193.0, 80.0, 5.7, 0.0, 3.6, 2.3, 6.8, 4.6, 35.0, 0.0, 0.0, 92.0,2022-10-08 02:00:00,41
47.0, 79.0, 4.6, 0.0, 3.7, 2.9, 7.1, 3.4, 16.0, 0.0, 0.0, 96.0,2022-10-08 03:00:00,41
29.0, 92.0, 2.3, 0.0, 3.4, 8.0, 4.6, 2.7, 193.0, 0.0, 0.0, 98.0,2022-10-08 04:00:00,41
229.0, 96.0, 2.9, 0.0, 2.8, 2.4, 3.4, 2.5, 47.0, 0.0, 0.0, 97.0,2022-10-08 05:00:00,41
183.0, 98.0, None, 0.0, 2.4, 2.9, 2.7, 2.6, 29.0, 0.0, 0.0, 98.0,2022-10-08 06:00:00,41
188.0, 97.0, 2.4, 0.0, 2.1, 3.1, 2.5, 4.6, 229.0, 0.0, 0.0, 90.0,2022-10-08 07:00:00,41
220.0, 98.0, 2.9, 0.0, 2.3, 4.5, 2.6, 9.4, 183.0, 0.0, 0.0, 70.0,2022-10-08 08:00:00,41
180.0, 90.0, 3.1, 0.0, 3.1, 3.5, 4.6, 12.7, 188.0, 0.0, 0.0, 58.0,2022-10-08 09:00:00,41
178.0, 70.0, 4.5, 0.0, 4.2, 4.2, 9.4, 15.9, 220.0, 0.0, 0.0, 46.0,2022-10-08 10:00:00,41
175.0, 58.0, 3.5, 0.0, 4.7, 5.9, 12.7, 17.5, 180.0, 0.0, 0.0, 41.0,2022-10-08 11:00:00,41
202.0, 46.0, 4.2, 0.0, 4.3, 5.5, 15.9, 20.2, 178.0, 0.0, 0.0, 35.0,2022-10-08 12:00:00,41
328.0, 41.0, 5.9, 0.0, 4.1, 5.8, 17.5, 21.9, 175.0, 0.0, 0.0, 33.0,2022-10-08 13:00:00,41
220.0, 35.0, 5.5, 0.0, 4.3, 5.9, 20.2, 22.3, 202.0, 0.0, 0.0, 30.0,2022-10-08 14:00:00,41
215.0, 33.0, 5.8, 0.0, 4.9, 7.1, 21.9, 21.8, 328.0, 0.0, 0.0, 31.0,2022-10-08 15:00:00,41
146.0, 30.0, 5.9, 0.0, 3.9, 3.5, 22.3, 17.7, 220.0, 0.0, 0.0, 43.0,2022-10-08 16:00:00,41
45.0, 31.0, 7.1, 0.0, 3.9, 4.9, 21.8, 12.7, 215.0, 0.0, 0.0, 55.0,2022-10-08 17:00:00,41
55.0, 43.0, 3.5, 0.0, 5.0, 3.8, 17.7, 9.6, 146.0, 0.0, 0.0, 65.0,2022-10-08 18:00:00,41
102.0, 55.0, 4.9, 0.0, 3.9, 2.4, 12.7, 7.5, 45.0, 0.0, 0.0, 75.0,2022-10-08 19:00:00,41
51.0, 65.0, 3.8, 0.0, 3.3, 4.3, 9.6, 6.3, 55.0, 0.0, 0.0, 78.0,2022-10-08 20:00:00,41
313.0, None, None, 0.0, None, 2.0, None, 5.6, None, None, None, 80.0,2022-10-08 21:00:00,41
45.0, None, None, 0.0, None, 5.2, None, 4.2, None, None, None, 89.0,2022-10-08 22:00:00,41
None, 80.0, None, None, 2.4, None, 5.6, None, 313.0, 0.0, 0.0, None,2022-10-08 23:00:00,41
45.0, 89.0, 5.2, 0.0, 2.6, 2.3, 4.2, 2.5, 45.0, 0.0, 0.0, 96.0,2022-10-09 00:00:00,41
32.0, 90.0, 4.7, 0.0, 1.6, 2.7, 3.1, 2.1, 22.0, 0.0, 0.0, 95.0,2022-10-09 01:00:00,41
283.0, 96.0, 2.3, 0.0, 1.9, 2.4, 2.5, 0.9, 45.0, 0.0, 0.0, 96.0,2022-10-09 02:00:00,41
36.0, 95.0, 2.7, 0.0, 1.4, 5.8, 2.1, 0.6, 32.0, 0.0, 0.0, 98.0,2022-10-09 03:00:00,41
200.0, 96.0, 2.4, 0.0, 0.3, 2.6, 0.9, 1.2, 283.0, 0.0, 0.0, 99.0,2022-10-09 04:00:00,41
50.0, 98.0, 5.8, 0.0, 0.3, 2.1, 0.6, 0.2, 36.0, 0.0, 0.0, 98.0,2022-10-09 05:00:00,41
36.0, 99.0, 2.6, 0.0, 1.1, 1.9, 1.2, 0.1, 200.0, 0.0, 0.0, 98.0,2022-10-09 06:00:00,41
191.0, 98.0, 2.1, 0.0, -0.1, 3.1, 0.2, 4.9, 50.0, 0.0, 0.0, 87.0,2022-10-09 07:00:00,41
243.0, 98.0, 1.9, 0.0, -0.2, 4.3, 0.1, 10.0, 36.0, 0.0, 0.0, 66.0,2022-10-09 08:00:00,41
175.0, 87.0, 3.1, 0.0, 2.9, 5.6, 4.9, 13.1, 191.0, 0.0, 0.0, 54.0,2022-10-09 09:00:00,41
160.0, 66.0, 4.3, 0.0, 3.9, 4.5, 10.0, 16.3, 243.0, 0.0, 0.0, 43.0,2022-10-09 10:00:00,41
297.0, 54.0, 5.6, 0.0, 4.0, 4.6, 13.1, 17.8, 175.0, 0.0, 0.0, 40.0,2022-10-09 11:00:00,41
291.0, 43.0, 4.5, 0.0, 3.7, 4.4, 16.3, 19.8, 160.0, 0.0, 0.0, 36.0,2022-10-09 12:00:00,41
217.0, 40.0, 4.6, 0.0, 4.0, 7.3, 17.8, 21.2, 297.0, 0.0, 0.0, 33.0,2022-10-09 13:00:00,41
219.0, 36.0, 4.4, 0.0, 4.3, 7.0, 19.8, 21.6, 291.0, 0.0, 0.0, 31.0,2022-10-09 14:00:00,41
226.0, 33.0, 7.3, 0.0, 4.3, 5.2, 21.2, 21.5, 217.0, 0.0, 0.0, 32.0,2022-10-09 15:00:00,41
211.0, 31.0, None, 0.0, 3.8, 2.0, 21.6, 17.5, 219.0, 0.0, 0.0, 42.0,2022-10-09 16:00:00,41
58.0, 32.0, 5.2, 0.0, 4.1, 4.4, 21.5, 12.2, 226.0, 0.0, 0.0, 56.0,2022-10-09 17:00:00,41
67.0, 42.0, None, 0.0, 4.5, 2.2, 17.5, 9.3, 211.0, 0.0, 0.0, 65.0,2022-10-09 18:00:00,41
40.0, 56.0, 4.4, 0.0, 3.7, 4.5, 12.2, 7.6, 58.0, 0.0, 0.0, 71.0,2022-10-09 19:00:00,41
78.0, None, None, 0.0, None, 3.1, None, 5.9, None, None, None, 78.0,2022-10-09 20:00:00,41
70.0, None, None, 0.0, None, 3.1, None, 4.6, None, None, None, 83.0,2022-10-09 21:00:00,41
50.0, 78.0, 3.1, 0.0, 2.4, 4.5, 5.9, 4.0, 78.0, 0.0, 0.0, 84.0,2022-10-09 22:00:00,41
None, 83.0, 3.1, None, 2.0, None, 4.6, None, 70.0, 0.0, 0.0, None,2022-10-09 23:00:00,41
280.0, 84.0, 4.5, 0.0, 1.5, 1.8, 4.0, 3.0, 50.0, 0.0, 0.0, 93.0,2022-10-10 00:00:00,41
66.0, 90.0, 2.4, 0.0, 1.8, 4.0, 3.3, 1.4, 87.0, 0.0, 0.0, 96.0,2022-10-10 01:00:00,41
42.0, 93.0, 1.8, 0.0, 2.0, 3.2, 3.0, 0.9, 280.0, 0.0, 0.0, 97.0,2022-10-10 02:00:00,41
149.0, 96.0, None, 0.0, 0.8, 1.7, 1.4, 0.5, 66.0, 0.0, 0.0, 98.0,2022-10-10 03:00:00,41
91.0, 97.0, 3.2, 0.0, 0.5, 2.7, 0.9, -0.4, 42.0, 0.0, 0.0, 98.0,2022-10-10 04:00:00,41
211.0, 98.0, 1.7, 0.0, 0.2, 2.8, 0.5, 0.2, 149.0, 0.0, 0.0, 99.0,2022-10-10 05:00:00,41
None, 98.0, 2.7, None, -0.7, None, -0.4, None, 91.0, 0.0, 0.0, None,2022-10-10 06:00:00,41
185.0, None, None, 0.0, None, 7.5, None, 4.4, None, None, None, 88.0,2022-10-10 07:00:00,41
185.0, None, None, 0.0, None, 10.1, None, 8.8, None, None, None, 69.0,2022-10-10 08:00:00,41
156.0, 88.0, 7.5, 0.0, 2.6, 10.1, 4.4, 12.3, 185.0, 0.0, None, 60.0,2022-10-10 09:00:00,41
177.0, 69.0, 10.1, 0.0, 3.4, 19.3, 8.8, 16.4, 185.0, 0.0, None, 47.0,2022-10-10 10:00:00,41
160.0, 60.0, 10.1, 0.0, 4.8, 9.1, 12.3, 17.4, 156.0, 0.0, None, 46.0,2022-10-10 11:00:00,41
186.0, 47.0, 19.3, 0.0, 5.1, 20.4, 16.4, 22.3, 177.0, 0.0, None, 32.0,2022-10-10 12:00:00,41
182.0, 46.0, 9.1, 0.0, 5.7, 20.6, 17.4, 21.3, 160.0, 0.0, None, 32.0,2022-10-10 13:00:00,41
210.0, 32.0, 20.4, 0.0, 4.8, 22.1, 22.3, 23.3, 186.0, 0.0, None, 24.0,2022-10-10 14:00:00,41
216.0, 32.0, 20.6, 0.0, 4.0, 19.3, 21.3, 21.1, 182.0, 0.0, None, 29.0,2022-10-10 15:00:00,41
293.0, 24.0, 22.1, 0.0, 1.6, 12.3, 23.3, 18.1, 210.0, 0.0, None, 42.0,2022-10-10 16:00:00,41
126.0, 29.0, 19.3, 0.4, 2.4, 6.2, 21.1, 12.1, 216.0, 0.0, None, 83.0,2022-10-10 17:00:00,41
178.0, 42.0, 12.3, 0.0, 5.0, 5.3, 18.1, 9.8, 293.0, 0.0, None, 92.0,2022-10-10 18:00:00,41
158.0, 83.0, 6.2, 0.0, 9.3, 7.5, 12.1, 9.1, 126.0, 0.4, None, 92.0,2022-10-10 19:00:00,41
245.0, 92.0, 5.3, 0.0, 8.6, 3.2, 9.8, 9.2, 178.0, 0.0, None, 92.0,2022-10-10 20:00:00,41
84.0, 92.0, 7.5, 0.2, 7.9, 5.8, 9.1, 8.0, 158.0, 0.0, None, 96.0,2022-10-10 21:00:00,41
51.0, 92.0, 3.2, 0.0, 8.0, 7.0, 9.2, 5.8, 245.0, 0.0, None, 99.0,2022-10-10 22:00:00,41
None, 96.0, 5.8, None, 7.4, None, 8.0, None, 84.0, 0.2, None, None,2022-10-10 23:00:00,41
37.0, 99.0, None, 0.0, 5.7, 8.8, 5.8, 3.1, 51.0, 0.0, None, 99.0,2022-10-11 00:00:00,41
15.0, 99.0, 4.7, 0.0, 5.4, 6.1, 5.5, 3.2, 138.0, 0.0, None, 99.0,2022-10-11 01:00:00,41
42.0, 99.0, 8.8, 0.0, 3.0, 9.9, 3.1, 3.1, 37.0, 0.0, None, 100.0,2022-10-11 02:00:00,41
194.0, 99.0, 6.1, 0.0, 3.1, 4.2, 3.2, 2.1, 15.0, 0.0, None, 99.0,2022-10-11 03:00:00,41
39.0, 100.0, 9.9, 0.0, 3.1, 3.3, 3.1, 1.1, 42.0, 0.0, None, 99.0,2022-10-11 04:00:00,41
45.0, 99.0, 4.2, 0.0, 2.0, 2.7, 2.1, -0.2, 194.0, 0.0, None, 99.0,2022-10-11 05:00:00,41
53.0, 99.0, 3.3, 0.0, 1.0, 5.0, 1.1, -0.9, 39.0, 0.0, None, 99.0,2022-10-11 06:00:00,41
10.0, 99.0, 2.7, 0.0, -0.3, 6.5, -0.2, 5.5, 45.0, 0.0, None, 96.0,2022-10-11 07:00:00,41
