RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.79, 100.4, None, None, None, None, None, None, None, None, None, None, None,11.07, None, None, None, 23.05, None, None, None, None, None,2019-07-02 00:00:00, None,27
None, None, None, None, 0.625, 103.9, None, None, None, None, None, None, None, None, None, None, None,10.45, None, None, None, 19.34, None, None, None, None, None,2019-07-02 01:00:00, None,27
None, None, None, None, 0.829, 99.8, None, None, None, None, None, None, None, None, None, None, None,10.62, None, None, None, 24.82, None, None, None, None, None,2019-07-02 02:00:00, None,27
None, None, None, None, 0.772, 100.3, None, None, None, None, None, None, None, None, None, None, None,10.34, None, None, None, 23.21, None, None, None, None, None,2019-07-02 03:00:00, None,27
None, None, None, None, 0.357, 103.6, None, None, None, None, None, None, None, None, None, None, None,8.84, None, None, None, 23.38, None, None, None, None, None,2019-07-02 04:00:00, None,27
None, None, None, None, 0.708, 98.6, None, None, None, None, None, None, None, None, None, None, None,9.23, None, None, None, 19.07, None, None, None, None, None,2019-07-02 05:00:00, None,27
None, None, None, None, 0.624, 107.1, None, None, None, None, None, None, None, None, None, None, None,8.72, None, None, None, 19.45, None, None, None, None, None,2019-07-02 06:00:00, None,27
None, None, None, None, 1.473, 130.8, None, None, None, None, None, None, None, None, None, None, None,9.02, None, None, None, 34.62, None, None, None, None, None,2019-07-02 07:00:00, None,27
None, None, None, None, 1.159, 111.8, None, None, None, None, None, None, None, None, None, None, None,10.05, None, None, None, 46.6, None, None, None, None, None,2019-07-02 08:00:00, None,27
None, None, None, None, 0.562, 86.9, None, None, None, None, None, None, None, None, None, None, None,10.13, None, None, None, 46.98, None, None, None, None, None,2019-07-02 09:00:00, None,27
None, None, None, None, 0.246, 88.7, None, None, None, None, None, None, None, None, None, None, None,9.24, None, None, None, 31.08, None, None, None, None, None,2019-07-02 10:00:00, None,27
None, None, None, None, 0.554, 84.0, None, None, None, None, None, None, None, None, None, None, None,10.13, None, None, None, 35.51, None, None, None, None, None,2019-07-02 11:00:00, None,27
None, None, None, None, 2.264, 321.1, None, None, None, None, None, None, None, None, None, None, None,11.97, None, None, None, 64.96, None, None, None, None, None,2019-07-02 12:00:00, None,27
None, None, None, None, 3.019, 300.9, None, None, None, None, None, None, None, None, None, None, None,13.4, None, None, None, 64.4, None, None, None, None, None,2019-07-02 13:00:00, None,27
None, None, None, None, 2.107, 10.67, None, None, None, None, None, None, None, None, None, None, None,14.35, None, None, None, 66.67, None, None, None, None, None,2019-07-02 14:00:00, None,27
None, None, None, None, 2.493, 319.5, None, None, None, None, None, None, None, None, None, None, None,12.09, None, None, None, 65.97, None, None, None, None, None,2019-07-02 15:00:00, None,27
None, None, None, None, 2.455, 304.9, None, None, None, None, None, None, None, None, None, None, None,11.39, None, None, None, 58.78, None, None, None, None, None,2019-07-02 16:00:00, None,27
None, None, None, None, 0.936, 76.92, None, None, None, None, None, None, None, None, None, None, None,8.75, None, None, None, 43.3, None, None, None, None, None,2019-07-02 17:00:00, None,27
None, None, None, None, 0.39, 114.0, None, None, None, None, None, None, None, None, None, None, None,9.6, None, None, None, 47.12, None, None, None, None, None,2019-07-02 18:00:00, None,27
None, None, None, None, 0.578, 113.2, None, None, None, None, None, None, None, None, None, None, None,10.3, None, None, None, 72.01, None, None, None, None, None,2019-07-02 19:00:00, None,27
None, None, None, None, 0.788, 28.04, None, None, None, None, None, None, None, None, None, None, None,9.77, None, None, None, 66.08, None, None, None, None, None,2019-07-02 20:00:00, None,27
None, None, None, None, 0.276, 20.77, None, None, None, None, None, None, None, None, None, None, None,9.7, None, None, None, 31.16, None, None, None, None, None,2019-07-02 21:00:00, None,27
None, None, None, None, 0.0, 108.0, None, None, None, None, None, None, None, None, None, None, None,8.12, None, None, None, 31.72, None, None, None, None, None,2019-07-02 22:00:00, None,27
