CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 12.37, 45.58, None, None, None, None, 33.3, None, 3.734, 215.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 00:00:00, None, None, None,27
None, 11.73, 45.9, None, None, None, None, 23.23, None, 4.132, 201.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 01:00:00, None, None, None,27
None, 11.27, 49.85, None, None, None, None, 22.71, None, 4.307, 281.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 02:00:00, None, None, None,27
None, 11.05, 51.35, None, None, None, None, 27.06, None, 3.455, 259.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 03:00:00, None, None, None,27
None, 10.04, 53.11, None, None, None, None, 50.96, None, 2.284, 263.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 04:00:00, None, None, None,27
None, 9.45, 61.16, None, None, None, None, 41.69, None, 4.064, 292.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 05:00:00, None, None, None,27
None, 9.31, 56.7, None, None, None, None, 54.25, None, 3.809, 245.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 06:00:00, None, None, None,27
None, 9.61, 58.45, None, None, None, None, 42.15, None, 2.729, 187.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 07:00:00, None, None, None,27
None, 9.85, 63.24, None, None, None, None, 20.23, None, 6.085, 128.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 08:00:00, None, None, None,27
None, 9.29, 70.19, None, None, None, None, 24.69, None, 5.35, 124.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 09:00:00, None, None, None,27
