RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
76.55, None, None, None,2.548,353.8, None, None,11.0,935.0, None, None, None, None, None, None, None, None,15.43, None, None, None, None,61.72, None, None, None, None, None, None,2019-07-02 00:00:00, None,27
82.1, None, None, None,1.749,17.76, None, None,11.0,935.0, None, None, None, None, None, None, None, None,14.04, None, None, None, None,36.47, None, None, None, None, None, None,2019-07-02 01:00:00, None,27
83.3, None, None, None,3.559,313.3, None, None,11.0,935.0, None, None, None, None, None, None, None, None,13.63, None, None, None, None,39.43, None, None, None, None, None, None,2019-07-02 02:00:00, None,27
89.6, None, None, None,2.202,4.627, None, None,12.0,935.0, None, None, None, None, None, None, None, None,13.31, None, None, None, None,39.94, None, None, None, None, None, None,2019-07-02 03:00:00, None,27
90.5, None, None, None,2.748,328.3, None, None,11.0,934.0, None, None, None, None, None, None, None, None,12.6, None, None, None, None,43.81, None, None, None, None, None, None,2019-07-02 04:00:00, None,27
90.9, None, None, None,2.773,314.2, None, None,11.0,935.0, None, None, None, None, None, None, None, None,12.52, None, None, None, None,35.35, None, None, None, None, None, None,2019-07-02 05:00:00, None,27
89.5, None, None, None,2.474,11.52, None, None,10.0,935.0, None, None, None, None, None, None, None, None,11.57, None, None, None, None,40.34, None, None, None, None, None, None,2019-07-02 06:00:00, None,27
90.1, None, None, None,2.387,343.5, None, None,9.0,935.0, None, None, None, None, None, None, None, None,10.26, None, None, None, None,35.18, None, None, None, None, None, None,2019-07-02 07:00:00, None,27
88.0, None, None, None,1.614,355.5, None, None,10.0,935.0, None, None, None, None, None, None, None, None,12.31, None, None, None, None,19.7, None, None, None, None, None, None,2019-07-02 08:00:00, None,27
72.46, None, None, None,1.578,46.66, None, None,11.0,936.0, None, None, None, None, None, None, None, None,16.01, None, None, None, None,41.41, None, None, None, None, None, None,2019-07-02 09:00:00, None,27
