pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 9.66, None, None, None, None, None, 66.67, None, 4.945, 41.33, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 00:00:00, None, None, None,27
None, None, 9.07, None, None, None, None, None, 44.46, None, 8.0, 308.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 01:00:00, None, None, None,27
None, None, 9.47, None, None, None, None, None, 25.88, None, 10.36, 297.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 02:00:00, None, None, None,27
None, None, 9.15, None, None, None, None, None, 10.37, None, 9.71, 286.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 03:00:00, None, None, None,27
None, None, 8.85, None, None, None, None, None, 50.18, None, 4.92, 324.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 04:00:00, None, None, None,27
None, None, 8.49, None, None, None, None, None, 48.31, None, 5.592, 320.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 05:00:00, None, None, None,27
None, None, 7.827, None, None, None, None, None, 41.55, None, 4.917, 313.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 06:00:00, None, None, None,27
None, None, 7.663, None, None, None, None, None, 22.55, None, 6.164, 294.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 07:00:00, None, None, None,27
None, None, 6.954, None, None, None, None, None, 41.87, None, 6.119, 321.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 08:00:00, None, None, None,27
None, None, 6.373, None, None, None, None, None, 52.37, None, 4.616, 354.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 09:00:00, None, None, None,27
None, None, 6.763, None, None, None, None, None, 29.86, None, 6.116, 306.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 10:00:00, None, None, None,27
None, None, 8.41, None, None, None, None, None, 28.75, None, 5.182, 299.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 11:00:00, None, None, None,27
None, None, 8.06, None, None, None, None, None, 67.18, None, 2.319, 254.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 12:00:00, None, None, None,27
None, None, 9.42, None, None, None, None, None, 36.63, None, 3.02, 298.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 13:00:00, None, None, None,27
None, None, 9.71, None, None, None, None, None, 53.6, None, 2.492, 323.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 14:00:00, None, None, None,27
None, None, 9.53, None, None, None, None, None, 44.28, None, 4.909, 302.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 15:00:00, None, None, None,27
None, None, 9.54, None, None, None, None, None, 58.9, None, 4.778, 301.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 16:00:00, None, None, None,27
None, None, 10.09, None, None, None, None, None, 39.01, None, 5.462, 297.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 17:00:00, None, None, None,27
None, None, 10.49, None, None, None, None, None, 36.55, None, 4.9, 290.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 18:00:00, None, None, None,27
None, None, 10.28, None, None, None, None, None, 39.76, None, 4.593, 294.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 19:00:00, None, None, None,27
None, None, 8.57, None, None, None, None, None, 44.51, None, 5.03, 316.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 20:00:00, None, None, None,27
None, None, 8.3, None, None, None, None, None, 54.36, None, 4.235, 332.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 21:00:00, None, None, None,27
None, None, 7.313, None, None, None, None, None, 51.48, None, 7.478, 353.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 22:00:00, None, None, None,27
None, None, 7.851, None, None, None, None, None, 72.04, None, 6.239, 204.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-02 23:00:00, None, None, None,27
