RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
20.57, None, None, None,5.436,258.2, None, None, -8.0, None, None, None, None, None, None, None, None, None,13.79, None, None, None, None,22.82, None, None, None, None,2019-07-02 00:00:00, None,27
21.2, None, None, None,5.584,239.4, None, None, -8.0, None, None, None, None, None, None, None, None, None,13.53, None, None, None, None,23.99, None, None, None, None,2019-07-02 01:00:00, None,27
23.41, None, None, None,7.41,207.0, None, None, -8.0, None, None, None, None, None, None, None, None, None,12.3, None, None, None, None,30.26, None, None, None, None,2019-07-02 02:00:00, None,27
26.09, None, None, None,7.91,189.4, None, None, -7.0, None, None, None, None, None, None, None, None, None,11.9, None, None, None, None,27.61, None, None, None, None,2019-07-02 03:00:00, None,27
42.32, None, None, None,9.97,198.4, None, None, -2.0, None, None, None, None, None, None, None, None, None,10.44, None, None, None, None,19.63, None, None, None, None,2019-07-02 04:00:00, None,27
44.98, None, None, None,10.41,201.3, None, None, -1.0, None, None, None, None, None, None, None, None, None,10.56, None, None, None, None,15.86, None, None, None, None,2019-07-02 05:00:00, None,27
69.39, None, None, None,8.91,240.2, None, None, 4.0, None, None, None, None, None, None, None, None, None,9.51, None, None, None, None,44.45, None, None, None, None,2019-07-02 06:00:00, None,27
87.9, None, None, None,3.817,16.0, None, None, 7.0, None, None, None, None, None, None, None, None, None,8.57, None, None, None, None,49.99, None, None, None, None,2019-07-02 07:00:00, None,27
73.9, None, None, None,6.32,25.57, None, None, 5.0, None, None, None, None, None, None, None, None, None,8.92, None, None, None, None,26.61, None, None, None, None,2019-07-02 08:00:00, None,27
89.6, None, None, None,0.309,337.5, None, None, 8.0, None, None, None, None, None, None, None, None, None,9.56, None, None, None, None,74.6, None, None, None, None,2019-07-02 09:00:00, None,27
79.8, None, None, None,0.499,18.9, None, None, 7.0, None, None, None, None, None, None, None, None, None,10.79, None, None, None, None,70.4, None, None, None, None,2019-07-02 10:00:00, None,27
64.1, None, None, None,2.188,117.4, None, None, 5.0, None, None, None, None, None, None, None, None, None,11.77, None, None, None, None,31.66, None, None, None, None,2019-07-02 11:00:00, None,27
53.43, None, None, None,0.346,186.3, None, None, 5.0, None, None, None, None, None, None, None, None, None,14.52, None, None, None, None,74.5, None, None, None, None,2019-07-02 12:00:00, None,27
66.57, None, None, None,0.857,120.7, None, None, 7.0, None, None, None, None, None, None, None, None, None,13.43, None, None, None, None,70.6, None, None, None, None,2019-07-02 13:00:00, None,27
64.52, None, None, None,1.965,136.4, None, None, 8.0, None, None, None, None, None, None, None, None, None,14.39, None, None, None, None,52.08, None, None, None, None,2019-07-02 14:00:00, None,27
45.33, None, None, None,3.038,237.5, None, None, 3.0, None, None, None, None, None, None, None, None, None,14.54, None, None, None, None,45.27, None, None, None, None,2019-07-02 15:00:00, None,27
43.84, None, None, None,1.536,210.2, None, None, 4.0, None, None, None, None, None, None, None, None, None,16.69, None, None, None, None,55.65, None, None, None, None,2019-07-02 16:00:00, None,27
43.25, None, None, None,2.369,255.9, None, None, 4.0, None, None, None, None, None, None, None, None, None,16.11, None, None, None, None,37.73, None, None, None, None,2019-07-02 17:00:00, None,27
39.61, None, None, None,1.606,251.3, None, None, 3.0, None, None, None, None, None, None, None, None, None,16.98, None, None, None, None,59.24, None, None, None, None,2019-07-02 18:00:00, None,27
42.44, None, None, None,1.023,267.2, None, None, 2.0, None, None, None, None, None, None, None, None, None,14.3, None, None, None, None,69.05, None, None, None, None,2019-07-02 19:00:00, None,27
39.84, None, None, None,3.391,231.5, None, None, 1.0, None, None, None, None, None, None, None, None, None,14.01, None, None, None, None,35.83, None, None, None, None,2019-07-02 20:00:00, None,27
40.98, None, None, None,2.268,209.6, None, None, 0.0, None, None, None, None, None, None, None, None, None,13.18, None, None, None, None,62.41, None, None, None, None,2019-07-02 21:00:00, None,27
45.56, None, None, None,3.737,149.5, None, None, 0.0, None, None, None, None, None, None, None, None, None,11.06, None, None, None, None,60.87, None, None, None, None,2019-07-02 22:00:00, None,27
42.17, None, None, None,7.25,91.1, None, None, -1.0, None, None, None, None, None, None, None, None, None,11.92, None, None, None, None,29.13, None, None, None, None,2019-07-02 23:00:00, None,27
43.52, None, None, None,0.511,257.3, None, None, -1.0, None, None, None, None, None, None, None, None, None,11.28, None, None, None, None,69.69, None, None, None, None,2019-07-03 00:00:00, None,27
44.29, None, None, None,0.78,338.2, None, None, -1.0, None, None, None, None, None, None, None, None, None,10.89, None, None, None, None,59.68, None, None, None, None,2019-07-03 01:00:00, None,27
47.05, None, None, None,1.602,263.2, None, None, -1.0, None, None, None, None, None, None, None, None, None,10.23, None, None, None, None,52.4, None, None, None, None,2019-07-03 02:00:00, None,27
47.33, None, None, None,2.413,281.5, None, None, -1.0, None, None, None, None, None, None, None, None, None,9.7, None, None, None, None,35.86, None, None, None, None,2019-07-03 03:00:00, None,27
47.04, None, None, None,3.258,272.7, None, None, -1.0, None, None, None, None, None, None, None, None, None,9.62, None, None, None, None,13.48, None, None, None, None,2019-07-03 04:00:00, None,27
47.04, None, None, None,1.909,54.8, None, None, -2.0, None, None, None, None, None, None, None, None, None,9.03, None, None, None, None,40.42, None, None, None, None,2019-07-03 05:00:00, None,27
47.06, None, None, None,15.81,83.7, None, None, -2.0, None, None, None, None, None, None, None, None, None,8.91, None, None, None, None,9.06, None, None, None, None,2019-07-03 06:00:00, None,27
63.04, None, None, None,18.75,85.2, None, None, 2.0, None, None, None, None, None, None, None, None, None,8.5, None, None, None, None,7.19, None, None, None, None,2019-07-03 07:00:00, None,27
68.35, None, None, None,20.55,87.1, None, None, 3.0, None, None, None, None, None, None, None, None, None,8.95, None, None, None, None,6.577, None, None, None, None,2019-07-03 08:00:00, None,27
61.94, None, None, None,17.24,92.9, None, None, 4.0, None, None, None, None, None, None, None, None, None,10.78, None, None, None, None,10.74, None, None, None, None,2019-07-03 09:00:00, None,27
52.67, None, None, None,11.83,102.6, None, None, 3.0, None, None, None, None, None, None, None, None, None,12.48, None, None, None, None,15.65, None, None, None, None,2019-07-03 10:00:00, None,27
45.27, None, None, None,4.793,116.2, None, None, 3.0, None, None, None, None, None, None, None, None, None,14.79, None, None, None, None,27.67, None, None, None, None,2019-07-03 11:00:00, None,27
39.2, None, None, None,2.425,239.0, None, None, 4.0, None, None, None, None, None, None, None, None, None,18.25, None, None, None, None,53.0, None, None, None, None,2019-07-03 12:00:00, None,27
37.48, None, None, None,4.356,258.4, None, None, 3.0, None, None, None, None, None, None, None, None, None,18.01, None, None, None, None,26.35, None, None, None, None,2019-07-03 13:00:00, None,27
33.67, None, None, None,3.824,263.3, None, None, 2.0, None, None, None, None, None, None, None, None, None,18.15, None, None, None, None,33.52, None, None, None, None,2019-07-03 14:00:00, None,27
31.66, None, None, None,6.269,261.7, None, None, 1.0, None, None, None, None, None, None, None, None, None,18.5, None, None, None, None,21.04, None, None, None, None,2019-07-03 15:00:00, None,27
30.51, None, None, None,6.761,254.6, None, None, -1.0, None, None, None, None, None, None, None, None, None,16.91, None, None, None, None,22.95, None, None, None, None,2019-07-03 16:00:00, None,27
