station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
-4.9, 0.2, 276.9, 2023-01-01 00:00:00, -8.5, -1.8
-5.0, None, 277.0, 2023-01-01 00:15:00, None, None
-5.5, None, 277.0, 2023-01-01 00:30:00, None, None
-6.0, None, 276.7, 2023-01-01 00:45:00, None, None
-5.9, None, 276.8, 2023-01-01 01:00:00, None, None
-6.1, None, 276.9, 2023-01-01 01:15:00, None, None
-6.1, None, 276.7, 2023-01-01 01:30:00, None, None
-6.3, None, 276.8, 2023-01-01 01:45:00, None, None
-6.9, None, 276.8, 2023-01-01 02:00:00, None, None
-7.2, None, 276.8, 2023-01-01 02:15:00, None, None
-7.2, None, 276.8, 2023-01-01 02:30:00, None, None
-7.5, None, 277.0, 2023-01-01 02:45:00, None, None
-7.1, None, 276.7, 2023-01-01 03:00:00, None, None
-6.5, None, 276.7, 2023-01-01 03:15:00, None, None
-6.0, None, 276.9, 2023-01-01 03:30:00, None, None
-6.1, None, 276.8, 2023-01-01 03:45:00, None, None
-6.0, None, 276.8, 2023-01-01 04:00:00, None, None
-6.1, None, 276.8, 2023-01-01 04:15:00, None, None
-6.1, None, 276.6, 2023-01-01 04:30:00, None, None
-5.9, None, 276.8, 2023-01-01 04:45:00, None, None
-5.8, None, 276.7, 2023-01-01 05:00:00, None, None
-5.9, None, 276.7, 2023-01-01 05:15:00, None, None
-5.9, None, 276.7, 2023-01-01 05:30:00, None, None
-5.8, None, 276.6, 2023-01-01 05:45:00, None, None
-6.0, None, 276.7, 2023-01-01 06:00:00, None, None
-6.1, None, 276.6, 2023-01-01 06:15:00, None, None
-6.2, None, 276.6, 2023-01-01 06:30:00, None, None
-6.2, None, 276.6, 2023-01-01 06:45:00, None, None
-6.2, None, 276.6, 2023-01-01 07:00:00, None, None
-6.3, None, 276.6, 2023-01-01 07:15:00, None, None
-6.3, None, 276.6, 2023-01-01 07:30:00, None, None
-6.2, None, 276.5, 2023-01-01 07:45:00, None, None
-6.4, None, 276.5, 2023-01-01 08:00:00, None, None
-6.3, None, 276.4, 2023-01-01 08:15:00, None, None
-5.8, None, 276.5, 2023-01-01 08:30:00, None, None
-5.3, None, 276.5, 2023-01-01 08:45:00, None, None
-5.5, None, 276.4, 2023-01-01 09:00:00, None, None
-5.0, None, 276.4, 2023-01-01 09:15:00, None, None
-4.5, None, 276.5, 2023-01-01 09:30:00, None, None
-4.9, None, 276.4, 2023-01-01 09:45:00, None, None
-4.7, None, 276.3, 2023-01-01 10:00:00, None, None
-4.8, None, 276.3, 2023-01-01 10:15:00, None, None
-4.4, None, 276.4, 2023-01-01 10:30:00, None, None
-4.5, None, 276.3, 2023-01-01 10:45:00, None, None
-4.4, None, 276.4, 2023-01-01 11:00:00, None, None
-3.9, None, 276.3, 2023-01-01 11:15:00, None, None
-4.3, None, 276.4, 2023-01-01 11:30:00, None, None
-3.9, None, 276.3, 2023-01-01 11:45:00, None, None
-2.8, None, 276.3, 2023-01-01 12:00:00, None, None
-3.7, None, 276.2, 2023-01-01 12:15:00, None, None
-3.8, None, 276.4, 2023-01-01 12:30:00, None, None
-3.4, None, 276.2, 2023-01-01 12:45:00, None, None
-3.9, None, 276.3, 2023-01-01 13:00:00, None, None
-1.8, None, 276.1, 2023-01-01 13:15:00, None, None
-3.2, None, 276.2, 2023-01-01 13:30:00, None, None
-4.6, None, 276.1, 2023-01-01 13:45:00, None, None
-5.2, None, 276.2, 2023-01-01 14:00:00, None, None
-5.6, None, 276.1, 2023-01-01 14:15:00, None, None
-5.7, None, 276.1, 2023-01-01 14:30:00, None, None
-5.6, None, 276.1, 2023-01-01 14:45:00, None, None
-5.5, None, 276.1, 2023-01-01 15:00:00, None, None
-5.5, None, 276.2, 2023-01-01 15:15:00, None, None
-5.8, None, 276.0, 2023-01-01 15:30:00, None, None
-5.9, None, 276.1, 2023-01-01 15:45:00, None, None
-6.4, None, 275.9, 2023-01-01 16:00:00, None, None
-6.9, None, 275.9, 2023-01-01 16:15:00, None, None
-7.4, None, 275.9, 2023-01-01 16:30:00, None, None
-7.8, None, 275.7, 2023-01-01 16:45:00, None, None
-8.0, None, 275.8, 2023-01-01 17:00:00, None, None
-8.0, None, 275.7, 2023-01-01 17:15:00, None, None
-8.2, None, 275.7, 2023-01-01 17:30:00, None, None
-8.5, None, 275.7, 2023-01-01 17:45:00, None, None
-8.4, None, 275.7, 2023-01-01 18:00:00, None, None
-8.0, None, 275.7, 2023-01-01 18:15:00, None, None
-8.1, None, 275.6, 2023-01-01 18:30:00, None, None
-7.7, None, 275.7, 2023-01-01 18:45:00, None, None
-7.8, None, 275.6, 2023-01-01 19:00:00, None, None
-7.7, None, 275.6, 2023-01-01 19:15:00, None, None
-7.4, None, 275.6, 2023-01-01 19:30:00, None, None
-7.6, None, 275.5, 2023-01-01 19:45:00, None, None
-7.7, None, 275.5, 2023-01-01 20:00:00, None, None
-8.1, None, 275.5, 2023-01-01 20:15:00, None, None
-8.3, None, 275.4, 2023-01-01 20:30:00, None, None
-8.2, None, 275.5, 2023-01-01 20:45:00, None, None
-8.3, None, 275.5, 2023-01-01 21:00:00, None, None
-8.1, None, 275.5, 2023-01-01 21:15:00, None, None
-7.9, None, 275.4, 2023-01-01 21:30:00, None, None
-7.9, None, 275.4, 2023-01-01 21:45:00, None, None
-7.8, None, 275.5, 2023-01-01 22:00:00, None, None
-7.3, None, 275.4, 2023-01-01 22:15:00, None, None
-7.4, None, 275.6, 2023-01-01 22:30:00, None, None
-7.3, None, 275.5, 2023-01-01 22:45:00, None, None
-7.2, None, 275.5, 2023-01-01 23:00:00, None, None
-7.2, None, 275.5, 2023-01-01 23:15:00, None, None
-7.2, None, 275.6, 2023-01-01 23:30:00, None, None
-7.1, None, 275.4, 2023-01-01 23:45:00, None, None
-7.2, 0.2, 275.6, 2023-01-02 00:00:00, -13.8, -6.5
-7.3, None, 275.6, 2023-01-02 00:15:00, None, None
-7.2, None, 275.6, 2023-01-02 00:30:00, None, None
-7.2, None, 275.4, 2023-01-02 00:45:00, None, None
-7.2, None, 275.4, 2023-01-02 01:00:00, None, None
-7.2, None, 275.4, 2023-01-02 01:15:00, None, None
-7.2, None, 275.6, 2023-01-02 01:30:00, None, None
-7.3, None, 275.4, 2023-01-02 01:45:00, None, None
-7.3, None, 275.4, 2023-01-02 02:00:00, None, None
-7.3, None, 275.4, 2023-01-02 02:15:00, None, None
-7.3, None, 275.5, 2023-01-02 02:30:00, None, None
-7.4, None, 275.5, 2023-01-02 02:45:00, None, None
-7.4, None, 275.3, 2023-01-02 03:00:00, None, None
-7.5, None, 275.4, 2023-01-02 03:15:00, None, None
-7.5, None, 275.5, 2023-01-02 03:30:00, None, None
