pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -1.199, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 00:00:00, None, 25.23,50
None, None, -1.148, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 01:00:00, None, 23.98,50
None, None, -1.145, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 02:00:00, None, 21.19,50
None, None, -0.706, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 03:00:00, None, 25.12,50
None, None, -0.677, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 04:00:00, None, 26.03,50
None, None, -0.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 05:00:00, None, 25.27,50
None, None, -0.718, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 06:00:00, None, 24.26,50
None, None, -0.809, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 07:00:00, None, 26.1,50
None, None, -0.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 08:00:00, None, 27.55,50
None, None, -0.551, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 09:00:00, None, 28.15,50
None, None, -0.457, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 10:00:00, None, 29.01,50
None, None, -0.406, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 11:00:00, None, 30.29,50
None, None, -0.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 12:00:00, None, 32.97,50
None, None, -0.537, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 13:00:00, None, 32.09,50
None, None, -0.583, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 14:00:00, None, 31.94,50
None, None, -1.134, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 15:00:00, None, 34.93,50
None, None, -1.454, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 16:00:00, None, 34.9,50
None, None, -1.844, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 17:00:00, None, 34.97,50
None, None, -1.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 18:00:00, None, 35.65,50
None, None, -1.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 19:00:00, None, 35.67,50
None, None, -1.956, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 20:00:00, None, 36.29,50
None, None, -1.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 21:00:00, None, 36.29,50
None, None, -2.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 22:00:00, None, 36.06,50
None, None, -2.064, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-10 23:00:00, None, 35.86,50
None, None, -2.409, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 00:00:00, None, 35.68,50
None, None, -2.522, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 01:00:00, None, 35.63,50
None, None, -2.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 02:00:00, None, 35.55,50
None, None, -2.745, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 03:00:00, None, 35.42,50
None, None, -2.612, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 04:00:00, None, 35.58,50
None, None, -2.518, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 05:00:00, None, 35.55,50
None, None, -2.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 06:00:00, None, 35.38,50
None, None, -1.626, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 07:00:00, None, 34.04,50
None, None, -1.172, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 08:00:00, None, 35.33,50
None, None, -0.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 09:00:00, None, 36.84,50
None, None, -0.098, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 10:00:00, None, 37.19,50
None, None, 0.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 11:00:00, None, 37.75,50
None, None, 0.197, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 12:00:00, None, 38.18,50
None, None, 0.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 13:00:00, None, 37.99,50
None, None, 0.062, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 14:00:00, None, 37.99,50
None, None, 0.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 15:00:00, None, 37.27,50
None, None, -0.024, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 16:00:00, None, 40.96,50
None, None, 0.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 17:00:00, None, 43.0,50
None, None, 0.018, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 18:00:00, None, 40.97,50
None, None, -0.002, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 19:00:00, None, 43.07,50
None, None, -0.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 20:00:00, None, 43.33,50
None, None, -0.355, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 21:00:00, None, 45.24,50
None, None, -0.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 22:00:00, None, 46.11,50
None, None, -0.784, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-11 23:00:00, None, 47.28,50
None, None, -1.099, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-12 00:00:00, None, 48.0,50
None, None, -1.407, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-12 01:00:00, None, 48.98,50
None, None, -1.632, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-12 02:00:00, None, 50.09,50
