RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
93.3, None, None, None, 1.309, 30.5, None, None,-9.0,927.0, None, None, None, None, None, 1.932, None, None, -7.785, None, None, None, None, 75.28, None, None, None, None, None, None,2018-12-10 00:00:00, None,50
93.3, None, None, None, 1.964, 280.9, None, None,-9.0,928.0, None, None, None, None, None, 2.224, None, None, -8.05, None, None, None, None, 52.52, None, None, None, None, None, None,2018-12-10 01:00:00, None,50
93.6, None, None, None, 2.429, 45.93, None, None,-9.0,928.0, None, None, None, None, None, 2.209, None, None, -8.33, None, None, None, None, 58.48, None, None, None, None, None, None,2018-12-10 02:00:00, None,50
92.7, None, None, None, 2.284, 6.46, None, None,-9.0,929.0, None, None, None, None, None, 1.962, None, None, -8.5, None, None, None, None, 63.07, None, None, None, None, None, None,2018-12-10 03:00:00, None,50
92.7, None, None, None, 1.185, 38.12, None, None,-10.0,929.0, None, None, None, None, None, 2.117, None, None, -8.64, None, None, None, None, 47.17, None, None, None, None, None, None,2018-12-10 04:00:00, None,50
92.8, None, None, None, 1.177, 334.8, None, None,-10.0,930.0, None, None, None, None, None, 2.04, None, None, -8.7, None, None, None, None, 70.48, None, None, None, None, None, None,2018-12-10 05:00:00, None,50
92.8, None, None, None, 1.297, 37.65, None, None,-9.0,930.0, None, None, None, None, None, 2.279, None, None, -8.42, None, None, None, None, 57.61, None, None, None, None, None, None,2018-12-10 06:00:00, None,50
92.6, None, None, None, 0.911, 288.0, None, None,-10.0,930.0, None, None, None, None, None, 2.415, None, None, -8.95, None, None, None, None, 60.1, None, None, None, None, None, None,2018-12-10 07:00:00, None,50
92.5, None, None, None, 0.849, 218.4, None, None,-9.0,930.0, None, None, None, None, None, 2.252, None, None, -8.57, None, None, None, None, 78.15, None, None, None, None, None, None,2018-12-10 08:00:00, None,50
92.3, None, None, None, 0.796, 338.8, None, None,-10.0,930.0, None, None, None, None, None, 2.161, None, None, -9.42, None, None, None, None, 62.31, None, None, None, None, None, None,2018-12-10 09:00:00, None,50
92.6, None, None, None, 1.364, 162.1, None, None,-9.0,931.0, None, None, None, None, None, 2.381, None, None, -8.4, None, None, None, None, 68.39, None, None, None, None, None, None,2018-12-10 10:00:00, None,50
91.8, None, None, None, 3.203, 102.0, None, None,-8.0,931.0, None, None, None, None, None, 2.26, None, None, -6.668, None, None, None, None, 35.51, None, None, None, None, None, None,2018-12-10 11:00:00, None,50
90.7, None, None, None, 2.602, 121.6, None, None,-6.0,930.0, None, None, None, None, None, 2.45, None, None, -4.857, None, None, None, None, 37.2, None, None, None, None, None, None,2018-12-10 12:00:00, None,50
89.7, None, None, None, 1.94, 169.3, None, None,-5.0,930.0, None, None, None, None, None, 2.391, None, None, -3.797, None, None, None, None, 67.09, None, None, None, None, None, None,2018-12-10 13:00:00, None,50
88.8, None, None, None, 0.777, 166.9, None, None,-5.0,929.0, None, None, None, None, None, 2.368, None, None, -3.476, None, None, None, None, 63.05, None, None, None, None, None, None,2018-12-10 14:00:00, None,50
90.0, None, None, None, 1.022, 153.7, None, None,-5.0,928.0, None, None, None, None, None, 2.36, None, None, -3.389, None, None, None, None, 70.97, None, None, None, None, None, None,2018-12-10 15:00:00, None,50
90.8, None, None, None, 1.315, 97.1, None, None,-5.0,928.0, None, None, None, None, None, 2.271, None, None, -3.86, None, None, None, None, 66.09, None, None, None, None, None, None,2018-12-10 16:00:00, None,50
92.4, None, None, None, 1.269, 302.5, None, None,-6.0,927.0, None, None, None, None, None, 2.201, None, None, -5.045, None, None, None, None, 68.23, None, None, None, None, None, None,2018-12-10 17:00:00, None,50
91.4, None, None, None, 3.869, 73.95, None, None,-5.0,926.0, None, None, None, None, None, 2.247, None, None, -3.462, None, None, None, None, 46.63, None, None, None, None, None, None,2018-12-10 18:00:00, None,50
87.6, None, None, None, 6.517, 79.44, None, None,-4.0,925.0, None, None, None, None, None, 2.239, None, None, -2.734, None, None, None, None, 23.9, None, None, None, None, None, None,2018-12-10 19:00:00, None,50
89.6, None, None, None, 6.696, 78.02, None, None,-5.0,924.0, None, None, None, None, None, 2.396, None, None, -3.511, None, None, None, None, 18.73, None, None, None, None, None, None,2018-12-10 20:00:00, None,50
84.5, None, None, None, 12.3, 67.25, None, None,-3.0,923.0, None, None, None, None, None, 2.228, None, None, -1.166, None, None, None, None, 15.99, None, None, None, None, None, None,2018-12-10 21:00:00, None,50
93.1, None, None, None, 7.688, 95.4, None, None,-3.0,921.0, None, None, None, None, None, 1.77, None, None, -2.224, None, None, None, None, 19.19, None, None, None, None, None, None,2018-12-10 22:00:00, None,50
91.7, None, None, None, 11.31, 82.6, None, None,-3.0,919.0, None, None, None, None, None, 1.664, None, None, -1.7, None, None, None, None, 16.42, None, None, None, None, None, None,2018-12-10 23:00:00, None,50
91.0, None, None, None, 10.43, 84.4, None, None,-3.0,917.0, None, None, None, None, None, 1.581, None, None, -1.368, None, None, None, None, 16.51, None, None, None, None, None, None,2018-12-11 00:00:00, None,50
90.7, None, None, None, 10.37, 93.2, None, None,-2.0,916.0, None, None, None, None, None, 1.726, None, None, -1.225, None, None, None, None, 17.89, None, None, None, None, None, None,2018-12-11 01:00:00, None,50
87.9, None, None, None, 10.02, 101.4, None, None,-2.0,914.0, None, None, None, None, None, 1.682, None, None, -0.934, None, None, None, None, 18.86, None, None, None, None, None, None,2018-12-11 02:00:00, None,50
83.3, None, None, None, 11.48, 85.4, None, None,-3.0,913.0, None, None, None, None, None, 1.561, None, None, -0.524, None, None, None, None, 14.76, None, None, None, None, None, None,2018-12-11 03:00:00, None,50
78.99, None, None, None, 11.95, 81.4, None, None,-3.0,911.0, None, None, None, None, None, 1.454, None, None, -0.504, None, None, None, None, 15.1, None, None, None, None, None, None,2018-12-11 04:00:00, None,50
74.76, None, None, None, 13.42, 76.23, None, None,-4.0,909.0, None, None, None, None, None, 1.417, None, None, 0.292, None, None, None, None, 13.32, None, None, None, None, None, None,2018-12-11 05:00:00, None,50
70.84, None, None, None, 13.1, 73.12, None, None,-4.0,908.0, None, None, None, None, None, 1.375, None, None, 1.036, None, None, None, None, 15.36, None, None, None, None, None, None,2018-12-11 06:00:00, None,50
71.77, None, None, None, 13.73, 73.09, None, None,-4.0,908.0, None, None, None, None, None, 1.341, None, None, 0.986, None, None, None, None, 13.18, None, None, None, None, None, None,2018-12-11 07:00:00, None,50
69.93, None, None, None, 13.59, 67.15, None, None,-3.0,907.0, None, None, None, None, None, 1.551, None, None, 1.458, None, None, None, None, 17.84, None, None, None, None, None, None,2018-12-11 08:00:00, None,50
70.51, None, None, None, 14.23, 68.02, None, None,-3.0,907.0, None, None, None, None, None, 1.741, None, None, 1.788, None, None, None, None, 14.69, None, None, None, None, None, None,2018-12-11 09:00:00, None,50
73.49, None, None, None, 10.97, 76.08, None, None,-2.0,907.0, None, None, None, None, None, 1.868, None, None, 2.216, None, None, None, None, 15.53, None, None, None, None, None, None,2018-12-11 10:00:00, None,50
72.26, None, None, None, 2.885, 283.4, None, None,-1.0,907.0, None, None, None, None, None, 1.39, None, None, 3.608, None, None, None, None, 61.95, None, None, None, None, None, None,2018-12-11 11:00:00, None,50
56.54, None, None, None, 6.259, 245.7, None, None,-3.0,908.0, None, None, None, None, None, 1.823, None, None, 4.813, None, None, None, None, 44.77, None, None, None, None, None, None,2018-12-11 12:00:00, None,50
58.19, None, None, None, 10.3, 260.2, None, None,-3.0,908.0, None, None, None, None, None, 1.941, None, None, 4.118, None, None, None, None, 30.84, None, None, None, None, None, None,2018-12-11 13:00:00, None,50
58.89, None, None, None, 10.62, 262.2, None, None,-3.0,908.0, None, None, None, None, None, 2.117, None, None, 4.003, None, None, None, None, 28.99, None, None, None, None, None, None,2018-12-11 14:00:00, None,50
64.57, None, None, None, 6.175, 267.6, None, None,-3.0,909.0, None, None, None, None, None, 1.841, None, None, 2.61, None, None, None, None, 30.77, None, None, None, None, None, None,2018-12-11 15:00:00, None,50
66.24, None, None, None, 6.326, 271.4, None, None,-3.0,909.0, None, None, None, None, None, 2.01, None, None, 2.488, None, None, None, None, 22.59, None, None, None, None, None, None,2018-12-11 16:00:00, None,50
74.94, None, None, None, 5.246, 289.2, None, None,-3.0,910.0, None, None, None, None, None, 2.097, None, None, 0.442, None, None, None, None, 47.57, None, None, None, None, None, None,2018-12-11 17:00:00, None,50
78.37, None, None, None, 3.126, 356.6, None, None,-3.0,910.0, None, None, None, None, None, 2.063, None, None, 0.104, None, None, None, None, 58.1, None, None, None, None, None, None,2018-12-11 18:00:00, None,50
77.31, None, None, None, 3.564, 295.4, None, None,-3.0,911.0, None, None, None, None, None, 2.603, None, None, 0.589, None, None, None, None, 49.14, None, None, None, None, None, None,2018-12-11 19:00:00, None,50
70.12, None, None, None, 10.15, 276.0, None, None,-3.0,911.0, None, None, None, None, None, 2.364, None, None, 1.709, None, None, None, None, 20.27, None, None, None, None, None, None,2018-12-11 20:00:00, None,50
71.42, None, None, None, 10.16, 272.2, None, None,-3.0,912.0, None, None, None, None, None, 2.174, None, None, 1.447, None, None, None, None, 20.35, None, None, None, None, None, None,2018-12-11 21:00:00, None,50
77.4, None, None, None, 8.48, 266.6, None, None,-3.0,912.0, None, None, None, None, None, 2.249, None, None, 0.47, None, None, None, None, 17.51, None, None, None, None, None, None,2018-12-11 22:00:00, None,50
72.7, None, None, None, 8.43, 277.4, None, None,-3.0,913.0, None, None, None, None, None, 2.264, None, None, 1.061, None, None, None, None, 22.27, None, None, None, None, None, None,2018-12-11 23:00:00, None,50
73.02, None, None, None, 4.825, 272.0, None, None,-3.0,914.0, None, None, None, None, None, 2.411, None, None, 1.313, None, None, None, None, 35.65, None, None, None, None, None, None,2018-12-12 00:00:00, None,50
73.64, None, None, None, 7.165, 266.0, None, None,-3.0,915.0, None, None, None, None, None, 2.379, None, None, 1.265, None, None, None, None, 28.75, None, None, None, None, None, None,2018-12-12 01:00:00, None,50
