pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 1.396, 87.9, None, None, 15.64, 10.53, 144.3, None, None, None, None, None, None, -1.0, 913.0, None, None, None,2018-12-10 00:00:00, None, 1.007, None,50
None, 1.369, 89.4, None, None, 20.6, 7.752, 145.6, None, None, None, None, None, None, 0.0, 913.0, None, None, None,2018-12-10 01:00:00, None, 1.037, None,50
None, 1.302, 87.0, None, None, 18.1, 6.694, 147.6, None, None, None, None, None, None, 0.0, 913.0, None, None, None,2018-12-10 02:00:00, None, 1.087, None,50
None, 1.406, 87.3, None, None, 19.0, 7.723, 148.6, None, None, None, None, None, None, 0.0, 914.0, None, None, None,2018-12-10 03:00:00, None, 1.087, None,50
None, 0.578, 93.1, None, None, 29.36, 4.76, 159.8, None, None, None, None, None, None, 0.0, 914.0, None, None, None,2018-12-10 04:00:00, None, 0.967, None,50
None, 0.433, 92.8, None, None, 32.9, 5.917, 154.3, None, None, None, None, None, None, 0.0, 914.0, None, None, None,2018-12-10 05:00:00, None, 1.149, None,50
None, 0.496, 91.7, None, None, 23.93, 6.212, 150.4, None, None, None, None, None, None, -1.0, 914.0, None, None, None,2018-12-10 06:00:00, None, 1.012, None,50
None, 0.195, 94.3, None, None, 43.97, 2.749, 187.9, None, None, None, None, None, None, -1.0, 915.0, None, None, None,2018-12-10 07:00:00, None, 0.953, None,50
None, -0.259, 94.2, None, None, 32.59, 2.199, 150.6, None, None, None, None, None, None, -1.0, 915.0, None, None, None,2018-12-10 08:00:00, None, 1.112, None,50
None, -0.14, 91.9, None, None, 31.65, 4.096, 145.0, None, None, None, None, None, None, -1.0, 915.0, None, None, None,2018-12-10 09:00:00, None, 1.003, None,50
None, 0.97, 83.9, None, None, 25.13, 4.983, 156.7, None, None, None, None, None, None, -2.0, 916.0, None, None, None,2018-12-10 10:00:00, None, 0.846, None,50
None, 1.111, 84.8, None, None, 33.03, 5.029, 167.6, None, None, None, None, None, None, -1.0, 916.0, None, None, None,2018-12-10 11:00:00, None, 0.966, None,50
None, 2.514, 76.47, None, None, 34.12, 5.528, 164.9, None, None, None, None, None, None, -1.0, 916.0, None, None, None,2018-12-10 12:00:00, None, 0.772, None,50
