WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
354.4, None, None, None, None,2022-10-01 00:00:00,78.1, None,40
323.9, None, None, None, None,2022-10-01 01:00:00,81.5, None,40
314.2, None, None, None, None,2022-10-01 02:00:00,81.6, None,40
338.2, None, None, None, None,2022-10-01 03:00:00,83.4, None,40
346.4, None, None, None, None,2022-10-01 04:00:00,85.3, None,40
121.3, None, None, None, None,2022-10-01 05:00:00,85.0, None,40
358.2, None, None, None, None,2022-10-01 06:00:00,84.3, None,40
154.9, None, None, None, None,2022-10-01 07:00:00,84.2, None,40
317.8, None, None, None, None,2022-10-01 08:00:00,83.0, None,40
353.6, None, None, None, None,2022-10-01 09:00:00,71.9, None,40
7.9, None, None, None, None,2022-10-01 10:00:00,63.7, None,40
28.8, None, None, None, None,2022-10-01 11:00:00,58.7, None,40
35.2, None, None, None, None,2022-10-01 12:00:00,56.0, None,40
23.7, None, None, None, None,2022-10-01 13:00:00,52.5, None,40
35.0, None, None, None, None,2022-10-01 14:00:00,49.5, None,40
22.6, None, None, None, None,2022-10-01 15:00:00,46.7, None,40
43.7, None, None, None, None,2022-10-01 16:00:00,45.3, None,40
227.9, None, None, None, None,2022-10-01 17:00:00,55.7, None,40
239.3, None, None, None, None,2022-10-01 18:00:00,64.7, None,40
281.6, None, None, None, None,2022-10-01 19:00:00,65.6, None,40
316.9, None, None, None, None,2022-10-01 20:00:00,65.1, None,40
323.1, None, None, None, None,2022-10-01 21:00:00,67.3, None,40
346.0, None, None, None, None,2022-10-01 22:00:00,65.7, None,40
328.4, None, None, None, None,2022-10-01 23:00:00,73.3, None,40
83.0, None, None, None, None,2022-10-02 00:00:00,76.6, None,40
331.5, None, None, None, None,2022-10-02 01:00:00,77.3, None,40
357.0, None, None, None, None,2022-10-02 02:00:00,77.6, None,40
80.1, None, None, None, None,2022-10-02 03:00:00,76.4, None,40
340.5, None, None, None, None,2022-10-02 04:00:00,81.1, None,40
340.3, None, None, None, None,2022-10-02 05:00:00,81.5, None,40
323.4, None, None, None, None,2022-10-02 06:00:00,80.0, None,40
283.1, None, None, None, None,2022-10-02 07:00:00,80.0, None,40
313.0, None, None, None, None,2022-10-02 08:00:00,77.5, None,40
30.4, None, None, None, None,2022-10-02 09:00:00,65.3, None,40
1.7, None, None, None, None,2022-10-02 10:00:00,55.4, None,40
36.9, None, None, None, None,2022-10-02 11:00:00,50.3, None,40
4.3, None, None, None, None,2022-10-02 12:00:00,45.8, None,40
18.4, None, None, None, None,2022-10-02 13:00:00,41.9, None,40
16.5, None, None, None, None,2022-10-02 14:00:00,39.5, None,40
22.0, None, None, None, None,2022-10-02 15:00:00,38.4, None,40
246.5, None, None, None, None,2022-10-02 16:00:00,48.6, None,40
238.1, None, None, None, None,2022-10-02 17:00:00,52.3, None,40
251.1, None, None, None, None,2022-10-02 18:00:00,54.9, None,40
264.1, None, None, None, None,2022-10-02 19:00:00,57.1, None,40
269.0, None, None, None, None,2022-10-02 20:00:00,57.4, None,40
114.9, None, None, None, None,2022-10-02 21:00:00,56.9, None,40
107.9, None, None, None, None,2022-10-02 22:00:00,61.9, None,40
330.7, None, None, None, None,2022-10-02 23:00:00,70.3, None,40
55.6, None, None, None, None,2022-10-03 00:00:00,70.3, None,40
318.2, None, None, None, None,2022-10-03 01:00:00,73.5, None,40
203.5, None, None, None, None,2022-10-03 02:00:00,77.9, None,40
18.3, None, None, None, None,2022-10-03 03:00:00,79.2, None,40
36.2, None, None, None, None,2022-10-03 04:00:00,78.2, None,40
203.3, None, None, None, None,2022-10-03 05:00:00,81.0, None,40
317.3, None, None, None, None,2022-10-03 06:00:00,83.3, None,40
333.6, None, None, None, None,2022-10-03 07:00:00,83.5, None,40
7.1, None, None, None, None,2022-10-03 08:00:00,76.5, None,40
184.6, None, None, None, None,2022-10-03 09:00:00,66.9, None,40
40.9, None, None, None, None,2022-10-03 10:00:00,57.8, None,40
238.6, None, None, None, None,2022-10-03 11:00:00,60.4, None,40
223.3, None, None, None, None,2022-10-03 12:00:00,58.5, None,40
230.8, None, None, None, None,2022-10-03 13:00:00,61.5, None,40
230.7, None, None, None, None,2022-10-03 14:00:00,59.7, None,40
215.3, None, None, None, None,2022-10-03 15:00:00,58.8, None,40
229.6, None, None, None, None,2022-10-03 16:00:00,59.2, None,40
231.6, None, None, None, None,2022-10-03 17:00:00,57.8, None,40
214.7, None, None, None, None,2022-10-03 18:00:00,57.3, None,40
202.8, None, None, None, None,2022-10-03 19:00:00,61.5, None,40
211.4, None, None, None, None,2022-10-03 20:00:00,68.5, None,40
192.4, None, None, None, None,2022-10-03 21:00:00,76.3, None,40
344.0, None, None, None, None,2022-10-03 22:00:00,77.9, None,40
82.0, None, None, None, None,2022-10-03 23:00:00,77.3, None,40
96.1, None, None, None, None,2022-10-04 00:00:00,83.4, None,40
10.6, None, None, None, None,2022-10-04 01:00:00,85.1, None,40
113.7, None, None, None, None,2022-10-04 02:00:00,86.8, None,40
90.9, None, None, None, None,2022-10-04 03:00:00,89.8, None,40
116.0, None, None, None, None,2022-10-04 04:00:00,90.5, None,40
95.1, None, None, None, None,2022-10-04 05:00:00,90.5, None,40
109.2, None, None, None, None,2022-10-04 06:00:00,91.4, None,40
99.9, None, None, None, None,2022-10-04 07:00:00,93.0, None,40
107.8, None, None, None, None,2022-10-04 08:00:00,92.2, None,40
161.3, None, None, None, None,2022-10-04 09:00:00,82.2, None,40
98.2, None, None, None, None,2022-10-04 10:00:00,73.2, None,40
134.7, None, None, None, None,2022-10-04 11:00:00,74.7, None,40
159.5, None, None, None, None,2022-10-04 12:00:00,78.9, None,40
154.9, None, None, None, None,2022-10-04 13:00:00,79.7, None,40
149.2, None, None, None, None,2022-10-04 14:00:00,77.5, None,40
134.7, None, None, None, None,2022-10-04 15:00:00,69.8, None,40
185.5, None, None, None, None,2022-10-04 16:00:00,64.7, None,40
218.5, None, None, None, None,2022-10-04 17:00:00,63.4, None,40
229.7, None, None, None, None,2022-10-04 18:00:00,66.7, None,40
233.7, None, None, None, None,2022-10-04 19:00:00,69.0, None,40
242.2, None, None, None, None,2022-10-04 20:00:00,71.3, None,40
234.1, None, None, None, None,2022-10-04 21:00:00,75.1, None,40
193.5, None, None, None, None,2022-10-04 22:00:00,74.5, None,40
201.9, None, None, None, None,2022-10-04 23:00:00,78.1, None,40
210.2, None, None, None, None,2022-10-05 00:00:00,83.0, None,40
207.8, None, None, None, None,2022-10-05 01:00:00,85.2, None,40
210.4, None, None, None, None,2022-10-05 02:00:00,88.1, None,40
211.6, None, None, None, None,2022-10-05 03:00:00,90.2, None,40
202.6, None, None, None, None,2022-10-05 04:00:00,90.9, None,40
255.2, None, None, None, None,2022-10-05 05:00:00,91.0, None,40
184.9, None, None, None, None,2022-10-05 06:00:00,90.8, None,40
161.2, None, None, None, None,2022-10-05 07:00:00,90.5, None,40
188.2, None, None, None, None,2022-10-05 08:00:00,88.2, None,40
357.0, None, None, None, None,2022-10-05 09:00:00,81.9, None,40
67.0, None, None, None, None,2022-10-05 10:00:00,74.5, None,40
