wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
335.0, None, None, 0.0, None, 6.3, None, 5.7, None, None, None, 97.0,2021-05-07 00:00:00,19,,,,,,,,,,,,,,,,
331.0, None, None, 0.0, None, 6.3, None, 5.1, None, None, None, 97.0,2021-05-07 01:00:00,19,,,,,,,,,,,,,,,,
319.0, None, None, 0.2, None, 5.1, None, 4.8, None, None, None, 92.0,2021-05-07 02:00:00,19,,,,,,,,,,,,,,,,
342.0, None, None, 0.0, None, 5.0, None, 4.4, None, None, None, 94.0,2021-05-07 03:00:00,19,,,,,,,,,,,,,,,,
340.0, None, None, 0.0, None, 3.3, None, 4.1, None, None, None, 93.0,2021-05-07 04:00:00,19,,,,,,,,,,,,,,,,
358.0, None, None, 0.2, None, 5.4, None, 3.9, None, None, None, 72.0,2021-05-07 05:00:00,19,,,,,,,,,,,,,,,,
135.0, None, None, 0.2, None, 2.5, None, 4.6, None, None, None, 87.0,2021-05-07 06:00:00,19,,,,,,,,,,,,,,,,
180.0, None, None, 0.0, None, 10.3, None, 6.4, None, None, None, 77.0,2021-05-07 07:00:00,19,,,,,,,,,,,,,,,,
180.0, 87.0, 2.5, 0.0, 2.6, 8.9, 4.6, 7.4, 135.0, 0.2, 3.2, 53.0,2021-05-07 08:00:00,19,,,,,,,,,,,,,,,,
307.0, None, None, 0.0, None, 3.4, None, -0.8, None, None, None, 91.0,2021-05-08 03:00:00,19,,,,,,,,,,,,,,,,
328.0, None, None, 0.0, None, 4.3, None, -0.3, None, None, None, 88.0,2021-05-08 04:00:00,19,,,,,,,,,,,,,,,,
338.0, None, None, 0.0, None, 4.7, None, -1.0, None, None, None, 91.0,2021-05-08 05:00:00,19,,,,,,,,,,,,,,,,
177.0, None, None, 0.0, None, 6.8, None, 3.2, None, None, None, 67.0,2021-05-08 06:00:00,19,,,,,,,,,,,,,,,,
211.0, None, None, 0.0, None, 6.5, None, 3.9, None, None, None, 65.0,2021-05-08 07:00:00,19,,,,,,,,,,,,,,,,
183.0, None, None, 0.0, None, 9.6, None, 5.8, None, None, None, 62.0,2021-05-08 08:00:00,19,,,,,,,,,,,,,,,,
190.0, None, None, 0.0, None, 11.3, None, 7.3, None, None, None, 53.0,2021-05-08 09:00:00,19,,,,,,,,,,,,,,,,
192.0, None, None, 0.0, None, 10.2, None, 9.2, None, None, None, 46.0,2021-05-08 10:00:00,19,,,,,,,,,,,,,,,,
199.0, None, None, 0.0, None, 7.7, None, 8.2, None, None, None, 44.0,2021-05-08 11:00:00,19,,,,,,,,,,,,,,,,
327.0, None, None, 0.0, None, 4.2, None, 8.3, None, None, None, 42.0,2021-05-08 12:00:00,19,,,,,,,,,,,,,,,,
216.0, None, None, 0.0, None, 6.2, None, 8.1, None, None, None, 41.0,2021-05-08 13:00:00,19,,,,,,,,,,,,,,,,
336.0, None, None, 0.0, None, 7.6, None, 8.1, None, None, None, 42.0,2021-05-08 14:00:00,19,,,,,,,,,,,,,,,,
198.0, None, None, 0.0, None, 8.3, None, 11.4, None, None, None, 36.0,2021-05-08 15:00:00,19,,,,,,,,,,,,,,,,
203.0, None, None, 0.0, None, 6.3, None, 9.5, None, None, None, 37.0,2021-05-08 16:00:00,19,,,,,,,,,,,,,,,,
226.0, None, None, 0.0, None, 3.3, None, 8.8, None, None, None, 36.0,2021-05-08 17:00:00,19,,,,,,,,,,,,,,,,
347.0, None, None, 0.0, None, 4.2, None, 6.3, None, None, None, 60.0,2021-05-08 18:00:00,19,,,,,,,,,,,,,,,,
