SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,12.0, 0.0,0.0,1.2, None,2016-07-08 00:00:00,305.0,100.0,28
None,12.0, None,0.0,3.6, None,2016-07-08 00:15:00,322.0,100.0,28
None,12.1, None,0.0,3.9, None,2016-07-08 00:30:00,3.0,100.0,28
None,12.0, None,0.0,1.9, None,2016-07-08 00:45:00,328.0,100.0,28
None,11.7, 0.0,0.0,1.0, None,2016-07-08 01:00:00,349.0,99.0,28
None,11.5, None,0.0,3.5, None,2016-07-08 01:15:00,331.0,100.0,28
None,11.5, None,0.0,2.5, None,2016-07-08 01:30:00,355.0,100.0,28
None,11.3, None,0.0,2.7, None,2016-07-08 01:45:00,358.0,100.0,28
None,11.4, 0.0,0.0,3.3, None,2016-07-08 02:00:00,343.0,100.0,28
None,11.5, None,0.0,4.0, None,2016-07-08 02:15:00,324.0,100.0,28
None,11.4, None,0.0,3.5, None,2016-07-08 02:30:00,337.0,100.0,28
None,11.3, None,0.0,4.2, None,2016-07-08 02:45:00,324.0,100.0,28
None,11.2, 0.0,0.0,4.1, None,2016-07-08 03:00:00,308.0,100.0,28
None,11.1, None,0.0,6.9, None,2016-07-08 03:15:00,322.0,100.0,28
None,11.0, None,0.0,6.6, None,2016-07-08 03:30:00,320.0,100.0,28
None,10.8, None,0.0,6.6, None,2016-07-08 03:45:00,324.0,100.0,28
None,10.8, 0.0,0.0,6.0, None,2016-07-08 04:00:00,321.0,100.0,28
None,10.8, None,0.0,6.7, None,2016-07-08 04:15:00,322.0,100.0,28
None,10.8, None,0.0,7.8, None,2016-07-08 04:30:00,311.0,100.0,28
None,10.9, None,0.0,6.8, None,2016-07-08 04:45:00,314.0,99.0,28
None,10.9, 0.0,0.0,5.8, None,2016-07-08 05:00:00,318.0,99.0,28
None,11.0, None,0.0,6.5, None,2016-07-08 05:15:00,315.0,99.0,28
None,11.0, None,0.0,6.4, None,2016-07-08 05:30:00,319.0,99.0,28
None,11.2, None,0.0,5.4, None,2016-07-08 05:45:00,317.0,99.0,28
None,11.3, 0.0,0.0,4.1, None,2016-07-08 06:00:00,323.0,98.0,28
None,11.4, None,0.0,3.1, None,2016-07-08 06:15:00,336.0,99.0,28
None,11.8, None,0.0,3.9, None,2016-07-08 06:30:00,235.0,94.0,28
None,12.0, None,0.0,4.1, None,2016-07-08 06:45:00,293.0,93.0,28
None,12.1, 1.0,0.0,4.5, None,2016-07-08 07:00:00,297.0,93.0,28
None,12.5, None,0.0,1.8, None,2016-07-08 07:15:00,22.0,94.0,28
None,12.7, None,0.0,4.5, None,2016-07-08 07:30:00,302.0,91.0,28
None,13.0, None,0.0,3.6, None,2016-07-08 07:45:00,274.0,88.0,28
None,14.2, -1.0,0.0,3.3, None,2016-07-08 08:00:00,303.0,85.0,28
None,14.6, None,0.0,4.4, None,2016-07-08 08:15:00,235.0,81.0,28
None,14.1, None,0.0,4.7, None,2016-07-08 08:30:00,238.0,81.0,28
None,14.1, None,0.0,5.7, None,2016-07-08 08:45:00,279.0,85.0,28
None,14.0, 1.0,0.0,5.2, None,2016-07-08 09:00:00,229.0,83.0,28
None,14.8, None,0.0,3.7, None,2016-07-08 09:15:00,173.0,81.0,28
None,15.5, None,0.0,6.0, None,2016-07-08 09:30:00,221.0,74.0,28
None,16.2, None,0.0,6.8, None,2016-07-08 09:45:00,206.0,72.0,28
None,16.7, 0.0,0.0,7.3, None,2016-07-08 10:00:00,219.0,73.0,28
None,16.3, None,0.0,5.7, None,2016-07-08 10:15:00,219.0,72.0,28
None,15.8, None,0.0,6.2, None,2016-07-08 10:30:00,218.0,73.0,28
None,15.3, None,0.0,6.1, None,2016-07-08 10:45:00,216.0,78.0,28
None,15.2, 1.0,0.0,5.0, None,2016-07-08 11:00:00,222.0,79.0,28
None,15.6, None,0.0,5.3, None,2016-07-08 11:15:00,188.0,76.0,28
None,15.8, None,0.0,5.3, None,2016-07-08 11:30:00,196.0,73.0,28
None,15.7, None,0.0,8.4, None,2016-07-08 11:45:00,302.0,80.0,28
None,15.7, -1.0,0.0,7.1, None,2016-07-08 12:00:00,305.0,74.0,28
None,15.6, None,0.0,7.7, None,2016-07-08 12:15:00,296.0,74.0,28
None,15.8, None,0.0,6.9, None,2016-07-08 12:30:00,279.0,75.0,28
None,15.4, None,0.0,8.3, None,2016-07-08 12:45:00,313.0,76.0,28
None,15.4, 0.0,0.0,6.8, None,2016-07-08 13:00:00,298.0,74.0,28
None,16.8, None,0.0,5.5, None,2016-07-08 13:15:00,287.0,74.0,28
None,16.3, None,0.0,6.7, None,2016-07-08 13:30:00,311.0,75.0,28
None,16.6, None,0.0,8.2, None,2016-07-08 13:45:00,289.0,75.0,28
None,16.2, 0.0,0.0,4.2, None,2016-07-08 14:00:00,267.0,68.0,28
None,16.3, None,0.0,5.9, None,2016-07-08 14:15:00,228.0,69.0,28
None,16.6, None,0.0,6.2, None,2016-07-08 14:30:00,308.0,68.0,28
None,16.9, None,0.0,7.8, None,2016-07-08 14:45:00,275.0,66.0,28
None,16.8, 0.0,0.0,5.9, None,2016-07-08 15:00:00,276.0,67.0,28
None,16.5, None,0.0,4.4, None,2016-07-08 15:15:00,211.0,70.0,28
None,16.1, None,0.0,6.6, None,2016-07-08 15:30:00,293.0,72.0,28
None,16.5, None,0.0,6.7, None,2016-07-08 15:45:00,294.0,70.0,28
None,16.7, 0.0,0.0,7.5, None,2016-07-08 16:00:00,297.0,69.0,28
None,16.1, None,0.0,6.3, None,2016-07-08 16:15:00,290.0,70.0,28
None,16.2, None,0.0,5.9, None,2016-07-08 16:30:00,297.0,76.0,28
None,15.9, None,0.0,5.0, None,2016-07-08 16:45:00,303.0,74.0,28
None,16.0, 0.0,0.0,5.9, None,2016-07-08 17:00:00,320.0,72.0,28
None,15.9, None,0.0,5.9, None,2016-07-08 17:15:00,304.0,74.0,28
None,15.6, None,0.0,5.5, None,2016-07-08 17:30:00,316.0,75.0,28
None,15.5, None,0.25,3.9, None,2016-07-08 17:45:00,316.0,84.0,28
None,14.9, 0.0,0.0,2.6, None,2016-07-08 18:00:00,336.0,88.0,28
None,14.6, None,0.0,3.7, None,2016-07-08 18:15:00,340.0,85.0,28
None,14.7, None,0.0,2.8, None,2016-07-08 18:30:00,301.0,92.0,28
None,14.6, None,0.0,3.9, None,2016-07-08 18:45:00,305.0,91.0,28
None,14.3, 0.0,0.0,3.2, None,2016-07-08 19:00:00,321.0,91.0,28
None,14.1, None,0.0,4.8, None,2016-07-08 19:15:00,327.0,88.0,28
None,13.8, None,0.0,3.7, None,2016-07-08 19:30:00,329.0,92.0,28
None,13.7, None,0.0,2.7, None,2016-07-08 19:45:00,325.0,90.0,28
None,13.6, 0.0,0.0,3.2, None,2016-07-08 20:00:00,317.0,89.0,28
None,13.5, None,0.0,4.5, None,2016-07-08 20:15:00,325.0,89.0,28
None,13.3, None,0.0,4.6, None,2016-07-08 20:30:00,311.0,86.0,28
None,13.1, None,0.0,4.0, None,2016-07-08 20:45:00,312.0,91.0,28
None,13.0, 0.0,0.0,3.3, None,2016-07-08 21:00:00,346.0,86.0,28
None,12.9, None,0.0,3.0, None,2016-07-08 21:15:00,344.0,91.0,28
None,12.5, None,0.0,2.1, None,2016-07-08 21:30:00,309.0,94.0,28
None,12.1, None,0.0,2.6, None,2016-07-08 21:45:00,326.0,95.0,28
None,12.0, 0.0,0.0,2.2, None,2016-07-08 22:00:00,349.0,96.0,28
None,11.8, None,0.0,0.7, None,2016-07-08 22:15:00,130.0,97.0,28
None,11.8, None,0.0,3.2, None,2016-07-08 22:30:00,310.0,95.0,28
None,12.1, None,0.0,4.9, None,2016-07-08 22:45:00,313.0,93.0,28
None,12.1, -1.0,0.0,5.4, None,2016-07-08 23:00:00,336.0,92.0,28
None,12.2, None,0.0,3.6, None,2016-07-08 23:15:00,308.0,93.0,28
None,12.2, None,0.0,5.4, None,2016-07-08 23:30:00,322.0,90.0,28
None,12.0, None,0.77,5.6, None,2016-07-08 23:45:00,338.0,95.0,28
None,11.7, 1.0,0.0,5.4, None,2016-07-09 00:00:00,335.0,98.0,28
None,11.5, None,0.0,5.6, None,2016-07-09 00:15:00,334.0,98.0,28
None,11.4, None,0.0,4.3, None,2016-07-09 00:30:00,327.0,99.0,28
None,11.4, None,0.0,5.0, None,2016-07-09 00:45:00,325.0,99.0,28
None,11.3, 0.0,0.0,6.4, None,2016-07-09 01:00:00,315.0,98.0,28
None,11.3, None,0.0,6.5, None,2016-07-09 01:15:00,322.0,98.0,28
None,11.3, None,0.25,7.6, None,2016-07-09 01:30:00,324.0,99.0,28
None,11.2, None,0.25,7.2, None,2016-07-09 01:45:00,317.0,99.0,28
None,11.1, 1.0,0.51,8.4, None,2016-07-09 02:00:00,317.0,99.0,28
None,10.9, None,0.26,7.2, None,2016-07-09 02:15:00,319.0,99.0,28
None,10.8, None,0.0,4.0, None,2016-07-09 02:30:00,336.0,99.0,28
None,10.8, None,0.5,6.2, None,2016-07-09 02:45:00,320.0,99.0,28
None,10.8, 1.0,0.0,7.6, None,2016-07-09 03:00:00,323.0,99.0,28
None,10.7, None,0.26,7.2, None,2016-07-09 03:15:00,320.0,99.0,28
None,10.6, None,0.0,7.9, None,2016-07-09 03:30:00,319.0,99.0,28
None,10.5, None,0.0,9.1, None,2016-07-09 03:45:00,318.0,99.0,28
None,10.3, 0.0,0.0,8.3, None,2016-07-09 04:00:00,319.0,99.0,28
None,10.0, None,0.0,6.1, None,2016-07-09 04:15:00,311.0,99.0,28
None,9.8, None,0.0,7.4, None,2016-07-09 04:30:00,313.0,99.0,28
None,9.6, None,0.0,5.8, None,2016-07-09 04:45:00,319.0,99.0,28
None,9.3, 0.0,0.0,5.6, None,2016-07-09 05:00:00,328.0,99.0,28
None,9.2, None,0.0,4.3, None,2016-07-09 05:15:00,341.0,99.0,28
None,9.3, None,0.0,5.4, None,2016-07-09 05:30:00,352.0,99.0,28
None,9.6, None,0.0,5.3, None,2016-07-09 05:45:00,346.0,100.0,28
None,9.9, 1.0,0.0,4.0, None,2016-07-09 06:00:00,333.0,99.0,28
None,10.2, None,0.0,2.9, None,2016-07-09 06:15:00,333.0,99.0,28
None,10.8, None,0.0,3.2, None,2016-07-09 06:30:00,9.0,99.0,28
None,11.0, None,0.0,2.4, None,2016-07-09 06:45:00,1.0,97.0,28
None,11.2, -1.0,0.0,1.6, None,2016-07-09 07:00:00,34.0,93.0,28
None,11.5, None,0.0,1.3, None,2016-07-09 07:15:00,142.0,97.0,28
None,11.6, None,0.0,1.7, None,2016-07-09 07:30:00,135.0,95.0,28
None,12.3, None,0.0,4.0, None,2016-07-09 07:45:00,151.0,94.0,28
None,12.6, 1.0,0.0,2.3, None,2016-07-09 08:00:00,150.0,87.0,28
None,12.9, None,0.0,6.2, None,2016-07-09 08:15:00,143.0,87.0,28
None,13.0, None,0.0,4.0, None,2016-07-09 08:30:00,146.0,85.0,28
None,12.9, None,0.0,3.7, None,2016-07-09 08:45:00,160.0,91.0,28
None,12.5, 0.0,0.0,4.5, None,2016-07-09 09:00:00,151.0,94.0,28
None,12.0, None,0.25,5.9, None,2016-07-09 09:15:00,141.0,94.0,28
None,11.8, None,0.26,4.3, None,2016-07-09 09:30:00,138.0,95.0,28
None,12.0, None,0.0,3.6, None,2016-07-09 09:45:00,119.0,94.0,28
None,12.3, 1.0,0.0,3.2, None,2016-07-09 10:00:00,174.0,95.0,28
None,12.8, None,0.0,7.4, None,2016-07-09 10:15:00,125.0,91.0,28
None,12.6, None,0.0,6.1, None,2016-07-09 10:30:00,141.0,93.0,28
None,12.9, None,0.0,5.0, None,2016-07-09 10:45:00,132.0,92.0,28
None,12.6, 0.0,0.0,6.6, None,2016-07-09 11:00:00,123.0,92.0,28
None,13.1, None,0.0,3.8, None,2016-07-09 11:15:00,81.0,91.0,28
None,13.3, None,0.0,5.9, None,2016-07-09 11:30:00,105.0,86.0,28
None,13.7, None,0.0,7.2, None,2016-07-09 11:45:00,105.0,86.0,28
None,14.5, 0.0,0.0,5.2, None,2016-07-09 12:00:00,63.0,82.0,28
None,13.8, None,0.0,6.7, None,2016-07-09 12:15:00,111.0,83.0,28
None,13.4, None,0.0,4.9, None,2016-07-09 12:30:00,110.0,86.0,28
None,14.0, None,0.0,5.0, None,2016-07-09 12:45:00,115.0,84.0,28
None,14.5, 0.0,0.0,5.2, None,2016-07-09 13:00:00,38.0,82.0,28
None,14.6, None,0.0,6.8, None,2016-07-09 13:15:00,26.0,78.0,28
