CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,6.729, None, None,2017-05-21 00:00:00, None, None,14.56,10.42,294.0, None, None, None, None, None, None, 58.69,21
None,6.159, None, None,2017-05-21 01:00:00, None, None,19.49,9.53,301.3, None, None, None, None, None, None, 58.32,21
None,6.036, None, None,2017-05-21 02:00:00, None, None,39.12,5.249,330.0, None, None, None, None, None, None, 58.18,21
None,5.518, None, None,2017-05-21 03:00:00, None, None,39.23,4.548,353.9, None, None, None, None, None, None, 57.85,21
None,5.429, None, None,2017-05-21 04:00:00, None, None,49.51,2.499,348.8, None, None, None, None, None, None, 57.48,21
None,5.641, None, None,2017-05-21 05:00:00, None, None,30.87,7.03,358.9, None, None, None, None, None, None, 57.26,21
None,5.526, None, None,2017-05-21 06:00:00, None, None,16.87,11.02,21.07, None, None, None, None, None, None, 57.32,21
None,5.433, None, None,2017-05-21 07:00:00, None, None,12.81,15.16,33.61, None, None, None, None, None, None, 56.91,21
None,5.67, None, None,2017-05-21 08:00:00, None, None,13.41,14.49,25.69, None, None, None, None, None, None, 57.73,21
None,6.4, None, None,2017-05-21 10:00:00, None, None,17.42,11.94,27.18, None, None, None, None, None, None, 57.76,21
None,8.13, None, None,2017-05-21 12:00:00, None, None,28.87,10.58,30.35, None, None, None, None, None, None, 56.31,21
None,9.6, None, None,2017-05-21 13:00:00, None, None,22.8,12.32,33.8, None, None, None, None, None, None, 55.9,21
