CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,6.863, 19.31, None, None, None, None,0.184,0.002,1.251, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-05-21 00:00:00, None, None, None, None,21
None,5.678, 20.27, None, None, None, None,0.003,0.0,0.097, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-05-21 01:00:00, None, None, None, None,21
None,5.649, 21.23, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-05-21 02:00:00, None, None, None, None,21
None,5.148, 22.07, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-05-21 03:00:00, None, None, None, None,21
None,4.713, 23.16, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-05-21 04:00:00, None, None, None, None,21
None,4.608, 23.42, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-05-21 05:00:00, None, None, None, None,21
None,4.637, 24.29, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-05-21 06:00:00, None, None, None, None,21
None,4.683, 25.65, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-05-21 07:00:00, None, None, None, None,21
None,6.137, 25.21, None, None, None, None,0.297,0.001,348.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-05-21 08:00:00, None, None, None, None,21
None,9.7, 22.11, None, None, None, None,3.943,0.116,249.2, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-05-21 09:00:00, None, None, None, None,21
None,11.86, 20.46, None, None, None, None,64.13,0.285,72.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-05-21 10:00:00, None, None, None, None,21
None,13.48, 19.34, None, None, None, None,8.18,3.611,13.72, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-05-21 11:00:00, None, None, None, None,21
None,14.86, 17.28, None, None, None, None,21.47,8.93,26.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-05-21 12:00:00, None, None, None, None,21
None,16.31, 16.05, None, None, None, None,1.601,11.12,10.49, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-05-21 13:00:00, None, None, None, None,21
None,17.82, 15.41, None, None, None, None,2.689,9.14,12.93, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-05-21 14:00:00, None, None, None, None,21
None,18.63, 15.11, None, None, None, None,4.166,11.09,13.06, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-05-21 15:00:00, None, None, None, None,21
None,18.81, 14.99, None, None, None, None,77.2,1.055,304.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-05-21 16:00:00, None, None, None, None,21
None,18.55, 14.95, None, None, None, None,43.56,7.45,205.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-05-21 17:00:00, None, None, None, None,21
None,18.02, 15.11, None, None, None, None,43.64,6.991,198.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2017-05-21 18:00:00, None, None, None, None,21
None,16.32, 15.62, None, None, None, None,45.42,5.511,191.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2017-05-21 19:00:00, None, None, None, None,21
None,13.57, 16.5, None, None, None, None,51.48,1.843,174.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-05-21 20:00:00, None, None, None, None,21
None,10.36, 17.4, None, None, None, None,27.06,0.218,234.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-05-21 21:00:00, None, None, None, None,21
None,8.91, 18.02, None, None, None, None,0.302,0.0,342.1, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-05-21 22:00:00, None, None, None, None,21
