RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
18.57, None, None, None,1.116,63.46, None, None, -16.0, None, None, None, None, None, None, None, None,6.49, None, None, None, None,61.01, None, None, None, None,2017-05-21 00:00:00, None,21
18.73, None, None, None,3.161,350.1, None, None, -16.0, None, None, None, None, None, None, None, None,6.14, None, None, None, None,23.24, None, None, None, None,2017-05-21 01:00:00, None,21
18.7, None, None, None,1.556,45.76, None, None, -16.0, None, None, None, None, None, None, None, None,6.053, None, None, None, None,52.0, None, None, None, None,2017-05-21 02:00:00, None,21
18.9, None, None, None,1.288,102.9, None, None, -16.0, None, None, None, None, None, None, None, None,5.36, None, None, None, None,15.77, None, None, None, None,2017-05-21 03:00:00, None,21
18.85, None, None, None,0.261,345.0, None, None, -16.0, None, None, None, None, None, None, None, None,5.321, None, None, None, None,67.12, None, None, None, None,2017-05-21 04:00:00, None,21
19.05, None, None, None,0.917,298.2, None, None, -17.0, None, None, None, None, None, None, None, None,4.87, None, None, None, None,18.01, None, None, None, None,2017-05-21 05:00:00, None,21
18.96, None, None, None,0.852,12.1, None, None, -17.0, None, None, None, None, None, None, None, None,5.176, None, None, None, None,46.58, None, None, None, None,2017-05-21 06:00:00, None,21
17.34, None, None, None,2.572,357.6, None, None, -13.0, None, None, None, None, None, None, None, None,10.8, None, None, None, None,16.49, None, None, None, None,2017-05-21 07:00:00, None,21
16.73, None, None, None,0.523,349.9, None, None, -12.0, None, None, None, None, None, None, None, None,12.62, None, None, None, None,21.35, None, None, None, None,2017-05-21 08:00:00, None,21
16.41, None, None, None,5.452,339.3, None, None, -11.0, None, None, None, None, None, None, None, None,13.87, None, None, None, None,18.93, None, None, None, None,2017-05-21 09:00:00, None,21
16.12, None, None, None,4.483,320.4, None, None, -11.0, None, None, None, None, None, None, None, None,14.84, None, None, None, None,29.43, None, None, None, None,2017-05-21 10:00:00, None,21
16.04, None, None, None,4.113,305.7, None, None, -10.0, None, None, None, None, None, None, None, None,15.34, None, None, None, None,31.21, None, None, None, None,2017-05-21 11:00:00, None,21
16.07, None, None, None,5.184,289.5, None, None, -11.0, None, None, None, None, None, None, None, None,15.02, None, None, None, None,29.82, None, None, None, None,2017-05-21 12:00:00, None,21
15.54, None, None, None,8.29,265.3, None, None, -10.0, None, None, None, None, None, None, None, None,16.59, None, None, None, None,17.33, None, None, None, None,2017-05-21 13:00:00, None,21
15.36, None, None, None,7.94,269.8, None, None, -9.0, None, None, None, None, None, None, None, None,17.37, None, None, None, None,22.24, None, None, None, None,2017-05-21 14:00:00, None,21
15.41, None, None, None,6.325,282.5, None, None, -9.0, None, None, None, None, None, None, None, None,17.21, None, None, None, None,31.76, None, None, None, None,2017-05-21 15:00:00, None,21
15.28, None, None, None,5.744,271.6, None, None, -9.0, None, None, None, None, None, None, None, None,17.45, None, None, None, None,32.71, None, None, None, None,2017-05-21 16:00:00, None,21
15.2, None, None, None,5.941,274.6, None, None, -9.0, None, None, None, None, None, None, None, None,17.71, None, None, None, None,27.25, None, None, None, None,2017-05-21 17:00:00, None,21
15.4, None, None, None,5.216,260.8, None, None, -9.0, None, None, None, None, None, None, None, None,17.03, None, None, None, None,26.45, None, None, None, None,2017-05-21 18:00:00, None,21
15.81, None, None, None,3.619,233.8, None, None, -10.0, None, None, None, None, None, None, None, None,15.66, None, None, None, None,25.29, None, None, None, None,2017-05-21 19:00:00, None,21
16.86, None, None, None,2.77,276.0, None, None, -12.0, None, None, None, None, None, None, None, None,12.4, None, None, None, None,14.93, None, None, None, None,2017-05-21 20:00:00, None,21
17.35, None, None, None,2.476,150.0, None, None, -13.0, None, None, None, None, None, None, None, None,10.74, None, None, None, None,39.81, None, None, None, None,2017-05-21 21:00:00, None,21
17.69, None, None, None,1.858,160.8, None, None, -14.0, None, None, None, None, None, None, None, None,9.63, None, None, None, None,29.7, None, None, None, None,2017-05-21 22:00:00, None,21
17.55, None, None, None,3.327,79.8, None, None, -14.0, None, None, None, None, None, None, None, None,9.88, None, None, None, None,17.38, None, None, None, None,2017-05-21 23:00:00, None,21
17.89, None, None, None,0.74,112.5, None, None, -14.0, None, None, None, None, None, None, None, None,8.75, None, None, None, None,50.64, None, None, None, None,2017-05-22 00:00:00, None,21
17.83, None, None, None,3.684,334.9, None, None, -14.0, None, None, None, None, None, None, None, None,8.74, None, None, None, None,16.57, None, None, None, None,2017-05-22 01:00:00, None,21
17.89, None, None, None,2.663,3.05, None, None, -14.0, None, None, None, None, None, None, None, None,8.75, None, None, None, None,50.47, None, None, None, None,2017-05-22 02:00:00, None,21
18.07, None, None, None,1.731,120.1, None, None, -15.0, None, None, None, None, None, None, None, None,8.14, None, None, None, None,42.79, None, None, None, None,2017-05-22 03:00:00, None,21
18.27, None, None, None,2.256,313.1, None, None, -15.0, None, None, None, None, None, None, None, None,7.49, None, None, None, None,37.2, None, None, None, None,2017-05-22 04:00:00, None,21
18.19, None, None, None,0.406,92.6, None, None, -15.0, None, None, None, None, None, None, None, None,7.53, None, None, None, None,74.6, None, None, None, None,2017-05-22 05:00:00, None,21
18.3, None, None, None,2.446,345.7, None, None, -15.0, None, None, None, None, None, None, None, None,7.37, None, None, None, None,44.94, None, None, None, None,2017-05-22 06:00:00, None,21
16.88, None, None, None,0.596,96.3, None, None, -12.0, None, None, None, None, None, None, None, None,12.33, None, None, None, None,40.74, None, None, None, None,2017-05-22 07:00:00, None,21
16.31, None, None, None,0.104,1.011, None, None, -11.0, None, None, None, None, None, None, None, None,14.23, None, None, None, None,49.41, None, None, None, None,2017-05-22 08:00:00, None,21
15.94, None, None, None,0.026,318.2, None, None, -10.0, None, None, None, None, None, None, None, None,15.23, None, None, None, None,18.45, None, None, None, None,2017-05-22 09:00:00, None,21
15.72, None, None, None,0.646,297.4, None, None, -10.0, None, None, None, None, None, None, None, None,15.76, None, None, None, None,38.32, None, None, None, None,2017-05-22 10:00:00, None,21
15.45, None, None, None,4.065,274.5, None, None, -9.0, None, None, None, None, None, None, None, None,17.09, None, None, None, None,20.17, None, None, None, None,2017-05-22 11:00:00, None,21
15.37, None, None, None,4.945,273.1, None, None, -9.0, None, None, None, None, None, None, None, None,17.15, None, None, None, None,17.35, None, None, None, None,2017-05-22 12:00:00, None,21
15.03, None, None, None,5.922,266.4, None, None, -9.0, None, None, None, None, None, None, None, None,18.27, None, None, None, None,14.11, None, None, None, None,2017-05-22 13:00:00, None,21
14.85, None, None, None,5.85,266.3, None, None, -8.0, None, None, None, None, None, None, None, None,18.87, None, None, None, None,23.26, None, None, None, None,2017-05-22 14:00:00, None,21
14.61, None, None, None,4.596,270.4, None, None, -8.0, None, None, None, None, None, None, None, None,19.68, None, None, None, None,37.54, None, None, None, None,2017-05-22 15:00:00, None,21
14.53, None, None, None,5.681,255.1, None, None, -8.0, None, None, None, None, None, None, None, None,19.94, None, None, None, None,27.95, None, None, None, None,2017-05-22 16:00:00, None,21
14.6, None, None, None,4.92,263.0, None, None, -8.0, None, None, None, None, None, None, None, None,19.72, None, None, None, None,32.05, None, None, None, None,2017-05-22 17:00:00, None,21
14.92, None, None, None,4.896,251.8, None, None, -8.0, None, None, None, None, None, None, None, None,18.86, None, None, None, None,27.72, None, None, None, None,2017-05-22 18:00:00, None,21
15.93, None, None, None,2.607,163.9, None, None, -10.0, None, None, None, None, None, None, None, None,15.68, None, None, None, None,42.29, None, None, None, None,2017-05-22 19:00:00, None,21
16.43, None, None, None,4.699,99.5, None, None, -11.0, None, None, None, None, None, None, None, None,13.6, None, None, None, None,24.26, None, None, None, None,2017-05-22 20:00:00, None,21
16.55, None, None, None,8.02,73.0, None, None, -12.0, None, None, None, None, None, None, None, None,12.99, None, None, None, None,12.35, None, None, None, None,2017-05-22 21:00:00, None,21
16.64, None, None, None,6.822,94.8, None, None, -12.0, None, None, None, None, None, None, None, None,13.1, None, None, None, None,18.74, None, None, None, None,2017-05-22 22:00:00, None,21
