pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 9.75, None,2017-05-21 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 9.22, None,2017-05-21 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 8.93, None,2017-05-21 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 8.49, None,2017-05-21 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 8.12, None,2017-05-21 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 8.22, None,2017-05-21 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 8.32, None,2017-05-21 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 8.37, None,2017-05-21 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 8.98, None,2017-05-21 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 10.73, None,2017-05-21 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 12.43, None,2017-05-21 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 13.35, None,2017-05-21 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 13.74, None,2017-05-21 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 13.61, None,2017-05-21 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 12.15, None,2017-05-21 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 11.91, None,2017-05-21 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 12.38, None,2017-05-21 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 11.17, None,2017-05-21 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 11.02, None,2017-05-21 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 10.7, None,2017-05-21 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 10.11, None,2017-05-21 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 9.42, None,2017-05-21 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 8.72, None,2017-05-21 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 7.91, None,2017-05-21 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 7.93, None,2017-05-22 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 7.6, None,2017-05-22 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 7.05, None,2017-05-22 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 7.17, None,2017-05-22 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 6.791, None,2017-05-22 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 6.677, None,2017-05-22 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 6.963, None,2017-05-22 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 7.17, None,2017-05-22 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 7.62, None,2017-05-22 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 8.57, None,2017-05-22 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 9.57, None,2017-05-22 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 10.41, None,2017-05-22 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 9.98, None,2017-05-22 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 10.78, None,2017-05-22 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 11.17, None,2017-05-22 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 12.01, None,2017-05-22 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 11.34, None,2017-05-22 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
None, None, 10.95, None,2017-05-22 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,21
