CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -0.454, None, None, None, 20.5, 8.28, 13.81, None, 252.8, 0.0, 13.8, -0.5, -0.5, 0.0, None, None, 253.0, 2.6, None, None, 104.0, None,2020-05-13 00:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -0.543, None, None, None, 20.5, 6.138, 15.04, None, 257.0, -1.0, 15.0, -0.5, -0.6, 0.0, -1.0, None, 257.0, 2.6, None, None, 104.0, None,2020-05-13 01:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -0.59, None, None, None, 19.7, 6.419, 12.43, None, 256.1, -1.0, 12.4, -0.6, -0.6, 0.0, -1.0, None, 256.0, 2.6, None, None, 104.0, None,2020-05-13 02:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -0.59, None, None, None, 20.7, 9.96, 13.81, None, 262.1, -1.0, 13.8, -0.6, -0.7, 0.0, -1.0, None, 262.0, 2.6, None, None, 104.0, None,2020-05-13 03:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -0.782, None, None, None, 21.9, 9.32, 13.67, None, 269.2, -1.0, 13.7, -0.8, -0.8, 0.0, -1.0, None, 269.0, 2.6, None, None, 104.0, None,2020-05-13 04:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -0.974, None, None, None, 17.2, 10.38, 11.05, None, 252.7, -1.0, 11.1, -1.0, -1.0, 0.0, -1.0, None, 253.0, 2.6, None, None, 104.0, None,2020-05-13 05:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -1.165, None, None, None, 20.7, 7.29, 14.03, None, 264.0, -1.0, 14.0, -1.2, -1.2, 0.0, -1.0, None, 264.0, 2.6, None, None, 104.0, None,2020-05-13 06:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -1.165, None, None, None, 24.6, 9.69, 15.5, None, 273.0, -1.0, 15.5, -1.2, -1.3, 0.0, -1.0, None, 273.0, -1.1, None, None, 104.0, None,2020-05-13 07:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -0.974, None, None, None, 17.8, 8.39, 12.79, None, 261.3, -1.0, 12.8, -1.0, -1.3, 0.0, -1.0, None, 261.0, -1.0, None, None, 104.0, None,2020-05-13 08:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -0.351, None, None, None, 17.6, 14.65, 10.45, None, 260.7, 0.0, 10.5, -0.4, -1.3, 0.0, 0.0, None, 261.0, -0.3, None, None, 104.0, None,2020-05-13 09:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -0.255, None, None, None, 16.8, 12.15, 9.98, None, 250.3, 0.0, 10.0, -0.3, -1.3, 0.0, 0.0, None, 250.0, -0.1, None, None, 104.0, None,2020-05-13 10:00:00, -6999.0, None, -6999.0, -6999.0,20
None, -0.609, 103.0, None, None, 19.6, 17.6, 11.59, None, 256.0, -1.0, 11.6, -0.6, -1.3, 0.0, -1.0, None, 256.0, 0.0, None, None, 103.0, None,2020-05-13 11:00:00, -6999.0, None, -6999.0, -6999.0,20
None, 0.487, 101.9, None, None, 24.8, 12.49, 13.99, None, 256.9, 0.0, 14.0, 0.5, -1.3, 0.0, 0.0, None, 257.0, 0.5, None, None, 102.0, None,2020-05-13 12:00:00, -6999.0, None, -6999.0, -6999.0,20
None, 0.727, 100.0, None, None, 23.0, 15.96, 12.97, None, 258.1, 1.0, 13.0, 0.7, -1.3, 0.0, 1.0, None, 258.0, 1.0, None, None, 100.0, None,2020-05-13 13:00:00, -6999.0, None, -6999.0, -6999.0,20
None, 1.924, 79.5, None, None, 20.3, 17.66, 9.64, None, 261.2, -1.0, 9.6, 1.9, -1.3, 0.0, -1.0, None, 261.0, 2.2, None, None, 80.0, None,2020-05-13 14:00:00, -6999.0, None, -6999.0, -6999.0,20
None, 1.9, 82.6, None, None, 22.9, 16.11, 11.93, None, 263.5, -1.0, 11.9, 1.9, -1.3, 0.0, -1.0, None, 264.0, 2.2, None, None, 83.0, None,2020-05-13 15:00:00, -6999.0, None, -6999.0, -6999.0,20
