CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
0.558, 79.38, 8.8, 11.1, 20.31, 3.497, 6.829, -3.0, 3.5, 0.6, 0.5, 1072.3, -6999.0, -3.0, 942.0, 7.0, 79.0,2020-05-13 00:00:00, 942.0,20
-0.632, 84.6, 8.8, 10.1, 15.09, 3.316, 4.948, -3.0, 3.3, -0.6, -0.8, 1074.0, -6999.0, -3.0, 943.0, 5.0, 85.0,2020-05-13 01:00:00, 943.0,20
-1.419, 88.7, 8.8, 8.1, 13.27, 3.742, 1.309, -3.0, 3.7, -1.4, -1.5, 1073.6, -6999.0, -3.0, 943.0, 1.0, 89.0,2020-05-13 02:00:00, 943.0,20
-1.757, 89.7, 8.8, 6.8, 12.92, 3.431, 5.411, -3.0, 3.4, -1.8, -1.8, 1073.6, -6999.0, -3.0, 943.0, 5.0, 90.0,2020-05-13 03:00:00, 943.0,20
-2.004, 89.6, 8.8, 6.8, 15.51, 2.79, 1.692, -3.0, 2.8, -2.0, -2.0, 1074.2, -6999.0, -3.0, 943.0, 2.0, 90.0,2020-05-13 04:00:00, 943.0,20
-2.226, 90.4, 8.8, 6.4, 14.09, 2.31, 0.683, -3.0, 2.3, -2.2, -2.2, 1075.5, -6999.0, -3.0, 944.0, 1.0, 90.0,2020-05-13 05:00:00, 944.0,20
-1.835, 91.1, 8.8, 7.2, 12.2, 2.699, 1.04, -3.0, 2.7, -1.8, -2.3, 1075.1, -6999.0, -3.0, 944.0, 1.0, 91.0,2020-05-13 06:00:00, 944.0,20
1.596, 81.9, 1.5, 6.7, 25.38, 0.893, 328.8, -1.0, 0.9, 1.6, -1.9, 1073.9, -6999.0, -1.0, 943.0, 329.0, 82.0,2020-05-13 07:00:00, 943.0,20
4.441, 65.13, 4.4, 5.2, 39.29, 0.682, 273.4, -1.0, 0.7, 4.4, -1.9, 1071.4, -6999.0, -1.0, 941.0, 273.0, 65.0,2020-05-13 08:00:00, 941.0,20
6.337, 52.49, 6.4, 7.6, 39.97, 1.172, 205.5, -3.0, 1.2, 6.3, -1.9, 1069.2, -6999.0, -3.0, 939.0, 206.0, 52.0,2020-05-13 09:00:00, 939.0,20
8.39, 42.51, 8.5, 11.1, 65.34, 2.117, 233.7, -4.0, 2.1, 8.4, -1.9, 1066.4, -6999.0, -4.0, 937.0, 234.0, 43.0,2020-05-13 10:00:00, 937.0,20
10.38, 36.45, 10.5, 12.6, 57.96, 3.363, 204.4, -4.0, 3.4, 10.4, -1.9, 1066.3, -6999.0, -4.0, 937.0, 204.0, 36.0,2020-05-13 11:00:00, 937.0,20
12.33, 30.24, 12.2, 12.6, 46.56, 3.317, 168.7, -5.0, 3.3, 12.3, -1.9, 1065.1, -6999.0, -5.0, 936.0, 169.0, 30.0,2020-05-13 12:00:00, 936.0,20
13.31, 28.06, 13.4, 18.3, 51.84, 4.619, 187.7, -4.0, 4.6, 13.3, -1.9, 1063.9, -6999.0, -4.0, 935.0, 188.0, 28.0,2020-05-13 13:00:00, 935.0,20
14.54, 21.9, 14.5, 19.3, 46.14, 4.139, 171.0, -8.0, 4.1, 14.5, -1.9, 1061.6, -6999.0, -8.0, 933.0, 171.0, 22.0,2020-05-13 14:00:00, 933.0,20
14.51, 16.55, 15.1, 26.0, 52.77, 6.643, 151.8, -11.0, 6.6, 14.5, -1.9, 1059.4, -6999.0, -11.0, 931.0, 152.0, 17.0,2020-05-13 15:00:00, 931.0,20
15.36, 15.9, 16.0, 24.8, 40.12, 6.63, 157.7, -10.0, 6.6, 15.4, -1.9, 1058.2, -6999.0, -10.0, 930.0, 158.0, 16.0,2020-05-13 16:00:00, 930.0,20
