pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, 10.09, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.1, 9.9, -0.3, None, -6999.0, 15.7, -6999.0, None,2020-05-13 00:00:00, 0.0, None, -6999.0,20
None, None, 9.02, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 9.0, 9.0, 0.0, None, -6999.0, 15.7, -6999.0, None,2020-05-13 01:00:00, 0.0, None, -6999.0,20
None, None, 8.25, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 8.3, 8.3, 0.0, None, -6999.0, 15.7, -6999.0, None,2020-05-13 02:00:00, 0.0, None, -6999.0,20
None, None, 7.56, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 7.6, 7.6, -0.4, None, -6999.0, 15.7, -6999.0, None,2020-05-13 03:00:00, 0.0, None, -6999.0,20
None, None, 7.7, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 7.7, 7.4, -0.4, None, -6999.0, 15.7, -6999.0, None,2020-05-13 04:00:00, 0.0, None, -6999.0,20
None, None, 6.832, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 6.8, 6.8, 0.0, None, -6999.0, 15.7, -6999.0, None,2020-05-13 05:00:00, 0.0, None, -6999.0,20
None, None, 7.03, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 7.0, 6.6, -0.3, None, -6999.0, 15.7, -6999.0, None,2020-05-13 06:00:00, 0.0, None, -6999.0,20
None, None, 6.525, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 6.5, 6.5, 0.0, None, -6999.0, 7.0, -6999.0, None,2020-05-13 07:00:00, 0.0, None, -6999.0,20
None, None, 9.4, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, 9.4, 6.5, 0.3, None, -6999.0, 10.2, -6999.0, None,2020-05-13 08:00:00, 0.0, None, -6999.0,20
None, None, 11.62, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 11.6, 6.5, 0.7, None, -6999.0, 11.7, -6999.0, None,2020-05-13 09:00:00, 0.0, None, -6999.0,20
None, None, 12.28, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 12.3, 6.5, 0.6, None, -6999.0, 12.3, -6999.0, None,2020-05-13 10:00:00, 1.0, None, -6999.0,20
None, None, 11.95, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 12.0, 6.5, 0.2, None, -6999.0, 13.0, -6999.0, None,2020-05-13 11:00:00, 1.0, None, -6999.0,20
None, None, 14.78, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 14.8, 6.5, 0.2, None, -6999.0, 15.2, -6999.0, None,2020-05-13 12:00:00, 0.0, None, -6999.0,20
None, None, 16.02, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 16.0, 6.5, 0.3, None, -6999.0, 16.4, -6999.0, None,2020-05-13 13:00:00, 1.0, None, -6999.0,20
None, None, 18.2, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, 18.2, 6.5, 0.1, None, -6999.0, 18.7, -6999.0, None,2020-05-13 14:00:00, 1.0, None, -6999.0,20
None, None, 17.25, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 17.3, 6.5, 0.3, None, -6999.0, 19.2, -6999.0, None,2020-05-13 15:00:00, 1.0, None, -6999.0,20
None, None, 18.04, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 18.0, 6.5, 0.3, None, -6999.0, 19.5, -6999.0, None,2020-05-13 16:00:00, 0.0, None, -6999.0,20
None, None, 16.75, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 16.8, 6.5, 0.0, None, -6999.0, 19.5, -6999.0, None,2020-05-13 17:00:00, 0.0, None, -6999.0,20
None, None, 16.52, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 16.5, 6.5, -0.3, None, -6999.0, 19.5, -6999.0, None,2020-05-13 18:00:00, 0.0, None, -6999.0,20
None, None, 16.04, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 16.0, 16.0, -0.3, None, -6999.0, 16.5, -6999.0, None,2020-05-13 19:00:00, 0.0, None, -6999.0,20
None, None, 14.92, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 14.9, 14.8, 0.0, None, -6999.0, 16.5, -6999.0, None,2020-05-13 20:00:00, 0.0, None, -6999.0,20
None, None, 13.37, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 13.4, 13.4, -0.4, None, -6999.0, 16.5, -6999.0, None,2020-05-13 21:00:00, 0.0, None, -6999.0,20
None, None, 13.18, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 13.2, 13.2, -0.3, None, -6999.0, 16.5, -6999.0, None,2020-05-13 22:00:00, 0.0, None, -6999.0,20
None, None, 13.06, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 13.1, 13.0, 0.0, None, -6999.0, 16.5, -6999.0, None,2020-05-13 23:00:00, 0.0, None, -6999.0,20
None, None, 13.06, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 13.1, 12.9, 0.0, None, -6999.0, 16.5, -6999.0, None,2020-05-14 00:00:00, 0.0, None, -6999.0,20
None, None, 10.93, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.9, 10.9, 0.4, None, -6999.0, 16.5, -6999.0, None,2020-05-14 01:00:00, 0.0, None, -6999.0,20
None, None, 10.39, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.4, 10.4, 0.8, None, -6999.0, 16.5, -6999.0, None,2020-05-14 02:00:00, 0.0, None, -6999.0,20
None, None, 10.02, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.0, 10.0, 0.9, None, -6999.0, 16.5, -6999.0, None,2020-05-14 03:00:00, 0.0, None, -6999.0,20
None, None, 10.11, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.1, 10.0, -0.1, None, -6999.0, 16.5, -6999.0, None,2020-05-14 04:00:00, 0.0, None, -6999.0,20
None, None, 10.03, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, 10.0, 10.0, 0.0, None, -6999.0, 16.5, -6999.0, None,2020-05-14 05:00:00, 1.0, None, -6999.0,20
