CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
5.044, None, None, 3.8, 39.0, 0.54, 11.15, -6999.0, 0.5, 5.0, 4.6, 0.0, 11.0, 13.9, None, None, -6999.0, None,2020-05-13 00:00:00, 0.0, None, -6999.0, -6999.0,20
5.237, None, None, 10.1, 15.31, 5.518, 320.6, -6999.0, 5.5, 5.2, 4.6, 0.0, 321.0, 13.9, None, None, -6999.0, None,2020-05-13 01:00:00, 0.0, None, -6999.0, -6999.0,20
5.218, None, None, 16.2, 12.61, 8.81, 329.0, -6999.0, 8.8, 5.2, 4.6, 0.0, 329.0, 13.9, None, None, -6999.0, None,2020-05-13 02:00:00, 0.0, None, -6999.0, -6999.0,20
5.199, None, None, 11.6, 10.96, 6.593, 311.1, -6999.0, 6.6, 5.2, 4.6, 0.0, 311.0, 13.9, None, None, -6999.0, None,2020-05-13 03:00:00, 0.0, None, -6999.0, -6999.0,20
4.749, None, None, 17.2, 22.68, 6.946, 317.4, -6999.0, 6.9, 4.7, 4.6, 0.0, 317.0, 13.9, None, None, -6999.0, None,2020-05-13 04:00:00, 0.0, None, -6999.0, -6999.0,20
4.408, None, None, 15.5, 13.62, 8.15, 307.9, -6999.0, 8.2, 4.4, 4.1, 0.0, 308.0, 13.9, None, None, -6999.0, None,2020-05-13 05:00:00, 0.0, None, -6999.0, -6999.0,20
3.992, None, None, 11.4, 19.67, 5.703, 303.0, -6999.0, 5.7, 4.0, 3.9, 0.0, 303.0, 13.9, None, None, -6999.0, None,2020-05-13 06:00:00, 0.0, None, -6999.0, -6999.0,20
4.274, None, None, 19.2, 13.24, 8.74, 315.1, -6999.0, 8.7, 4.3, 4.0, 0.0, 315.0, 4.4, None, None, -6999.0, None,2020-05-13 07:00:00, 0.0, None, -6999.0, -6999.0,20
6.806, None, None, 16.4, 15.96, 8.69, 304.7, -6999.0, 8.7, 6.8, 4.0, 0.0, 305.0, 6.8, None, None, -6999.0, None,2020-05-13 08:00:00, 0.0, None, -6999.0, -6999.0,20
5.112, None, None, 24.4, 17.49, 11.45, 293.4, -6999.0, 11.5, 5.1, 4.0, 0.0, 293.0, 7.1, None, None, -6999.0, None,2020-05-13 09:00:00, 0.0, None, -6999.0, -6999.0,20
6.594, None, None, 19.8, 24.23, 9.66, 258.1, -6999.0, 9.7, 6.6, 4.0, 0.0, 258.0, 7.1, None, None, -6999.0, None,2020-05-13 10:00:00, 0.0, None, -6999.0, -6999.0,20
7.99, None, None, 22.5, 21.18, 11.69, 230.5, -6999.0, 11.7, 8.0, 4.0, 0.0, 231.0, 8.3, None, None, -6999.0, None,2020-05-13 11:00:00, 0.0, None, -6999.0, -6999.0,20
8.79, None, None, 27.2, 22.43, 13.51, 208.2, -6999.0, 13.5, 8.8, 4.0, 0.0, 208.0, 9.7, None, None, -6999.0, None,2020-05-13 12:00:00, 0.0, None, -6999.0, -6999.0,20
10.69, None, None, 35.6, 28.2, 15.19, 210.5, -6999.0, 15.2, 10.7, 4.0, 0.0, 211.0, 10.7, None, None, -6999.0, None,2020-05-13 13:00:00, 0.0, None, -6999.0, -6999.0,20
10.62, None, None, 47.8, 21.58, 18.99, 197.5, -6999.0, 19.0, 10.6, 4.0, 0.0, 198.0, 11.0, None, None, -6999.0, None,2020-05-13 14:00:00, 0.0, None, -6999.0, -6999.0,20
10.54, None, None, 40.7, 16.94, 23.72, 192.2, -6999.0, 23.7, 10.5, 4.0, 0.0, 192.0, 11.2, None, None, -6999.0, None,2020-05-13 15:00:00, 0.0, None, -6999.0, -6999.0,20
9.75, None, None, 46.9, 18.58, 24.7, 192.5, -6999.0, 24.7, 9.8, 4.0, 0.0, 193.0, 11.2, None, None, -6999.0, None,2020-05-13 16:00:00, 0.0, None, -6999.0, -6999.0,20
8.38, None, None, 48.1, 30.33, 17.48, 223.3, -6999.0, 17.5, 8.4, 4.0, 0.0, 223.0, 11.2, None, None, -6999.0, None,2020-05-13 17:00:00, 0.0, None, -6999.0, -6999.0,20
7.59, None, None, 45.2, 29.28, 18.63, 210.7, -6999.0, 18.6, 7.6, 4.0, 0.0, 211.0, 11.2, None, None, -6999.0, None,2020-05-13 18:00:00, 0.0, None, -6999.0, -6999.0,20
7.3, None, None, 39.1, 24.89, 18.55, 205.4, -6999.0, 18.6, 7.3, 7.1, 0.0, 205.0, 9.4, None, None, -6999.0, None,2020-05-13 19:00:00, 0.0, None, -6999.0, -6999.0,20
6.518, None, None, 33.2, 23.78, 16.8, 231.0, -6999.0, 16.8, 6.5, 6.2, 0.0, 231.0, 9.4, None, None, -6999.0, None,2020-05-13 20:00:00, 0.0, None, -6999.0, -6999.0,20
5.492, None, None, 41.8, 20.96, 18.8, 245.4, -6999.0, 18.8, 5.5, 5.4, 0.0, 245.0, 9.4, None, None, -6999.0, None,2020-05-13 21:00:00, 0.0, None, -6999.0, -6999.0,20
4.477, None, None, 35.4, 19.95, 17.99, 250.9, -6999.0, 18.0, 4.5, 4.5, 0.0, 251.0, 9.4, None, None, -6999.0, None,2020-05-13 22:00:00, 0.0, None, -6999.0, -6999.0,20
4.229, None, None, 35.4, 12.84, 20.34, 260.4, -6999.0, 20.3, 4.2, 4.1, 0.0, 260.0, 9.4, None, None, -6999.0, None,2020-05-13 23:00:00, 0.0, None, -6999.0, -6999.0,20
3.781, None, None, 34.0, 14.3, 19.98, 258.1, -6999.0, 20.0, 3.8, 3.7, 0.0, 258.0, 9.4, None, None, -6999.0, None,2020-05-14 00:00:00, 0.0, None, -6999.0, -6999.0,20
3.38, None, None, 37.3, 10.62, 22.39, 261.9, -6999.0, 22.4, 3.4, 3.4, 0.0, 262.0, 9.4, None, None, -6999.0, None,2020-05-14 01:00:00, 0.0, None, -6999.0, -6999.0,20
3.122, None, None, 28.7, 13.17, 16.13, 268.8, -6999.0, 16.1, 3.1, 3.1, 0.0, 269.0, 9.4, None, None, -6999.0, None,2020-05-14 02:00:00, 0.0, None, -6999.0, -6999.0,20
2.836, None, None, 28.4, 23.24, 12.25, 302.0, -6999.0, 12.3, 2.8, 2.8, 0.0, 302.0, 9.4, None, None, -6999.0, None,2020-05-14 03:00:00, 0.0, None, -6999.0, -6999.0,20
1.895, None, None, 32.0, 25.46, 14.22, 280.8, -6999.0, 14.2, 1.9, 1.9, 0.0, 281.0, 9.4, None, None, -6999.0, None,2020-05-14 04:00:00, 0.0, None, -6999.0, -6999.0,20
