pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 11.88, 59.39, 21.3, 59.0, 4.0, 11.9, 11.7, 4.0, 0.0, None,2020-05-13 00:00:00, None, None,20
None, 10.89, 63.21, 21.3, 63.0, 4.0, 10.9, 10.8, 4.0, 0.0, None,2020-05-13 01:00:00, None, None,20
None, 10.96, 62.94, 21.3, 63.0, 5.0, 11.0, 10.7, 5.0, 0.0, None,2020-05-13 02:00:00, None, None,20
None, 11.05, 63.59, 21.3, 64.0, 4.0, 11.1, 10.7, 4.0, 0.0, None,2020-05-13 03:00:00, None, None,20
None, 9.48, 72.92, 21.3, 73.0, 5.0, 9.5, 9.6, 5.0, 0.0, None,2020-05-13 04:00:00, None, None,20
None, 8.86, 72.49, 21.3, 72.0, 4.0, 8.9, 8.8, 4.0, 0.0, None,2020-05-13 05:00:00, None, None,20
None, 7.689, 78.47, 21.3, 78.0, 4.0, 7.7, 7.8, 4.0, 0.0, None,2020-05-13 06:00:00, None, None,20
None, 8.44, 78.5, 8.4, 79.0, 5.0, 8.4, 7.6, 5.0, 0.0, None,2020-05-13 07:00:00, None, None,20
None, 11.14, 66.3, 11.1, 66.0, 5.0, 11.1, 7.6, 5.0, 0.0, None,2020-05-13 08:00:00, None, None,20
None, 12.47, 62.49, 12.6, 62.0, 5.0, 12.5, 7.6, 5.0, 0.0, None,2020-05-13 09:00:00, None, None,20
None, 16.65, 46.02, 16.9, 46.0, 5.0, 16.7, 7.6, 5.0, 0.0, None,2020-05-13 10:00:00, None, None,20
None, 17.55, 40.04, 17.9, 40.0, 3.0, 17.6, 7.6, 3.0, 0.0, None,2020-05-13 11:00:00, None, None,20
None, 16.59, 42.83, 18.0, 43.0, 4.0, 16.6, 7.6, 4.0, 0.0, None,2020-05-13 12:00:00, None, None,20
None, 18.65, 34.79, 19.5, 35.0, 4.0, 18.7, 7.6, 4.0, -0.1, None,2020-05-13 13:00:00, None, None,20
None, 19.23, 35.52, 19.7, 36.0, 3.0, 19.2, 7.6, 3.0, -0.5, None,2020-05-13 14:00:00, None, None,20
None, 19.93, 31.66, 20.4, 32.0, 3.0, 19.9, 7.6, 3.0, -0.2, None,2020-05-13 15:00:00, None, None,20
None, 20.05, 31.96, 20.4, 32.0, 3.0, 20.1, 7.6, 3.0, -0.2, None,2020-05-13 16:00:00, None, None,20
None, 19.59, 30.77, 20.4, 31.0, 2.0, 19.6, 7.6, 2.0, 0.0, None,2020-05-13 17:00:00, None, None,20
None, 19.6, 30.89, 20.4, 31.0, 1.0, 19.6, 7.6, 1.0, 0.0, None,2020-05-13 18:00:00, None, None,20
None, 17.81, 33.04, 19.8, 33.0, 1.0, 17.8, 17.8, 1.0, 0.0, None,2020-05-13 19:00:00, None, None,20
None, 15.98, 38.42, 19.8, 38.0, 2.0, 16.0, 16.0, 2.0, 0.0, None,2020-05-13 20:00:00, None, None,20
None, 15.26, 41.59, 19.8, 42.0, 2.0, 15.3, 15.3, 2.0, 0.0, None,2020-05-13 21:00:00, None, None,20
None, 14.18, 44.24, 19.8, 44.0, 2.0, 14.2, 14.3, 2.0, 0.0, None,2020-05-13 22:00:00, None, None,20
None, 13.17, 48.21, 19.8, 48.0, 3.0, 13.2, 13.1, 3.0, 0.0, None,2020-05-13 23:00:00, None, None,20
None, 12.08, 52.29, 19.8, 52.0, 3.0, 12.1, 11.9, 3.0, 0.0, None,2020-05-14 00:00:00, None, None,20
None, 10.38, 58.29, 19.8, 58.0, 2.0, 10.4, 10.7, 2.0, 0.0, None,2020-05-14 01:00:00, None, None,20
None, 10.34, 58.53, 19.8, 59.0, 2.0, 10.3, 9.8, 2.0, -0.1, None,2020-05-14 02:00:00, None, None,20
None, 10.18, 60.65, 19.8, 61.0, 2.0, 10.2, 9.5, 2.0, 0.1, None,2020-05-14 03:00:00, None, None,20
