WDIR_VECT,time,HUMIDITY,week_of_year
63.7,2020-08-19 00:00:00,82.0,34
41.5,2020-08-19 01:00:00,87.9,34
31.5,2020-08-19 02:00:00,91.0,34
322.2,2020-08-19 03:00:00,92.1,34
21.1,2020-08-19 04:00:00,91.6,34
359.0,2020-08-19 05:00:00,93.6,34
182.1,2020-08-19 06:00:00,93.6,34
161.2,2020-08-19 07:00:00,86.2,34
337.5,2020-08-19 08:00:00,79.5,34
269.2,2020-08-19 09:00:00,70.0,34
332.2,2020-08-19 10:00:00,59.7,34
289.5,2020-08-19 11:00:00,56.2,34
272.5,2020-08-19 12:00:00,53.8,34
306.6,2020-08-19 13:00:00,44.5,34
312.4,2020-08-19 14:00:00,37.4,34
168.2,2020-08-19 15:00:00,26.1,34
171.2,2020-08-19 16:00:00,23.4,34
81.0,2020-08-19 17:00:00,34.7,34
174.1,2020-08-19 18:00:00,32.1,34
356.3,2020-08-19 19:00:00,52.2,34
13.3,2020-08-19 20:00:00,60.4,34
91.6,2020-08-19 21:00:00,64.5,34
100.4,2020-08-19 22:00:00,68.2,34
199.8,2020-08-19 23:00:00,71.0,34
356.0,2020-08-20 00:00:00,72.2,34
4.4,2020-08-20 01:00:00,77.0,34
1.5,2020-08-20 02:00:00,77.9,34
143.5,2020-08-20 03:00:00,78.6,34
133.8,2020-08-20 04:00:00,80.9,34
155.4,2020-08-20 05:00:00,81.8,34
153.4,2020-08-20 06:00:00,72.7,34
111.8,2020-08-20 07:00:00,67.2,34
122.8,2020-08-20 08:00:00,65.9,34
118.5,2020-08-20 09:00:00,65.1,34
141.2,2020-08-20 10:00:00,56.7,34
133.0,2020-08-20 11:00:00,52.3,34
177.1,2020-08-20 12:00:00,51.6,34
193.9,2020-08-20 13:00:00,55.9,34
139.3,2020-08-20 14:00:00,65.0,34
117.4,2020-08-20 15:00:00,65.8,34
141.0,2020-08-20 16:00:00,62.3,34
167.2,2020-08-20 17:00:00,59.5,34
205.3,2020-08-20 18:00:00,53.7,34
163.5,2020-08-20 19:00:00,60.3,34
96.0,2020-08-20 20:00:00,71.3,34
114.3,2020-08-20 21:00:00,78.9,34
112.4,2020-08-20 22:00:00,78.5,34
116.9,2020-08-20 23:00:00,81.1,34
145.7,2020-08-21 00:00:00,83.4,34
124.1,2020-08-21 01:00:00,84.0,34
131.0,2020-08-21 02:00:00,85.9,34
146.6,2020-08-21 03:00:00,89.1,34
154.2,2020-08-21 04:00:00,87.6,34
133.7,2020-08-21 05:00:00,88.1,34
135.3,2020-08-21 06:00:00,88.3,34
177.0,2020-08-21 07:00:00,87.9,34
152.4,2020-08-21 08:00:00,86.4,34
167.8,2020-08-21 09:00:00,82.4,34
170.0,2020-08-21 10:00:00,85.5,34
182.7,2020-08-21 11:00:00,73.7,34
181.3,2020-08-21 12:00:00,63.6,34
166.8,2020-08-21 13:00:00,53.9,34
164.0,2020-08-21 14:00:00,48.5,34
173.4,2020-08-21 15:00:00,53.5,34
146.9,2020-08-21 16:00:00,71.4,34
150.1,2020-08-21 17:00:00,85.1,34
183.9,2020-08-21 18:00:00,86.0,34
159.6,2020-08-21 19:00:00,87.9,34
120.7,2020-08-21 20:00:00,89.4,34
105.8,2020-08-21 21:00:00,87.5,34
104.3,2020-08-21 22:00:00,88.6,34
127.1,2020-08-21 23:00:00,88.0,34
128.0,2020-08-22 00:00:00,88.9,34
137.7,2020-08-22 01:00:00,90.0,34
130.7,2020-08-22 02:00:00,86.6,34
60.2,2020-08-22 03:00:00,86.3,34
341.5,2020-08-22 04:00:00,90.3,34
216.3,2020-08-22 05:00:00,94.5,34
18.0,2020-08-22 06:00:00,94.8,34
109.7,2020-08-22 07:00:00,93.5,34
98.1,2020-08-22 08:00:00,86.2,34
153.4,2020-08-22 09:00:00,77.1,34
134.3,2020-08-22 10:00:00,69.8,34
22.4,2020-08-22 11:00:00,57.8,34
119.6,2020-08-22 12:00:00,49.2,34
185.6,2020-08-22 13:00:00,37.8,34
168.2,2020-08-22 14:00:00,40.2,34
169.8,2020-08-22 15:00:00,39.6,34
181.9,2020-08-22 16:00:00,38.0,34
170.9,2020-08-22 17:00:00,41.2,34
150.3,2020-08-22 18:00:00,44.0,34
146.2,2020-08-22 19:00:00,49.6,34
352.1,2020-08-22 20:00:00,57.1,34
66.5,2020-08-22 21:00:00,76.6,34
51.2,2020-08-22 22:00:00,84.0,34
27.6,2020-08-22 23:00:00,87.1,34
133.8,2020-08-23 00:00:00,90.4,34
359.4,2020-08-23 01:00:00,92.6,34
57.8,2020-08-23 02:00:00,92.5,34
309.2,2020-08-23 03:00:00,92.5,34
304.0,2020-08-23 04:00:00,92.5,34
72.0,2020-08-23 05:00:00,92.7,34
337.5,2020-08-23 06:00:00,92.4,34
309.7,2020-08-23 07:00:00,91.6,34
309.5,2020-08-23 08:00:00,85.6,34
343.4,2020-08-23 09:00:00,73.6,34
40.3,2020-08-23 10:00:00,62.6,34
234.4,2020-08-23 11:00:00,57.1,34
206.2,2020-08-23 12:00:00,50.6,34
166.5,2020-08-23 13:00:00,44.0,34
162.4,2020-08-23 14:00:00,43.8,34
171.3,2020-08-23 15:00:00,40.4,34
138.5,2020-08-23 16:00:00,34.5,34
153.8,2020-08-23 17:00:00,36.8,34
164.4,2020-08-23 18:00:00,44.5,34
158.5,2020-08-23 19:00:00,56.0,34
336.3,2020-08-23 20:00:00,54.7,34
340.9,2020-08-23 21:00:00,60.8,34
337.4,2020-08-23 22:00:00,65.9,34
323.6,2020-08-23 23:00:00,69.6,34
318.2,2020-08-24 00:00:00,72.7,34
332.0,2020-08-24 01:00:00,76.7,34
321.2,2020-08-24 02:00:00,82.0,34
314.3,2020-08-24 03:00:00,85.9,34
38.3,2020-08-24 04:00:00,88.4,34
314.0,2020-08-24 05:00:00,89.6,34
344.6,2020-08-24 06:00:00,90.0,34
317.3,2020-08-24 07:00:00,90.7,34
149.8,2020-08-24 08:00:00,89.4,34
132.9,2020-08-24 09:00:00,90.5,34
129.3,2020-08-24 10:00:00,88.5,34
162.3,2020-08-24 11:00:00,84.7,34
166.0,2020-08-24 12:00:00,77.3,34
183.4,2020-08-24 13:00:00,63.9,34
326.3,2020-08-24 14:00:00,74.0,34
332.3,2020-08-24 15:00:00,71.0,34
312.6,2020-08-24 16:00:00,65.9,34
171.9,2020-08-24 17:00:00,61.6,34
200.0,2020-08-24 18:00:00,63.0,34
197.8,2020-08-24 19:00:00,70.2,34
60.4,2020-08-24 20:00:00,84.0,34
58.8,2020-08-24 21:00:00,88.7,34
355.8,2020-08-24 22:00:00,92.2,34
9.3,2020-08-24 23:00:00,93.5,34
298.3,2020-08-25 00:00:00,94.1,34
60.5,2020-08-25 01:00:00,94.1,34
133.3,2020-08-25 02:00:00,92.9,34
108.1,2020-08-25 03:00:00,88.7,34
3.0,2020-08-25 04:00:00,88.6,34
329.1,2020-08-25 05:00:00,91.0,34
325.5,2020-08-25 06:00:00,91.0,34
122.2,2020-08-25 07:00:00,89.3,34
147.8,2020-08-25 08:00:00,82.5,34
188.0,2020-08-25 09:00:00,73.8,34
195.6,2020-08-25 10:00:00,65.6,34
200.4,2020-08-25 11:00:00,59.5,34
129.5,2020-08-25 12:00:00,50.5,34
177.9,2020-08-25 13:00:00,44.0,34
143.9,2020-08-25 14:00:00,38.8,34
172.6,2020-08-25 15:00:00,33.4,34
154.3,2020-08-25 16:00:00,37.4,34
146.4,2020-08-25 17:00:00,39.4,34
153.6,2020-08-25 18:00:00,44.2,34
143.0,2020-08-25 19:00:00,55.9,34
355.6,2020-08-25 20:00:00,69.1,34
335.3,2020-08-25 21:00:00,69.4,34
89.7,2020-08-25 22:00:00,79.3,34
80.7,2020-08-25 23:00:00,84.4,34
